episode,global_step,episode_step,true_policy,new_assumed_policy
14,114,7,chase_y,chase_y
25,204,2,chase_x,chase_x
38,304,14,chase_y,chase_y
52,406,1,chase_x,chase_x
66,504,7,chase_y,chase_y
81,608,3,chase_x,chase_x
95,705,11,chase_y,chase_y
105,803,8,chase_x,chase_x
118,915,6,chase_y,chase_y
130,1004,7,chase_x,chase_x
143,1106,9,chase_y,chase_y
156,1202,5,chase_x,chase_x
168,1303,8,chase_y,chase_y
181,1407,11,chase_x,chase_x
195,1508,12,chase_y,chase_y
206,1604,8,chase_x,chase_x
217,1706,11,chase_y,chase_y
230,1804,11,chase_x,chase_x
239,1906,13,chase_y,chase_y
251,2003,7,chase_x,chase_x
267,2104,11,chase_y,chase_y
279,2203,5,chase_x,chase_x
288,2305,13,chase_y,chase_y
301,2412,13,chase_x,chase_x
313,2501,2,chase_y,chase_y
328,2604,5,chase_x,chase_x
340,2706,10,chase_y,chase_y
351,2803,8,chase_x,chase_x
361,2902,15,chase_y,chase_y
371,3005,7,chase_x,chase_x
384,3104,11,chase_y,chase_y
399,3214,5,chase_x,chase_x
408,3309,4,chase_y,chase_y
422,3403,4,chase_x,chase_x
433,3503,8,chase_y,chase_x
433,3508,13,chase_y,chase_y
446,3607,10,chase_x,chase_x
457,3705,9,chase_y,chase_y
471,3804,5,chase_x,chase_x
484,3905,7,chase_y,chase_y
496,4000,6,chase_x,chase_x
509,4104,6,chase_y,chase_y
520,4204,12,chase_x,chase_x
532,4303,6,chase_y,chase_y
547,4408,3,chase_x,chase_x
565,4510,8,chase_y,chase_y
574,4601,13,chase_x,chase_x
585,4703,14,chase_y,chase_y
600,4806,9,chase_x,chase_x
611,4906,7,chase_y,chase_y
623,5009,8,chase_x,chase_x
637,5102,3,chase_y,chase_y
648,5202,8,chase_x,chase_x
662,5304,12,chase_y,chase_y
677,5405,8,chase_x,chase_x
690,5510,2,chase_y,chase_y
702,5605,17,chase_x,chase_x
714,5705,9,chase_y,chase_y
725,5815,19,chase_x,chase_x
738,5907,8,chase_y,chase_y
748,6001,11,chase_x,chase_x
760,6104,9,chase_y,chase_y
772,6204,6,chase_x,chase_x
785,6301,3,chase_y,chase_y
798,6403,8,chase_x,chase_x
809,6503,4,chase_y,chase_y
823,6607,5,chase_x,chase_x
836,6702,3,chase_y,chase_y
851,6807,2,chase_x,chase_x
863,6905,10,chase_y,chase_y
877,7000,5,chase_x,chase_x
890,7104,8,chase_y,chase_y
902,7210,14,chase_x,chase_x
915,7306,4,chase_y,chase_y
925,7406,13,chase_x,chase_x
930,7460,2,chase_x,chase_y
930,7465,7,chase_x,chase_x
936,7507,3,chase_y,chase_y
947,7605,11,chase_x,chase_x
960,7708,1,chase_y,chase_y
971,7803,6,chase_x,chase_x
984,7907,4,chase_y,chase_y
998,8006,7,chase_x,chase_x
