episode,ops_episode_len,ops_episode_reward,ops_winner,ops_reason,ops_final_intruder_policy,baseline_episode_len,baseline_winner,baseline_reason,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win
0,11,-101.61257499456406,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-101.63126401901245,False,False
1,28,-102.63050099730492,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-103.47996578931809,False,False
2,21,-102.71776906251908,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-103.1618577837944,False,False
3,30,-105.26699880003927,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-103.81515991330147,False,False
4,29,-105.4577203977108,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-103.54339359879494,False,False
5,27,-102.7332415318489,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-103.5140152668953,False,False
6,12,-101.56947698950768,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-101.68377733588218,False,False
7,42,95.8546699488163,interceptor,intercepted_before_small_circle,detour,59,interceptor,intercepted_before_small_circle,95.64166063338519,True,True
8,35,96.64776259571316,interceptor,intercepted_before_small_circle,detour,55,interceptor,intercepted_before_small_circle,97.07551856845618,True,True
9,39,96.1429268491268,interceptor,intercepted_before_small_circle,detour,39,interceptor,intercepted_before_small_circle,96.07785250365734,True,True
10,32,97.96777410000564,interceptor,intercepted_before_small_circle,detour,172,intruder,entered_big_circle,-105.14991288095712,True,False
11,49,-105.36481864482164,intruder,active_collision,attack,31,intruder,entered_big_circle,-104.89495512843132,False,False
12,75,-119.68332681447268,intruder,entered_small_circle,attack,11,intruder,entered_big_circle,-101.33360879421234,False,False
13,50,-106.30637396216392,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-102.34506098747254,False,False
14,11,-101.95724217295648,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-101.50168082118034,False,False
15,24,-102.04830602884292,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-102.23426531434059,False,False
16,10,-101.4185127401352,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-101.35255804300309,False,False
17,21,-102.61517830491066,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-102.63196159005165,False,False
18,21,-102.71487799882888,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-102.73829281330109,False,False
19,25,-103.64847046375274,intruder,entered_big_circle,direct,46,interceptor,intercepted_before_small_circle,94.82605657428503,False,True
20,5,-100.53023385047912,intruder,entered_big_circle,direct,37,interceptor,intercepted_before_small_circle,97.79592112839222,False,True
21,10,-101.22863766789436,intruder,entered_big_circle,direct,28,interceptor,intercepted_before_small_circle,98.20348134070635,False,True
22,17,-102.12660628318788,intruder,entered_big_circle,direct,37,interceptor,intercepted_before_small_circle,97.02851443380118,False,True
23,33,97.50620303183794,interceptor,intercepted_before_small_circle,detour,149,intruder,active_collision,-104.69789696961641,True,False
24,29,98.37269697159527,interceptor,intercepted_before_small_circle,detour,28,intruder,entered_big_circle,-101.64812113165856,True,False
25,37,96.79227577090263,interceptor,intercepted_before_small_circle,detour,11,intruder,entered_big_circle,-101.82380748987198,True,False
26,37,96.96503618001938,interceptor,intercepted_before_small_circle,detour,23,intruder,entered_big_circle,-103.16963956475257,True,False
27,28,98.0430595907569,interceptor,intercepted_before_small_circle,detour,6,intruder,entered_big_circle,-100.79638351798057,True,False
28,75,-116.46485233545305,intruder,entered_small_circle,attack,27,intruder,entered_big_circle,-103.38123700380325,False,False
29,97,-126.3341177111864,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-103.72493605971336,False,False
30,7,-100.905972853899,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-100.91002174973488,False,False
31,31,-104.90253356695176,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-104.92092163562775,False,False
32,29,-107.06728075027466,intruder,entered_big_circle,direct,87,interceptor,intercepted_before_small_circle,96.41316308803856,False,True
33,9,-101.15832182049752,intruder,entered_big_circle,direct,33,interceptor,intercepted_before_small_circle,97.53650438964367,False,True
34,24,-102.79395364403724,intruder,entered_big_circle,direct,49,interceptor,intercepted_before_small_circle,96.63980361267924,False,True
35,17,-102.98528945207596,intruder,entered_big_circle,direct,179,intruder,entered_big_circle,-105.82712632894516,False,False
36,28,-102.9135486972332,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-103.20973991274833,False,False
37,13,-101.15618704676628,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-101.35988094329834,False,False
38,28,98.13921247303486,interceptor,intercepted_before_small_circle,detour,7,intruder,entered_big_circle,-100.85158607125283,True,False
39,41,95.95561001598836,interceptor,intercepted_before_small_circle,detour,24,intruder,entered_big_circle,-104.35209839820862,True,False
40,36,96.97208549529314,interceptor,intercepted_before_small_circle,detour,16,intruder,entered_big_circle,-102.45343393683433,True,False
41,45,94.78964003235102,interceptor,intercepted_before_small_circle,detour,26,intruder,entered_big_circle,-104.01880600452424,True,False
42,198,-113.34132410183553,intruder,entered_big_circle,direct,19,intruder,entered_big_circle,-102.65833597660065,False,False
43,28,-104.19998987436294,intruder,entered_big_circle,direct,47,interceptor,intercepted_before_small_circle,94.30887377053499,False,True
44,10,-101.26603388428688,intruder,entered_big_circle,direct,32,interceptor,intercepted_before_small_circle,97.49549961328506,False,True
45,9,-101.1805876660347,intruder,entered_big_circle,direct,32,interceptor,intercepted_before_small_circle,97.6020653629303,False,True
46,8,-101.39639776468276,intruder,entered_big_circle,direct,36,interceptor,intercepted_before_small_circle,96.93392048031092,False,True
47,28,-106.32399315953256,intruder,entered_big_circle,direct,42,intruder,active_collision,-103.32268574148416,False,False
48,22,-102.74911405205728,intruder,entered_big_circle,direct,42,intruder,active_collision,-104.12647442430257,False,False
49,22,-103.35178698062896,intruder,entered_big_circle,direct,111,intruder,active_collision,-108.21981427371502,False,False
50,35,96.7806739678979,interceptor,intercepted_before_small_circle,detour,13,intruder,entered_big_circle,-101.99309979200363,True,False
51,36,96.9398195400834,interceptor,intercepted_before_small_circle,detour,19,intruder,entered_big_circle,-102.51243062496185,True,False
52,35,97.55034543335438,interceptor,intercepted_before_small_circle,detour,23,intruder,entered_big_circle,-102.73294356584549,True,False
53,26,98.31594829857347,interceptor,intercepted_before_small_circle,detour,4,intruder,entered_big_circle,-100.40432531118392,True,False
54,35,-102.43353404939177,intruder,active_collision,attack,24,intruder,entered_big_circle,-102.78846579670906,False,False
55,172,-108.95967588186264,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-101.09432050347328,False,False
56,16,-103.04532036185265,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.59919715523719,False,False
57,23,-102.53137528419497,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-102.55646050691604,False,False
58,11,-102.0217168867588,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-101.52764388918877,False,False
59,7,-100.81483623743055,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-100.81483623743057,False,False
60,16,-102.39777497649192,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.1627595961094,False,False
61,16,-102.81119527816772,intruder,entered_big_circle,direct,45,interceptor,intercepted_before_small_circle,97.44112725764514,False,True
62,20,-102.81593513727188,intruder,entered_big_circle,direct,69,interceptor,intercepted_before_small_circle,96.25947008289397,False,True
63,14,-101.83735473632812,intruder,entered_big_circle,direct,33,interceptor,intercepted_before_small_circle,97.47474489539862,False,True
64,8,-101.1012772512436,intruder,entered_big_circle,direct,33,intruder,active_collision,-101.82815640240908,False,False
65,38,96.94294778883456,interceptor,intercepted_before_small_circle,detour,84,intruder,active_collision,-104.46587552905082,True,False
66,36,96.7377656251192,interceptor,intercepted_before_small_circle,detour,39,intruder,active_collision,-103.56240572810172,True,False
67,32,97.2895169043541,interceptor,intercepted_before_small_circle,detour,19,intruder,entered_big_circle,-102.22839488863946,True,False
68,45,95.95668343812228,interceptor,intercepted_before_small_circle,detour,27,intruder,entered_big_circle,-103.8344938492775,True,False
69,200,-107.09828678309916,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-101.55152462482452,False,False
70,32,-106.68201980948449,intruder,entered_big_circle,direct,32,intruder,entered_big_circle,-103.1134706890583,False,False
71,27,-104.44384810686113,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-104.32147619485855,False,False
72,22,-102.512935475111,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-103.13360402345657,False,False
73,13,-101.62842958092688,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-101.62842958092689,False,False
74,13,-102.2458843064308,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-101.80061101436615,False,False
75,17,-102.08366963624954,intruder,entered_big_circle,direct,37,interceptor,intercepted_before_small_circle,97.64054373294115,False,True
76,40,96.39821143954993,interceptor,intercepted_before_small_circle,detour,43,interceptor,intercepted_before_small_circle,95.74239496469498,True,True
77,36,97.22817799150944,interceptor,intercepted_before_small_circle,detour,42,interceptor,intercepted_before_small_circle,96.4210292288661,True,True
78,43,95.27815584421158,interceptor,intercepted_before_small_circle,detour,52,intruder,active_collision,-104.63465219348669,True,False
79,41,95.66948401480911,interceptor,intercepted_before_small_circle,detour,160,intruder,entered_big_circle,-106.17673106431961,True,False
80,216,-117.21808323860172,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.20861421227455,False,False
81,19,-102.48817487239836,intruder,entered_big_circle,direct,19,intruder,entered_big_circle,-102.80613965272903,False,False
82,25,-102.79617588162422,intruder,entered_big_circle,direct,25,intruder,entered_big_circle,-103.39058656334878,False,False
83,18,-102.3308776807785,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-102.63572991609573,False,False
84,16,-102.62157660722733,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.34018837213516,False,False
85,23,-102.21076278209686,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-102.92326814055443,False,False
86,15,-101.98189773797988,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-101.98965714216233,False,False
87,5,-100.66551819086077,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.59224418640137,False,False
88,44,95.36013377428056,interceptor,intercepted_before_small_circle,detour,50,interceptor,intercepted_before_small_circle,95.93849298268557,True,True
89,50,95.54578192479909,interceptor,intercepted_before_small_circle,detour,45,interceptor,intercepted_before_small_circle,94.79868441879749,True,True
90,31,97.5839380979538,interceptor,intercepted_before_small_circle,detour,39,interceptor,intercepted_before_small_circle,97.65582633286715,True,True
91,38,96.17477634727956,interceptor,intercepted_before_small_circle,detour,49,intruder,active_collision,-103.799387178123,True,False
92,168,-107.8585717779398,intruder,entered_big_circle,direct,40,intruder,active_collision,-102.47589810729026,False,False
93,17,-102.20780611991884,intruder,entered_big_circle,direct,120,intruder,entered_big_circle,-105.0927119666338,False,False
94,27,-103.11424165725708,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-103.10333630800247,False,False
95,5,-100.76893713116644,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.67935690522194,False,False
96,16,-101.96820388436318,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-101.96820388436318,False,False
97,28,-104.27417874455452,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-103.3907747399807,False,False
98,13,-102.3393579375744,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-101.66900433421135,False,False
99,15,-102.73545602202417,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-102.16644218802452,False,False
100,30,-103.71289605140686,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-104.05208955645561,False,False
101,34,97.27379872322082,interceptor,intercepted_before_small_circle,detour,5,intruder,entered_big_circle,-100.73214448928833,True,False
102,45,96.04428103104232,interceptor,intercepted_before_small_circle,detour,181,intruder,active_collision,-101.26282098069787,True,False
103,43,95.62674693644048,interceptor,intercepted_before_small_circle,detour,76,intruder,active_collision,-105.86157022118569,True,False
104,41,-104.001213529706,intruder,active_collision,attack,43,intruder,active_collision,-103.90167607188225,False,False
105,174,-118.69757090203468,intruder,entered_big_circle,direct,41,intruder,entered_big_circle,-102.75860796272754,False,False
106,5,-100.63074453711508,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.64742800831795,False,False
107,25,-102.21520541548728,intruder,entered_big_circle,direct,25,intruder,entered_big_circle,-102.36302640676499,False,False
108,12,-101.46982105135918,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-101.5169597542286,False,False
109,20,-101.97423646092416,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-102.49074953436852,False,False
110,5,-100.54403469204902,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.57638064265251,False,False
