episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
258,-229.354064,-141.292406,88.061658,False,True,entered_big_circle,intercepted_before_small_circle,direct,29,135,baseline_only_win,baseline_advantage
420,-162.558704,-303.978288,-141.419584,False,False,active_collision,entered_big_circle,attack,38,16,both_lose,baseline_advantage
211,-162.331513,-302.458423,-140.126909,False,False,active_collision,entered_big_circle,attack,34,25,both_lose,baseline_advantage
433,-162.260261,-302.408583,-140.148322,False,False,active_collision,entered_big_circle,attack,30,6,both_lose,baseline_advantage
648,-162.151219,-302.502506,-140.351288,False,False,active_collision,entered_big_circle,attack,31,18,both_lose,baseline_advantage
503,-162.130277,-302.391872,-140.261596,False,False,active_collision,entered_big_circle,attack,32,11,both_lose,baseline_advantage
677,-161.842921,-303.176584,-141.333664,False,False,active_collision,entered_big_circle,attack,38,22,both_lose,baseline_advantage
545,-161.573867,-301.425562,-139.851695,False,False,active_collision,entered_big_circle,attack,28,22,both_lose,baseline_advantage
466,-161.536039,-302.308583,-140.772544,False,False,active_collision,entered_big_circle,attack,29,16,both_lose,baseline_advantage
637,-161.504257,-301.603831,-140.099573,False,False,active_collision,entered_big_circle,attack,29,4,both_lose,baseline_advantage
16,-161.425864,-300.882551,-139.456687,False,False,active_collision,entered_big_circle,attack,26,21,both_lose,baseline_advantage
285,-161.333949,-302.045303,-140.711354,False,False,active_collision,entered_big_circle,attack,29,23,both_lose,baseline_advantage
544,-161.307491,-302.247913,-140.940423,False,False,active_collision,entered_big_circle,attack,29,20,both_lose,baseline_advantage
730,-161.25008,-302.793043,-141.542963,False,False,active_collision,entered_big_circle,attack,35,29,both_lose,baseline_advantage
210,-161.083669,-301.866323,-140.782653,False,False,active_collision,entered_big_circle,attack,29,18,both_lose,baseline_advantage
359,-160.870236,-300.899591,-140.029355,False,False,active_collision,entered_big_circle,attack,25,5,both_lose,baseline_advantage
40,-160.628214,-303.973857,-143.345643,False,False,active_collision,entered_big_circle,attack,181,31,both_lose,baseline_advantage
121,-160.372612,-302.067792,-141.69518,False,False,active_collision,entered_big_circle,attack,164,17,both_lose,baseline_advantage
317,-157.780821,-300.793653,-143.012833,False,False,active_collision,entered_big_circle,attack,176,27,both_lose,baseline_advantage
477,-156.684888,-296.99321,-140.308322,False,False,active_collision,entered_big_circle,attack,108,23,both_lose,baseline_advantage
542,447.772898,96.831323,-350.941575,True,False,intercepted_before_small_circle,active_collision,detour,36,296,ops_only_win,ops_advantage
429,446.951531,96.618511,-350.33302,True,False,intercepted_before_small_circle,active_collision,detour,37,297,ops_only_win,ops_advantage
594,442.253962,96.726153,-345.527809,True,False,intercepted_before_small_circle,active_collision,detour,38,296,ops_only_win,ops_advantage
490,419.819797,96.624003,-323.195794,True,False,intercepted_before_small_circle,active_collision,detour,40,192,ops_only_win,ops_advantage
103,318.851768,97.049556,-221.802212,True,False,intercepted_before_small_circle,entered_big_circle,detour,54,352,ops_only_win,ops_advantage
52,315.89455,97.620795,-218.273754,True,False,intercepted_before_small_circle,entered_big_circle,detour,33,361,ops_only_win,ops_advantage
68,309.055497,94.852131,-214.203366,True,False,intercepted_before_small_circle,entered_big_circle,detour,46,368,ops_only_win,ops_advantage
356,307.70556,93.765232,-213.940327,True,False,intercepted_before_small_circle,entered_big_circle,detour,50,377,ops_only_win,ops_advantage
634,302.553602,95.627617,-206.925985,True,False,intercepted_before_small_circle,entered_small_circle,detour,54,82,ops_only_win,ops_advantage
94,301.796764,95.4195,-206.377264,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,376,ops_only_win,ops_advantage
180,296.255141,96.879193,-199.375948,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,372,ops_only_win,ops_advantage
406,295.05896,97.095633,-197.963327,True,False,intercepted_before_small_circle,entered_big_circle,detour,39,383,ops_only_win,ops_advantage
605,294.835529,95.664582,-199.170947,True,False,intercepted_before_small_circle,entered_big_circle,detour,53,367,ops_only_win,ops_advantage
464,294.708309,98.075815,-196.632494,True,False,intercepted_before_small_circle,entered_big_circle,detour,65,365,ops_only_win,ops_advantage
501,292.544201,96.957409,-195.586792,True,False,intercepted_before_small_circle,entered_big_circle,detour,38,360,ops_only_win,ops_advantage
661,291.505002,95.929679,-195.575323,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,360,ops_only_win,ops_advantage
27,291.333376,97.075544,-194.257831,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,368,ops_only_win,ops_advantage
528,291.319969,97.913005,-193.406964,True,False,intercepted_before_small_circle,entered_big_circle,detour,30,356,ops_only_win,ops_advantage
207,290.950468,96.664944,-194.285524,True,False,intercepted_before_small_circle,entered_big_circle,detour,39,366,ops_only_win,ops_advantage
314,290.489352,97.440219,-193.049133,True,False,intercepted_before_small_circle,entered_big_circle,detour,32,358,ops_only_win,ops_advantage
