episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
34,1260,direct,detour,detour,0.711451530456543,0.0,detour,0.09863882511854172,0.758497953414917,0.6598591282963753
60,2267,detour,attack,attack,0.8446682095527649,0.0,attack,0.11775379627943039,0.8541151285171509,0.7363613322377205
95,3594,attack,direct,detour,0.7174670696258545,0.0,direct,0.04860983416438103,0.754305899143219,0.705696064978838
116,4648,direct,detour,attack,0.8868621587753296,0.0,detour,0.22947248816490173,0.9107193946838379,0.6812469065189362
117,4793,detour,attack,attack,0.880132794380188,0.0,attack,0.23058806359767914,0.8360449075698853,0.6054568439722061
126,5011,attack,direct,detour,0.7696323990821838,0.0,direct,0.25531455874443054,0.8938655257225037,0.6385509669780731
138,5441,direct,detour,detour,0.5748916864395142,0.0,detour,0.05971996486186981,0.6825804710388184,0.6228605061769485
156,6195,detour,attack,attack,0.710588276386261,0.0,attack,0.04440462216734886,0.7185942530632019,0.674189630895853
165,6724,attack,direct,direct,1.015800952911377,0.0,direct,0.23967961966991425,0.9848068356513977,0.7451272159814835
196,7979,direct,detour,detour,0.7485337257385254,0.0,detour,0.1592596024274826,0.7645319700241089,0.6052723675966263
197,8101,detour,attack,attack,0.8364635705947876,0.0,attack,0.23839929699897766,0.8639492392539978,0.6255499422550201
208,8642,attack,direct,direct,1.0172771215438843,0.0,direct,0.24210135638713837,0.9495089054107666,0.7074075490236282
213,8889,direct,detour,detour,0.6731677651405334,0.0,detour,0.016570091247558594,0.7200713753700256,0.703501284122467
248,10007,detour,attack,attack,0.8136937022209167,0.0,attack,0.18568870425224304,0.8166874647140503,0.6309987604618073
266,11042,attack,direct,direct,0.9720891714096069,0.0,direct,0.2836875319480896,0.9545503854751587,0.6708628535270691
283,11739,direct,detour,detour,0.5754269361495972,0.0,detour,0.012139561586081982,0.6205962896347046,0.6084567280486226
