episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
7,220,direct,detour,detour,0.4063205122947693,0.0,detour,0.07331676036119461,0.3954339623451233,0.3221172019839287
8,344,detour,attack,attack,0.36954134702682495,0.0,attack,0.09408454596996307,0.446790874004364,0.35270632803440094
8,481,attack,detour,direct,0.5141050219535828,0.0,detour,0.16035796701908112,0.5634140968322754,0.4030561298131943
15,623,detour,direct,direct,0.4915722608566284,0.0,direct,0.04946429282426834,0.5166902542114258,0.46722596138715744
16,774,direct,detour,detour,0.3483271300792694,0.0,detour,0.018776485696434975,0.3801034092903137,0.36132692359387875
18,905,detour,direct,attack,0.34779053926467896,0.0,direct,0.011713141575455666,0.38459187746047974,0.37287873588502407
29,1138,direct,detour,detour,0.3943295180797577,0.0,detour,0.04195290058851242,0.3747631907463074,0.33281029015779495
29,1255,detour,attack,detour,0.9888925552368164,0.0,attack,0.7017328143119812,1.0095300674438477,0.30779725313186646
39,1660,attack,detour,detour,1.0024213790893555,0.0,detour,0.6688017845153809,0.9915378093719482,0.3227360248565674
40,1812,detour,direct,attack,0.34869641065597534,0.0,direct,0.021836064755916595,0.4082878530025482,0.3864517882466316
51,2092,direct,detour,detour,0.3451266884803772,0.0,detour,0.011165953241288662,0.33759021759033203,0.32642426434904337
52,2338,detour,attack,attack,0.4035753309726715,0.0,attack,0.02928570844233036,0.40566548705101013,0.37637977860867977
64,2679,attack,detour,detour,1.0029175281524658,0.0,detour,0.7030962109565735,1.025304913520813,0.3222087025642395
65,2789,detour,attack,attack,0.5384037494659424,0.0,attack,0.06542506814002991,0.4951721429824829,0.429747074842453
74,3125,attack,detour,detour,0.5657203197479248,0.0,detour,0.16015811264514923,0.5913363695144653,0.4311782568693161
76,3361,detour,direct,direct,0.40547043085098267,0.0,direct,0.06876228004693985,0.39594900608062744,0.3271867260336876
83,3584,direct,detour,detour,0.3160982131958008,0.0,detour,0.05181770399212837,0.3724757730960846,0.3206580691039562
85,3741,detour,direct,attack,0.36954420804977417,0.0,direct,0.03490370884537697,0.3574537932872772,0.32255008444190025
94,4013,direct,detour,detour,0.3359985053539276,0.0,detour,0.012926029041409492,0.34287118911743164,0.32994516007602215
97,4214,detour,attack,attack,0.41726353764533997,0.0,attack,0.1178690567612648,0.42238330841064453,0.30451425164937973
107,4483,attack,detour,detour,0.3494725227355957,0.0,detour,0.01066209189593792,0.3116607367992401,0.3009986449033022
108,4656,detour,attack,attack,0.6997200846672058,0.0,attack,0.33196666836738586,0.6487935185432434,0.31682685017585754
117,5141,attack,detour,attack,0.45011988282203674,0.0,detour,0.1586279571056366,0.4876410961151123,0.3290131390094757
118,5261,detour,attack,attack,0.42334210872650146,0.0,attack,0.058113064616918564,0.4409865140914917,0.38287344947457314
130,5518,attack,detour,detour,0.46743932366371155,0.0,detour,0.10055111348628998,0.4724877178668976,0.3719366043806076
131,5684,detour,direct,attack,0.38296201825141907,0.0,direct,0.04587004333734512,0.3554224371910095,0.3095523938536644
140,5946,direct,detour,detour,0.31308668851852417,0.0,detour,0.04468725249171257,0.34577399492263794,0.30108674243092537
