episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
9,161,direct,detour,detour,0.5342219471931458,0.0,detour,0.023891709744930267,0.4934232234954834,0.46953151375055313
13,320,detour,direct,attack,0.39729151129722595,0.0,direct,0.1297229379415512,0.36060830950737,0.2308853715658188
14,450,direct,attack,attack,0.4006514549255371,0.0,attack,0.2873556613922119,0.5143367052078247,0.2269810438156128
25,640,attack,detour,detour,0.45037734508514404,0.0,detour,0.22257906198501587,0.4531829357147217,0.2306038737297058
28,800,detour,direct,attack,0.8835166692733765,0.0,direct,0.40017789602279663,0.9131402969360352,0.5129624009132385
30,906,direct,detour,attack,0.18774820864200592,0.0,detour,0.051807768642902374,0.2586400508880615,0.20683228224515915
31,951,detour,attack,attack,0.3194636106491089,0.0,attack,0.12606656551361084,0.3475254774093628,0.22145891189575195
41,1121,attack,detour,detour,0.19007520377635956,0.0,detour,0.013968893326818943,0.234525665640831,0.22055677231401205
44,1281,detour,attack,attack,0.22338709235191345,0.0,attack,0.018254967406392097,0.22227001190185547,0.20401504449546337
44,1474,attack,direct,direct,0.2640564441680908,0.0,direct,0.10465000569820404,0.34133607149124146,0.23668606579303741
49,1609,direct,detour,detour,0.6373052597045898,0.0,detour,0.2707095146179199,0.6130306124687195,0.34232109785079956
53,1760,detour,attack,attack,0.4108782410621643,0.0,attack,0.18928973376750946,0.4048525094985962,0.21556277573108673
53,1920,attack,direct,direct,0.6304001808166504,0.0,direct,0.2545262575149536,0.7215213775634766,0.46699512004852295
58,2042,direct,detour,direct,0.27821147441864014,0.0,detour,0.07188975811004639,0.2977411150932312,0.22585135698318481
61,2151,detour,direct,detour,0.3866024613380432,0.0,direct,0.09540534019470215,0.3553129732608795,0.25990763306617737
74,2539,direct,detour,direct,0.2833790183067322,0.0,detour,0.08306421339511871,0.284071147441864,0.2010069340467453
80,2720,detour,attack,attack,0.4788220226764679,0.0,attack,0.14568118751049042,0.4915093779563904,0.34582819044589996
81,2829,attack,detour,attack,0.32821640372276306,0.0,detour,0.14791136980056763,0.3652343153953552,0.2173229455947876
81,2869,detour,attack,attack,0.8133732080459595,0.0,attack,0.5137982368469238,0.7947656512260437,0.2809674143791199
88,3040,attack,detour,detour,0.47406160831451416,0.0,detour,0.16771623492240906,0.47846147418022156,0.3107452392578125
92,3200,detour,attack,attack,0.3462359607219696,0.0,attack,0.07780160754919052,0.343155175447464,0.26535356789827347
92,3393,attack,detour,direct,0.24450397491455078,0.0,detour,0.13185212016105652,0.33589500188827515,0.20404288172721863
95,3458,detour,direct,direct,0.22762387990951538,0.0,direct,0.0497155524790287,0.25060465931892395,0.20088910683989525
98,3539,direct,detour,detour,0.17062383890151978,0.0,detour,0.053857553750276566,0.2649281620979309,0.21107060834765434
101,3686,detour,attack,attack,0.5078394412994385,0.0,attack,0.12463218718767166,0.45692431926727295,0.3322921320796013
101,3753,attack,detour,attack,0.25783872604370117,0.0,detour,0.04950830712914467,0.2751426100730896,0.22563430294394493
101,3816,detour,attack,attack,0.48107007145881653,0.0,attack,0.14583520591259003,0.4789668917655945,0.33313168585300446
108,4000,attack,detour,detour,0.3666701316833496,0.0,detour,0.11498240381479263,0.3373626470565796,0.22238024324178696
112,4160,detour,attack,attack,0.46979954838752747,0.0,attack,0.2166854441165924,0.45462870597839355,0.23794326186180115
112,4237,attack,detour,attack,0.2409643530845642,0.0,detour,0.055169180035591125,0.2684546113014221,0.213285431265831
112,4301,detour,attack,attack,0.3244439959526062,0.0,attack,0.06439518183469772,0.32455873489379883,0.2601635530591011
123,4480,attack,detour,detour,0.40050452947616577,0.0,detour,0.08319858461618423,0.34976881742477417,0.26657023280858994
127,4640,detour,direct,attack,0.34886741638183594,0.0,direct,0.1405884027481079,0.3778061866760254,0.23721778392791748
135,4961,direct,detour,detour,0.47526443004608154,0.0,detour,0.08767898380756378,0.4132545590400696,0.3255755752325058
139,5120,detour,direct,attack,0.3125799894332886,0.0,direct,0.06721382588148117,0.33172303438186646,0.2645092085003853
140,5196,direct,attack,attack,0.39957648515701294,0.0,attack,0.03101988136768341,0.4248609244823456,0.39384104311466217
140,5280,attack,direct,direct,0.3946675956249237,0.0,direct,0.2077368050813675,0.4248974621295929,0.2171606570482254
149,5486,direct,detour,detour,0.994096577167511,0.0,detour,0.7873201966285706,1.0202580690383911,0.23293787240982056
151,5625,detour,direct,attack,0.3579919934272766,0.0,direct,0.1265537291765213,0.3815367519855499,0.2549830228090286
151,5674,direct,detour,attack,0.25189340114593506,0.0,detour,0.1502574384212494,0.36744382977485657,0.21718639135360718
151,5714,detour,attack,attack,0.6584004163742065,0.0,attack,0.1455363631248474,0.6586855053901672,0.5131491422653198
157,5881,attack,detour,direct,0.23511439561843872,0.0,detour,0.04033896327018738,0.2545021176338196,0.2141631543636322
163,6080,detour,attack,attack,0.693326473236084,0.0,attack,0.1711249053478241,0.7156611680984497,0.5445362627506256
163,6120,attack,detour,attack,0.4817715585231781,0.0,detour,0.15044397115707397,0.4978390038013458,0.34739503264427185
163,6160,detour,attack,attack,0.46076926589012146,0.0,attack,0.1519114375114441,0.43944260478019714,0.28753116726875305
163,6240,attack,direct,direct,0.7853488922119141,0.0,direct,0.5101072788238525,0.7741436958312988,0.2640364170074463
168,6372,direct,detour,direct,0.2765287160873413,0.0,detour,0.07395333796739578,0.2916797995567322,0.2177264615893364
174,6560,detour,direct,attack,0.4395557641983032,0.0,direct,0.1689768135547638,0.4622674882411957,0.2932906746864319
175,6612,direct,attack,attack,0.4342399835586548,0.0,attack,0.10602590441703796,0.37594762444496155,0.2699217200279236
175,6721,attack,direct,direct,0.6389467716217041,0.0,direct,0.31103992462158203,0.5691741108894348,0.2581341862678528
186,6883,direct,detour,detour,0.2876301407814026,0.0,detour,0.07335692644119263,0.3120786249637604,0.23872169852256775
190,7040,detour,attack,attack,0.44185730814933777,0.0,attack,0.09094566106796265,0.4300881624221802,0.33914250135421753
190,7090,attack,detour,attack,0.48507189750671387,0.0,detour,0.30292975902557373,0.6026840806007385,0.2997543215751648
190,7130,detour,attack,attack,0.6234189867973328,0.0,attack,0.34075602889060974,0.7342574000358582,0.3935013711452484
190,7201,attack,direct,direct,0.45278218388557434,0.0,direct,0.19264575839042664,0.4523536264896393,0.25970786809921265
198,7363,direct,detour,detour,0.201045960187912,0.0,detour,0.006430811248719692,0.22722826898097992,0.22079745773226023
202,7525,detour,attack,attack,0.35468512773513794,0.0,attack,0.03230426460504532,0.3539266884326935,0.32162242382764816
202,7637,attack,detour,attack,0.3216736912727356,0.0,detour,0.09759639203548431,0.3091091513633728,0.2115127593278885
202,7677,detour,attack,attack,0.49221861362457275,0.0,attack,0.22307202219963074,0.4766063094139099,0.2535342872142792
210,7840,attack,detour,detour,0.38719597458839417,0.0,detour,0.13581612706184387,0.3841171860694885,0.24830105900764465
213,8017,detour,attack,attack,0.28620585799217224,0.0,attack,0.05469999834895134,0.26635706424713135,0.21165706589818
213,8110,attack,detour,attack,0.608483076095581,0.0,detour,0.31576308608055115,0.5317275524139404,0.21596446633338928
213,8150,detour,attack,attack,0.6741741895675659,0.0,attack,0.3570249080657959,0.6577230095863342,0.30069810152053833
220,8320,attack,detour,detour,0.3812721371650696,0.0,detour,0.1618693619966507,0.39844074845314026,0.23657138645648956
224,8491,detour,direct,attack,0.24347612261772156,0.0,direct,0.04406943917274475,0.2512121796607971,0.20714274048805237
224,8533,direct,attack,attack,0.4426816403865814,0.0,attack,0.08250433206558228,0.42529693245887756,0.3427926003932953
224,8632,attack,detour,attack,0.1988486498594284,0.0,detour,0.06834101676940918,0.27865859866142273,0.21031758189201355
227,8682,detour,direct,direct,0.39399808645248413,0.0,direct,0.017210785299539566,0.37283724546432495,0.3556264601647854
233,8802,direct,detour,detour,0.26039111614227295,0.0,detour,0.05585314705967903,0.27653101086616516,0.22067786380648613
237,8972,detour,direct,attack,0.3118249773979187,0.0,direct,0.07059939205646515,0.343158483505249,0.2725590914487839
238,9019,direct,attack,attack,0.35467180609703064,0.0,attack,0.13660123944282532,0.4020266830921173,0.265425443649292
238,9085,attack,detour,attack,0.367487370967865,0.0,detour,0.2609763741493225,0.4672352075576782,0.2062588334083557
238,9133,detour,attack,direct,0.3792339563369751,0.0,attack,0.1307857781648636,0.39647725224494934,0.26569147408008575
246,9280,attack,detour,detour,0.36503592133522034,0.0,detour,0.08749235421419144,0.3484189510345459,0.26092659682035446
250,9456,detour,attack,attack,0.2381998598575592,0.0,attack,0.031286757439374924,0.24008041620254517,0.20879365876317024
251,9551,attack,detour,attack,0.37334880232810974,0.0,detour,0.1578977406024933,0.3983352780342102,0.24043753743171692
251,9591,detour,attack,attack,0.5595943927764893,0.0,attack,0.07198318839073181,0.464923232793808,0.39294004440307617
258,9746,attack,direct,direct,0.2807486951351166,0.0,direct,0.05305873975157738,0.2832256555557251,0.23016691580414772
260,10071,direct,attack,attack,0.22401803731918335,0.0,attack,0.029479486867785454,0.25070226192474365,0.2212227750569582
270,10240,attack,detour,detour,0.387995183467865,0.0,detour,0.12350624054670334,0.3892608880996704,0.26575464755296707
274,10406,detour,attack,attack,0.22773078083992004,0.0,attack,0.04918917268514633,0.26284122467041016,0.21365205198526382
274,10560,attack,direct,direct,0.669621467590332,0.0,direct,0.36205142736434937,0.6621748208999634,0.300123393535614
281,10720,direct,detour,detour,0.4331943392753601,0.0,detour,0.1827697902917862,0.4440377950668335,0.2612680047750473
285,10880,detour,direct,attack,0.33901530504226685,0.0,direct,0.10405045002698898,0.33529144525527954,0.23124099522829056
290,11102,direct,detour,direct,0.31432101130485535,0.0,detour,0.07255762070417404,0.30292707681655884,0.2303694561123848
294,11163,detour,direct,direct,0.37482741475105286,0.0,direct,0.03406771272420883,0.36307626962661743,0.3290085569024086
296,11215,direct,detour,detour,0.41543954610824585,0.0,detour,0.05312224477529526,0.4921910762786865,0.43906883150339127
