episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
7,225,direct,detour,detour,0.4110232889652252,0.0,detour,0.06959451735019684,0.44068238139152527,0.37108786404132843
8,347,detour,attack,attack,0.35607045888900757,0.0,attack,0.021055545657873154,0.4278014898300171,0.40674594417214394
19,745,attack,detour,detour,1.2019507884979248,0.0,detour,0.7520585060119629,1.1484918594360352,0.39643335342407227
19,849,detour,attack,attack,0.4320078492164612,0.0,attack,0.049243561923503876,0.4183370769023895,0.36909351497888565
20,991,attack,direct,direct,0.26141947507858276,0.0,direct,0.008704799227416515,0.3599132001399994,0.3512084009125829
29,1198,direct,detour,detour,0.3543993830680847,0.0,detour,0.009860636666417122,0.36229264736175537,0.35243201069533825
30,1385,detour,attack,attack,0.535897970199585,0.0,attack,0.037105489522218704,0.5553371906280518,0.518231701105833
39,1653,attack,detour,detour,0.9710186719894409,0.0,detour,0.3422626554965973,0.9042278528213501,0.5619651973247528
39,1776,detour,attack,attack,0.4193400740623474,0.0,attack,0.06289495527744293,0.43304264545440674,0.3701476901769638
51,2182,attack,direct,detour,1.1140726804733276,0.0,direct,0.7269577980041504,1.1172056198120117,0.39024782180786133
51,2282,direct,attack,attack,1.1208279132843018,0.0,attack,0.3132779598236084,1.1230442523956299,0.8097662925720215
64,2570,attack,detour,detour,0.41989666223526,0.0,detour,0.06204135715961456,0.4353538751602173,0.3733125180006027
71,2925,detour,direct,direct,0.37441179156303406,0.0,direct,0.015735961496829987,0.37597814202308655,0.36024218052625656
77,3118,direct,detour,detour,0.36920174956321716,0.0,detour,0.015542419627308846,0.3658609688282013,0.35031854920089245
79,3348,detour,attack,attack,0.5599258542060852,0.0,attack,0.18988050520420074,0.5444871187210083,0.35460661351680756
89,3608,attack,direct,detour,1.2247467041015625,0.0,direct,0.887342631816864,1.2960331439971924,0.40869051218032837
89,3708,direct,attack,attack,0.7584208846092224,0.0,attack,0.11067347973585129,0.852569580078125,0.7418961003422737
100,4073,attack,detour,detour,0.5086529850959778,0.0,detour,0.18449926376342773,0.55431067943573,0.36981141567230225
101,4236,detour,attack,attack,0.5931673645973206,0.0,attack,0.18133442103862762,0.5701889395713806,0.388854518532753
101,4336,attack,direct,direct,0.42203524708747864,0.0,direct,0.1845671832561493,0.5515949130058289,0.36702772974967957
109,4687,direct,attack,attack,0.7154614329338074,0.0,attack,0.1607789695262909,0.7956676483154297,0.6348886787891388
109,4803,attack,detour,direct,0.7728807926177979,0.0,detour,0.2033863365650177,0.7699016332626343,0.5665152966976166
115,5194,detour,attack,attack,0.6088611483573914,0.0,attack,0.21122302114963531,0.6055212020874023,0.39429818093776703
129,5556,attack,detour,detour,1.1694905757904053,0.0,detour,0.7819085717201233,1.213075041770935,0.43116647005081177
130,5713,detour,attack,attack,0.44148319959640503,0.0,attack,0.09346922487020493,0.4760247766971588,0.3825555518269539
140,5990,attack,detour,detour,1.2020580768585205,0.0,detour,0.7300156354904175,1.088396668434143,0.3583810329437256
140,6123,detour,attack,attack,0.46335211396217346,0.0,attack,0.08559683710336685,0.48244649171829224,0.3968496546149254
141,6242,attack,detour,direct,0.8546580076217651,0.0,detour,0.21299511194229126,0.9713829755783081,0.7583878636360168
146,6362,detour,direct,direct,0.421872079372406,0.0,direct,0.07247355580329895,0.4343859553337097,0.36191239953041077
150,6550,direct,attack,detour,0.36131227016448975,0.0,attack,0.05061449110507965,0.46104684472084045,0.4104323536157608
162,6966,attack,direct,detour,1.1163201332092285,0.0,direct,0.7275031805038452,1.1274261474609375,0.3999229669570923
162,7066,direct,detour,attack,0.963080883026123,0.0,detour,0.1704675555229187,1.0299885272979736,0.8595209717750549
165,7238,detour,direct,direct,0.3947421908378601,0.0,direct,0.036229997873306274,0.4003159999847412,0.36408600211143494
