episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
279,-210.920873,-121.554009,89.366864,False,True,entered_big_circle,intercepted_before_small_circle,direct,25,118,baseline_only_win,baseline_advantage
436,-209.423952,-122.362841,87.061112,False,True,entered_big_circle,intercepted_before_small_circle,direct,29,131,baseline_only_win,baseline_advantage
753,-182.937987,-132.344347,50.59364,False,True,entered_big_circle,intercepted_in_big_circle,direct,235,381,baseline_only_win,baseline_advantage
556,-170.257012,-121.349748,48.907264,False,True,entered_big_circle,intercepted_in_big_circle,direct,12,364,baseline_only_win,baseline_advantage
124,-68.589632,-179.214979,-110.625347,False,False,entered_big_circle,entered_small_circle,direct,165,81,both_lose,baseline_advantage
40,-62.476954,-183.411167,-120.934213,False,False,entered_big_circle,entered_small_circle,direct,184,89,both_lose,baseline_advantage
418,-62.41675,-197.618715,-135.201965,False,False,entered_big_circle,entered_small_circle,direct,144,109,both_lose,baseline_advantage
728,-48.587209,-172.662065,-124.074856,False,False,entered_big_circle,entered_big_circle,direct,177,21,both_lose,baseline_advantage
404,-46.506029,-168.705266,-122.199237,False,False,entered_big_circle,entered_big_circle,direct,162,16,both_lose,baseline_advantage
314,-40.319604,-161.722426,-121.402821,False,False,entered_big_circle,entered_big_circle,direct,204,8,both_lose,baseline_advantage
583,-40.034392,-163.277172,-123.24278,False,False,entered_big_circle,entered_big_circle,direct,132,19,both_lose,baseline_advantage
173,-38.365799,-159.868157,-121.502358,False,False,entered_big_circle,entered_big_circle,direct,192,8,both_lose,baseline_advantage
676,-38.261362,-166.965024,-128.703663,False,False,entered_big_circle,entered_big_circle,direct,202,31,both_lose,baseline_advantage
431,-38.190566,-160.891472,-122.700906,False,False,entered_big_circle,entered_big_circle,direct,202,15,both_lose,baseline_advantage
98,-37.818936,-160.042188,-122.223252,False,False,entered_big_circle,entered_big_circle,direct,185,12,both_lose,baseline_advantage
85,-35.620095,-159.139084,-123.518988,False,False,entered_big_circle,entered_big_circle,direct,177,19,both_lose,baseline_advantage
287,-35.412536,-157.576846,-122.16431,False,False,entered_big_circle,entered_big_circle,direct,190,13,both_lose,baseline_advantage
15,-34.72821,-156.783367,-122.055157,False,False,entered_big_circle,entered_big_circle,direct,193,13,both_lose,baseline_advantage
300,-31.17771,-155.567571,-124.389861,False,False,entered_big_circle,entered_small_circle,direct,196,85,both_lose,baseline_advantage
353,-28.897537,-151.75567,-122.858133,False,False,entered_big_circle,entered_big_circle,direct,193,15,both_lose,baseline_advantage
220,330.336804,96.202649,-234.134155,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,364,ops_only_win,ops_advantage
737,328.913104,95.760171,-233.152933,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,369,ops_only_win,ops_advantage
134,325.408242,96.54366,-228.864581,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,366,ops_only_win,ops_advantage
482,324.806563,94.728828,-230.077735,True,False,intercepted_before_small_circle,entered_big_circle,detour,46,356,ops_only_win,ops_advantage
426,324.017122,98.329282,-225.687839,True,False,intercepted_before_small_circle,entered_big_circle,detour,29,359,ops_only_win,ops_advantage
388,309.956384,96.904174,-213.05221,True,False,intercepted_before_small_circle,entered_big_circle,detour,36,359,ops_only_win,ops_advantage
672,307.515322,97.38725,-210.128072,True,False,intercepted_before_small_circle,entered_big_circle,detour,32,355,ops_only_win,ops_advantage
159,299.927911,95.220539,-204.707372,True,False,intercepted_before_small_circle,entered_big_circle,detour,45,372,ops_only_win,ops_advantage
192,295.871355,96.394679,-199.476676,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,271,ops_only_win,ops_advantage
273,281.82891,95.024726,-186.804184,True,False,intercepted_before_small_circle,entered_big_circle,detour,46,384,ops_only_win,ops_advantage
760,281.439072,96.926739,-184.512332,True,False,intercepted_before_small_circle,active_collision,detour,39,320,ops_only_win,ops_advantage
258,280.865926,95.595164,-185.270762,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,377,ops_only_win,ops_advantage
510,278.482679,96.289435,-182.193243,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,277,ops_only_win,ops_advantage
83,278.066581,97.948582,-180.117999,True,False,intercepted_before_small_circle,active_collision,detour,31,312,ops_only_win,ops_advantage
10,276.993911,98.023937,-178.969974,True,False,intercepted_before_small_circle,entered_big_circle,detour,33,386,ops_only_win,ops_advantage
580,276.487701,97.103281,-179.384421,True,False,intercepted_before_small_circle,active_collision,detour,36,313,ops_only_win,ops_advantage
93,276.25226,98.04255,-178.209709,True,False,intercepted_before_small_circle,active_collision,detour,29,308,ops_only_win,ops_advantage
712,275.604413,96.068458,-179.535955,True,False,intercepted_before_small_circle,active_collision,detour,38,304,ops_only_win,ops_advantage
311,271.21162,97.708969,-173.502651,True,False,intercepted_before_small_circle,entered_big_circle,detour,31,206,ops_only_win,ops_advantage
63,271.118105,96.786191,-174.331914,True,False,intercepted_before_small_circle,active_collision,detour,35,297,ops_only_win,ops_advantage
