episode,ops_episode_len,ops_episode_reward,ops_winner,ops_reason,ops_final_intruder_policy,baseline_episode_len,baseline_winner,baseline_reason,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win
0,14,-101.77929656386377,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-102.23751250386238,False,False
1,28,-106.13209425926208,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-104.94088018655776,False,False
2,15,-102.64799123048782,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-102.52516718149185,False,False
3,24,-103.19058984994888,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-104.92530447721481,False,False
4,5,-100.65210441589356,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.71573577165604,False,False
5,12,-101.657493827343,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-102.10399495124817,False,False
6,8,-101.14867513298988,intruder,entered_big_circle,direct,8,intruder,entered_big_circle,-101.26799091219902,False,False
7,20,-104.17092021346092,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-103.82776723742485,False,False
8,13,-101.71454376101494,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-101.8951911342144,False,False
9,15,-102.2342708313465,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-102.16113117575645,False,False
10,356,-143.46316908895955,intruder,entered_big_circle,direct,268,intruder,active_collision,-165.46342709928751,False,False
11,23,-104.7655836713314,intruder,entered_big_circle,direct,58,intruder,entered_big_circle,-112.39415538728237,False,False
12,7,-100.95000762701036,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-101.09392578363419,False,False
13,20,-103.00898000240326,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-103.37532178401948,False,False
14,17,-102.5624221599102,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-103.40132246375084,False,False
15,15,-101.74591141581536,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-102.40421043276787,False,False
16,17,-102.14963364362715,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-103.07967505216598,False,False
17,14,-102.41519503474235,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-102.26322173953056,False,False
18,9,-101.41345437645911,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-101.38230370163917,False,False
19,355,-150.59433859825126,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-103.08834027886391,False,False
20,13,-101.75602668642998,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-102.3327514064312,False,False
21,6,-100.91166204214096,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-100.84798032045364,False,False
22,16,-102.137110465765,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.07538558840751,False,False
23,13,-101.65832961916924,intruder,entered_big_circle,direct,267,intruder,active_collision,-157.83794276177883,False,False
24,5,-100.6362444782257,intruder,entered_big_circle,direct,59,intruder,entered_big_circle,-108.47091512262821,False,False
25,21,-104.87499024271963,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-104.40691923499108,False,False
26,21,-103.80846588015557,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-104.44413196444512,False,False
27,26,-105.3803503870964,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-104.7131740450859,False,False
28,355,-137.6438203626871,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-102.22561427474022,False,False
29,21,-103.82475484609604,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-104.54483712911606,False,False
30,20,-103.1353134059906,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-104.40835386753082,False,False
31,16,-102.9571239709854,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.73191545009612,False,False
32,18,-102.57887435674668,intruder,entered_big_circle,direct,330,intruder,active_collision,-146.29080405920743,False,False
33,12,-101.65838840961456,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-102.13003489732742,False,False
34,15,-102.73703162312508,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-102.3089098417759,False,False
35,16,-102.71290492415427,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-103.46480417847633,False,False
36,10,-101.27660098910331,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-101.55884601712226,False,False
37,4,-100.5804563331604,intruder,entered_big_circle,direct,4,intruder,entered_big_circle,-100.61010294437409,False,False
38,341,-132.07808421850206,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-102.33416142225265,False,False
39,20,-103.55201294660569,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-103.68662150144577,False,False
40,26,-105.20198355317116,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-104.45723435282707,False,False
41,13,-101.93693005561828,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-102.43313691139221,False,False
42,27,-103.05438832998276,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-103.48129150629043,False,False
43,27,-104.039735070467,intruder,entered_big_circle,direct,275,intruder,active_collision,-123.39723047107458,False,False
44,28,-105.03911610364914,intruder,entered_big_circle,direct,52,intruder,entered_big_circle,-114.34627433776856,False,False
45,68,93.18608433037996,interceptor,intercepted_before_small_circle,detour,26,intruder,entered_big_circle,-105.11007026433944,True,False
46,96,-103.69990686029196,intruder,active_collision,attack,20,intruder,entered_big_circle,-104.14279813408852,False,False
47,192,-122.32487736999992,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-101.6645191514492,False,False
48,24,-104.418672965765,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-104.16776406645775,False,False
49,25,-103.82050122261047,intruder,entered_big_circle,direct,25,intruder,entered_big_circle,-105.50288295984268,False,False
50,28,-104.79774813771247,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-106.39041520476341,False,False
51,9,-101.2910151708126,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-101.21186653256416,False,False
52,16,-103.1152890920639,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.97036335468292,False,False
53,23,-104.5835593354702,intruder,entered_big_circle,direct,319,intruder,active_collision,-136.28249257087708,False,False
54,337,-122.34140523433688,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-100.77314786314965,False,False
55,15,-102.6073927128315,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-102.76677418589593,False,False
56,26,-103.72793976068496,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-103.88542824983597,False,False
57,6,-100.86796507835388,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-100.97167966365814,False,False
58,18,-102.94146745324134,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-102.47462300181388,False,False
59,23,-103.51750589728356,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-105.08311101317406,False,False
60,23,-104.83297837495805,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-105.15012696504593,False,False
61,25,-102.9978965485096,intruder,entered_big_circle,direct,25,intruder,entered_big_circle,-104.65329969167709,False,False
62,361,-147.56883496046055,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-102.42201154708863,False,False
63,9,-101.23209352970125,intruder,entered_big_circle,direct,266,intruder,active_collision,-158.05885054171085,False,False
64,6,-100.85734925866127,intruder,entered_big_circle,direct,61,intruder,entered_big_circle,-110.90192729532718,False,False
65,24,-104.37055961966514,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-104.15730509638786,False,False
66,7,-101.06775164961816,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-101.03994276881218,False,False
67,4,-100.46913031220436,intruder,entered_big_circle,direct,4,intruder,entered_big_circle,-100.45493779063224,False,False
68,18,-103.65160045742988,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-103.15656252026558,False,False
69,16,-102.78025127649308,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-103.10301444530486,False,False
70,8,-101.23826139688492,intruder,entered_big_circle,direct,8,intruder,entered_big_circle,-101.11547531604766,False,False
71,14,-102.20471699118616,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-102.77791217446327,False,False
72,6,-100.7868705034256,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-100.88115830421448,False,False
73,6,-100.67171421051026,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-100.65089749097824,False,False
74,55,93.61863726735116,interceptor,intercepted_before_small_circle,detour,23,intruder,entered_big_circle,-103.79434912919999,True,False
75,39,97.19741948366163,interceptor,intercepted_before_small_circle,detour,7,intruder,entered_big_circle,-101.01487505793571,True,False
76,58,94.8641817572713,interceptor,intercepted_before_small_circle,detour,15,intruder,entered_big_circle,-103.00275214552879,True,False
77,179,-119.79659349799158,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-100.91809682011605,False,False
78,12,-101.69837614655496,intruder,entered_big_circle,direct,289,intruder,active_collision,-131.7714716631174,False,False
79,20,-102.10690195798874,intruder,entered_big_circle,direct,36,intruder,entered_big_circle,-104.4758280813694,False,False
80,15,-102.99426594018936,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-102.77511000871658,False,False
81,20,-103.31113721966744,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-103.2648976290226,False,False
82,10,-101.29373467803002,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-101.61565297484398,False,False
83,25,-104.15034623980522,intruder,entered_big_circle,direct,25,intruder,entered_big_circle,-106.14647068619728,False,False
84,21,-103.16937077641488,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-103.05015274882317,False,False
85,27,-105.44968926668167,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-105.07762971878051,False,False
86,50,95.37994896531106,interceptor,intercepted_before_small_circle,detour,23,intruder,entered_big_circle,-104.79467722296715,True,False
87,317,-136.44922894895072,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-100.83029676675797,False,False
88,18,-102.21778398275376,intruder,entered_big_circle,direct,266,intruder,active_collision,-152.02507046610117,False,False
89,23,-103.84348788380623,intruder,entered_big_circle,direct,67,intruder,entered_big_circle,-115.68146845161915,False,False
90,6,-100.87553635835648,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-100.81536136865616,False,False
91,14,-101.69378167271614,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-102.30711499333381,False,False
92,26,-103.77615523338318,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-104.47912031412125,False,False
93,11,-101.51494655013084,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-101.66741488575936,False,False
94,14,-103.0166690158844,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-102.70280924320221,False,False
95,365,-154.7001187914609,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-105.98440127134323,False,False
96,28,-104.47207220315931,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-106.39847697734832,False,False
97,25,-104.97812846541404,intruder,entered_big_circle,direct,25,intruder,entered_big_circle,-104.21738245129585,False,False
98,20,-103.32168008327484,intruder,entered_big_circle,direct,258,intruder,active_collision,-151.78329422295093,False,False
99,11,-101.91008474230766,intruder,entered_big_circle,direct,71,intruder,entered_big_circle,-113.22418138831854,False,False
100,26,-103.78258764743804,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-104.04994434118271,False,False
101,77,90.5282382839918,interceptor,intercepted_before_small_circle,detour,25,intruder,entered_big_circle,-104.8987312579155,True,False
102,280,-121.55630177795892,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-105.47690509080887,False,False
103,26,-105.02507954239846,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-104.55780075192452,False,False
104,23,-103.3646685552597,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-103.20470495939254,False,False
105,4,-100.47207574129104,intruder,entered_big_circle,direct,4,intruder,entered_big_circle,-100.50870345115662,False,False
106,23,-103.77384903550148,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-105.30420230746269,False,False
