episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
727,-181.680637,-302.871249,-121.190611,False,False,active_collision,entered_big_circle,attack,32,7,both_lose,baseline_advantage
384,-181.068644,-303.116804,-122.04816,False,False,active_collision,entered_big_circle,attack,35,13,both_lose,baseline_advantage
83,-180.852489,-301.917251,-121.064762,False,False,active_collision,entered_big_circle,attack,30,9,both_lose,baseline_advantage
525,-180.594449,-302.795409,-122.200959,False,False,active_collision,entered_big_circle,attack,34,15,both_lose,baseline_advantage
177,-180.352246,-301.629386,-121.27714,False,False,active_collision,entered_big_circle,attack,31,11,both_lose,baseline_advantage
348,-180.183705,-302.417251,-122.233546,False,False,active_collision,entered_big_circle,attack,31,14,both_lose,baseline_advantage
134,-180.047631,-302.807829,-122.760198,False,False,active_collision,entered_big_circle,attack,45,23,both_lose,baseline_advantage
59,-179.92706,-302.793946,-122.866885,False,False,active_collision,entered_big_circle,attack,36,23,both_lose,baseline_advantage
623,-179.844232,-302.385087,-122.540855,False,False,active_collision,entered_big_circle,attack,33,17,both_lose,baseline_advantage
71,-179.782674,-301.514689,-121.732015,False,False,active_collision,entered_big_circle,attack,26,13,both_lose,baseline_advantage
462,-179.380483,-302.032273,-122.65179,False,False,active_collision,entered_big_circle,attack,46,29,both_lose,baseline_advantage
217,-179.372584,-302.582822,-123.210238,False,False,active_collision,entered_big_circle,attack,34,19,both_lose,baseline_advantage
526,-179.3685,-301.078137,-121.709637,False,False,active_collision,entered_big_circle,attack,25,12,both_lose,baseline_advantage
188,-178.988247,-303.150449,-124.162202,False,False,active_collision,entered_big_circle,attack,36,27,both_lose,baseline_advantage
598,-178.907616,-302.706198,-123.798581,False,False,active_collision,entered_big_circle,attack,34,29,both_lose,baseline_advantage
648,-178.595487,-302.484342,-123.888855,False,False,active_collision,entered_big_circle,attack,32,18,both_lose,baseline_advantage
150,-178.351417,-301.408741,-123.057323,False,False,active_collision,entered_big_circle,attack,28,17,both_lose,baseline_advantage
288,-177.957364,-303.760386,-125.803022,False,False,active_collision,entered_big_circle,attack,42,28,both_lose,baseline_advantage
755,-177.75204,-301.8945,-124.142459,False,False,active_collision,entered_big_circle,attack,30,21,both_lose,baseline_advantage
421,-176.821049,-303.843604,-127.022555,False,False,active_collision,entered_big_circle,attack,45,29,both_lose,baseline_advantage
317,453.117365,96.727342,-356.390023,True,False,intercepted_before_small_circle,active_collision,detour,39,303,ops_only_win,ops_advantage
453,300.564776,96.617867,-203.946909,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,374,ops_only_win,ops_advantage
510,300.559445,96.289417,-204.270029,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,373,ops_only_win,ops_advantage
185,299.381324,96.524704,-202.85662,True,False,intercepted_before_small_circle,entered_big_circle,detour,36,368,ops_only_win,ops_advantage
524,299.324965,96.105046,-203.21992,True,False,intercepted_before_small_circle,entered_big_circle,detour,41,373,ops_only_win,ops_advantage
418,296.458745,95.326869,-201.131876,True,False,intercepted_before_small_circle,entered_big_circle,detour,45,360,ops_only_win,ops_advantage
571,296.202979,94.979686,-201.223292,True,False,intercepted_before_small_circle,entered_big_circle,detour,45,364,ops_only_win,ops_advantage
91,295.031185,96.479242,-198.551943,True,False,intercepted_before_small_circle,entered_big_circle,detour,41,359,ops_only_win,ops_advantage
45,294.018245,98.441138,-195.577107,True,False,intercepted_before_small_circle,entered_big_circle,detour,31,355,ops_only_win,ops_advantage
753,293.898854,95.914757,-197.984097,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,370,ops_only_win,ops_advantage
619,293.637317,98.267875,-195.369441,True,False,intercepted_before_small_circle,entered_big_circle,detour,51,336,ops_only_win,ops_advantage
299,293.315595,96.0319,-197.283695,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,347,ops_only_win,ops_advantage
68,292.967138,94.918478,-198.048659,True,False,intercepted_before_small_circle,entered_big_circle,detour,46,350,ops_only_win,ops_advantage
394,292.806911,98.112666,-194.694245,True,False,intercepted_before_small_circle,entered_big_circle,detour,29,349,ops_only_win,ops_advantage
459,292.304478,95.519623,-196.784854,True,False,intercepted_before_small_circle,entered_big_circle,detour,45,363,ops_only_win,ops_advantage
494,291.160273,97.136852,-194.023421,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,337,ops_only_win,ops_advantage
485,290.677586,95.559969,-195.117617,True,False,intercepted_before_small_circle,entered_big_circle,detour,48,381,ops_only_win,ops_advantage
36,288.792011,96.832848,-191.959163,True,False,intercepted_before_small_circle,entered_big_circle,detour,38,337,ops_only_win,ops_advantage
10,288.637003,98.023937,-190.613065,True,False,intercepted_before_small_circle,entered_big_circle,detour,33,365,ops_only_win,ops_advantage
330,288.465128,97.288401,-191.176726,True,False,intercepted_before_small_circle,entered_big_circle,detour,35,364,ops_only_win,ops_advantage
