episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
615,-340.498684,-226.912154,113.58653,False,True,active_collision,intercepted_before_small_circle,attack,46,81,baseline_only_win,baseline_advantage
724,-339.894158,-222.732047,117.162111,False,True,active_collision,intercepted_before_small_circle,attack,28,29,baseline_only_win,baseline_advantage
462,-328.106622,-210.835039,117.271583,False,True,entered_big_circle,intercepted_before_small_circle,direct,162,41,baseline_only_win,baseline_advantage
384,-316.066302,-200.444916,115.621385,False,True,entered_big_circle,intercepted_before_small_circle,direct,176,44,baseline_only_win,baseline_advantage
372,-310.373869,-198.464123,111.909746,False,True,entered_big_circle,intercepted_before_small_circle,direct,197,62,baseline_only_win,baseline_advantage
333,-301.101438,-186.584886,114.516551,False,True,entered_big_circle,intercepted_before_small_circle,direct,212,69,baseline_only_win,baseline_advantage
346,-298.976912,-182.638849,116.338063,False,True,entered_big_circle,intercepted_before_small_circle,direct,194,35,baseline_only_win,baseline_advantage
227,-291.538079,-175.409043,116.129035,False,True,entered_big_circle,intercepted_before_small_circle,direct,195,48,baseline_only_win,baseline_advantage
500,-291.034331,-175.328171,115.706159,False,True,entered_big_circle,intercepted_before_small_circle,direct,175,46,baseline_only_win,baseline_advantage
397,-290.530363,-176.335361,114.195001,False,True,entered_big_circle,intercepted_before_small_circle,direct,223,67,baseline_only_win,baseline_advantage
172,-289.9594,-172.577161,117.38224,False,True,entered_big_circle,intercepted_before_small_circle,direct,196,27,baseline_only_win,baseline_advantage
159,-288.985055,-180.509254,108.475801,False,True,entered_big_circle,intercepted_before_small_circle,direct,188,62,baseline_only_win,baseline_advantage
449,-288.724125,-177.81013,110.913995,False,True,entered_big_circle,intercepted_before_small_circle,direct,172,66,baseline_only_win,baseline_advantage
241,-287.644148,-172.206721,115.437427,False,True,entered_big_circle,intercepted_before_small_circle,direct,217,49,baseline_only_win,baseline_advantage
184,-285.015838,-170.282714,114.733124,False,True,entered_big_circle,intercepted_before_small_circle,direct,196,45,baseline_only_win,baseline_advantage
294,-272.743096,-157.046912,115.696184,False,True,entered_big_circle,intercepted_before_small_circle,direct,30,97,baseline_only_win,baseline_advantage
334,-272.183295,-154.513684,117.669611,False,True,entered_big_circle,intercepted_before_small_circle,direct,24,91,baseline_only_win,baseline_advantage
96,-271.427505,-154.881174,116.546331,False,True,entered_big_circle,intercepted_before_small_circle,direct,26,68,baseline_only_win,baseline_advantage
253,-271.364782,-154.020724,117.344059,False,True,entered_big_circle,intercepted_before_small_circle,direct,26,61,baseline_only_win,baseline_advantage
211,-270.869709,-158.322452,112.547257,False,True,entered_big_circle,intercepted_before_small_circle,direct,61,68,baseline_only_win,baseline_advantage
513,342.201331,113.00844,-229.192891,True,False,intercepted_before_small_circle,active_collision,detour,46,172,ops_only_win,ops_advantage
655,341.62529,116.869206,-224.756084,True,False,intercepted_before_small_circle,active_collision,detour,33,45,ops_only_win,ops_advantage
590,341.494449,114.999271,-226.495178,True,False,intercepted_before_small_circle,active_collision,detour,39,63,ops_only_win,ops_advantage
473,340.849594,113.537601,-227.311993,True,False,intercepted_before_small_circle,active_collision,detour,44,73,ops_only_win,ops_advantage
682,340.477522,115.205802,-225.27172,True,False,intercepted_before_small_circle,active_collision,detour,40,45,ops_only_win,ops_advantage
36,340.329332,115.568619,-224.760713,True,False,intercepted_before_small_circle,active_collision,detour,38,132,ops_only_win,ops_advantage
577,339.193484,116.413248,-222.780236,True,False,intercepted_before_small_circle,active_collision,detour,51,60,ops_only_win,ops_advantage
86,339.025538,116.9948,-222.030737,True,False,intercepted_before_small_circle,active_collision,detour,30,174,ops_only_win,ops_advantage
60,336.88981,113.63813,-223.251679,True,False,intercepted_before_small_circle,active_collision,detour,45,94,ops_only_win,ops_advantage
61,275.301908,117.131878,-158.17003,True,False,intercepted_before_small_circle,entered_big_circle,detour,38,160,ops_only_win,ops_advantage
183,273.453933,116.695335,-156.758598,True,False,intercepted_before_small_circle,entered_big_circle,detour,74,31,ops_only_win,ops_advantage
669,273.094782,117.512432,-155.58235,True,False,intercepted_before_small_circle,entered_big_circle,detour,30,169,ops_only_win,ops_advantage
796,273.092435,114.241696,-158.850739,True,False,intercepted_before_small_circle,entered_big_circle,detour,46,31,ops_only_win,ops_advantage
683,272.933818,116.328539,-156.605279,True,False,intercepted_before_small_circle,entered_big_circle,detour,33,160,ops_only_win,ops_advantage
171,272.862357,114.776532,-158.085825,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,30,ops_only_win,ops_advantage
510,272.823931,115.341911,-157.482021,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,27,ops_only_win,ops_advantage
26,272.761717,114.557137,-158.20458,True,False,intercepted_before_small_circle,entered_big_circle,detour,39,172,ops_only_win,ops_advantage
300,272.441454,116.187227,-156.254226,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,30,ops_only_win,ops_advantage
470,272.351154,116.963451,-155.387703,True,False,intercepted_before_small_circle,entered_big_circle,detour,33,24,ops_only_win,ops_advantage
74,272.311142,115.036641,-157.274501,True,False,intercepted_before_small_circle,entered_big_circle,detour,38,172,ops_only_win,ops_advantage
