episode,opsdemo_reward,response_policy_accuracy,baseline_reward
156,92.0,1.0,93.0
157,96.0,1.0,97.0
158,89.0,1.0,93.0
159,91.0,1.0,96.0
160,94.0,1.0,97.0
161,96.0,1.0,93.0
162,89.0,1.0,93.0
163,95.0,1.0,93.0
164,99.0,1.0,82.0
165,89.0,1.0,93.0
166,93.0,1.0,92.0
167,74.0,0.4117647058823529,88.0
168,90.0,1.0,96.0
169,98.0,1.0,97.0
170,92.0,1.0,96.0
171,89.0,1.0,96.0
172,94.0,1.0,94.0
173,99.0,1.0,88.0
174,94.0,1.0,94.0
175,99.0,1.0,89.0
176,93.0,1.0,83.0
177,90.0,1.0,97.0
178,93.0,1.0,90.0
179,92.0,1.0,83.0
180,98.0,1.0,92.0
181,79.0,0.5238095238095238,92.0
182,95.0,1.0,88.0
183,96.0,1.0,92.0
184,90.0,1.0,86.0
185,95.0,1.0,83.0
186,95.0,1.0,87.0
187,97.0,1.0,87.0
188,93.0,1.0,89.0
189,99.0,1.0,95.0
190,98.0,1.0,98.0
191,91.0,1.0,93.0
192,87.0,1.0,90.0
193,95.0,1.0,97.0
194,93.0,1.0,93.0
195,95.0,1.0,88.0
196,78.0,0.5909090909090909,94.0
197,95.0,1.0,82.0
198,96.0,1.0,91.0
199,87.0,1.0,91.0
200,93.0,1.0,89.0
201,96.0,1.0,88.0
202,92.0,1.0,83.0
203,91.0,1.0,92.0
204,88.0,1.0,90.0
205,94.0,1.0,89.0
206,89.0,1.0,92.0
207,95.0,1.0,89.0
208,84.0,0.4,92.0
209,92.0,1.0,88.0
210,91.0,1.0,88.0
211,92.0,1.0,94.0
212,93.0,1.0,97.0
213,96.0,1.0,95.0
214,98.0,1.0,88.0
215,90.0,1.0,89.0
216,96.0,1.0,86.0
217,92.0,1.0,92.0
218,93.0,1.0,91.0
219,96.0,1.0,92.0
220,88.0,1.0,94.0
221,71.0,0.5652173913043478,95.0
222,91.0,1.0,89.0
223,92.0,1.0,96.0
224,95.0,1.0,87.0
225,90.0,1.0,90.0
226,90.0,1.0,93.0
227,90.0,1.0,86.0
228,95.0,1.0,95.0
229,88.0,1.0,97.0
230,93.0,1.0,87.0
231,92.0,0.5,85.0
232,97.0,0.0,89.0
233,80.0,0.35,94.0
234,93.0,1.0,93.0
235,97.0,1.0,89.0
236,89.0,1.0,89.0
237,97.0,1.0,93.0
238,90.0,1.0,90.0
239,90.0,1.0,95.0
240,89.0,1.0,94.0
241,93.0,1.0,94.0
242,90.0,1.0,84.0
243,74.0,0.6538461538461539,95.0
244,97.0,1.0,86.0
245,92.0,1.0,87.0
246,92.0,1.0,94.0
247,90.0,1.0,80.0
248,89.0,1.0,95.0
249,96.0,1.0,90.0
250,95.0,1.0,91.0
251,93.0,1.0,95.0
252,94.0,1.0,92.0
253,94.0,1.0,94.0
254,89.0,0.6363636363636364,93.0
255,86.0,0.07142857142857142,83.0
256,90.0,1.0,94.0
257,94.0,1.0,92.0
258,89.0,1.0,86.0
259,90.0,1.0,96.0
260,95.0,1.0,93.0
261,98.0,1.0,92.0
262,96.0,1.0,91.0
263,95.0,1.0,98.0
264,86.0,1.0,96.0
265,90.0,1.0,81.0
266,94.0,0.8333333333333334,84.0
267,81.0,0.0,95.0
268,84.0,0.5625,93.0
269,84.0,1.0,92.0
270,87.0,1.0,94.0
271,88.0,1.0,88.0
272,93.0,1.0,89.0
273,99.0,1.0,98.0
274,91.0,1.0,93.0
275,94.0,1.0,89.0
276,92.0,1.0,92.0
277,65.0,0.5217391304347826,90.0
278,84.0,1.0,86.0
279,97.0,1.0,92.0
280,92.0,1.0,91.0
281,92.0,1.0,89.0
282,95.0,1.0,94.0
283,94.0,1.0,90.0
284,94.0,1.0,91.0
285,92.0,1.0,89.0
286,86.0,1.0,87.0
287,95.0,1.0,90.0
288,77.0,0.5454545454545454,90.0
289,93.0,1.0,89.0
290,95.0,1.0,91.0
291,87.0,1.0,97.0
292,92.0,1.0,90.0
293,95.0,1.0,88.0
294,93.0,1.0,97.0
295,93.0,1.0,95.0
296,90.0,1.0,97.0
297,92.0,1.0,85.0
298,91.0,1.0,92.0
299,74.0,0.6086956521739131,93.0
300,95.0,1.0,94.0
301,91.0,1.0,96.0
302,94.0,1.0,88.0
303,91.0,1.0,91.0
304,90.0,1.0,88.0
305,97.0,1.0,87.0
306,90.0,1.0,95.0
307,96.0,1.0,93.0
308,90.0,1.0,96.0
309,96.0,1.0,87.0
310,89.0,1.0,86.0
311,76.0,0.3684210526315789,84.0
312,95.0,1.0,94.0
313,95.0,1.0,94.0
314,88.0,1.0,91.0
315,90.0,1.0,88.0
316,96.0,1.0,88.0
317,94.0,1.0,87.0
318,94.0,1.0,94.0
319,98.0,1.0,93.0
320,93.0,1.0,96.0
321,96.0,1.0,89.0
322,91.0,1.0,88.0
323,90.0,1.0,92.0
324,72.0,0.42857142857142855,94.0
325,90.0,1.0,97.0
326,86.0,1.0,98.0
327,94.0,1.0,87.0
328,92.0,1.0,96.0
329,87.0,1.0,89.0
330,94.0,1.0,95.0
331,94.0,1.0,96.0
332,96.0,1.0,88.0
333,89.0,1.0,98.0
334,79.0,0.5714285714285714,95.0
335,88.0,1.0,92.0
336,87.0,1.0,93.0
337,93.0,1.0,91.0
338,94.0,1.0,95.0
339,95.0,1.0,87.0
340,93.0,1.0,93.0
341,91.0,1.0,92.0
342,85.0,1.0,94.0
343,91.0,1.0,93.0
344,72.0,0.4782608695652174,86.0
345,93.0,1.0,85.0
346,92.0,1.0,87.0
347,87.0,1.0,90.0
348,89.0,1.0,85.0
349,95.0,1.0,87.0
350,95.0,1.0,95.0
351,95.0,1.0,86.0
352,92.0,1.0,93.0
353,93.0,1.0,88.0
354,95.0,1.0,91.0
355,71.0,0.5,91.0
356,91.0,1.0,91.0
357,96.0,1.0,87.0
358,97.0,1.0,93.0
359,96.0,1.0,87.0
360,91.0,1.0,92.0
361,98.0,1.0,91.0
362,93.0,1.0,93.0
363,95.0,1.0,85.0
364,95.0,1.0,87.0
365,90.0,1.0,89.0
366,96.0,1.0,93.0
367,92.0,1.0,89.0
368,90.0,1.0,94.0
369,71.0,0.25,88.0
370,92.0,1.0,91.0
371,98.0,1.0,93.0
372,88.0,1.0,88.0
373,88.0,1.0,87.0
374,94.0,1.0,95.0
375,89.0,1.0,93.0
376,91.0,1.0,91.0
377,94.0,1.0,89.0
378,93.0,1.0,93.0
379,72.0,0.38095238095238093,86.0
380,91.0,1.0,93.0
381,91.0,1.0,91.0
382,92.0,1.0,89.0
383,95.0,1.0,84.0
384,89.0,1.0,95.0
385,92.0,1.0,94.0
386,91.0,1.0,96.0
387,90.0,1.0,86.0
388,92.0,1.0,83.0
389,97.0,1.0,98.0
390,72.0,0.6666666666666666,92.0
391,98.0,1.0,89.0
392,95.0,1.0,93.0
393,94.0,1.0,90.0
394,93.0,1.0,91.0
395,90.0,1.0,83.0
396,90.0,1.0,93.0
397,96.0,1.0,92.0
398,89.0,1.0,99.0
399,93.0,1.0,93.0
400,97.0,1.0,88.0
401,88.0,1.0,95.0
402,93.0,0.14285714285714285,98.0
403,84.0,0.625,89.0
404,88.0,1.0,92.0
405,95.0,1.0,92.0
406,90.0,1.0,93.0
407,92.0,1.0,90.0
408,92.0,1.0,96.0
409,85.0,1.0,96.0
410,89.0,1.0,92.0
411,73.0,0.6538461538461539,94.0
412,90.0,1.0,91.0
413,99.0,1.0,87.0
414,97.0,1.0,89.0
415,87.0,1.0,94.0
416,94.0,1.0,92.0
417,97.0,1.0,90.0
418,93.0,1.0,91.0
419,93.0,1.0,90.0
420,90.0,1.0,88.0
421,90.0,1.0,92.0
422,94.0,1.0,90.0
423,99.0,1.0,94.0
424,93.0,1.0,90.0
425,83.0,0.47058823529411764,86.0
426,91.0,1.0,91.0
427,94.0,1.0,94.0
428,90.0,1.0,93.0
429,88.0,1.0,85.0
430,90.0,1.0,89.0
431,89.0,1.0,77.0
432,92.0,1.0,86.0
433,92.0,1.0,93.0
434,94.0,1.0,98.0
435,87.0,0.3076923076923077,96.0
436,89.0,0.5454545454545454,84.0
437,93.0,1.0,85.0
438,92.0,1.0,91.0
439,95.0,1.0,76.0
440,87.0,1.0,90.0
441,96.0,1.0,91.0
442,94.0,1.0,86.0
443,94.0,1.0,89.0
444,88.0,1.0,88.0
445,90.0,1.0,83.0
446,97.0,1.0,97.0
447,89.0,0.5454545454545454,92.0
448,86.0,0.0,96.0
449,79.0,0.4117647058823529,81.0
450,95.0,1.0,86.0
451,93.0,1.0,86.0
452,91.0,1.0,92.0
453,87.0,1.0,90.0
454,95.0,1.0,95.0
455,92.0,1.0,90.0
456,91.0,1.0,91.0
457,95.0,1.0,98.0
458,87.0,0.7,92.0
459,86.0,0.21428571428571427,97.0
460,93.0,1.0,97.0
461,97.0,1.0,84.0
462,93.0,1.0,93.0
463,87.0,1.0,96.0
464,94.0,1.0,97.0
465,89.0,1.0,93.0
466,90.0,1.0,92.0
467,93.0,1.0,92.0
468,90.0,1.0,91.0
469,91.0,1.0,95.0
470,89.0,0.09090909090909091,93.0
471,96.0,0.0,89.0
472,87.0,0.5384615384615384,90.0
473,92.0,1.0,96.0
474,94.0,1.0,92.0
475,90.0,1.0,83.0
476,93.0,1.0,91.0
477,89.0,1.0,94.0
478,93.0,1.0,90.0
479,96.0,1.0,86.0
480,95.0,1.0,93.0
481,90.0,1.0,92.0
482,97.0,1.0,86.0
483,82.0,0.47058823529411764,93.0
484,91.0,1.0,97.0
485,92.0,1.0,87.0
486,91.0,1.0,91.0
487,96.0,1.0,90.0
488,95.0,1.0,90.0
489,93.0,1.0,91.0
490,90.0,1.0,97.0
491,96.0,1.0,88.0
492,98.0,1.0,83.0
493,93.0,1.0,82.0
494,88.0,1.0,89.0
495,99.0,1.0,89.0
496,72.0,0.6,89.0
497,92.0,1.0,93.0
498,94.0,1.0,89.0
499,91.0,1.0,92.0
500,95.0,1.0,94.0
501,94.0,1.0,90.0
502,95.0,1.0,85.0
503,90.0,1.0,79.0
504,97.0,1.0,97.0
505,92.0,1.0,91.0
506,93.0,1.0,89.0
507,94.0,1.0,91.0
508,96.0,1.0,94.0
509,72.0,0.5833333333333334,92.0
510,93.0,1.0,96.0
511,96.0,1.0,92.0
512,90.0,1.0,90.0
513,91.0,1.0,87.0
514,89.0,1.0,92.0
515,97.0,1.0,94.0
516,89.0,1.0,86.0
517,89.0,1.0,93.0
518,92.0,1.0,91.0
519,75.0,0.64,90.0
520,99.0,1.0,95.0
521,86.0,1.0,89.0
522,89.0,1.0,94.0
523,86.0,1.0,91.0
524,94.0,1.0,92.0
525,90.0,1.0,85.0
526,95.0,1.0,93.0
527,93.0,1.0,95.0
528,92.0,1.0,89.0
529,91.0,1.0,91.0
530,94.0,0.0,92.0
531,96.0,0.0,93.0
532,78.0,0.42857142857142855,92.0
533,89.0,1.0,85.0
534,95.0,1.0,95.0
535,95.0,1.0,96.0
536,92.0,1.0,93.0
537,91.0,1.0,92.0
538,89.0,1.0,76.0
539,92.0,1.0,94.0
540,92.0,1.0,95.0
541,88.0,1.0,92.0
542,76.0,0.3333333333333333,95.0
543,92.0,1.0,84.0
544,86.0,1.0,89.0
545,86.0,1.0,87.0
546,91.0,1.0,88.0
547,97.0,1.0,85.0
548,88.0,1.0,92.0
549,91.0,1.0,86.0
550,94.0,1.0,92.0
551,95.0,1.0,95.0
552,71.0,0.38095238095238093,84.0
553,94.0,1.0,96.0
554,91.0,1.0,92.0
555,87.0,1.0,95.0
556,87.0,1.0,91.0
557,98.0,1.0,96.0
558,90.0,1.0,92.0
559,92.0,1.0,96.0
560,90.0,1.0,90.0
561,89.0,1.0,97.0
562,82.0,0.5,96.0
563,97.0,1.0,92.0
564,90.0,1.0,93.0
565,93.0,1.0,89.0
566,94.0,1.0,93.0
567,90.0,1.0,92.0
568,93.0,1.0,87.0
569,96.0,1.0,88.0
570,94.0,1.0,93.0
571,87.0,1.0,89.0
572,96.0,1.0,91.0
573,94.0,1.0,91.0
574,90.0,0.9,94.0
575,94.0,0.0,89.0
576,84.0,0.0,93.0
577,86.0,0.6666666666666666,98.0
578,94.0,1.0,97.0
579,99.0,1.0,94.0
580,93.0,1.0,91.0
581,96.0,1.0,91.0
582,93.0,1.0,93.0
583,94.0,1.0,91.0
584,91.0,1.0,91.0
585,96.0,1.0,82.0
586,92.0,1.0,88.0
587,92.0,1.0,97.0
588,92.0,1.0,97.0
589,92.0,0.125,90.0
590,81.0,0.35294117647058826,90.0
591,92.0,1.0,85.0
592,88.0,1.0,92.0
593,91.0,1.0,91.0
594,89.0,1.0,85.0
595,96.0,1.0,93.0
596,92.0,1.0,94.0
597,94.0,1.0,89.0
598,84.0,1.0,90.0
599,95.0,0.4,92.0
600,81.0,0.5555555555555556,87.0
601,92.0,1.0,89.0
602,91.0,1.0,84.0
603,89.0,1.0,97.0
604,98.0,1.0,92.0
605,92.0,1.0,79.0
606,96.0,1.0,82.0
607,91.0,1.0,86.0
608,87.0,1.0,91.0
609,93.0,1.0,97.0
610,72.0,0.6666666666666666,95.0
611,86.0,1.0,88.0
612,93.0,1.0,94.0
613,83.0,1.0,93.0
614,92.0,1.0,96.0
615,94.0,1.0,88.0
616,93.0,1.0,92.0
617,91.0,1.0,93.0
618,75.0,0.64,92.0
619,92.0,1.0,92.0
620,87.0,1.0,94.0
621,92.0,1.0,94.0
622,96.0,1.0,89.0
623,92.0,1.0,89.0
624,88.0,1.0,97.0
625,92.0,1.0,98.0
626,87.0,1.0,97.0
627,95.0,1.0,90.0
628,91.0,1.0,99.0
629,79.0,0.2222222222222222,94.0
630,92.0,1.0,93.0
631,85.0,1.0,87.0
632,88.0,1.0,92.0
633,93.0,1.0,89.0
634,94.0,1.0,97.0
635,87.0,1.0,93.0
636,93.0,1.0,88.0
637,91.0,1.0,91.0
638,98.0,1.0,90.0
639,74.0,0.391304347826087,90.0
640,92.0,1.0,96.0
641,95.0,1.0,91.0
642,89.0,1.0,95.0
643,93.0,1.0,83.0
644,89.0,1.0,94.0
645,90.0,1.0,94.0
646,91.0,1.0,87.0
647,86.0,1.0,95.0
648,71.0,0.56,91.0
649,89.0,1.0,98.0
650,95.0,1.0,91.0
651,90.0,1.0,91.0
652,91.0,1.0,92.0
653,94.0,1.0,90.0
654,96.0,1.0,92.0
655,95.0,1.0,98.0
656,91.0,1.0,89.0
657,88.0,1.0,94.0
658,99.0,1.0,90.0
659,90.0,1.0,93.0
660,75.0,0.56,92.0
661,93.0,1.0,88.0
662,90.0,1.0,96.0
663,93.0,1.0,99.0
664,84.0,1.0,95.0
665,91.0,1.0,83.0
666,96.0,1.0,90.0
667,91.0,1.0,86.0
668,90.0,1.0,92.0
669,75.0,0.64,95.0
670,87.0,1.0,88.0
671,96.0,1.0,98.0
672,88.0,1.0,94.0
673,88.0,1.0,89.0
674,96.0,1.0,94.0
675,87.0,1.0,96.0
676,91.0,1.0,86.0
677,83.0,1.0,89.0
678,77.0,0.5652173913043478,92.0
679,91.0,1.0,82.0
680,89.0,1.0,93.0
681,95.0,1.0,96.0
682,93.0,1.0,83.0
683,96.0,1.0,95.0
684,94.0,1.0,94.0
685,94.0,1.0,97.0
686,90.0,1.0,94.0
687,96.0,1.0,94.0
688,88.0,1.0,98.0
689,69.0,0.36,94.0
690,89.0,1.0,87.0
691,85.0,1.0,84.0
692,90.0,1.0,99.0
693,99.0,1.0,89.0
694,97.0,1.0,89.0
695,95.0,1.0,94.0
696,92.0,1.0,94.0
697,88.0,1.0,88.0
698,98.0,1.0,89.0
699,96.0,1.0,94.0
700,94.0,1.0,92.0
701,87.0,0.07692307692307693,89.0
702,92.0,0.0,88.0
703,83.0,0.3076923076923077,92.0
704,91.0,1.0,95.0
705,93.0,1.0,95.0
706,91.0,1.0,90.0
707,90.0,1.0,82.0
708,95.0,1.0,87.0
709,95.0,1.0,98.0
710,95.0,1.0,88.0
711,96.0,1.0,95.0
712,95.0,1.0,95.0
713,96.0,1.0,88.0
714,93.0,0.8571428571428571,87.0
715,78.0,0.2,90.0
716,99.0,1.0,93.0
717,91.0,1.0,82.0
718,98.0,1.0,88.0
719,93.0,1.0,97.0
720,96.0,1.0,98.0
721,92.0,1.0,90.0
722,98.0,1.0,84.0
723,92.0,1.0,95.0
724,95.0,1.0,85.0
725,94.0,1.0,94.0
726,96.0,1.0,85.0
727,92.0,1.0,94.0
728,90.0,1.0,91.0
729,95.0,1.0,89.0
730,98.0,1.0,92.0
731,71.0,0.52,91.0
732,94.0,1.0,93.0
733,89.0,1.0,94.0
734,95.0,1.0,89.0
735,98.0,1.0,92.0
736,89.0,1.0,99.0
737,90.0,1.0,94.0
738,89.0,1.0,87.0
739,92.0,1.0,93.0
740,95.0,1.0,92.0
741,96.0,1.0,90.0
742,78.0,0.5909090909090909,97.0
743,90.0,1.0,95.0
744,90.0,1.0,87.0
745,93.0,1.0,93.0
746,97.0,1.0,94.0
747,88.0,1.0,90.0
748,89.0,1.0,94.0
749,98.0,1.0,93.0
750,97.0,1.0,90.0
751,92.0,1.0,91.0
752,92.0,1.0,96.0
753,89.0,0.8181818181818182,86.0
754,83.0,0.47058823529411764,91.0
755,95.0,1.0,94.0
756,89.0,1.0,88.0
757,92.0,1.0,93.0
758,92.0,1.0,88.0
759,88.0,1.0,95.0
760,92.0,1.0,83.0
761,92.0,1.0,93.0
762,92.0,1.0,89.0
763,87.0,1.0,96.0
764,82.0,0.3888888888888889,93.0
765,91.0,1.0,87.0
766,94.0,1.0,92.0
767,87.0,1.0,87.0
768,93.0,1.0,91.0
769,91.0,1.0,95.0
770,92.0,1.0,89.0
771,92.0,1.0,99.0
772,89.0,1.0,92.0
773,85.0,0.8,85.0
774,84.0,0.4666666666666667,96.0
775,92.0,1.0,91.0
776,93.0,1.0,91.0
777,92.0,1.0,94.0
778,97.0,1.0,92.0
779,92.0,1.0,90.0
780,90.0,1.0,91.0
781,84.0,1.0,98.0
782,95.0,1.0,94.0
783,91.0,1.0,87.0
784,95.0,1.0,92.0
785,96.0,0.75,85.0
786,80.0,0.0,85.0
787,91.0,0.7777777777777778,89.0
788,94.0,1.0,92.0
789,96.0,1.0,89.0
790,93.0,1.0,97.0
791,99.0,1.0,90.0
792,91.0,1.0,83.0
793,93.0,1.0,88.0
794,90.0,1.0,87.0
795,93.0,1.0,89.0
796,96.0,1.0,90.0
797,89.0,1.0,98.0
798,87.0,1.0,89.0
799,74.0,0.44,92.0
800,93.0,1.0,86.0
801,90.0,1.0,90.0
802,91.0,1.0,93.0
803,87.0,1.0,89.0
804,95.0,1.0,84.0
805,90.0,1.0,93.0
806,90.0,1.0,99.0
807,90.0,1.0,87.0
808,76.0,0.29411764705882354,88.0
809,93.0,1.0,99.0
810,92.0,1.0,87.0
811,92.0,1.0,97.0
812,89.0,1.0,89.0
813,87.0,1.0,92.0
814,96.0,1.0,94.0
815,86.0,1.0,96.0
816,85.0,1.0,96.0
817,93.0,0.8571428571428571,86.0
818,68.0,0.09090909090909091,88.0
819,93.0,1.0,97.0
820,90.0,1.0,93.0
821,82.0,1.0,88.0
822,91.0,1.0,97.0
823,90.0,1.0,90.0
824,92.0,1.0,91.0
825,93.0,1.0,96.0
826,89.0,0.9090909090909091,96.0
827,78.0,0.47619047619047616,88.0
828,94.0,1.0,89.0
829,90.0,1.0,87.0
830,93.0,1.0,91.0
831,93.0,1.0,91.0
832,89.0,1.0,88.0
833,91.0,1.0,92.0
834,86.0,1.0,90.0
835,91.0,1.0,91.0
836,80.0,0.47058823529411764,92.0
837,88.0,1.0,91.0
838,94.0,1.0,93.0
839,89.0,1.0,92.0
840,95.0,1.0,90.0
841,95.0,1.0,84.0
842,90.0,1.0,87.0
843,80.0,1.0,91.0
844,79.0,1.0,85.0
845,70.0,0.45454545454545453,96.0
846,93.0,1.0,91.0
847,95.0,1.0,90.0
848,93.0,1.0,94.0
849,88.0,1.0,94.0
850,93.0,1.0,82.0
851,98.0,1.0,91.0
852,86.0,1.0,97.0
853,94.0,1.0,95.0
854,96.0,1.0,92.0
855,94.0,1.0,93.0
856,95.0,1.0,92.0
857,96.0,1.0,89.0
858,86.0,0.0,95.0
859,89.0,0.36363636363636365,89.0
860,91.0,1.0,91.0
861,93.0,1.0,96.0
862,89.0,1.0,91.0
863,86.0,1.0,93.0
864,89.0,1.0,94.0
865,86.0,1.0,93.0
866,93.0,1.0,99.0
867,92.0,0.875,94.0
868,84.0,0.4375,92.0
869,87.0,1.0,93.0
870,91.0,1.0,91.0
871,94.0,1.0,95.0
872,92.0,1.0,95.0
873,93.0,1.0,92.0
874,89.0,1.0,94.0
875,85.0,1.0,87.0
876,87.0,1.0,88.0
877,75.0,0.6086956521739131,89.0
878,99.0,1.0,92.0
879,95.0,1.0,93.0
880,96.0,1.0,91.0
881,96.0,1.0,88.0
882,93.0,1.0,90.0
883,89.0,1.0,96.0
884,96.0,1.0,87.0
885,91.0,1.0,94.0
886,91.0,1.0,96.0
887,99.0,1.0,90.0
888,90.0,1.0,82.0
889,96.0,1.0,94.0
890,60.0,0.4642857142857143,88.0
891,90.0,1.0,94.0
892,90.0,1.0,93.0
893,91.0,1.0,88.0
894,90.0,1.0,95.0
895,94.0,1.0,98.0
896,95.0,1.0,91.0
897,88.0,1.0,91.0
898,91.0,1.0,95.0
899,86.0,0.7142857142857143,85.0
900,94.0,0.0,89.0
901,96.0,0.25,93.0
902,91.0,1.0,91.0
903,88.0,1.0,89.0
904,94.0,1.0,94.0
905,96.0,1.0,89.0
906,94.0,1.0,90.0
907,94.0,1.0,93.0
908,82.0,1.0,95.0
909,93.0,1.0,92.0
910,93.0,1.0,90.0
911,93.0,1.0,82.0
912,92.0,0.5,89.0
913,69.0,0.3181818181818182,89.0
914,91.0,1.0,95.0
915,91.0,1.0,90.0
916,98.0,1.0,97.0
917,89.0,1.0,85.0
918,97.0,1.0,95.0
919,91.0,1.0,82.0
920,98.0,1.0,94.0
921,94.0,1.0,83.0
922,91.0,1.0,94.0
923,92.0,1.0,94.0
924,89.0,0.6,97.0
925,75.0,0.38095238095238093,95.0
926,88.0,1.0,94.0
927,98.0,1.0,97.0
928,84.0,1.0,96.0
929,91.0,1.0,98.0
930,92.0,1.0,95.0
931,91.0,1.0,86.0
932,89.0,1.0,93.0
933,70.0,0.4,84.0
934,98.0,0.0,90.0
935,90.0,0.5,92.0
936,92.0,1.0,93.0
937,88.0,1.0,96.0
938,88.0,1.0,92.0
939,92.0,1.0,94.0
940,90.0,1.0,91.0
941,89.0,1.0,95.0
942,94.0,1.0,88.0
943,97.0,1.0,92.0
944,95.0,1.0,83.0
945,65.0,0.5,95.0
946,87.0,1.0,97.0
947,91.0,1.0,96.0
948,94.0,1.0,95.0
949,89.0,1.0,93.0
950,88.0,1.0,94.0
951,87.0,1.0,89.0
952,98.0,1.0,93.0
953,90.0,1.0,99.0
954,72.0,0.47368421052631576,84.0
955,97.0,1.0,91.0
956,93.0,1.0,95.0
957,94.0,1.0,83.0
958,90.0,1.0,98.0
959,90.0,1.0,90.0
960,94.0,1.0,91.0
961,95.0,1.0,84.0
962,91.0,1.0,87.0
963,94.0,1.0,89.0
964,97.0,1.0,91.0
965,93.0,1.0,96.0
966,95.0,1.0,89.0
967,95.0,1.0,91.0
968,98.0,0.5,91.0
