episode,global_step,episode_step,true_policy,new_assumed_policy
14,120,13,chase_y,chase_y
29,215,4,chase_x,chase_x
37,310,17,chase_y,chase_y
49,413,16,chase_x,chase_x
61,511,13,chase_y,chase_y
76,609,9,chase_x,chase_x
87,720,20,chase_y,chase_y
97,810,21,chase_x,chase_x
107,912,19,chase_y,chase_y
118,1011,13,chase_x,chase_x
130,1108,12,chase_y,chase_y
142,1211,13,chase_x,chase_x
154,1308,15,chase_y,chase_y
167,1409,11,chase_x,chase_x
181,1509,15,chase_y,chase_y
196,1608,14,chase_x,chase_x
208,1708,10,chase_y,chase_y
221,1809,13,chase_x,chase_x
233,1919,13,chase_y,chase_y
243,2008,10,chase_x,chase_x
255,2116,13,chase_y,chase_y
268,2219,7,chase_x,chase_x
277,2310,16,chase_y,chase_y
288,2409,13,chase_x,chase_x
299,2508,13,chase_y,chase_y
311,2611,14,chase_x,chase_x
324,2711,16,chase_y,chase_y
334,2808,14,chase_x,chase_x
344,2911,14,chase_y,chase_y
355,3010,16,chase_x,chase_x
369,3109,13,chase_y,chase_x
369,3117,21,chase_y,chase_y
379,3212,19,chase_x,chase_x
390,3308,14,chase_y,chase_y
403,3411,6,chase_x,chase_x
411,3508,18,chase_y,chase_y
425,3608,9,chase_x,chase_x
436,3713,5,chase_y,chase_y
449,3824,10,chase_x,chase_x
459,3913,11,chase_y,chase_y
472,4019,6,chase_x,chase_x
483,4108,12,chase_y,chase_y
496,4209,18,chase_x,chase_x
509,4309,17,chase_y,chase_y
519,4408,18,chase_x,chase_x
532,4517,8,chase_y,chase_y
542,4611,12,chase_x,chase_x
552,4712,17,chase_y,chase_y
562,4808,11,chase_x,chase_x
577,4922,4,chase_y,chase_y
590,5017,11,chase_x,chase_x
600,5110,8,chase_y,chase_y
610,5208,17,chase_x,chase_x
618,5308,22,chase_y,chase_y
629,5413,14,chase_x,chase_x
639,5513,18,chase_y,chase_y
648,5610,20,chase_x,chase_x
660,5710,15,chase_y,chase_y
669,5808,16,chase_x,chase_x
678,5909,10,chase_y,chase_y
689,6015,19,chase_x,chase_x
703,6128,9,chase_y,chase_y
715,6212,12,chase_x,chase_x
731,6311,15,chase_y,chase_y
742,6408,14,chase_x,chase_x
754,6510,9,chase_y,chase_y
764,6610,11,chase_x,chase_x
774,6710,8,chase_y,chase_y
787,6815,2,chase_x,chase_x
799,6908,10,chase_y,chase_x
799,6913,15,chase_y,chase_y
808,7011,15,chase_x,chase_x
818,7120,20,chase_y,chase_y
827,7211,11,chase_x,chase_x
836,7308,14,chase_y,chase_y
845,7411,12,chase_x,chase_x
859,7515,7,chase_y,chase_y
868,7609,9,chase_x,chase_x
877,7708,10,chase_y,chase_y
890,7814,24,chase_x,chase_x
901,7912,3,chase_y,chase_y
913,8018,15,chase_x,chase_x
925,8116,13,chase_y,chase_y
935,8218,5,chase_x,chase_x
945,8311,14,chase_y,chase_y
954,8409,12,chase_x,chase_x
969,8508,8,chase_y,chase_y
978,8609,10,chase_x,chase_x
990,8712,10,chase_y,chase_y
