episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,response_policy,response_policy_correct,assumed_policy,assumption_correct,predator_a_action,predator_b_action,switched,running_error_chase_x,running_error_chase_y
0,1,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,2,2,False,0.0,0.0
0,2,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,2,3,False,0.0,0.9153806878195098
0,3,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.0,1.8353763187048564
0,4,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,2,2,False,0.0,1.7553751375231177
0,5,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,2,3,False,0.0,2.675371284575728
0,6,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.0,3.595371275561275
0,7,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.0,3.5153712715570453
0,8,8,-1.0,-8.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.5736965611796297,3.4353712025988057
0,9,9,-1.0,-9.0,chase_x,chase_x,True,chase_x,True,2,3,False,0.49369637848233405,4.355370971306588
0,10,10,-1.0,-10.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.41363531050421987,5.2753709329007865
0,11,11,99.0,89.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.33356017071901867,6.193954885829766
1,12,1,99.0,99.0,chase_x,chase_x,True,chase_x,True,1,2,False,0.2535584399877363,7.113628902963436
2,13,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.17355736350438702,8.0
2,14,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.009699666124166173,7.917527577759228
2,15,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.0,8.0
2,16,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.0,7.831843773490332
2,17,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,3,3,False,0.0,7.725278228255689
2,18,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,3,0,False,0.0,8.0
2,19,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.0,8.0
2,20,8,-1.0,-8.0,chase_x,chase_x,True,chase_x,True,2,3,False,0.0,8.0
2,21,9,-1.0,-9.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.0,7.919996517483707
2,22,10,99.0,90.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.0,7.8395449694141295
3,23,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,2,2,False,0.0,7.758719845658624
3,24,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,2,2,False,0.0,7.677867317905639
3,25,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,2,2,False,0.0,7.570421902929044
3,26,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,2,3,False,0.0,8.0
3,27,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.0,7.833078044629182
3,28,6,99.0,94.0,chase_x,chase_x,True,chase_x,True,3,0,False,0.0,8.0
4,29,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,1,2,False,0.0,8.0
4,30,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,1,2,False,0.0,8.0
4,31,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.0,8.0
4,32,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,1,4,False,0.0,8.0
4,33,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.0,8.0
4,34,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,1,2,False,0.0,8.0
4,35,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.0,8.0
