episode,ops_episode_len,ops_episode_reward,ops_winner,ops_reason,ops_final_intruder_policy,baseline_episode_len,baseline_winner,baseline_reason,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win
0,16,-101.98090597391128,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.0034255862236,False,False
1,31,-107.13686563372612,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-107.30984081625938,False,False
2,16,-102.77406569123268,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.93977385163308,False,False
3,27,-104.12704816818236,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-105.03583252191544,False,False
4,5,-100.702692797184,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.73175795316696,False,False
5,14,-102.10370800375938,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-102.03734129548073,False,False
6,9,-101.32147133231165,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-101.1931844818592,False,False
7,23,-105.70062624931336,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-104.82313465595246,False,False
8,14,-102.59790766716004,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-101.7098373579979,False,False
9,49,95.41115108251572,interceptor,intercepted_before_small_circle,detour,276,intruder,active_collision,-160.6893137514591,True,False
10,42,96.27973607569932,interceptor,intercepted_before_small_circle,detour,49,intruder,entered_big_circle,-103.73965134799481,True,False
11,42,96.4914018818736,interceptor,intercepted_before_small_circle,detour,26,intruder,entered_big_circle,-103.45260766148567,True,False
12,45,-102.31663970738649,intruder,active_collision,attack,8,intruder,entered_big_circle,-101.12573353767395,False,False
13,157,-108.78538724541664,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-102.22752310395241,False,False
14,20,-104.30317020654678,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-102.95072628498077,False,False
15,17,-102.21807954669,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-102.48146117091179,False,False
16,19,-102.48314763784408,intruder,entered_big_circle,direct,19,intruder,entered_big_circle,-103.8513891029358,False,False
17,16,-103.0555169403553,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.73776608109475,False,False
18,10,-101.69507157444954,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-101.24775042176246,False,False
19,22,-103.23766155004502,intruder,entered_big_circle,direct,297,intruder,active_collision,-165.46469445288182,False,False
20,15,-102.29096100568772,intruder,entered_big_circle,direct,45,intruder,entered_big_circle,-107.43424003362655,False,False
21,6,-100.85076327323914,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-100.87956807613372,False,False
22,18,-102.10187020421029,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-102.34550784945488,False,False
23,64,90.6032730859518,interceptor,intercepted_before_small_circle,detour,14,intruder,entered_big_circle,-101.69045146584511,True,False
24,35,97.69610081374644,interceptor,intercepted_before_small_circle,detour,6,intruder,entered_big_circle,-100.75854701399803,True,False
25,44,96.09303025871516,interceptor,intercepted_before_small_circle,detour,23,intruder,entered_big_circle,-104.76920169115067,True,False
26,75,-104.78523684829472,intruder,active_collision,attack,24,intruder,entered_big_circle,-104.13166319012642,False,False
27,109,-123.9888968873024,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-106.37227212667466,False,False
28,20,-103.66397793531418,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-101.93986771345139,False,False
29,24,-104.13016201734544,intruder,entered_big_circle,direct,270,intruder,active_collision,-132.6645570167899,False,False
30,22,-103.2285778617859,intruder,entered_big_circle,direct,68,intruder,entered_small_circle,-119.73658869385719,False,False
31,18,-102.89303730845452,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-103.64939169406891,False,False
32,20,-102.80165803670884,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-103.0444781446457,False,False
33,13,-101.69816746234892,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-102.2335115981102,False,False
34,17,-102.2086305952072,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-103.41812100172042,False,False
35,17,-103.11076401233672,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-103.0142077422142,False,False
36,277,-116.29269568383695,intruder,active_collision,attack,11,intruder,entered_big_circle,-101.34601899385453,False,False
37,52,-109.94986061662436,intruder,entered_big_circle,direct,4,intruder,entered_big_circle,-100.56854352235794,False,False
38,19,-101.89895772218703,intruder,entered_big_circle,direct,19,intruder,entered_big_circle,-102.78170096755028,False,False
39,22,-103.712146089077,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-103.64013112545014,False,False
40,29,-103.62497440457344,intruder,entered_big_circle,direct,293,intruder,active_collision,-169.62509848445654,False,False
41,14,-102.04969885230064,intruder,entered_big_circle,direct,48,intruder,entered_big_circle,-109.9932921347022,False,False
42,30,-103.3290955388546,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-102.77422839641571,False,False
43,30,-103.84382707715034,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-104.1946103835106,False,False
44,47,95.141350158453,interceptor,intercepted_before_small_circle,detour,32,intruder,entered_big_circle,-104.92047570109368,True,False
45,47,96.11514266371726,interceptor,intercepted_before_small_circle,detour,29,intruder,entered_big_circle,-103.73662810802459,True,False
46,38,96.33853851139546,interceptor,intercepted_before_small_circle,detour,22,intruder,entered_big_circle,-103.00652724266052,True,False
47,35,97.45115997999906,interceptor,intercepted_before_small_circle,detour,11,intruder,entered_big_circle,-101.82030028700828,True,False
48,222,-110.33453558444975,intruder,entered_big_circle,direct,275,intruder,active_collision,-159.42121521323918,False,False
49,28,-103.84698503732682,intruder,entered_big_circle,direct,51,intruder,entered_big_circle,-113.55220849514008,False,False
50,31,-105.3542016506195,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-104.09561731815339,False,False
51,10,-101.27691366910936,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-101.39930542945862,False,False
52,18,-103.61152176380158,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-103.5963198852539,False,False
53,70,87.83225124835968,interceptor,intercepted_before_small_circle,detour,26,intruder,entered_big_circle,-105.10546022057534,True,False
54,33,97.90931843847036,interceptor,intercepted_before_small_circle,detour,7,intruder,entered_big_circle,-100.9340829706192,True,False
55,53,96.60990367859604,interceptor,intercepted_before_small_circle,detour,17,intruder,entered_big_circle,-102.77050655841828,True,False
56,54,-104.10581641823052,intruder,active_collision,attack,30,intruder,entered_big_circle,-103.63221448898315,False,False
57,154,-106.30510366588832,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-101.12258062720299,False,False
58,20,-102.3745800280571,intruder,entered_big_circle,direct,290,intruder,active_collision,-159.6037964576483,False,False
59,26,-104.8155378639698,intruder,entered_big_circle,direct,44,intruder,entered_big_circle,-105.34972030699252,False,False
60,26,-105.20062865614892,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-105.35055027604103,False,False
61,28,-103.52942788720132,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-106.29234577536583,False,False
62,16,-103.20958309173584,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.11679273843765,False,False
63,11,-101.78084899783134,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-101.50802642703056,False,False
64,7,-100.92537783145904,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-101.07555089950561,False,False
65,45,96.03474365532398,interceptor,intercepted_before_small_circle,detour,27,intruder,entered_big_circle,-104.96119901299477,True,False
66,34,97.5766893786192,interceptor,intercepted_before_small_circle,detour,8,intruder,entered_big_circle,-101.29022072672844,True,False
67,33,98.09478521227835,interceptor,intercepted_before_small_circle,detour,4,intruder,entered_big_circle,-100.47194023609161,True,False
68,39,96.60049357831478,interceptor,intercepted_before_small_circle,detour,20,intruder,entered_big_circle,-104.12186689019202,True,False
69,106,-103.67737870663404,intruder,active_collision,attack,37,interceptor,intercepted_before_small_circle,96.45729123592376,False,True
70,62,-113.25371397793292,intruder,entered_small_circle,attack,254,intruder,active_collision,-156.2821877810359,False,False
71,15,-102.81666541337968,intruder,entered_big_circle,direct,42,intruder,entered_big_circle,-109.41260325968265,False,False
72,6,-100.8873903632164,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-100.83093756437302,False,False
73,6,-100.71721376180648,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-100.66311786174774,False,False
74,26,-105.7562879741192,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-103.84960471987725,False,False
75,7,-101.00556692838668,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-100.95107635021209,False,False
76,17,-103.65183472394943,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-102.52739661693573,False,False
77,8,-101.08373220086098,intruder,entered_big_circle,direct,8,intruder,entered_big_circle,-101.03149861216545,False,False
78,14,-102.07438932538032,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-101.89135357022286,False,False
79,23,-103.9072546672821,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-101.78042004525662,False,False
80,17,-103.70994126558304,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-102.62928726434707,False,False
81,22,-104.0575028336048,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-102.0115675008297,False,False
82,40,97.4823549246788,interceptor,intercepted_before_small_circle,detour,12,intruder,entered_big_circle,-101.7755091702938,True,False
83,46,95.1268653780222,interceptor,intercepted_before_small_circle,detour,353,intruder,entered_big_circle,-150.45771043419836,True,False
84,35,98.18282152324916,interceptor,intercepted_before_small_circle,detour,24,intruder,entered_big_circle,-103.93511363148689,True,False
85,72,-104.53565715312958,intruder,active_collision,attack,31,intruder,entered_big_circle,-106.57833381891251,False,False
86,157,-122.57548275053504,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-103.7717554628849,False,False
87,6,-100.72801645994188,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-100.78030725717545,False,False
88,20,-102.30774506568908,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-103.77487008810043,False,False
89,26,-103.70363048315048,intruder,entered_big_circle,direct,246,intruder,active_collision,-133.71739732772113,False,False
90,7,-100.87538898348808,intruder,entered_big_circle,direct,96,intruder,entered_big_circle,-113.78426932245493,False,False
91,15,-101.61739475369454,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-102.14216057896614,False,False
92,29,-104.12035165309906,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-103.51425195217132,False,False
93,12,-101.51954940915108,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-101.50205512404442,False,False
94,16,-102.50299943685532,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.61448818445206,False,False
95,59,96.81019652828574,interceptor,intercepted_before_small_circle,detour,30,intruder,entered_big_circle,-107.26228628396989,True,False
96,49,95.9543313023448,interceptor,intercepted_before_small_circle,detour,31,intruder,entered_big_circle,-104.00678960084915,True,False
97,41,96.65627378076314,interceptor,intercepted_before_small_circle,detour,301,intruder,active_collision,-172.95887419879438,True,False
98,51,-104.12360823750495,intruder,active_collision,attack,46,intruder,entered_big_circle,-112.10613552033901,False,False
99,63,-104.9761765253544,intruder,active_collision,attack,12,intruder,entered_big_circle,-101.68433710694313,False,False
100,58,-108.74735440135002,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-103.66516355156898,False,False
101,28,-106.8183884692192,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-106.64288757562637,False,False
102,32,-106.6132867372036,intruder,entered_big_circle,direct,32,intruder,entered_big_circle,-107.63926487326621,False,False
103,29,-105.26710531592369,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-106.11653594851494,False,False
104,25,-102.6343976163864,intruder,entered_big_circle,direct,25,intruder,entered_big_circle,-103.80212093830109,False,False
105,5,-100.60273366808892,intruder,entered_big_circle,direct,357,intruder,entered_big_circle,-162.55884726405145,False,False
106,26,-104.89909573197365,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-106.77503316998482,False,False
107,67,91.00765583455562,interceptor,intercepted_before_small_circle,detour,26,intruder,entered_big_circle,-104.8973204255104,True,False
108,44,95.99070224881171,interceptor,intercepted_before_small_circle,detour,27,intruder,entered_big_circle,-104.88985235452652,True,False
109,41,96.51142942756414,interceptor,intercepted_before_small_circle,detour,18,intruder,entered_big_circle,-103.39104429602622,True,False
110,49,-102.63045818835496,intruder,active_collision,attack,8,intruder,entered_big_circle,-101.14067886590958,False,False
111,172,-111.73236579209568,intruder,entered_big_circle,direct,297,intruder,active_collision,-162.06828648358584,False,False
112,21,-102.47558436989785,intruder,entered_big_circle,direct,46,intruder,entered_big_circle,-108.03339957594872,False,False
113,8,-101.18573078036307,intruder,entered_big_circle,direct,8,intruder,entered_big_circle,-101.1617854487896,False,False
114,17,-102.67353721618652,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-102.62618852615357,False,False
115,8,-101.14334131598471,intruder,entered_big_circle,direct,8,intruder,entered_big_circle,-101.26875022768974,False,False
116,23,-102.09954570651054,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-104.03017360687255,False,False
