episode,global_step,episode_step,true_policy,new_assumed_policy
3,21,5,chase_x,chase_y
3,25,9,chase_x,chase_x
3,29,13,chase_x,chase_y
3,34,18,chase_x,chase_x
3,39,23,chase_x,chase_x
3,43,27,chase_x,chase_y
3,47,31,chase_x,chase_x
3,51,35,chase_x,chase_x
4,57,4,chase_x,chase_x
6,71,4,chase_x,chase_x
10,95,11,chase_x,chase_x
11,102,5,chase_y,chase_x
11,107,10,chase_y,chase_y
12,120,4,chase_y,chase_x
13,124,1,chase_y,chase_y
13,131,8,chase_y,chase_x
13,135,12,chase_y,chase_x
13,139,16,chase_y,chase_x
14,147,5,chase_y,chase_y
15,151,4,chase_y,chase_x
16,156,4,chase_y,chase_x
16,161,9,chase_y,chase_y
16,166,14,chase_y,chase_x
16,171,19,chase_y,chase_x
16,175,23,chase_y,chase_y
17,183,3,chase_y,chase_x
19,194,5,chase_y,chase_x
20,204,9,chase_x,chase_x
22,225,11,chase_x,chase_x
23,231,6,chase_x,chase_y
24,237,6,chase_x,chase_x
25,247,5,chase_x,chase_x
26,257,8,chase_x,chase_x
28,274,10,chase_x,chase_x
29,285,9,chase_x,chase_x
31,297,8,chase_x,chase_x
32,302,4,chase_y,chase_y
32,309,11,chase_y,chase_x
32,313,15,chase_y,chase_x
32,319,21,chase_y,chase_x
32,323,25,chase_y,chase_x
32,329,31,chase_y,chase_x
32,334,36,chase_y,chase_x
33,340,2,chase_y,chase_y
33,348,10,chase_y,chase_x
33,352,14,chase_y,chase_y
33,356,18,chase_y,chase_x
33,360,22,chase_y,chase_x
33,367,29,chase_y,chase_x
33,373,35,chase_y,chase_x
34,379,1,chase_y,chase_y
35,392,6,chase_y,chase_x
35,399,13,chase_y,chase_x
36,407,4,chase_x,chase_x
37,413,3,chase_x,chase_x
37,418,8,chase_x,chase_x
38,423,4,chase_x,chase_x
40,433,2,chase_x,chase_x
41,439,1,chase_x,chase_x
42,445,2,chase_x,chase_x
43,457,6,chase_x,chase_x
45,473,6,chase_x,chase_x
46,484,10,chase_x,chase_x
48,493,2,chase_x,chase_x
49,499,6,chase_x,chase_x
50,504,5,chase_y,chase_y
50,508,9,chase_y,chase_x
51,517,9,chase_y,chase_x
52,523,5,chase_y,chase_x
52,527,9,chase_y,chase_y
52,531,13,chase_y,chase_x
52,536,18,chase_y,chase_x
52,540,22,chase_y,chase_x
52,546,28,chase_y,chase_x
52,550,32,chase_y,chase_x
52,554,36,chase_y,chase_x
53,560,2,chase_y,chase_y
53,569,11,chase_y,chase_x
53,573,15,chase_y,chase_x
53,577,19,chase_y,chase_y
53,582,24,chase_y,chase_x
53,587,29,chase_y,chase_x
53,591,33,chase_y,chase_y
54,604,6,chase_x,chase_x
55,615,10,chase_x,chase_x
55,621,16,chase_x,chase_x
56,628,7,chase_x,chase_x
57,633,4,chase_x,chase_x
57,637,8,chase_x,chase_y
57,641,12,chase_x,chase_x
57,645,16,chase_x,chase_x
59,656,4,chase_x,chase_x
59,662,10,chase_x,chase_x
60,667,4,chase_x,chase_x
60,672,9,chase_x,chase_x
61,678,2,chase_x,chase_x
61,685,9,chase_x,chase_x
62,693,7,chase_x,chase_x
63,701,4,chase_y,chase_y
63,709,12,chase_y,chase_x
64,713,4,chase_y,chase_y
64,719,10,chase_y,chase_x
64,723,14,chase_y,chase_x
64,729,20,chase_y,chase_x
64,735,26,chase_y,chase_x
64,742,33,chase_y,chase_x
64,746,37,chase_y,chase_x
65,751,2,chase_y,chase_y
67,758,3,chase_y,chase_x
67,765,10,chase_y,chase_y
68,772,4,chase_y,chase_x
68,776,8,chase_y,chase_y
69,788,6,chase_y,chase_x
69,794,12,chase_y,chase_x
69,799,17,chase_y,chase_x
69,806,24,chase_x,chase_x
70,811,2,chase_x,chase_x
70,816,7,chase_x,chase_x
71,826,6,chase_x,chase_x
74,835,4,chase_x,chase_x
75,847,6,chase_x,chase_x
78,861,3,chase_x,chase_x
79,870,7,chase_x,chase_x
79,874,11,chase_x,chase_x
80,883,9,chase_x,chase_x
81,894,6,chase_x,chase_x
81,899,11,chase_x,chase_x
82,905,4,chase_y,chase_y
82,911,10,chase_y,chase_x
82,917,16,chase_y,chase_y
82,922,21,chase_y,chase_x
83,926,4,chase_y,chase_y
84,938,9,chase_y,chase_x
85,942,4,chase_y,chase_x
85,948,10,chase_y,chase_x
86,953,4,chase_y,chase_y
87,963,5,chase_y,chase_x
88,968,4,chase_y,chase_y
88,974,10,chase_y,chase_x
89,978,4,chase_y,chase_y
89,982,8,chase_y,chase_x
89,986,12,chase_y,chase_x
89,991,17,chase_y,chase_x
89,996,22,chase_y,chase_y
89,1000,26,chase_x,chase_x
90,1014,9,chase_x,chase_x
91,1021,3,chase_x,chase_x
91,1026,8,chase_x,chase_x
93,1038,2,chase_x,chase_x
96,1059,2,chase_x,chase_x
96,1063,6,chase_x,chase_x
99,1078,2,chase_x,chase_y
99,1083,7,chase_x,chase_x
100,1089,4,chase_x,chase_x
100,1094,9,chase_x,chase_x
100,1100,15,chase_y,chase_x
101,1105,5,chase_y,chase_y
101,1114,14,chase_y,chase_x
102,1121,3,chase_y,chase_x
103,1127,1,chase_y,chase_x
103,1131,5,chase_y,chase_x
104,1137,5,chase_y,chase_x
104,1141,9,chase_y,chase_y
104,1146,14,chase_y,chase_x
105,1152,6,chase_y,chase_x
105,1156,10,chase_y,chase_x
105,1160,14,chase_y,chase_x
105,1166,20,chase_y,chase_x
105,1171,25,chase_y,chase_x
105,1178,32,chase_y,chase_x
105,1182,36,chase_y,chase_x
106,1187,1,chase_y,chase_x
107,1199,8,chase_y,chase_x
108,1205,5,chase_x,chase_x
