episode,opsdemo_reward,baseline_reward
115,87.0,96.0
116,88.0,94.0
117,89.0,92.0
118,90.0,90.0
119,86.0,85.0
120,94.0,88.0
121,86.0,99.0
122,83.0,95.0
123,95.0,89.0
124,90.0,93.0
125,-55.0,94.0
126,90.0,96.0
127,93.0,86.0
128,-46.0,71.0
129,92.0,95.0
130,97.0,93.0
131,85.0,96.0
132,90.0,92.0
133,90.0,89.0
134,87.0,92.0
135,83.0,96.0
136,93.0,87.0
137,91.0,92.0
138,87.0,97.0
139,94.0,84.0
140,-62.0,84.0
141,-41.0,87.0
142,95.0,88.0
143,97.0,88.0
144,82.0,91.0
145,90.0,89.0
146,91.0,89.0
147,95.0,95.0
148,94.0,89.0
149,99.0,86.0
150,96.0,95.0
151,99.0,93.0
152,90.0,92.0
153,89.0,92.0
154,96.0,93.0
155,99.0,94.0
156,93.0,93.0
157,91.0,97.0
158,-48.0,93.0
159,89.0,96.0
160,95.0,97.0
161,-55.0,93.0
162,93.0,93.0
163,98.0,93.0
164,93.0,82.0
165,98.0,93.0
166,95.0,92.0
167,90.0,88.0
168,95.0,96.0
169,86.0,97.0
170,91.0,96.0
171,84.0,96.0
172,95.0,94.0
173,87.0,88.0
174,91.0,94.0
175,89.0,89.0
176,85.0,85.0
177,-62.0,89.0
178,92.0,95.0
179,88.0,87.0
180,94.0,84.0
181,93.0,88.0
182,77.0,91.0
183,85.0,93.0
184,93.0,98.0
185,94.0,91.0
186,91.0,96.0
187,93.0,86.0
188,93.0,98.0
189,80.0,91.0
190,92.0,93.0
191,90.0,95.0
192,80.0,90.0
193,95.0,92.0
194,81.0,93.0
195,98.0,86.0
196,40.0,80.0
197,58.0,96.0
198,81.0,87.0
199,98.0,93.0
200,95.0,90.0
201,81.0,92.0
202,92.0,90.0
203,89.0,90.0
204,91.0,94.0
205,86.0,91.0
206,90.0,92.0
207,93.0,92.0
208,86.0,93.0
209,59.0,76.0
210,98.0,86.0
211,-61.0,92.0
212,86.0,94.0
213,90.0,95.0
214,93.0,93.0
215,96.0,94.0
216,92.0,93.0
217,93.0,97.0
218,86.0,94.0
219,91.0,90.0
220,93.0,90.0
221,91.0,89.0
222,89.0,95.0
223,94.0,89.0
224,92.0,93.0
225,-53.0,92.0
226,94.0,90.0
227,99.0,90.0
228,-61.0,92.0
229,95.0,93.0
230,89.0,92.0
231,94.0,92.0
232,85.0,80.0
233,91.0,88.0
234,95.0,86.0
235,86.0,88.0
236,94.0,94.0
237,99.0,88.0
238,93.0,91.0
239,92.0,86.0
240,92.0,89.0
241,83.0,93.0
242,-58.0,93.0
243,91.0,91.0
244,-60.0,93.0
245,93.0,93.0
246,91.0,85.0
247,94.0,97.0
248,92.0,93.0
249,93.0,93.0
250,90.0,93.0
251,89.0,85.0
252,90.0,88.0
253,90.0,96.0
254,93.0,92.0
255,90.0,96.0
256,-60.0,93.0
257,59.0,93.0
258,-60.0,85.0
259,84.0,94.0
260,88.0,88.0
261,93.0,91.0
262,92.0,90.0
263,97.0,91.0
264,94.0,89.0
265,98.0,91.0
266,99.0,92.0
267,83.0,93.0
268,-50.0,91.0
269,-61.0,91.0
270,-55.0,88.0
271,92.0,87.0
272,87.0,92.0
273,96.0,88.0
274,91.0,96.0
275,93.0,88.0
276,96.0,90.0
277,92.0,91.0
278,98.0,86.0
279,98.0,90.0
280,96.0,96.0
281,96.0,91.0
282,89.0,88.0
283,94.0,82.0
284,84.0,94.0
285,98.0,93.0
286,50.0,89.0
287,83.0,95.0
288,84.0,90.0
289,-46.0,92.0
290,92.0,94.0
291,88.0,94.0
292,92.0,92.0
293,91.0,90.0
294,98.0,89.0
295,93.0,93.0
296,96.0,91.0
297,93.0,97.0
298,88.0,89.0
299,95.0,94.0
300,93.0,91.0
301,88.0,87.0
302,-58.0,88.0
303,-54.0,87.0
304,94.0,95.0
305,76.0,92.0
306,96.0,97.0
307,96.0,90.0
308,90.0,91.0
309,92.0,86.0
310,89.0,96.0
311,94.0,92.0
312,89.0,89.0
313,89.0,94.0
314,92.0,85.0
315,91.0,89.0
316,91.0,92.0
317,96.0,96.0
318,95.0,90.0
319,-55.0,98.0
320,-56.0,87.0
321,92.0,91.0
322,87.0,95.0
323,94.0,91.0
324,91.0,92.0
325,97.0,94.0
326,93.0,87.0
327,85.0,91.0
328,91.0,93.0
329,91.0,96.0
330,94.0,90.0
331,86.0,94.0
332,95.0,92.0
333,91.0,84.0
334,86.0,95.0
335,89.0,92.0
336,-66.0,93.0
337,-52.0,91.0
338,90.0,95.0
339,97.0,87.0
340,85.0,93.0
341,93.0,92.0
342,96.0,94.0
343,99.0,93.0
344,90.0,86.0
345,93.0,85.0
346,89.0,87.0
347,87.0,90.0
348,97.0,85.0
349,97.0,87.0
350,93.0,95.0
351,93.0,86.0
352,-60.0,93.0
353,94.0,88.0
354,91.0,91.0
355,-61.0,91.0
356,94.0,91.0
357,95.0,87.0
358,93.0,93.0
359,89.0,87.0
360,87.0,92.0
361,84.0,91.0
362,95.0,93.0
363,99.0,85.0
364,91.0,87.0
365,95.0,89.0
366,97.0,93.0
367,92.0,89.0
368,99.0,94.0
369,92.0,88.0
370,90.0,91.0
371,94.0,93.0
372,93.0,88.0
373,87.0,87.0
374,70.0,95.0
375,68.0,93.0
376,75.0,91.0
377,81.0,89.0
378,92.0,93.0
379,88.0,86.0
380,98.0,93.0
381,90.0,91.0
382,96.0,89.0
383,93.0,84.0
384,92.0,95.0
385,85.0,94.0
386,95.0,96.0
387,90.0,86.0
388,92.0,83.0
389,82.0,98.0
390,-58.0,92.0
391,92.0,89.0
392,95.0,93.0
393,-65.0,90.0
394,94.0,91.0
395,91.0,78.0
396,94.0,86.0
397,93.0,91.0
398,99.0,88.0
399,88.0,88.0
400,88.0,95.0
401,87.0,90.0
402,91.0,92.0
403,87.0,94.0
404,97.0,91.0
405,91.0,79.0
406,91.0,92.0
407,93.0,87.0
408,89.0,93.0
409,72.0,97.0
410,90.0,84.0
411,-45.0,96.0
412,86.0,81.0
413,90.0,84.0
414,96.0,90.0
415,95.0,86.0
416,81.0,93.0
417,91.0,94.0
418,95.0,88.0
419,95.0,93.0
420,89.0,91.0
421,94.0,94.0
422,92.0,94.0
423,93.0,92.0
424,91.0,93.0
425,-53.0,89.0
426,98.0,85.0
427,95.0,96.0
428,-64.0,94.0
429,76.0,80.0
430,90.0,89.0
431,91.0,96.0
432,98.0,96.0
433,90.0,95.0
434,94.0,92.0
435,88.0,89.0
436,87.0,94.0
437,84.0,85.0
438,93.0,90.0
439,-53.0,91.0
440,39.0,93.0
441,71.0,95.0
442,96.0,88.0
443,97.0,96.0
444,95.0,78.0
445,97.0,93.0
446,96.0,90.0
447,88.0,97.0
448,91.0,85.0
449,95.0,95.0
450,87.0,86.0
451,94.0,94.0
452,97.0,89.0
453,89.0,98.0
454,90.0,91.0
455,90.0,86.0
456,85.0,94.0
457,92.0,93.0
458,85.0,92.0
459,86.0,97.0
460,-61.0,97.0
461,78.0,85.0
462,86.0,93.0
463,91.0,96.0
464,97.0,97.0
465,94.0,93.0
466,91.0,92.0
467,86.0,92.0
468,88.0,91.0
469,88.0,95.0
470,83.0,93.0
471,88.0,89.0
472,94.0,90.0
473,93.0,96.0
474,-48.0,92.0
475,51.0,83.0
476,69.0,91.0
477,91.0,94.0
478,92.0,90.0
479,92.0,86.0
480,95.0,93.0
481,97.0,92.0
482,91.0,86.0
483,92.0,93.0
484,94.0,97.0
485,89.0,87.0
486,94.0,91.0
487,91.0,90.0
488,94.0,90.0
489,88.0,91.0
490,48.0,97.0
491,96.0,88.0
492,97.0,83.0
493,-46.0,82.0
494,92.0,89.0
495,91.0,89.0
496,90.0,89.0
497,97.0,93.0
498,91.0,89.0
499,96.0,92.0
500,91.0,94.0
501,90.0,90.0
502,90.0,85.0
503,88.0,75.0
504,92.0,90.0
505,86.0,94.0
506,53.0,94.0
507,98.0,85.0
508,94.0,94.0
509,92.0,90.0
510,83.0,85.0
511,91.0,82.0
512,83.0,95.0
513,73.0,84.0
514,91.0,92.0
515,93.0,86.0
516,89.0,92.0
517,83.0,92.0
518,92.0,87.0
519,99.0,94.0
520,97.0,91.0
521,95.0,93.0
522,92.0,93.0
523,86.0,92.0
524,86.0,92.0
525,72.0,98.0
526,-44.0,89.0
527,92.0,85.0
528,51.0,97.0
529,87.0,90.0
530,96.0,89.0
531,91.0,88.0
532,94.0,94.0
533,93.0,94.0
534,77.0,94.0
535,94.0,91.0
536,91.0,87.0
537,87.0,90.0
538,90.0,86.0
539,92.0,94.0
540,-54.0,88.0
541,-60.0,88.0
542,98.0,81.0
543,91.0,89.0
544,90.0,87.0
545,94.0,93.0
546,94.0,88.0
547,94.0,91.0
548,93.0,89.0
549,94.0,85.0
550,92.0,90.0
551,77.0,92.0
552,83.0,93.0
553,97.0,90.0
554,-56.0,99.0
555,87.0,88.0
556,70.0,93.0
557,87.0,93.0
558,64.0,89.0
559,93.0,91.0
560,92.0,83.0
561,89.0,87.0
562,82.0,91.0
563,94.0,93.0
564,83.0,91.0
565,96.0,84.0
566,91.0,87.0
567,96.0,90.0
568,95.0,88.0
569,82.0,93.0
570,96.0,88.0
571,79.0,93.0
572,90.0,93.0
573,90.0,89.0
574,-58.0,89.0
575,92.0,88.0
576,89.0,91.0
577,93.0,92.0
578,90.0,90.0
579,93.0,98.0
580,92.0,88.0
581,89.0,91.0
582,97.0,90.0
583,83.0,92.0
584,90.0,99.0
585,95.0,72.0
586,89.0,97.0
587,95.0,85.0
588,83.0,98.0
589,-50.0,93.0
590,-55.0,98.0
591,90.0,92.0
592,91.0,91.0
593,91.0,89.0
594,95.0,97.0
595,95.0,94.0
596,94.0,95.0
597,91.0,99.0
598,93.0,90.0
599,97.0,90.0
600,91.0,85.0
601,90.0,91.0
602,92.0,91.0
603,89.0,94.0
604,-55.0,86.0
605,-41.0,92.0
606,70.0,94.0
607,99.0,90.0
608,92.0,93.0
609,90.0,89.0
610,90.0,81.0
611,96.0,92.0
612,96.0,91.0
613,96.0,94.0
614,87.0,94.0
615,89.0,91.0
616,93.0,93.0
617,93.0,89.0
618,99.0,97.0
619,91.0,98.0
620,88.0,97.0
621,-61.0,90.0
622,-45.0,99.0
623,66.0,94.0
624,92.0,80.0
625,92.0,92.0
626,91.0,92.0
627,86.0,90.0
628,92.0,88.0
629,90.0,92.0
630,89.0,91.0
631,98.0,92.0
632,98.0,96.0
633,88.0,93.0
634,96.0,97.0
635,91.0,83.0
636,-56.0,95.0
637,82.0,88.0
638,87.0,91.0
639,98.0,90.0
640,99.0,93.0
641,-43.0,91.0
642,98.0,85.0
643,98.0,91.0
644,93.0,90.0
645,93.0,95.0
646,91.0,89.0
647,88.0,91.0
648,94.0,92.0
649,91.0,95.0
650,93.0,89.0
651,88.0,93.0
652,96.0,90.0
653,-43.0,96.0
654,89.0,97.0
655,-47.0,96.0
656,91.0,95.0
657,64.0,96.0
658,89.0,94.0
659,94.0,91.0
660,96.0,89.0
661,95.0,94.0
662,88.0,95.0
663,94.0,98.0
664,94.0,98.0
665,95.0,86.0
666,90.0,86.0
667,91.0,91.0
668,91.0,91.0
669,89.0,96.0
670,94.0,93.0
671,75.0,93.0
672,96.0,89.0
673,85.0,87.0
674,95.0,95.0
675,97.0,87.0
676,92.0,96.0
677,65.0,89.0
678,83.0,93.0
679,86.0,95.0
680,93.0,93.0
681,92.0,95.0
682,90.0,92.0
683,91.0,93.0
684,94.0,96.0
685,91.0,91.0
686,97.0,92.0
687,96.0,97.0
688,80.0,98.0
689,-62.0,94.0
690,-55.0,88.0
691,78.0,88.0
692,86.0,90.0
693,92.0,90.0
694,88.0,86.0
695,87.0,90.0
696,93.0,95.0
697,90.0,94.0
698,94.0,77.0
699,87.0,89.0
700,94.0,92.0
701,86.0,95.0
702,80.0,92.0
703,43.0,84.0
704,83.0,95.0
705,-46.0,85.0
706,96.0,88.0
707,80.0,84.0
708,91.0,96.0
709,93.0,89.0
710,90.0,95.0
711,87.0,81.0
712,90.0,87.0
713,96.0,96.0
714,87.0,96.0
715,94.0,95.0
716,-53.0,89.0
717,93.0,86.0
718,-57.0,99.0
719,92.0,92.0
720,95.0,86.0
721,91.0,94.0
722,87.0,94.0
723,91.0,91.0
724,90.0,90.0
725,91.0,95.0
726,92.0,96.0
727,86.0,89.0
728,93.0,91.0
729,96.0,89.0
730,96.0,95.0
731,97.0,87.0
732,93.0,88.0
733,91.0,96.0
734,97.0,99.0
735,96.0,95.0
736,86.0,88.0
737,75.0,88.0
738,95.0,92.0
739,99.0,93.0
740,92.0,95.0
741,89.0,91.0
742,60.0,94.0
743,90.0,94.0
744,95.0,98.0
745,89.0,88.0
746,88.0,88.0
747,95.0,92.0
748,97.0,93.0
749,92.0,91.0
750,93.0,98.0
751,92.0,96.0
752,96.0,96.0
753,88.0,91.0
754,90.0,91.0
755,88.0,89.0
756,83.0,92.0
757,-56.0,94.0
758,95.0,93.0
759,78.0,90.0
760,75.0,85.0
761,92.0,89.0
762,81.0,87.0
763,91.0,86.0
764,79.0,95.0
765,92.0,94.0
766,89.0,90.0
767,88.0,92.0
768,97.0,90.0
769,74.0,93.0
770,-65.0,97.0
771,93.0,95.0
772,77.0,86.0
773,75.0,94.0
774,89.0,90.0
775,92.0,89.0
776,93.0,97.0
777,89.0,91.0
778,94.0,93.0
779,93.0,94.0
780,97.0,91.0
781,93.0,88.0
782,86.0,90.0
783,95.0,85.0
784,90.0,97.0
785,82.0,93.0
786,-57.0,94.0
787,-52.0,94.0
788,94.0,95.0
789,97.0,87.0
790,88.0,95.0
791,93.0,95.0
792,96.0,90.0
793,89.0,89.0
794,87.0,84.0
795,91.0,92.0
796,93.0,92.0
797,96.0,83.0
798,93.0,85.0
799,80.0,91.0
800,84.0,91.0
801,87.0,96.0
802,-45.0,91.0
803,92.0,87.0
804,92.0,96.0
805,47.0,86.0
806,97.0,98.0
807,86.0,92.0
808,84.0,92.0
809,94.0,94.0
810,91.0,89.0
811,95.0,96.0
812,88.0,89.0
813,99.0,94.0
814,90.0,91.0
815,93.0,70.0
816,90.0,93.0
817,97.0,96.0
818,92.0,88.0
819,-54.0,91.0
820,91.0,92.0
821,-48.0,93.0
822,99.0,95.0
823,95.0,96.0
824,98.0,90.0
825,92.0,96.0
826,84.0,90.0
827,92.0,88.0
828,98.0,94.0
829,95.0,90.0
830,85.0,88.0
831,93.0,87.0
832,98.0,92.0
833,96.0,88.0
834,91.0,90.0
835,87.0,93.0
836,63.0,95.0
837,78.0,96.0
838,-54.0,93.0
839,87.0,91.0
840,84.0,88.0
841,89.0,92.0
842,92.0,91.0
843,98.0,91.0
844,93.0,96.0
845,94.0,91.0
846,89.0,96.0
847,95.0,92.0
848,92.0,96.0
849,85.0,84.0
850,93.0,83.0
851,95.0,89.0
852,96.0,93.0
853,94.0,99.0
854,88.0,89.0
855,-67.0,87.0
856,30.0,86.0
857,81.0,90.0
858,88.0,97.0
859,85.0,90.0
860,93.0,86.0
861,99.0,88.0
862,93.0,91.0
863,95.0,95.0
864,89.0,91.0
865,93.0,96.0
866,91.0,95.0
867,98.0,89.0
868,93.0,83.0
869,95.0,92.0
870,98.0,96.0
871,89.0,91.0
872,95.0,92.0
873,97.0,91.0
874,93.0,96.0
875,92.0,90.0
876,96.0,89.0
877,94.0,90.0
878,-42.0,93.0
879,81.0,94.0
880,92.0,88.0
881,88.0,88.0
882,96.0,99.0
883,92.0,94.0
884,93.0,91.0
885,90.0,89.0
886,92.0,85.0
887,93.0,91.0
888,96.0,91.0
889,91.0,91.0
890,90.0,93.0
891,91.0,87.0
892,89.0,94.0
893,89.0,99.0
894,91.0,92.0
895,-53.0,90.0
896,77.0,89.0
897,77.0,97.0
898,94.0,93.0
899,90.0,97.0
900,92.0,90.0
901,97.0,94.0
902,90.0,99.0
903,91.0,95.0
904,78.0,86.0
905,92.0,90.0
906,93.0,89.0
907,91.0,93.0
908,89.0,93.0
909,80.0,88.0
910,-57.0,92.0
911,97.0,85.0
912,91.0,93.0
913,71.0,93.0
914,97.0,91.0
915,86.0,86.0
916,87.0,94.0
917,96.0,89.0
918,92.0,91.0
919,91.0,88.0
920,96.0,92.0
921,93.0,91.0
922,94.0,98.0
923,92.0,90.0
924,95.0,89.0
925,95.0,96.0
926,96.0,94.0
927,97.0,95.0
928,91.0,89.0
929,-61.0,81.0
930,61.0,90.0
931,93.0,84.0
932,50.0,90.0
933,87.0,96.0
934,96.0,95.0
935,97.0,87.0
936,93.0,88.0
937,96.0,86.0
938,94.0,89.0
939,86.0,87.0
940,98.0,96.0
941,97.0,90.0
942,81.0,94.0
943,99.0,86.0
944,95.0,93.0
945,87.0,89.0
946,-63.0,89.0
947,94.0,87.0
948,34.0,95.0
949,75.0,92.0
950,82.0,93.0
951,89.0,98.0
952,92.0,92.0
953,92.0,93.0
954,85.0,90.0
955,88.0,90.0
956,93.0,93.0
957,96.0,89.0
958,99.0,91.0
959,95.0,96.0
960,89.0,89.0
961,-56.0,91.0
962,72.0,90.0
963,-62.0,91.0
964,90.0,89.0
965,96.0,96.0
966,93.0,94.0
967,92.0,99.0
968,97.0,87.0
969,93.0,86.0
970,92.0,88.0
971,97.0,98.0
972,95.0,93.0
973,92.0,97.0
974,83.0,90.0
975,96.0,89.0
976,92.0,91.0
977,92.0,88.0
978,96.0,94.0
979,96.0,98.0
980,92.0,94.0
981,92.0,92.0
982,-69.0,97.0
983,94.0,84.0
984,94.0,89.0
985,94.0,91.0
986,66.0,93.0
987,91.0,91.0
988,93.0,90.0
989,92.0,97.0
990,94.0,89.0
991,92.0,95.0
992,89.0,88.0
993,96.0,82.0
994,81.0,88.0
995,88.0,91.0
996,95.0,96.0
997,-44.0,91.0
998,-47.0,84.0
999,53.0,83.0
