episode,opsdemo_reward,baseline_reward
201,94.0,92.0
202,63.0,90.0
203,-67.0,90.0
204,70.0,94.0
205,67.0,91.0
206,86.0,92.0
207,90.0,92.0
208,93.0,93.0
209,82.0,76.0
210,69.0,86.0
211,92.0,92.0
212,85.0,94.0
213,89.0,95.0
214,91.0,93.0
215,63.0,94.0
216,82.0,93.0
217,70.0,97.0
218,91.0,94.0
219,94.0,90.0
220,96.0,90.0
221,91.0,89.0
222,91.0,95.0
223,88.0,89.0
224,85.0,93.0
225,92.0,92.0
226,82.0,90.0
227,90.0,90.0
228,94.0,92.0
229,92.0,93.0
230,98.0,92.0
231,89.0,92.0
232,82.0,80.0
233,92.0,88.0
234,-59.0,86.0
235,96.0,88.0
236,88.0,94.0
237,94.0,88.0
238,90.0,91.0
239,77.0,86.0
240,97.0,89.0
241,91.0,93.0
242,95.0,93.0
243,90.0,91.0
244,94.0,93.0
245,89.0,93.0
246,92.0,85.0
247,92.0,97.0
248,59.0,93.0
249,89.0,93.0
250,92.0,93.0
251,98.0,85.0
252,90.0,88.0
253,-42.0,96.0
254,96.0,92.0
255,92.0,96.0
256,92.0,93.0
257,91.0,93.0
258,89.0,85.0
259,81.0,94.0
260,95.0,88.0
261,89.0,91.0
262,87.0,90.0
263,90.0,91.0
264,94.0,89.0
265,94.0,91.0
266,81.0,92.0
267,65.0,93.0
268,-54.0,91.0
269,84.0,91.0
270,94.0,88.0
271,96.0,87.0
272,94.0,92.0
273,84.0,88.0
274,94.0,96.0
275,91.0,88.0
276,93.0,90.0
277,95.0,91.0
278,90.0,86.0
279,89.0,90.0
280,89.0,96.0
281,87.0,91.0
282,98.0,88.0
283,-57.0,82.0
284,92.0,94.0
285,63.0,93.0
286,70.0,89.0
287,93.0,95.0
288,93.0,90.0
289,93.0,92.0
290,98.0,94.0
291,96.0,94.0
292,80.0,92.0
293,95.0,90.0
294,92.0,89.0
295,89.0,93.0
296,92.0,91.0
297,96.0,97.0
298,78.0,89.0
299,94.0,94.0
300,85.0,91.0
301,92.0,87.0
302,77.0,88.0
303,91.0,87.0
304,97.0,95.0
305,93.0,92.0
306,46.0,97.0
307,96.0,90.0
308,92.0,91.0
309,93.0,86.0
310,91.0,96.0
311,89.0,92.0
312,91.0,89.0
313,98.0,94.0
314,91.0,85.0
315,90.0,89.0
316,90.0,92.0
317,79.0,96.0
318,69.0,90.0
319,92.0,98.0
320,91.0,87.0
321,88.0,91.0
322,85.0,95.0
323,90.0,91.0
324,70.0,92.0
325,91.0,94.0
326,93.0,87.0
327,91.0,91.0
328,84.0,93.0
329,86.0,96.0
330,81.0,90.0
331,90.0,94.0
332,94.0,92.0
333,95.0,84.0
334,97.0,95.0
335,70.0,92.0
336,93.0,93.0
337,94.0,91.0
338,90.0,95.0
339,65.0,87.0
340,86.0,93.0
341,71.0,92.0
342,90.0,94.0
343,95.0,93.0
344,88.0,86.0
345,92.0,85.0
346,94.0,87.0
347,93.0,90.0
348,92.0,85.0
349,95.0,87.0
350,95.0,95.0
351,97.0,86.0
352,87.0,93.0
353,96.0,88.0
354,95.0,91.0
355,78.0,91.0
356,-58.0,91.0
357,91.0,87.0
358,-61.0,93.0
359,95.0,87.0
360,94.0,92.0
361,93.0,91.0
362,92.0,93.0
363,93.0,85.0
364,89.0,87.0
365,85.0,89.0
366,93.0,93.0
367,95.0,89.0
368,93.0,94.0
369,90.0,88.0
370,92.0,91.0
371,-54.0,93.0
372,89.0,88.0
373,-42.0,87.0
374,94.0,95.0
375,85.0,93.0
376,91.0,91.0
377,96.0,89.0
378,91.0,93.0
379,95.0,86.0
380,97.0,93.0
381,83.0,91.0
382,93.0,89.0
383,92.0,84.0
384,96.0,95.0
385,87.0,94.0
386,92.0,96.0
387,88.0,86.0
388,97.0,83.0
389,97.0,98.0
390,92.0,92.0
391,44.0,89.0
392,-68.0,93.0
393,79.0,90.0
394,90.0,91.0
395,97.0,78.0
396,88.0,86.0
397,79.0,91.0
398,94.0,88.0
399,96.0,88.0
400,71.0,95.0
401,97.0,90.0
402,70.0,92.0
403,88.0,94.0
404,91.0,91.0
405,95.0,79.0
406,95.0,92.0
407,95.0,87.0
408,-56.0,93.0
409,94.0,97.0
410,93.0,84.0
411,98.0,96.0
412,88.0,81.0
413,96.0,84.0
414,97.0,90.0
415,93.0,86.0
416,95.0,93.0
417,97.0,94.0
418,88.0,88.0
419,87.0,93.0
420,91.0,91.0
421,95.0,94.0
422,-55.0,94.0
423,97.0,92.0
424,85.0,93.0
425,-65.0,89.0
426,67.0,85.0
427,89.0,96.0
428,93.0,94.0
429,97.0,80.0
430,89.0,89.0
431,90.0,96.0
432,91.0,96.0
433,96.0,95.0
434,95.0,92.0
435,96.0,89.0
436,90.0,94.0
437,96.0,85.0
438,92.0,90.0
439,52.0,91.0
440,98.0,93.0
441,85.0,95.0
442,-52.0,88.0
443,65.0,96.0
444,90.0,78.0
445,89.0,93.0
446,92.0,90.0
447,79.0,97.0
448,87.0,85.0
449,92.0,95.0
450,93.0,86.0
451,94.0,94.0
452,93.0,89.0
453,93.0,98.0
454,-61.0,91.0
455,60.0,86.0
456,60.0,94.0
457,85.0,93.0
458,92.0,92.0
459,88.0,97.0
460,91.0,97.0
461,92.0,85.0
462,90.0,93.0
463,98.0,96.0
464,92.0,97.0
465,93.0,93.0
466,92.0,92.0
467,96.0,92.0
468,95.0,91.0
469,57.0,95.0
470,-73.0,93.0
471,97.0,89.0
472,88.0,90.0
473,92.0,96.0
474,83.0,92.0
475,94.0,83.0
476,91.0,91.0
477,92.0,94.0
478,87.0,90.0
479,92.0,86.0
480,83.0,93.0
481,98.0,92.0
482,88.0,86.0
483,94.0,93.0
484,96.0,97.0
485,84.0,87.0
486,-56.0,91.0
487,95.0,90.0
488,48.0,90.0
489,72.0,91.0
490,97.0,97.0
491,88.0,88.0
492,95.0,83.0
493,90.0,82.0
494,97.0,89.0
495,92.0,89.0
496,96.0,89.0
497,91.0,93.0
498,95.0,89.0
499,92.0,92.0
500,93.0,94.0
501,83.0,90.0
502,96.0,85.0
503,60.0,75.0
504,94.0,90.0
505,75.0,94.0
506,87.0,94.0
507,83.0,85.0
508,73.0,94.0
509,94.0,90.0
510,94.0,85.0
511,89.0,82.0
512,88.0,95.0
513,91.0,84.0
514,93.0,92.0
515,93.0,86.0
516,87.0,92.0
517,96.0,92.0
518,90.0,87.0
519,93.0,94.0
520,98.0,91.0
521,63.0,93.0
522,52.0,93.0
523,76.0,92.0
524,91.0,92.0
525,97.0,98.0
526,88.0,89.0
527,93.0,85.0
528,92.0,97.0
529,96.0,90.0
530,92.0,89.0
531,92.0,88.0
532,88.0,94.0
533,88.0,94.0
534,92.0,94.0
535,90.0,91.0
536,91.0,87.0
537,91.0,90.0
538,92.0,86.0
539,40.0,94.0
540,-53.0,88.0
541,77.0,88.0
542,94.0,81.0
543,99.0,89.0
544,94.0,87.0
545,91.0,93.0
546,95.0,88.0
547,95.0,91.0
548,94.0,89.0
549,88.0,85.0
550,95.0,90.0
551,94.0,92.0
552,98.0,93.0
553,96.0,90.0
554,93.0,99.0
555,91.0,88.0
556,82.0,93.0
557,-51.0,93.0
558,-65.0,89.0
559,94.0,91.0
560,91.0,83.0
561,94.0,87.0
562,95.0,91.0
563,82.0,93.0
564,94.0,91.0
565,98.0,84.0
566,94.0,87.0
567,96.0,90.0
568,92.0,88.0
569,95.0,93.0
570,90.0,88.0
571,80.0,93.0
572,92.0,93.0
573,87.0,89.0
574,91.0,89.0
575,87.0,88.0
576,91.0,91.0
577,76.0,92.0
578,97.0,90.0
579,91.0,98.0
580,55.0,88.0
581,88.0,91.0
582,92.0,90.0
583,90.0,92.0
584,89.0,99.0
585,98.0,72.0
586,97.0,97.0
587,94.0,85.0
588,97.0,98.0
589,97.0,93.0
590,93.0,98.0
591,96.0,92.0
592,79.0,91.0
593,93.0,89.0
594,94.0,97.0
595,93.0,94.0
596,-56.0,95.0
597,95.0,99.0
598,90.0,90.0
599,85.0,90.0
600,-48.0,85.0
601,93.0,91.0
602,94.0,91.0
603,90.0,94.0
604,92.0,86.0
605,89.0,92.0
606,97.0,94.0
607,93.0,90.0
608,92.0,93.0
609,69.0,89.0
610,-66.0,81.0
611,87.0,92.0
612,96.0,91.0
613,92.0,94.0
614,95.0,94.0
615,97.0,91.0
616,95.0,93.0
617,59.0,89.0
618,82.0,97.0
619,86.0,98.0
620,96.0,97.0
621,90.0,90.0
622,88.0,99.0
623,92.0,94.0
624,88.0,80.0
625,96.0,92.0
626,97.0,92.0
627,92.0,90.0
628,92.0,88.0
629,73.0,92.0
630,91.0,91.0
631,89.0,92.0
632,68.0,96.0
633,98.0,93.0
634,61.0,97.0
635,93.0,83.0
636,83.0,95.0
637,86.0,88.0
638,93.0,91.0
639,98.0,90.0
640,90.0,93.0
641,89.0,91.0
642,92.0,85.0
643,93.0,91.0
644,94.0,90.0
645,96.0,95.0
646,90.0,89.0
647,-56.0,91.0
648,92.0,92.0
649,-58.0,95.0
650,95.0,89.0
651,88.0,93.0
652,93.0,90.0
653,71.0,96.0
654,95.0,97.0
655,90.0,96.0
656,96.0,95.0
657,90.0,96.0
658,95.0,94.0
659,98.0,91.0
660,90.0,89.0
661,70.0,94.0
662,98.0,95.0
663,91.0,98.0
664,97.0,98.0
665,90.0,86.0
666,-51.0,86.0
667,94.0,91.0
668,90.0,91.0
669,93.0,96.0
670,93.0,93.0
671,92.0,93.0
672,98.0,89.0
673,92.0,87.0
674,96.0,95.0
675,95.0,87.0
676,84.0,96.0
677,87.0,89.0
678,92.0,93.0
679,97.0,95.0
680,94.0,93.0
681,90.0,95.0
682,-55.0,92.0
683,92.0,93.0
684,73.0,96.0
685,-50.0,91.0
686,95.0,92.0
687,92.0,97.0
688,92.0,98.0
689,85.0,94.0
690,96.0,88.0
691,95.0,88.0
692,93.0,90.0
693,96.0,90.0
694,82.0,86.0
695,92.0,90.0
696,-60.0,95.0
697,88.0,94.0
698,92.0,77.0
699,97.0,89.0
700,59.0,92.0
701,73.0,95.0
702,93.0,92.0
703,96.0,84.0
704,79.0,95.0
705,88.0,85.0
706,90.0,88.0
707,94.0,84.0
708,91.0,96.0
709,83.0,89.0
710,96.0,95.0
711,93.0,81.0
712,97.0,87.0
713,84.0,96.0
714,82.0,96.0
715,-57.0,95.0
716,-62.0,89.0
717,86.0,86.0
718,91.0,99.0
719,91.0,92.0
720,91.0,86.0
721,92.0,94.0
722,89.0,94.0
723,94.0,91.0
724,94.0,90.0
725,95.0,95.0
726,97.0,96.0
727,94.0,89.0
728,89.0,91.0
729,92.0,89.0
730,-52.0,95.0
731,89.0,87.0
732,92.0,88.0
733,77.0,96.0
734,67.0,99.0
735,91.0,95.0
736,86.0,88.0
737,95.0,88.0
738,97.0,92.0
739,92.0,93.0
740,93.0,95.0
741,88.0,91.0
742,96.0,94.0
743,96.0,94.0
744,92.0,98.0
745,98.0,88.0
746,95.0,88.0
747,95.0,92.0
748,-47.0,93.0
749,94.0,91.0
750,-44.0,98.0
751,96.0,96.0
752,62.0,96.0
753,93.0,91.0
754,95.0,91.0
755,94.0,89.0
756,95.0,92.0
757,81.0,94.0
758,97.0,93.0
759,94.0,90.0
760,93.0,85.0
761,94.0,89.0
762,94.0,87.0
763,94.0,86.0
764,96.0,95.0
765,90.0,94.0
766,96.0,90.0
767,88.0,92.0
768,-55.0,90.0
769,94.0,93.0
770,43.0,97.0
771,95.0,95.0
772,82.0,86.0
773,96.0,94.0
774,88.0,90.0
775,88.0,89.0
776,93.0,97.0
777,88.0,91.0
778,90.0,93.0
779,85.0,94.0
780,85.0,91.0
781,97.0,88.0
782,61.0,90.0
783,80.0,85.0
784,94.0,97.0
785,-58.0,93.0
786,91.0,94.0
787,91.0,94.0
788,87.0,95.0
789,86.0,87.0
790,96.0,95.0
791,84.0,95.0
792,91.0,90.0
793,91.0,89.0
794,81.0,84.0
795,88.0,92.0
796,95.0,92.0
797,93.0,83.0
798,95.0,85.0
799,-70.0,91.0
800,89.0,91.0
801,66.0,96.0
802,91.0,91.0
803,97.0,87.0
804,97.0,96.0
805,94.0,86.0
806,94.0,98.0
807,91.0,92.0
808,96.0,92.0
809,91.0,94.0
810,95.0,89.0
811,93.0,96.0
812,92.0,89.0
813,92.0,94.0
814,95.0,91.0
815,95.0,70.0
816,-49.0,93.0
817,97.0,96.0
818,-60.0,88.0
819,61.0,91.0
820,91.0,92.0
821,85.0,93.0
822,89.0,95.0
823,94.0,96.0
824,86.0,90.0
825,99.0,96.0
826,75.0,90.0
827,92.0,88.0
828,91.0,94.0
829,96.0,90.0
830,-60.0,88.0
831,94.0,87.0
832,66.0,92.0
833,73.0,88.0
834,93.0,90.0
835,86.0,93.0
836,90.0,95.0
837,88.0,96.0
838,89.0,93.0
839,93.0,91.0
840,92.0,88.0
841,90.0,92.0
842,92.0,91.0
843,88.0,91.0
844,85.0,96.0
845,93.0,91.0
846,-65.0,96.0
847,-69.0,92.0
848,97.0,96.0
849,94.0,84.0
850,94.0,83.0
851,92.0,89.0
852,87.0,93.0
853,98.0,99.0
854,96.0,89.0
855,91.0,87.0
856,98.0,86.0
857,93.0,90.0
858,88.0,97.0
859,94.0,90.0
860,94.0,86.0
861,94.0,88.0
862,94.0,91.0
863,83.0,95.0
864,57.0,91.0
865,-50.0,96.0
866,93.0,95.0
867,94.0,89.0
868,83.0,83.0
869,93.0,92.0
870,91.0,96.0
871,97.0,91.0
872,93.0,92.0
873,93.0,91.0
874,90.0,96.0
875,94.0,90.0
876,87.0,89.0
877,96.0,90.0
878,96.0,93.0
879,91.0,94.0
880,88.0,88.0
881,68.0,88.0
882,-60.0,99.0
883,68.0,94.0
884,92.0,91.0
885,87.0,89.0
886,92.0,85.0
887,88.0,91.0
888,89.0,91.0
889,94.0,91.0
890,93.0,93.0
891,89.0,87.0
892,90.0,94.0
893,85.0,99.0
894,-41.0,92.0
895,92.0,90.0
896,94.0,89.0
897,84.0,97.0
898,36.0,93.0
899,93.0,97.0
900,85.0,90.0
901,92.0,94.0
902,97.0,99.0
903,75.0,95.0
904,98.0,86.0
905,99.0,90.0
906,91.0,89.0
907,85.0,93.0
908,93.0,93.0
909,81.0,88.0
910,-66.0,92.0
911,91.0,85.0
912,97.0,93.0
913,-55.0,93.0
914,81.0,91.0
915,94.0,86.0
916,96.0,94.0
917,89.0,89.0
918,92.0,91.0
919,95.0,88.0
920,90.0,92.0
921,94.0,91.0
922,87.0,98.0
923,98.0,90.0
924,95.0,89.0
925,88.0,96.0
926,-51.0,94.0
927,88.0,95.0
928,95.0,89.0
929,-63.0,81.0
930,95.0,90.0
931,89.0,84.0
932,92.0,90.0
933,93.0,96.0
934,90.0,95.0
935,96.0,87.0
936,89.0,88.0
937,87.0,86.0
938,95.0,89.0
939,97.0,87.0
940,97.0,96.0
941,90.0,90.0
942,95.0,94.0
943,90.0,86.0
944,92.0,93.0
945,53.0,89.0
946,89.0,89.0
947,99.0,87.0
948,-55.0,95.0
949,86.0,92.0
950,81.0,93.0
951,94.0,98.0
952,85.0,92.0
953,83.0,93.0
954,94.0,90.0
955,94.0,90.0
956,90.0,93.0
957,98.0,89.0
958,89.0,91.0
959,96.0,96.0
960,93.0,89.0
961,97.0,91.0
962,96.0,90.0
963,-69.0,91.0
964,90.0,89.0
965,-49.0,96.0
966,81.0,94.0
967,89.0,99.0
968,89.0,87.0
969,91.0,86.0
970,93.0,88.0
971,99.0,98.0
972,93.0,93.0
973,83.0,97.0
974,94.0,90.0
975,85.0,89.0
976,91.0,91.0
977,-43.0,88.0
978,86.0,94.0
979,90.0,98.0
980,48.0,94.0
981,92.0,92.0
982,89.0,97.0
983,91.0,84.0
984,89.0,89.0
985,83.0,91.0
986,94.0,93.0
987,91.0,91.0
988,89.0,90.0
989,93.0,97.0
990,97.0,89.0
991,90.0,95.0
992,82.0,88.0
993,-41.0,82.0
994,87.0,88.0
995,89.0,91.0
996,98.0,96.0
997,63.0,91.0
998,89.0,84.0
999,95.0,83.0
