episode,global_step,episode_step,true_policy,new_assumed_policy
14,105,6,chase_y,chase_y
26,203,4,chase_x,chase_x
39,303,11,chase_y,chase_y
51,406,12,chase_x,chase_x
62,504,7,chase_y,chase_y
76,602,6,chase_x,chase_x
84,702,6,chase_y,chase_x
84,707,11,chase_y,chase_y
96,804,9,chase_x,chase_x
108,905,12,chase_y,chase_y
120,1011,8,chase_x,chase_x
132,1109,9,chase_y,chase_y
144,1203,5,chase_x,chase_x
158,1304,15,chase_y,chase_y
169,1401,6,chase_x,chase_x
180,1503,6,chase_y,chase_y
191,1609,19,chase_x,chase_x
201,1706,5,chase_y,chase_y
212,1805,8,chase_x,chase_x
229,1909,8,chase_y,chase_y
238,2004,8,chase_x,chase_x
249,2106,8,chase_y,chase_y
261,2203,11,chase_x,chase_x
273,2304,10,chase_y,chase_y
288,2409,7,chase_x,chase_x
301,2506,13,chase_y,chase_y
314,2613,14,chase_x,chase_x
325,2704,5,chase_y,chase_y
335,2804,10,chase_x,chase_x
349,2904,6,chase_y,chase_y
360,3001,4,chase_x,chase_x
374,3107,7,chase_y,chase_y
386,3205,13,chase_x,chase_x
398,3305,13,chase_y,chase_y
415,3412,5,chase_x,chase_x
426,3505,1,chase_y,chase_y
438,3605,11,chase_x,chase_x
448,3702,7,chase_y,chase_y
460,3804,8,chase_x,chase_x
471,3908,10,chase_y,chase_y
482,4005,9,chase_x,chase_x
492,4103,11,chase_y,chase_y
504,4207,5,chase_x,chase_x
515,4304,9,chase_y,chase_x
515,4308,13,chase_y,chase_y
527,4405,7,chase_x,chase_x
541,4502,4,chase_y,chase_y
551,4602,12,chase_x,chase_x
563,4705,13,chase_y,chase_y
574,4808,10,chase_x,chase_x
588,4909,4,chase_y,chase_y
598,5005,7,chase_x,chase_x
610,5103,5,chase_y,chase_y
620,5204,22,chase_x,chase_x
631,5310,11,chase_y,chase_y
643,5403,6,chase_x,chase_x
654,5505,5,chase_y,chase_y
666,5604,9,chase_x,chase_x
678,5706,15,chase_y,chase_y
691,5805,11,chase_x,chase_x
703,5906,13,chase_y,chase_y
717,6008,10,chase_x,chase_x
731,6102,8,chase_y,chase_y
743,6205,14,chase_x,chase_x
755,6306,8,chase_y,chase_y
769,6403,10,chase_x,chase_x
780,6506,18,chase_y,chase_y
792,6604,8,chase_x,chase_x
805,6704,7,chase_y,chase_y
816,6809,10,chase_x,chase_x
826,6904,13,chase_y,chase_y
838,7004,3,chase_x,chase_x
850,7105,9,chase_y,chase_y
862,7210,11,chase_x,chase_x
877,7306,4,chase_y,chase_y
886,7401,8,chase_x,chase_x
899,7510,7,chase_y,chase_y
909,7605,11,chase_x,chase_x
920,7703,12,chase_y,chase_y
932,7802,7,chase_x,chase_x
946,7905,3,chase_y,chase_x
946,7909,7,chase_y,chase_y
958,8007,4,chase_x,chase_x
969,8102,4,chase_y,chase_y
985,8209,10,chase_x,chase_x
996,8303,5,chase_y,chase_y
