episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
10,205,direct,detour,detour,0.35979047417640686,0.0,detour,0.04438013210892677,0.3976967930793762,0.35331666097044945
12,320,detour,direct,attack,0.9098708629608154,0.0,direct,0.3916322588920593,0.8776838779449463,0.48605161905288696
13,400,direct,attack,attack,0.8191190958023071,0.0,attack,0.35874465107917786,0.8188583850860596,0.4601137340068817
13,481,attack,detour,direct,0.5804131627082825,0.0,detour,0.22491949796676636,0.6436734199523926,0.4187539219856262
23,800,detour,direct,attack,0.49029505252838135,0.0,direct,0.14679627120494843,0.509705126285553,0.36290885508060455
24,880,direct,attack,attack,0.3603089451789856,0.0,attack,0.06039920449256897,0.3692500591278076,0.30885085463523865
24,978,attack,direct,direct,0.3617558479309082,0.0,direct,0.018833227455615997,0.3815804719924927,0.3627472445368767
32,1153,direct,detour,detour,0.43059226870536804,0.0,detour,0.025397516787052155,0.3810765743255615,0.35567905753850937
36,1365,detour,attack,attack,0.49488744139671326,0.0,attack,0.14258591830730438,0.4613005518913269,0.3187146335840225
36,1445,attack,detour,direct,1.1583565473556519,0.0,detour,0.43077027797698975,1.1868371963500977,0.7560669183731079
41,1558,detour,direct,direct,0.40986454486846924,0.0,direct,0.04441605880856514,0.3935925364494324,0.34917647764086723
43,1775,direct,attack,attack,0.4434733986854553,0.0,attack,0.11941398680210114,0.44255322217941284,0.3231392353773117
43,1857,attack,direct,attack,0.965103805065155,0.0,direct,0.6572847962379456,1.0054078102111816,0.3481230139732361
54,2087,direct,detour,detour,0.42001211643218994,0.0,detour,0.033755116164684296,0.4025246500968933,0.368769533932209
64,2439,detour,direct,direct,0.4050484895706177,0.0,direct,0.017471918836236,0.3946572244167328,0.3771853055804968
70,2635,direct,detour,detour,0.38685470819473267,0.0,detour,0.014100421220064163,0.4220898747444153,0.4079894535243511
73,2776,detour,attack,attack,0.3432084321975708,0.0,attack,0.0677030086517334,0.37137383222579956,0.30367082357406616
83,3060,attack,detour,detour,0.292025089263916,0.0,detour,0.028043728321790695,0.3518471419811249,0.3238034136593342
87,3243,detour,attack,attack,0.4933336675167084,0.0,attack,0.14142192900180817,0.4623614251613617,0.32093949615955353
88,3339,attack,direct,attack,0.7187091112136841,0.0,direct,0.3476736545562744,0.6608263254165649,0.3131526708602905
98,3524,direct,detour,detour,0.33053186535835266,0.0,detour,0.02212394028902054,0.34422582387924194,0.3221018835902214
102,3719,detour,attack,attack,0.4605700373649597,0.0,attack,0.14908026158809662,0.5183053612709045,0.3692250996828079
112,4044,attack,detour,detour,0.3154608905315399,0.0,detour,0.03596210479736328,0.34331071376800537,0.3073486089706421
115,4192,detour,attack,attack,0.4421099126338959,0.0,attack,0.13474175333976746,0.48233985900878906,0.3475981056690216
115,4274,attack,detour,attack,0.4895581901073456,0.0,detour,0.13315944373607635,0.5108733773231506,0.3777139335870743
124,4442,detour,attack,direct,0.31584495306015015,0.0,attack,0.018356919288635254,0.32413244247436523,0.30577552318573
126,4526,attack,detour,detour,0.3740720748901367,0.0,detour,0.07458558678627014,0.38358795642852783,0.3090023696422577
129,4663,detour,attack,attack,0.3261161148548126,0.0,attack,0.013173668645322323,0.3321459889411926,0.3189723202958703
141,5003,attack,detour,detour,0.35534101724624634,0.0,detour,0.01896122470498085,0.3396488428115845,0.3206876181066036
145,5139,detour,direct,attack,0.39221709966659546,0.0,direct,0.02175503969192505,0.38458800315856934,0.3628329634666443
145,5220,direct,attack,attack,0.4329950213432312,0.0,attack,0.10624703764915466,0.4547562599182129,0.3485092222690582
154,5476,attack,detour,detour,0.6854676008224487,0.0,detour,0.0991595983505249,0.7418968677520752,0.6427372694015503
157,5609,detour,attack,attack,0.37550628185272217,0.0,attack,0.03314359113574028,0.3971227705478668,0.36397917941212654
169,6000,attack,direct,detour,1.0527881383895874,0.0,direct,0.5808566212654114,1.0109046697616577,0.43004804849624634
169,6080,direct,attack,attack,0.423981636762619,0.0,attack,0.08434027433395386,0.4321010708808899,0.34776079654693604
180,6495,attack,detour,detour,0.6557740569114685,0.0,detour,0.15738478302955627,0.6300569176673889,0.47267213463783264
181,6614,detour,direct,attack,0.701534628868103,0.0,direct,0.3008192479610443,0.7328147888183594,0.43199554085731506
182,6719,direct,attack,attack,0.35838186740875244,0.0,attack,0.028834134340286255,0.3669204115867615,0.3380862772464752
190,6914,attack,detour,detour,0.5437219738960266,0.0,detour,0.15966419875621796,0.5514028668403625,0.3917386680841446
194,7079,detour,direct,attack,0.336419016122818,0.0,direct,0.011280160397291183,0.3718072772026062,0.360527116805315
205,7402,direct,detour,detour,0.3489362299442291,0.0,detour,0.06855904310941696,0.38962289690971375,0.3210638538002968
