episode,ops_episode_len,ops_episode_reward,ops_winner,ops_reason,ops_final_intruder_policy,baseline_episode_len,baseline_winner,baseline_reason,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win
0,16,-121.22470999598504,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-122.4394882106781,False,False
1,31,-126.52440157055857,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-125.40260600566864,False,False
2,16,-122.35150100588798,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-122.52681227326393,False,False
3,27,-121.67891406655312,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-125.9272504413128,False,False
4,5,-120.55105546116827,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-120.63498789072037,False,False
5,14,-121.5137888121605,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-122.37259828329087,False,False
6,9,-120.99194567620754,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-121.38067287921905,False,False
7,23,-125.4741870188713,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-124.36647877335548,False,False
8,14,-122.56152552366255,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-121.47150838375092,False,False
9,37,97.52476234853268,interceptor,intercepted_before_small_circle,detour,354,interceptor,intercepted_in_big_circle,57.22341246163472,True,True
10,41,96.23843731433152,interceptor,intercepted_before_small_circle,detour,27,intruder,entered_big_circle,-124.01358634352684,True,False
11,41,96.67509258538485,interceptor,intercepted_before_small_circle,detour,26,intruder,entered_big_circle,-126.07711080670357,True,False
12,33,97.6143694254756,interceptor,intercepted_before_small_circle,detour,8,intruder,entered_big_circle,-121.17237807154656,True,False
13,209,-133.7190995402634,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-123.73864287137985,False,False
14,20,-122.5592738699913,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-123.10396129012108,False,False
15,17,-121.0424998190999,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-122.6326949608326,False,False
16,19,-121.301403786242,intruder,entered_big_circle,direct,91,intruder,entered_small_circle,-125.97427404403686,False,False
17,16,-121.73478039979936,intruder,entered_big_circle,direct,271,interceptor,intercepted_in_big_circle,74.9636913545616,False,True
18,10,-120.98073442935944,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-121.51530795454978,False,False
19,22,-125.01887090563774,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-122.28710229754448,False,False
20,15,-121.32277125537397,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-122.58959083676338,False,False
21,31,97.59074977070094,interceptor,intercepted_before_small_circle,detour,6,intruder,entered_big_circle,-120.74532834172248,True,False
