episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
604,-217.019461,-123.269796,93.749665,False,True,entered_big_circle,intercepted_in_big_circle,direct,18,283,baseline_only_win,baseline_advantage
17,-196.698472,-121.73478,74.963691,False,True,entered_big_circle,intercepted_in_big_circle,direct,16,271,baseline_only_win,baseline_advantage
770,-194.86739,-121.226211,73.641179,False,True,entered_big_circle,intercepted_in_big_circle,direct,7,301,baseline_only_win,baseline_advantage
80,-188.795299,-126.147766,62.647534,False,True,entered_big_circle,intercepted_in_big_circle,direct,225,285,baseline_only_win,baseline_advantage
651,-186.345902,-121.011332,65.33457,False,True,entered_big_circle,intercepted_in_big_circle,direct,8,293,baseline_only_win,baseline_advantage
243,-179.802099,-124.806061,54.996037,False,True,entered_big_circle,intercepted_in_big_circle,direct,29,355,baseline_only_win,baseline_advantage
631,-171.538815,-120.446965,51.09185,False,True,entered_big_circle,intercepted_in_big_circle,direct,8,359,baseline_only_win,baseline_advantage
51,-169.174544,-120.86372,48.310824,False,True,entered_big_circle,intercepted_in_big_circle,direct,10,360,baseline_only_win,baseline_advantage
40,-168.10148,-125.121546,42.979934,False,True,entered_big_circle,intercepted_in_big_circle,direct,29,377,baseline_only_win,baseline_advantage
261,-166.432224,-121.232374,45.19985,False,True,entered_big_circle,intercepted_in_big_circle,direct,13,350,baseline_only_win,baseline_advantage
321,-164.106615,-122.557328,41.549287,False,True,entered_big_circle,intercepted_in_big_circle,direct,30,355,baseline_only_win,baseline_advantage
226,-163.842048,-122.183678,41.658371,False,True,entered_big_circle,intercepted_in_big_circle,direct,22,353,baseline_only_win,baseline_advantage
152,-161.816768,-121.523862,40.292905,False,True,entered_big_circle,intercepted_in_big_circle,direct,16,354,baseline_only_win,baseline_advantage
761,-152.642184,-123.264173,29.378012,False,True,entered_big_circle,intercepted_in_big_circle,direct,31,355,baseline_only_win,baseline_advantage
100,-41.352037,-147.472301,-106.120264,False,False,entered_big_circle,entered_small_circle,direct,197,120,both_lose,baseline_advantage
150,-40.931167,-165.794533,-124.863366,False,False,entered_big_circle,entered_big_circle,direct,139,25,both_lose,baseline_advantage
330,-29.692433,-149.303165,-119.610732,False,False,active_collision,entered_small_circle,attack,94,76,both_lose,baseline_advantage
317,-29.589162,-152.676685,-123.087523,False,False,entered_big_circle,entered_big_circle,direct,106,18,both_lose,baseline_advantage
272,-27.151689,-149.608837,-122.457148,False,False,entered_big_circle,entered_big_circle,direct,184,16,both_lose,baseline_advantage
35,-25.973993,-149.043103,-123.06911,False,False,active_collision,entered_big_circle,attack,99,17,both_lose,baseline_advantage
352,313.865692,119.622056,-194.243635,True,False,intercepted_in_big_circle,entered_big_circle,direct,24,357,ops_only_win,ops_advantage
793,307.525542,95.609745,-211.915797,True,False,intercepted_before_small_circle,entered_big_circle,detour,47,385,ops_only_win,ops_advantage
45,304.750507,96.120502,-208.630006,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,379,ops_only_win,ops_advantage
737,304.69625,98.009546,-206.686704,True,False,intercepted_before_small_circle,entered_big_circle,detour,36,377,ops_only_win,ops_advantage
86,301.574301,97.116697,-204.457604,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,361,ops_only_win,ops_advantage
416,300.397745,97.400177,-202.997569,True,False,intercepted_before_small_circle,entered_big_circle,detour,39,370,ops_only_win,ops_advantage
159,298.383998,97.746477,-200.637521,True,False,intercepted_before_small_circle,entered_big_circle,detour,35,364,ops_only_win,ops_advantage
478,297.897452,98.006806,-199.890646,True,False,intercepted_before_small_circle,entered_big_circle,detour,35,361,ops_only_win,ops_advantage
430,292.681099,97.279272,-195.401827,True,False,intercepted_before_small_circle,entered_big_circle,detour,33,357,ops_only_win,ops_advantage
187,292.111071,95.549223,-196.561847,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,287,ops_only_win,ops_advantage
691,289.533356,96.115631,-193.417725,True,False,intercepted_before_small_circle,entered_big_circle,detour,52,357,ops_only_win,ops_advantage
622,287.359499,97.498932,-189.860567,True,False,intercepted_before_small_circle,entered_big_circle,detour,36,362,ops_only_win,ops_advantage
665,280.252937,97.529905,-182.723031,True,False,intercepted_before_small_circle,entered_big_circle,detour,34,302,ops_only_win,ops_advantage
583,277.479627,97.35386,-180.125766,True,False,intercepted_before_small_circle,entered_big_circle,detour,33,294,ops_only_win,ops_advantage
502,274.803371,92.028541,-182.774831,True,False,intercepted_before_small_circle,entered_big_circle,detour,63,369,ops_only_win,ops_advantage
777,274.486967,96.30994,-178.177026,True,False,intercepted_before_small_circle,entered_big_circle,detour,41,350,ops_only_win,ops_advantage
446,274.338911,96.957552,-177.381359,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,374,ops_only_win,ops_advantage
279,274.326354,94.507655,-179.818699,True,False,intercepted_before_small_circle,entered_big_circle,detour,54,351,ops_only_win,ops_advantage
234,273.141286,97.742429,-175.398856,True,False,intercepted_before_small_circle,entered_big_circle,detour,32,300,ops_only_win,ops_advantage
528,271.890135,92.802279,-179.087856,True,False,intercepted_before_small_circle,entered_big_circle,detour,57,373,ops_only_win,ops_advantage
