episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
9,415,direct,detour,attack,0.49908411502838135,0.0,detour,0.08438174426555634,0.48759233951568604,0.4032105952501297
15,570,detour,direct,direct,0.4938756823539734,0.0,direct,0.06372259557247162,0.4694851040840149,0.4057625085115433
19,782,direct,attack,detour,0.35003751516342163,0.0,attack,0.04446921497583389,0.5129512548446655,0.46848203986883163
20,960,attack,direct,direct,0.45795875787734985,0.0,direct,0.12835979461669922,0.5449617505073547,0.4166019558906555
31,1233,direct,detour,detour,0.47926926612854004,0.0,detour,0.050881873816251755,0.47244441509246826,0.4215625412762165
38,1523,detour,direct,direct,0.46050816774368286,0.0,direct,0.04124480113387108,0.454477995634079,0.4132331945002079
42,1763,direct,attack,attack,0.40492504835128784,0.0,attack,0.025532370433211327,0.4606422781944275,0.43510990776121616
54,2192,attack,detour,detour,1.2211977243423462,0.0,detour,0.8688090443611145,1.3228874206542969,0.4540783762931824
54,2306,detour,attack,attack,0.3991675078868866,0.0,attack,0.03725855425000191,0.44066929817199707,0.40341074392199516
66,2635,attack,detour,detour,0.6182026863098145,0.0,detour,0.25057995319366455,0.6571412086486816,0.4065612554550171
73,2995,detour,direct,direct,0.41416072845458984,0.0,direct,0.02832947112619877,0.4386078119277954,0.41027834080159664
77,3173,direct,attack,detour,0.4431401789188385,0.0,attack,0.09137821197509766,0.5033121109008789,0.41193389892578125
88,3600,attack,detour,detour,0.8304409384727478,0.0,detour,0.2409820556640625,0.7595548629760742,0.5185728073120117
96,3925,detour,direct,direct,0.4234716594219208,0.0,direct,0.026735074818134308,0.427770733833313,0.4010356590151787
102,4239,direct,detour,attack,0.5138007402420044,0.0,detour,0.12843942642211914,0.5418765544891357,0.4134371280670166
105,4380,detour,direct,direct,0.488956093788147,0.0,direct,0.0530279241502285,0.5143049359321594,0.4612770117819309
112,4521,direct,detour,detour,0.413492351770401,0.0,detour,0.023532243445515633,0.4409596920013428,0.41742744855582714
118,4834,detour,direct,direct,0.35575923323631287,0.0,direct,0.03594648092985153,0.4676576852798462,0.43171120434999466
128,5098,direct,detour,detour,0.42242431640625,0.0,detour,0.029883556067943573,0.4686875343322754,0.4388039782643318
129,5254,detour,attack,attack,0.4239146113395691,0.0,attack,0.028117291629314423,0.42994946241378784,0.4018321707844734
139,5517,attack,detour,detour,0.7941522598266602,0.0,detour,0.16679440438747406,0.8012682795524597,0.6344738751649857
142,5761,detour,direct,direct,0.4515269994735718,0.0,direct,0.05117623880505562,0.4765457510948181,0.4253695122897625
151,5957,direct,attack,detour,0.4586605429649353,0.0,attack,0.03680476173758507,0.45119357109069824,0.4143888093531132
164,6465,attack,detour,detour,0.8141220808029175,0.0,detour,0.2289862334728241,0.719928503036499,0.4909422695636749
169,6740,detour,attack,direct,0.5014416575431824,0.0,attack,0.06908071041107178,0.4912092089653015,0.42212849855422974
176,6958,attack,detour,detour,0.8289738893508911,0.0,detour,0.14368948340415955,0.8644744753837585,0.720784991979599
176,7077,detour,attack,attack,0.5821439623832703,0.0,attack,0.2202644944190979,0.6499699950218201,0.42970550060272217
189,7396,attack,detour,detour,0.4696332812309265,0.0,detour,0.015054210089147091,0.4445476531982422,0.4294934431090951
199,7788,detour,attack,direct,0.4272257685661316,0.0,attack,0.02111854963004589,0.4318857789039612,0.4107672292739153
201,7897,attack,direct,detour,0.8541795015335083,0.0,direct,0.442171186208725,0.8587247133255005,0.4165535271167755
201,8001,direct,detour,attack,0.3506194055080414,0.0,detour,0.022507209330797195,0.44257575273513794,0.42006854340434074
202,8132,detour,attack,attack,0.6555176973342896,0.0,attack,0.18526268005371094,0.6343138813972473,0.4490512013435364
212,8413,attack,direct,detour,1.2141274213790894,0.0,direct,0.847288966178894,1.2719382047653198,0.4246492385864258
212,8513,direct,detour,attack,0.9341175556182861,0.0,detour,0.21657134592533112,0.9002013802528381,0.683630034327507
217,8692,detour,attack,direct,0.39866653084754944,0.0,attack,0.009198684245347977,0.4184250235557556,0.40922633931040764
224,8953,attack,detour,detour,1.280616283416748,0.0,detour,0.8089446425437927,1.4103134870529175,0.6013688445091248
227,9125,detour,direct,direct,0.4487306475639343,0.0,direct,0.06295017898082733,0.4752769470214844,0.41232676804065704
236,9434,direct,attack,detour,0.4362136721611023,0.0,attack,0.025821834802627563,0.43346741795539856,0.407645583152771
247,9810,attack,direct,detour,0.7682560682296753,0.0,direct,0.44287288188934326,0.849515438079834,0.4066425561904907
247,9923,direct,detour,attack,0.4705139100551605,0.0,detour,0.07194289565086365,0.4940277934074402,0.42208489775657654
255,10266,detour,direct,detour,0.8287723064422607,0.0,direct,0.2810315191745758,0.8148579597473145,0.5338264405727386
255,10374,direct,attack,detour,0.7604478597640991,0.0,attack,0.4641510248184204,0.8665279746055603,0.4023769497871399
266,10855,attack,detour,detour,0.9231719970703125,0.0,detour,0.503077507019043,0.9468218088150024,0.4437443017959595
276,11154,detour,direct,direct,0.45320701599121094,0.0,direct,0.08023396134376526,0.4827948212623596,0.40256085991859436
281,11430,direct,attack,attack,0.6740352511405945,0.0,attack,0.15622296929359436,0.6090884208679199,0.45286545157432556
281,11535,attack,detour,direct,1.0001205205917358,0.0,detour,0.3145025372505188,1.084044337272644,0.7695418000221252
