episode,ops_episode_len,ops_episode_reward,ops_winner,ops_reason,ops_final_intruder_policy,baseline_episode_len,baseline_winner,baseline_reason,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win
0,11,-101.72959555387496,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-101.95353914499283,False,False
1,28,-103.95034514188768,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-106.1656646680832,False,False
2,21,-104.0907129406929,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-104.06564239263534,False,False
3,30,-107.0626783454418,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-105.72656067252159,False,False
4,29,-107.04620923876764,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-104.16693941235542,False,False
5,27,-103.93730042934418,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-105.25882392883301,False,False
6,12,-101.77398239731788,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-102.17077546477317,False,False
7,243,-128.65661254346372,intruder,active_collision,attack,320,intruder,active_collision,-154.02341521322728,False,False
8,60,-110.52648170083762,intruder,entered_small_circle,attack,16,intruder,entered_big_circle,-102.59652811288834,False,False
9,22,-104.63539891600608,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-104.11084515213966,False,False
10,13,-102.07499517321588,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-101.51448320269584,False,False
11,31,-105.12274665236473,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-107.66531648039818,False,False
12,11,-101.6132511973381,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-101.44473507404328,False,False
13,23,-103.17293222665786,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-104.13209419965744,False,False
14,11,-102.10277835726738,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-101.69961577057839,False,False
15,24,-103.44382988691328,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-103.78707821846008,False,False
16,10,-101.54470435619356,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-101.45079803705215,False,False
17,21,-103.58024619221688,intruder,entered_big_circle,direct,352,intruder,entered_big_circle,-153.08670020163058,False,False
18,274,-128.00305421680216,intruder,active_collision,attack,21,intruder,entered_big_circle,-104.31025452613831,False,False
19,59,-111.8255663561821,intruder,entered_big_circle,direct,25,intruder,entered_big_circle,-105.5109372997284,False,False
20,5,-100.54897800922394,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.54871614217758,False,False
21,10,-101.4400061571598,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-101.05492540240287,False,False
22,17,-102.73883301973343,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-103.35607082605362,False,False
23,26,-103.8271607518196,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-105.07702143192292,False,False
24,11,-101.49265695810318,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-101.406491959095,False,False
25,11,-101.97889652252198,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-102.14964163303375,False,False
26,23,-103.70138117194176,intruder,entered_big_circle,direct,282,intruder,active_collision,-176.29983628302813,False,False
27,6,-100.83494252562522,intruder,entered_big_circle,direct,41,intruder,entered_big_circle,-108.62525420486926,False,False
28,27,-104.70342238903044,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-105.95077749252319,False,False
29,289,-156.30263884544365,intruder,active_collision,attack,27,intruder,entered_big_circle,-104.69951532244683,False,False
30,54,-104.48314057320356,intruder,entered_small_circle,attack,7,intruder,entered_big_circle,-101.08860566973686,False,False
31,31,-105.27539577484131,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-108.45921505689621,False,False
32,29,-107.42589762687685,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-104.27588286280631,False,False
33,9,-101.33737475752832,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-101.31975581526757,False,False
34,24,-104.5954046177864,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-104.76555308580399,False,False
35,17,-103.36417960882189,intruder,entered_big_circle,direct,80,intruder,entered_small_circle,-117.85249582469463,False,False
36,28,-104.33283481717108,intruder,entered_big_circle,direct,264,intruder,entered_big_circle,-147.0456884908676,False,False
37,13,-101.42787637233734,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-101.84152767181396,False,False
38,7,-100.9993751680851,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-101.08612646222115,False,False
39,258,-136.6621570137143,intruder,active_collision,attack,24,intruder,entered_big_circle,-105.39295068264008,False,False
40,65,-112.96100684642792,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.87819140553475,False,False
41,26,-105.44153232574465,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-106.12919955253601,False,False
42,19,-103.23621373653413,intruder,entered_big_circle,direct,19,intruder,entered_big_circle,-103.44763280630112,False,False
43,28,-105.65178399205207,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-107.8189409148693,False,False
44,10,-101.62909741044044,intruder,entered_big_circle,direct,366,intruder,entered_big_circle,-167.10719807446003,False,False
45,9,-101.22213842153548,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-101.34844328641891,False,False
46,8,-101.36785794019698,intruder,entered_big_circle,direct,8,intruder,entered_big_circle,-101.26284006357193,False,False
47,28,-106.29809339165688,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-103.81419034123421,False,False
48,22,-103.19040983080863,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-104.71021256804467,False,False
49,255,-140.65923076361415,intruder,active_collision,attack,22,intruder,entered_big_circle,-103.04921619653702,False,False
50,75,-109.61291198670864,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-102.49684969902039,False,False
51,19,-104.05055722475052,intruder,entered_big_circle,direct,19,intruder,entered_big_circle,-102.67647035598755,False,False
52,23,-103.3523318362236,intruder,entered_big_circle,direct,342,intruder,entered_big_circle,-168.17596243828535,False,False
53,4,-100.41000435829164,intruder,entered_big_circle,direct,4,intruder,entered_big_circle,-100.42140510559082,False,False
54,24,-103.09660690903664,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-104.687112544775,False,False
55,7,-101.15432376027108,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-101.27900637745857,False,False
56,16,-103.47117089629174,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.8125488936901,False,False
57,23,-104.4681434047222,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-104.35834778666496,False,False
58,11,-101.88551505208017,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-101.61544533371925,False,False
59,7,-100.9172552204132,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-100.96293712615967,False,False
60,16,-102.57631465792656,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.72074976563454,False,False
61,281,-141.92671954780815,intruder,active_collision,attack,16,intruder,entered_big_circle,-102.65195553302765,False,False
62,49,-109.97813239872455,intruder,entered_big_circle,direct,399,intruder,entered_big_circle,-159.6103127154708,False,False
63,14,-102.20259021997452,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-102.20340890169143,False,False
64,8,-101.18181870698928,intruder,entered_big_circle,direct,8,intruder,entered_big_circle,-101.033789665699,False,False
65,26,-104.89367854595184,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-105.15369124412537,False,False
66,5,-100.80453063488008,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.79486986637116,False,False
67,12,-101.81263882279396,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-101.96206653475761,False,False
68,27,-104.75071388244628,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-106.15788618087768,False,False
69,12,-101.71573863983154,intruder,entered_big_circle,direct,351,intruder,entered_big_circle,-156.09532315433023,False,False
70,32,-106.59688334822654,intruder,entered_big_circle,direct,32,intruder,entered_big_circle,-103.56264623761177,False,False
71,286,-161.96037554740897,intruder,active_collision,attack,27,intruder,entered_big_circle,-105.14253668546677,False,False
72,58,-105.6932640236616,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-104.24274219036103,False,False
73,13,-102.13361622214316,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-102.3040198457241,False,False
74,13,-102.4657086443901,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-101.84425519227982,False,False
75,17,-102.6866929745674,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-103.06217038393021,False,False
76,28,-105.19888895869256,intruder,entered_big_circle,direct,368,intruder,entered_big_circle,-163.33502448916434,False,False
77,13,-102.1022759091854,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-102.37000821948051,False,False
78,29,-104.8770114827156,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-105.93521994829177,False,False
79,21,-103.85920975804328,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-104.15925095677376,False,False
80,16,-102.8640805542469,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.46310223937034,False,False
81,98,95.17110367596148,interceptor,intercepted_before_small_circle,detour,19,intruder,entered_big_circle,-103.95725548744201,True,False
82,104,-103.24407267078756,intruder,active_collision,attack,288,intruder,active_collision,-168.1228177320957,False,False
83,82,-111.24609390109778,intruder,active_collision,attack,56,intruder,entered_big_circle,-112.77523386627436,False,False
84,46,-110.92102659642696,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.66221017837525,False,False
85,23,-103.33621245741844,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-103.79229641079903,False,False
86,15,-102.66549221515656,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-102.53877755641938,False,False
87,5,-100.6373155617714,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.63232778549194,False,False
88,30,-106.71926049232482,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-107.49625112056732,False,False
89,31,-106.04737315177915,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-106.94581589698791,False,False
90,16,-102.9865679204464,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.20249854922295,False,False
91,18,-102.81070649147034,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-103.71984600543976,False,False
92,17,-102.51773369073868,intruder,entered_big_circle,direct,351,intruder,entered_big_circle,-158.94024618566036,False,False
93,218,-115.87040190666914,intruder,active_collision,attack,17,intruder,entered_big_circle,-102.55720557928085,False,False
94,118,-115.60060907125474,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-104.51603395700455,False,False
95,5,-100.7505881035328,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.73447208046913,False,False
96,16,-102.94189272522928,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.9914124071598,False,False
97,28,-104.98282078623772,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-104.37992860198021,False,False
98,13,-102.23895870566368,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-101.89505245804787,False,False
99,15,-102.71191731333732,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-102.37842448592185,False,False
100,30,-106.74383688807488,intruder,entered_big_circle,direct,394,intruder,entered_big_circle,-160.7345431882143,False,False
101,5,-100.77300108909608,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.74681562423706,False,False
102,31,-105.48100093603134,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-106.04320105314255,False,False
103,49,94.63989364176987,interceptor,intercepted_before_small_circle,detour,27,intruder,entered_big_circle,-106.28635728120804,True,False
104,78,96.42973931610584,interceptor,intercepted_before_small_circle,detour,28,intruder,entered_big_circle,-105.70259136080742,True,False
105,58,-103.89874179035424,intruder,active_collision,attack,5,intruder,entered_big_circle,-100.58632595777512,False,False
106,59,-104.89398755759,intruder,active_collision,attack,337,intruder,entered_big_circle,-164.46592443794012,False,False
107,78,-106.7750683647394,intruder,active_collision,attack,25,intruder,entered_big_circle,-104.5874932551384,False,False
108,12,-101.90307309389114,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-102.00287367463112,False,False
109,20,-102.8888276064396,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-103.72598337769509,False,False
110,5,-100.57686172366142,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.58988105893135,False,False
111,24,-103.39786390542984,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-105.30450144290924,False,False
112,16,-102.61159956455232,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-103.21690493822098,False,False
113,20,-103.02829704523089,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-104.07963463306427,False,False
114,24,-104.72558394551277,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-105.65675672173501,False,False
115,27,-105.0060360109806,intruder,entered_big_circle,direct,287,intruder,active_collision,-179.9551680406928,False,False
116,129,93.98695382744074,interceptor,intercepted_before_small_circle,detour,34,intruder,entered_big_circle,-107.88495655834674,True,False
117,36,97.33320104181766,interceptor,intercepted_before_small_circle,detour,8,intruder,entered_big_circle,-101.16425521492958,True,False
118,53,-103.0606155616045,intruder,active_collision,attack,15,intruder,entered_big_circle,-102.23253354668617,False,False
119,61,-105.625896333158,intruder,active_collision,attack,13,intruder,entered_big_circle,-102.51453065991402,False,False
120,57,-105.07607841551304,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-103.90008162140846,False,False
121,16,-101.99394980072977,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-101.78013737797737,False,False
122,8,-100.89894734144212,intruder,entered_big_circle,direct,8,intruder,entered_big_circle,-100.97122871398926,False,False
123,11,-101.57411472797394,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-101.35430307388306,False,False
124,7,-100.91244061350822,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-100.97426151394843,False,False
125,26,-104.30557619929314,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-102.87862743139267,False,False
126,5,-100.70011769771575,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.6926119709015,False,False
127,17,-103.17143431663511,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-103.34871536254883,False,False
128,4,-100.4756147313118,intruder,entered_big_circle,direct,4,intruder,entered_big_circle,-100.49156140565873,False,False
129,29,-105.07406469464304,intruder,entered_big_circle,direct,351,intruder,entered_big_circle,-174.77375192940235,False,False
130,5,-100.47726209402084,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.46078821659088,False,False
131,19,-103.22639674425125,intruder,entered_big_circle,direct,19,intruder,entered_big_circle,-103.61339343070983,False,False
132,71,92.66067180037498,interceptor,intercepted_before_small_circle,detour,29,intruder,entered_big_circle,-106.24217820644378,True,False
133,73,95.28232769548892,interceptor,intercepted_before_small_circle,detour,5,intruder,entered_big_circle,-100.66217830419541,True,False
134,63,-104.09839064151048,intruder,active_collision,attack,12,intruder,entered_big_circle,-101.87162863969803,False,False
135,152,-127.63053064703944,intruder,entered_big_circle,direct,25,intruder,entered_big_circle,-103.66559027075768,False,False
136,26,-104.80788663029672,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-105.74878547787667,False,False
137,18,-103.44507682442664,intruder,entered_big_circle,direct,69,intruder,entered_small_circle,-109.0958122420311,False,False
138,23,-104.5211748790741,intruder,entered_big_circle,direct,304,intruder,entered_big_circle,-140.7164196896553,False,False
139,21,-104.09197246432304,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-104.07644862532615,False,False
140,30,-105.30593775749206,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-107.84396350622177,False,False
141,9,-101.25511738538742,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-101.48127909183502,False,False
