episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
10,204,direct,detour,detour,0.307731956243515,0.0,detour,0.026615459471940994,0.3188435733318329,0.2922281138598919
12,320,detour,direct,attack,0.9098708629608154,0.0,direct,0.3916322588920593,0.8776838779449463,0.48605161905288696
13,400,direct,attack,attack,0.8191190958023071,0.0,attack,0.35874465107917786,0.8188583850860596,0.4601137340068817
13,480,attack,direct,direct,0.34661370515823364,0.0,direct,0.16037127375602722,0.4173639118671417,0.2569926381111145
20,652,direct,detour,detour,0.2544768750667572,0.0,detour,0.0127603430300951,0.30117267370224,0.2884123306721449
24,821,detour,direct,attack,0.43456482887268066,0.0,direct,0.023744888603687286,0.4402468204498291,0.4165019318461418
24,901,direct,attack,attack,0.5148518085479736,0.0,attack,0.09006594121456146,0.49608612060546875,0.4060201793909073
32,1158,attack,detour,detour,0.3139205574989319,0.0,detour,0.03500497341156006,0.30615100264549255,0.2711460292339325
36,1329,detour,direct,attack,0.32791417837142944,0.0,direct,0.015843329951167107,0.34128886461257935,0.32544553466141224
36,1416,direct,attack,attack,0.3558185398578644,0.0,attack,0.07095962017774582,0.3896676301956177,0.31870801001787186
46,1665,attack,detour,detour,0.29229670763015747,0.0,detour,0.039839278906583786,0.29985353350639343,0.26001425459980965
50,1797,detour,attack,attack,0.321300208568573,0.0,attack,0.014452412724494934,0.3344368636608124,0.31998445093631744
60,2118,attack,detour,detour,0.31894391775131226,0.0,detour,0.019331708550453186,0.3159061670303345,0.2965744584798813
64,2276,detour,direct,attack,0.349831759929657,0.0,direct,0.02884119749069214,0.33714693784713745,0.3083057403564453
64,2356,direct,detour,attack,0.5980926752090454,0.0,detour,0.30106407403945923,0.5961430668830872,0.29507899284362793
67,2444,detour,attack,direct,0.24903392791748047,0.0,attack,0.008352614007890224,0.26302504539489746,0.25467243138700724
72,2614,attack,detour,detour,0.8965710401535034,0.0,detour,0.2503075897693634,0.9016618728637695,0.6513542830944061
74,2752,detour,direct,attack,0.5896046161651611,0.0,direct,0.3185380697250366,0.6391834616661072,0.32064539194107056
74,2841,direct,attack,attack,0.8672411441802979,0.0,attack,0.35019925236701965,0.8359018564224243,0.48570260405540466
85,3041,attack,detour,detour,0.3357572555541992,0.0,detour,0.03411358967423439,0.38206934928894043,0.34795575961470604
89,3213,detour,direct,attack,0.24277448654174805,0.0,direct,0.0017257311847060919,0.265953004360199,0.2642272731754929
89,3294,direct,attack,attack,0.6859948635101318,0.0,attack,0.2816421389579773,0.6469366550445557,0.36529451608657837
99,3522,attack,detour,detour,0.2955724596977234,0.0,detour,0.011678562499582767,0.2836139500141144,0.2719353875145316
103,3690,detour,direct,attack,0.3542262315750122,0.0,direct,0.01373196765780449,0.33967629075050354,0.32594432309269905
103,3770,direct,detour,attack,1.0239356756210327,0.0,detour,0.28904518485069275,0.9840551614761353,0.6950099766254425
105,3852,detour,direct,direct,0.2863762676715851,0.0,direct,0.024912938475608826,0.2751208543777466,0.25020791590213776
113,4032,direct,detour,detour,0.2773019075393677,0.0,detour,0.040568336844444275,0.2955206036567688,0.2549522668123245
116,4204,detour,attack,attack,0.34717053174972534,0.0,attack,0.07752285897731781,0.38483282923698425,0.30730997025966644
126,4498,attack,detour,detour,0.32871341705322266,0.0,detour,0.04196050018072128,0.3260335922241211,0.2840730920433998
129,4657,detour,attack,attack,0.30595600605010986,0.0,attack,0.011954053305089474,0.2961971163749695,0.28424306306988
141,4980,attack,detour,detour,0.22744184732437134,0.0,detour,0.00978020578622818,0.26488691568374634,0.25510670989751816
145,5130,detour,attack,attack,0.2996310889720917,0.0,attack,0.025546163320541382,0.2881701588630676,0.26262399554252625
145,5280,attack,direct,direct,1.1635725498199463,0.0,direct,0.3019982576370239,1.1269584894180298,0.8249602317810059
152,5459,direct,detour,detour,0.3175199031829834,0.0,detour,0.04694818705320358,0.30622759461402893,0.25927940756082535
155,5600,detour,direct,attack,0.4900408983230591,0.0,direct,0.018118999898433685,0.46819573640823364,0.45007673650979996
157,5740,direct,attack,attack,0.4744258522987366,0.0,attack,0.10021036118268967,0.4635702967643738,0.3633599355816841
166,5940,attack,detour,detour,0.3007047772407532,0.0,detour,0.022564921528100967,0.3138725757598877,0.29130765423178673
170,6121,detour,attack,attack,0.4044191837310791,0.0,attack,0.17259129881858826,0.43840938806533813,0.2658180892467499
170,6240,attack,direct,direct,1.0316799879074097,0.0,direct,0.17865772545337677,1.1572092771530151,0.9785515516996384
178,6406,direct,detour,detour,0.2929447591304779,0.0,detour,0.01533910445868969,0.29642078280448914,0.28108167834579945
182,6598,detour,attack,attack,0.4212868809700012,0.0,attack,0.15986879169940948,0.45197799801826477,0.2921092063188553
182,6682,attack,detour,attack,0.5372569561004639,0.0,detour,0.1820090413093567,0.5249478816986084,0.3429388403892517
187,6774,detour,direct,direct,0.41007375717163086,0.0,direct,0.03026503324508667,0.3787746727466583,0.34850963950157166
192,6908,direct,detour,detour,0.33831650018692017,0.0,detour,0.02674037218093872,0.33452004194259644,0.3077796697616577
195,7075,detour,attack,attack,0.4494660198688507,0.0,attack,0.184952050447464,0.46849411725997925,0.28354206681251526
206,7398,attack,direct,detour,0.3911498188972473,0.0,direct,0.13652253150939941,0.4060923457145691,0.2695698142051697
206,7482,direct,detour,detour,0.7607436180114746,0.0,detour,0.5482487082481384,0.8668433427810669,0.31859463453292847
206,7562,detour,attack,attack,0.5613486170768738,0.0,attack,0.09138847887516022,0.5869350433349609,0.4955465644598007
219,7851,attack,detour,detour,0.28677961230278015,0.0,detour,0.02604830265045166,0.28701627254486084,0.2609679698944092
