episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
227,-101.017732,-225.586355,-124.568623,False,False,active_collision,entered_big_circle,attack,119,12,both_lose,baseline_advantage
387,-99.514562,-222.724395,-123.209833,False,False,active_collision,entered_big_circle,attack,90,11,both_lose,baseline_advantage
756,-99.407907,-221.207774,-121.799867,False,False,active_collision,entered_big_circle,attack,82,8,both_lose,baseline_advantage
399,-99.308006,-222.119581,-122.811575,False,False,active_collision,entered_big_circle,attack,134,9,both_lose,baseline_advantage
619,-99.154162,-221.911618,-122.757456,False,False,active_collision,entered_big_circle,attack,29,9,both_lose,baseline_advantage
421,-99.149284,-222.525688,-123.376405,False,False,active_collision,entered_big_circle,attack,32,10,both_lose,baseline_advantage
294,-98.162745,-223.062747,-124.900001,False,False,active_collision,entered_big_circle,attack,35,14,both_lose,baseline_advantage
320,-97.9886,-222.539659,-124.551058,False,False,active_collision,entered_big_circle,attack,90,15,both_lose,baseline_advantage
55,-97.43183,-223.953396,-126.521566,False,False,active_collision,entered_big_circle,attack,39,17,both_lose,baseline_advantage
711,-97.383225,-224.553497,-127.170272,False,False,active_collision,entered_big_circle,attack,117,20,both_lose,baseline_advantage
676,-96.930047,-222.858664,-125.928617,False,False,active_collision,entered_big_circle,attack,156,17,both_lose,baseline_advantage
555,-96.840032,-222.362864,-125.522832,False,False,active_collision,entered_big_circle,attack,46,16,both_lose,baseline_advantage
656,-96.788727,-222.070987,-125.28226,False,False,active_collision,entered_big_circle,attack,31,16,both_lose,baseline_advantage
729,-95.947884,-226.085531,-130.137647,False,False,active_collision,entered_big_circle,attack,94,28,both_lose,baseline_advantage
479,-95.86457,-223.041709,-127.177139,False,False,active_collision,entered_big_circle,attack,84,24,both_lose,baseline_advantage
769,-95.690866,-223.413997,-127.723131,False,False,active_collision,entered_big_circle,attack,96,21,both_lose,baseline_advantage
517,-94.945736,-221.59317,-126.647434,False,False,active_collision,entered_big_circle,attack,170,18,both_lose,baseline_advantage
361,-94.315125,-221.480257,-127.165132,False,False,active_collision,entered_big_circle,attack,142,20,both_lose,baseline_advantage
728,-94.063134,-223.161393,-129.098259,False,False,active_collision,entered_big_circle,attack,38,23,both_lose,baseline_advantage
334,-93.644164,-220.461982,-126.817818,False,False,active_collision,entered_big_circle,attack,146,20,both_lose,baseline_advantage
412,310.305032,96.376532,-213.928501,True,False,intercepted_before_small_circle,entered_big_circle,detour,41,346,ops_only_win,ops_advantage
45,308.666407,96.092136,-212.574272,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,323,ops_only_win,ops_advantage
428,307.62683,95.291969,-212.334861,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,331,ops_only_win,ops_advantage
662,304.347459,94.027533,-210.319926,True,False,intercepted_before_small_circle,entered_big_circle,detour,39,339,ops_only_win,ops_advantage
420,304.209356,96.417824,-207.791532,True,False,intercepted_before_small_circle,entered_big_circle,detour,39,345,ops_only_win,ops_advantage
710,301.569852,97.031115,-204.538737,True,False,intercepted_before_small_circle,entered_big_circle,detour,34,327,ops_only_win,ops_advantage
61,300.622009,95.382521,-205.239488,True,False,intercepted_before_small_circle,entered_big_circle,detour,36,347,ops_only_win,ops_advantage
226,300.589265,96.220341,-204.368924,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,331,ops_only_win,ops_advantage
383,297.412644,95.580449,-201.832195,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,342,ops_only_win,ops_advantage
107,292.340881,97.608624,-194.732256,True,False,intercepted_before_small_circle,entered_big_circle,detour,38,335,ops_only_win,ops_advantage
190,288.978795,97.398726,-191.58007,True,False,intercepted_before_small_circle,entered_big_circle,detour,33,322,ops_only_win,ops_advantage
592,285.083652,97.794088,-187.289564,True,False,intercepted_before_small_circle,entered_big_circle,detour,32,329,ops_only_win,ops_advantage
792,282.683956,94.460418,-188.223538,True,False,intercepted_before_small_circle,entered_big_circle,detour,45,326,ops_only_win,ops_advantage
439,280.166156,95.918025,-184.248132,True,False,intercepted_before_small_circle,entered_big_circle,detour,45,334,ops_only_win,ops_advantage
331,278.160854,90.361797,-187.799057,True,False,intercepted_before_small_circle,entered_big_circle,detour,53,335,ops_only_win,ops_advantage
9,278.077762,96.743941,-181.333821,True,False,intercepted_before_small_circle,entered_big_circle,detour,37,325,ops_only_win,ops_advantage
293,277.691887,96.3204,-181.371487,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,328,ops_only_win,ops_advantage
178,276.54201,97.246112,-179.295898,True,False,intercepted_before_small_circle,entered_small_circle,detour,51,75,ops_only_win,ops_advantage
580,276.395694,97.742344,-178.65335,True,False,intercepted_before_small_circle,entered_big_circle,detour,31,325,ops_only_win,ops_advantage
117,275.888565,97.374298,-178.514268,True,False,intercepted_before_small_circle,entered_big_circle,detour,35,326,ops_only_win,ops_advantage
