episode,global_step,episode_step,true_policy,new_assumed_policy
14,112,5,chase_y,chase_y
25,203,1,chase_x,chase_x
35,309,11,chase_y,chase_y
46,402,4,chase_x,chase_x
59,502,8,chase_y,chase_y
71,602,10,chase_x,chase_x
83,701,5,chase_y,chase_y
94,801,6,chase_x,chase_x
106,903,11,chase_y,chase_x
106,907,15,chase_y,chase_y
118,1003,5,chase_x,chase_x
130,1103,7,chase_y,chase_y
132,1125,4,chase_y,chase_x
132,1129,8,chase_y,chase_y
141,1204,5,chase_x,chase_x
154,1304,11,chase_y,chase_y
165,1404,5,chase_x,chase_x
175,1503,10,chase_y,chase_y
177,1522,4,chase_y,chase_x
177,1525,7,chase_y,chase_y
187,1603,17,chase_x,chase_x
202,1705,9,chase_y,chase_y
212,1801,2,chase_x,chase_x
226,1902,3,chase_y,chase_y
238,2002,14,chase_x,chase_x
249,2103,8,chase_y,chase_y
261,2203,10,chase_x,chase_x
274,2302,6,chase_y,chase_y
285,2407,8,chase_x,chase_x
294,2484,3,chase_x,chase_x
295,2502,8,chase_y,chase_x
295,2505,11,chase_y,chase_y
308,2607,1,chase_x,chase_x
319,2702,4,chase_y,chase_y
333,2805,5,chase_x,chase_x
346,2902,5,chase_y,chase_y
357,3003,8,chase_x,chase_x
371,3104,12,chase_y,chase_y
382,3204,10,chase_x,chase_x
394,3303,8,chase_y,chase_y
409,3403,4,chase_x,chase_x
424,3501,3,chase_y,chase_y
436,3611,2,chase_x,chase_x
446,3702,8,chase_y,chase_y
459,3805,5,chase_x,chase_x
475,3903,3,chase_y,chase_y
488,4003,7,chase_x,chase_x
501,4104,6,chase_y,chase_y
515,4207,8,chase_x,chase_x
526,4311,2,chase_y,chase_y
537,4402,8,chase_x,chase_x
540,4435,2,chase_x,chase_x
548,4503,7,chase_y,chase_y
559,4604,11,chase_x,chase_x
571,4686,1,chase_x,chase_x
574,4702,1,chase_y,chase_y
587,4804,10,chase_x,chase_x
601,4902,4,chase_y,chase_y
613,5000,8,chase_x,chase_x
629,5103,17,chase_y,chase_y
643,5204,8,chase_x,chase_x
654,5303,9,chase_y,chase_y
667,5403,7,chase_x,chase_x
679,5502,11,chase_y,chase_y
691,5603,7,chase_x,chase_x
703,5704,6,chase_y,chase_y
714,5805,16,chase_x,chase_x
727,5906,7,chase_y,chase_x
727,5909,10,chase_y,chase_y
738,6002,4,chase_x,chase_x
750,6106,9,chase_y,chase_y
761,6201,9,chase_x,chase_x
771,6302,3,chase_y,chase_y
784,6404,6,chase_x,chase_x
795,6506,4,chase_y,chase_y
807,6604,4,chase_x,chase_x
817,6704,6,chase_y,chase_y
831,6803,4,chase_x,chase_x
844,6902,1,chase_y,chase_y
854,7002,5,chase_x,chase_x
864,7102,13,chase_y,chase_y
877,7202,9,chase_x,chase_x
881,7241,2,chase_x,chase_x
888,7303,5,chase_y,chase_y
902,7403,8,chase_x,chase_x
914,7501,2,chase_y,chase_y
923,7602,14,chase_x,chase_x
935,7704,10,chase_y,chase_x
935,7708,14,chase_y,chase_y
946,7805,13,chase_x,chase_x
959,7906,8,chase_y,chase_y
971,8007,8,chase_x,chase_x
976,8052,11,chase_x,chase_x
983,8103,9,chase_y,chase_y
994,8205,6,chase_x,chase_x
