episode,global_step,episode_step,true_policy,new_assumed_policy
14,115,8,chase_y,chase_y
24,207,18,chase_x,chase_x
35,314,16,chase_y,chase_y
44,410,14,chase_x,chase_x
55,507,12,chase_y,chase_y
64,607,22,chase_x,chase_x
75,707,11,chase_y,chase_y
86,808,11,chase_x,chase_x
96,906,18,chase_y,chase_y
111,1018,5,chase_x,chase_x
121,1106,14,chase_y,chase_y
133,1206,15,chase_x,chase_x
144,1305,10,chase_y,chase_y
156,1406,10,chase_x,chase_x
169,1509,12,chase_y,chase_y
178,1606,13,chase_x,chase_x
191,1706,14,chase_y,chase_y
204,1806,11,chase_x,chase_x
217,1907,17,chase_y,chase_y
228,2010,14,chase_x,chase_x
241,2109,11,chase_y,chase_y
249,2206,14,chase_x,chase_x
261,2310,9,chase_y,chase_y
269,2406,13,chase_x,chase_x
282,2508,13,chase_y,chase_y
294,2606,13,chase_x,chase_x
305,2707,12,chase_y,chase_y
318,2808,15,chase_x,chase_x
330,2907,13,chase_y,chase_x
330,2911,17,chase_y,chase_x
330,2915,21,chase_y,chase_y
339,3006,14,chase_x,chase_x
349,3106,9,chase_y,chase_y
361,3207,5,chase_x,chase_x
370,3308,12,chase_y,chase_y
384,3409,7,chase_x,chase_x
396,3506,16,chase_y,chase_y
406,3607,11,chase_x,chase_x
416,3707,13,chase_y,chase_y
430,3807,10,chase_x,chase_x
440,3908,19,chase_y,chase_y
453,4006,9,chase_x,chase_x
464,4109,9,chase_y,chase_x
464,4118,18,chase_y,chase_y
472,4208,16,chase_x,chase_x
481,4315,17,chase_y,chase_y
491,4406,13,chase_x,chase_x
502,4508,10,chase_y,chase_y
514,4609,10,chase_x,chase_x
524,4706,15,chase_y,chase_y
536,4806,10,chase_x,chase_x
549,4908,8,chase_y,chase_y
560,5019,4,chase_x,chase_x
571,5108,8,chase_y,chase_y
583,5207,11,chase_x,chase_x
593,5306,14,chase_y,chase_y
608,5413,6,chase_x,chase_x
617,5506,9,chase_y,chase_y
629,5607,16,chase_x,chase_x
641,5713,12,chase_y,chase_y
654,5811,6,chase_x,chase_x
666,5909,11,chase_y,chase_y
674,6008,25,chase_x,chase_x
685,6106,18,chase_y,chase_y
697,6206,9,chase_x,chase_x
708,6309,13,chase_y,chase_y
720,6406,9,chase_x,chase_x
729,6506,16,chase_y,chase_y
741,6613,8,chase_x,chase_x
755,6713,1,chase_y,chase_y
769,6806,10,chase_x,chase_x
780,6906,13,chase_y,chase_y
790,7008,12,chase_x,chase_x
800,7109,12,chase_y,chase_y
812,7206,15,chase_x,chase_x
823,7309,11,chase_y,chase_y
836,7411,13,chase_x,chase_x
849,7507,12,chase_y,chase_y
861,7610,12,chase_x,chase_x
872,7715,5,chase_y,chase_y
882,7806,14,chase_x,chase_x
896,7909,10,chase_y,chase_y
907,8009,15,chase_x,chase_x
918,8108,11,chase_y,chase_y
928,8207,16,chase_x,chase_x
938,8310,9,chase_y,chase_y
948,8407,18,chase_x,chase_x
960,8507,13,chase_y,chase_y
971,8607,9,chase_x,chase_x
982,8706,14,chase_y,chase_y
995,8808,12,chase_x,chase_x
