episode,global_step,episode_step,true_policy,new_assumed_policy
0,8,8,chase_x,chase_y
0,11,11,chase_x,chase_x
2,23,3,chase_x,chase_x
2,29,9,chase_x,chase_x
2,33,13,chase_x,chase_x
3,39,6,chase_x,chase_x
3,42,9,chase_x,chase_x
4,49,6,chase_x,chase_x
7,67,4,chase_x,chase_x
7,70,7,chase_x,chase_x
8,75,3,chase_x,chase_x
10,91,6,chase_x,chase_y
10,95,10,chase_x,chase_x
10,98,13,chase_x,chase_x
10,102,17,chase_y,chase_y
10,107,22,chase_y,chase_x
10,110,25,chase_y,chase_x
10,114,29,chase_y,chase_x
10,117,32,chase_y,chase_x
10,121,36,chase_y,chase_x
11,124,3,chase_y,chase_y
12,129,2,chase_y,chase_x
12,133,6,chase_y,chase_y
12,137,10,chase_y,chase_x
12,141,14,chase_y,chase_x
12,144,17,chase_y,chase_x
12,147,20,chase_y,chase_x
13,150,1,chase_y,chase_y
13,154,5,chase_y,chase_x
14,157,3,chase_y,chase_x
14,161,7,chase_y,chase_y
14,165,11,chase_y,chase_x
14,170,16,chase_y,chase_x
14,173,19,chase_y,chase_x
14,176,22,chase_y,chase_x
14,179,25,chase_y,chase_y
14,183,29,chase_y,chase_x
14,187,33,chase_y,chase_x
14,190,36,chase_y,chase_x
14,194,40,chase_y,chase_x
15,197,3,chase_y,chase_x
15,200,6,chase_x,chase_x
16,214,6,chase_x,chase_x
17,220,6,chase_x,chase_y
18,223,2,chase_x,chase_x
18,226,5,chase_x,chase_x
18,230,9,chase_x,chase_x
19,235,5,chase_x,chase_x
19,238,8,chase_x,chase_x
20,245,7,chase_x,chase_y
20,248,10,chase_x,chase_x
21,255,6,chase_x,chase_x
22,263,8,chase_x,chase_x
23,268,1,chase_x,chase_x
23,276,9,chase_x,chase_x
23,280,13,chase_x,chase_x
24,287,7,chase_x,chase_x
25,296,8,chase_x,chase_x
26,299,3,chase_x,chase_y
27,305,3,chase_y,chase_x
27,308,6,chase_y,chase_y
27,311,9,chase_y,chase_x
28,316,3,chase_y,chase_y
29,326,7,chase_y,chase_x
29,330,11,chase_y,chase_x
29,335,16,chase_y,chase_x
29,338,19,chase_y,chase_x
30,343,2,chase_y,chase_x
30,346,5,chase_y,chase_x
30,349,8,chase_y,chase_x
30,352,11,chase_y,chase_x
30,355,14,chase_y,chase_x
30,361,20,chase_y,chase_y
30,365,24,chase_y,chase_x
30,368,27,chase_y,chase_y
30,371,30,chase_y,chase_x
30,375,34,chase_y,chase_y
30,378,37,chase_y,chase_x
30,381,40,chase_y,chase_x
31,387,6,chase_y,chase_x
31,391,10,chase_y,chase_x
31,394,13,chase_y,chase_y
31,397,16,chase_y,chase_x
31,407,26,chase_x,chase_x
31,410,29,chase_x,chase_x
32,415,5,chase_x,chase_x
34,423,3,chase_x,chase_x
35,431,3,chase_x,chase_y
35,436,8,chase_x,chase_x
35,439,11,chase_x,chase_x
36,447,3,chase_x,chase_y
36,451,7,chase_x,chase_x
38,466,7,chase_x,chase_x
39,473,7,chase_x,chase_x
40,479,3,chase_x,chase_x
41,485,4,chase_x,chase_x
41,488,7,chase_x,chase_x
42,491,1,chase_x,chase_y
43,497,6,chase_x,chase_x
44,502,4,chase_y,chase_y
44,506,8,chase_y,chase_x
44,509,11,chase_y,chase_x
44,512,14,chase_y,chase_x
44,515,17,chase_y,chase_x
44,519,21,chase_y,chase_x
44,524,26,chase_y,chase_x
44,529,31,chase_y,chase_x
44,532,34,chase_y,chase_x
44,535,37,chase_y,chase_x
45,542,4,chase_y,chase_x
45,546,8,chase_y,chase_x
45,549,11,chase_y,chase_x
45,552,14,chase_y,chase_x
45,558,20,chase_y,chase_x
45,561,23,chase_y,chase_y
