episode,ops_episode_len,ops_episode_reward,ops_winner,ops_reason,ops_final_intruder_policy,baseline_episode_len,baseline_winner,baseline_reason,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win
0,5,-121.37406485319136,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-121.37406485319137,False,False
1,10,-122.62434476256372,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-122.4367398762703,False,False
2,16,-125.13718422353269,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-125.13680243492126,False,False
3,11,-122.90386698246002,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-122.90833927690983,False,False
4,30,-128.4651024186611,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-128.4651024186611,False,False
5,30,-126.3127476850152,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-125.89408044978975,False,False
6,5,-121.01410867214204,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-121.038631387949,False,False
7,13,-123.03924679577352,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-124.00889400959015,False,False
8,16,-124.95759179294107,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-124.49644854068757,False,False
9,18,-123.80901595324278,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-123.80901595324278,False,False
10,31,115.77413553483784,interceptor,intercepted_before_small_circle,detour,104,interceptor,intercepted_before_small_circle,108.80957677967847,True,True
11,24,117.45889834992587,interceptor,intercepted_before_small_circle,detour,62,intruder,active_collision,-123.41367382587865,True,False
12,27,116.3346850053966,interceptor,intercepted_before_small_circle,detour,207,intruder,entered_big_circle,-139.07313005248085,True,False
13,32,114.38731024987996,interceptor,intercepted_before_small_circle,detour,8,intruder,entered_big_circle,-122.39749444246291,True,False
14,41,111.81352322436868,interceptor,intercepted_before_small_circle,detour,20,intruder,entered_big_circle,-125.75888465881347,True,False
15,143,-131.9117223814875,intruder,active_collision,attack,13,intruder,entered_big_circle,-123.23837457716465,False,False
16,28,-125.84209377586842,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-124.33729960024357,False,False
17,18,-124.81165978431702,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-124.74282981276512,False,False
18,28,-126.94160211205482,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-127.39263194024562,False,False
19,23,-125.24101723849772,intruder,entered_big_circle,direct,43,interceptor,intercepted_before_small_circle,114.13827119126915,False,True
20,17,-125.0466688668728,intruder,entered_big_circle,direct,94,interceptor,intercepted_before_small_circle,110.54444440461695,False,True
21,18,-124.81728153944016,intruder,entered_big_circle,direct,219,intruder,entered_big_circle,-139.87353395681828,False,False
22,10,-122.53098658263684,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-122.82355692625046,False,False
23,14,-124.3644327121973,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-125.02760136604309,False,False
24,12,-122.3649691349268,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-122.8849440073967,False,False
25,37,112.8914343060553,interceptor,intercepted_before_small_circle,detour,30,intruder,entered_big_circle,-126.94606827661394,True,False
26,38,112.28772339850664,interceptor,intercepted_before_small_circle,detour,9,intruder,entered_big_circle,-122.95189687490463,True,False
27,38,112.93181780941784,interceptor,intercepted_before_small_circle,detour,18,intruder,entered_big_circle,-125.47930230915546,True,False
28,44,110.23026113331318,interceptor,intercepted_before_small_circle,detour,22,intruder,entered_big_circle,-126.96378084182739,True,False
29,48,-130.37030956119298,intruder,active_collision,attack,44,interceptor,intercepted_before_small_circle,111.03604464538395,False,True
30,25,-123.52609162271024,intruder,active_collision,attack,68,interceptor,intercepted_before_small_circle,114.38957351494581,False,True
