episode,opsdemo_reward,baseline_reward
180,93.0,89.0
181,92.0,92.0
182,86.0,91.0
183,99.0,91.0
184,84.0,92.0
185,91.0,89.0
186,88.0,92.0
187,-68.0,89.0
188,94.0,87.0
189,96.0,91.0
190,92.0,97.0
191,98.0,91.0
192,53.0,86.0
193,95.0,94.0
194,93.0,90.0
195,89.0,89.0
196,89.0,94.0
197,93.0,92.0
198,93.0,94.0
199,94.0,86.0
200,92.0,90.0
201,92.0,93.0
202,88.0,91.0
203,-47.0,86.0
204,89.0,87.0
205,51.0,94.0
206,66.0,87.0
207,89.0,90.0
208,78.0,92.0
209,89.0,90.0
210,87.0,99.0
211,92.0,83.0
212,80.0,90.0
213,97.0,95.0
214,88.0,94.0
215,84.0,91.0
216,92.0,89.0
217,94.0,90.0
218,94.0,81.0
219,-52.0,85.0
220,98.0,91.0
221,93.0,94.0
222,84.0,96.0
223,87.0,84.0
224,94.0,91.0
225,97.0,93.0
226,97.0,92.0
227,87.0,88.0
228,87.0,89.0
229,96.0,96.0
230,97.0,84.0
231,96.0,83.0
232,91.0,76.0
233,98.0,97.0
234,82.0,91.0
235,93.0,87.0
236,-46.0,96.0
237,86.0,94.0
238,95.0,92.0
239,89.0,82.0
240,62.0,85.0
241,93.0,91.0
242,95.0,84.0
243,94.0,91.0
244,89.0,85.0
245,96.0,91.0
246,94.0,88.0
247,89.0,92.0
248,94.0,92.0
249,97.0,89.0
250,90.0,96.0
251,86.0,92.0
252,97.0,92.0
253,95.0,87.0
254,75.0,92.0
255,84.0,86.0
256,95.0,94.0
257,95.0,89.0
258,62.0,85.0
259,66.0,98.0
260,90.0,86.0
261,94.0,93.0
262,90.0,85.0
263,93.0,92.0
264,97.0,92.0
265,94.0,93.0
266,93.0,90.0
267,96.0,96.0
268,89.0,92.0
269,93.0,95.0
270,86.0,89.0
271,93.0,92.0
272,94.0,92.0
273,84.0,93.0
274,66.0,91.0
275,77.0,88.0
276,96.0,87.0
277,99.0,91.0
278,89.0,91.0
279,97.0,99.0
280,-41.0,91.0
281,90.0,95.0
282,95.0,89.0
283,98.0,93.0
284,96.0,91.0
285,91.0,92.0
286,86.0,94.0
287,83.0,86.0
288,85.0,96.0
289,90.0,90.0
290,88.0,96.0
291,93.0,93.0
292,-70.0,92.0
293,-64.0,89.0
294,93.0,91.0
295,91.0,87.0
296,92.0,88.0
297,91.0,92.0
298,88.0,81.0
299,86.0,87.0
300,88.0,89.0
301,94.0,90.0
302,95.0,92.0
303,92.0,92.0
304,96.0,93.0
305,52.0,95.0
306,39.0,91.0
307,57.0,90.0
308,97.0,87.0
309,88.0,84.0
310,97.0,99.0
311,93.0,91.0
312,93.0,97.0
313,87.0,94.0
314,85.0,94.0
315,86.0,94.0
316,91.0,89.0
317,95.0,92.0
318,95.0,89.0
319,93.0,88.0
320,94.0,93.0
321,88.0,90.0
322,-46.0,90.0
323,79.0,91.0
324,89.0,90.0
325,94.0,94.0
326,83.0,92.0
327,96.0,97.0
328,98.0,90.0
329,93.0,82.0
330,92.0,84.0
331,93.0,88.0
332,87.0,92.0
333,94.0,91.0
334,93.0,92.0
335,94.0,88.0
336,89.0,89.0
337,87.0,87.0
338,94.0,94.0
339,-48.0,88.0
340,84.0,88.0
341,71.0,94.0
342,94.0,96.0
343,67.0,99.0
344,87.0,87.0
345,90.0,89.0
346,85.0,96.0
347,90.0,91.0
348,83.0,90.0
349,97.0,88.0
350,89.0,90.0
351,96.0,87.0
352,89.0,92.0
353,-62.0,89.0
354,90.0,83.0
355,94.0,86.0
356,82.0,92.0
357,90.0,90.0
358,79.0,94.0
359,95.0,89.0
360,96.0,93.0
361,91.0,98.0
362,93.0,92.0
363,87.0,91.0
364,90.0,90.0
365,92.0,96.0
366,95.0,92.0
367,90.0,90.0
368,91.0,87.0
369,93.0,86.0
370,92.0,89.0
371,94.0,88.0
372,-49.0,92.0
373,-69.0,96.0
374,34.0,89.0
375,94.0,86.0
376,89.0,92.0
377,93.0,96.0
378,96.0,90.0
379,90.0,90.0
380,93.0,88.0
381,88.0,87.0
382,92.0,95.0
383,97.0,92.0
384,91.0,94.0
385,92.0,82.0
386,93.0,88.0
387,91.0,93.0
388,92.0,88.0
389,-53.0,95.0
390,85.0,93.0
391,95.0,98.0
392,60.0,88.0
393,85.0,87.0
394,91.0,99.0
395,95.0,90.0
396,89.0,95.0
397,94.0,97.0
398,93.0,84.0
399,92.0,87.0
400,92.0,90.0
401,88.0,91.0
402,91.0,94.0
403,86.0,93.0
404,93.0,91.0
405,-53.0,97.0
406,47.0,87.0
407,80.0,89.0
408,97.0,92.0
409,96.0,84.0
410,86.0,91.0
411,93.0,89.0
412,96.0,94.0
413,93.0,90.0
414,91.0,86.0
415,93.0,94.0
416,93.0,88.0
417,95.0,89.0
418,96.0,92.0
419,97.0,79.0
420,92.0,94.0
421,92.0,84.0
422,41.0,89.0
423,89.0,93.0
424,92.0,97.0
425,-64.0,89.0
426,83.0,97.0
427,91.0,91.0
428,92.0,95.0
429,87.0,91.0
430,92.0,86.0
431,89.0,97.0
432,90.0,90.0
433,97.0,82.0
434,89.0,90.0
435,95.0,90.0
436,94.0,89.0
437,90.0,90.0
438,86.0,76.0
439,68.0,96.0
440,-49.0,85.0
441,77.0,97.0
442,77.0,89.0
443,85.0,85.0
444,90.0,93.0
445,94.0,85.0
446,83.0,93.0
447,97.0,95.0
448,89.0,89.0
449,90.0,92.0
450,87.0,95.0
451,97.0,85.0
452,82.0,88.0
453,88.0,96.0
454,84.0,89.0
455,92.0,94.0
456,97.0,90.0
457,70.0,88.0
458,91.0,91.0
459,65.0,96.0
460,93.0,86.0
461,91.0,91.0
462,91.0,95.0
463,88.0,93.0
464,81.0,96.0
465,93.0,98.0
466,91.0,89.0
467,79.0,96.0
468,-61.0,86.0
469,48.0,91.0
470,80.0,91.0
471,79.0,90.0
472,92.0,81.0
473,91.0,89.0
474,99.0,88.0
475,93.0,95.0
476,93.0,88.0
477,93.0,90.0
478,76.0,85.0
479,84.0,96.0
480,89.0,89.0
481,-47.0,78.0
482,92.0,86.0
483,-58.0,80.0
484,74.0,80.0
485,94.0,89.0
486,92.0,97.0
487,93.0,91.0
488,93.0,80.0
489,86.0,94.0
490,92.0,90.0
491,92.0,90.0
492,90.0,87.0
493,89.0,87.0
494,95.0,89.0
495,78.0,93.0
496,89.0,94.0
497,90.0,88.0
498,92.0,92.0
499,69.0,96.0
500,-51.0,90.0
501,85.0,92.0
502,93.0,97.0
503,84.0,95.0
504,92.0,90.0
505,81.0,92.0
506,85.0,92.0
507,93.0,89.0
508,91.0,93.0
509,78.0,95.0
510,93.0,90.0
511,-58.0,88.0
512,90.0,93.0
513,56.0,97.0
514,96.0,91.0
515,91.0,88.0
516,94.0,92.0
517,90.0,95.0
518,91.0,90.0
519,88.0,89.0
520,93.0,90.0
521,94.0,93.0
522,98.0,81.0
523,93.0,99.0
524,92.0,92.0
525,94.0,93.0
526,-43.0,91.0
527,90.0,90.0
528,95.0,89.0
529,96.0,97.0
530,97.0,90.0
531,90.0,95.0
532,95.0,90.0
533,63.0,93.0
534,86.0,95.0
535,93.0,94.0
536,87.0,83.0
537,90.0,96.0
538,90.0,94.0
539,80.0,97.0
540,92.0,99.0
541,90.0,94.0
542,91.0,98.0
543,-61.0,93.0
544,59.0,89.0
545,-55.0,95.0
546,92.0,94.0
547,93.0,92.0
548,94.0,93.0
549,77.0,92.0
550,90.0,91.0
551,93.0,92.0
552,94.0,93.0
553,93.0,93.0
554,96.0,96.0
555,82.0,92.0
556,94.0,98.0
557,92.0,94.0
558,92.0,95.0
559,82.0,96.0
560,-59.0,95.0
561,90.0,85.0
562,88.0,95.0
563,89.0,91.0
564,83.0,94.0
565,88.0,87.0
566,96.0,88.0
567,95.0,88.0
568,93.0,91.0
569,97.0,84.0
570,97.0,96.0
571,91.0,91.0
572,93.0,91.0
573,93.0,84.0
574,92.0,96.0
575,86.0,82.0
576,92.0,94.0
577,-64.0,95.0
578,90.0,92.0
579,96.0,99.0
580,98.0,92.0
581,61.0,83.0
582,97.0,85.0
583,90.0,92.0
584,94.0,95.0
585,81.0,88.0
586,89.0,97.0
587,94.0,79.0
588,92.0,90.0
589,96.0,93.0
590,97.0,95.0
591,92.0,93.0
592,79.0,88.0
593,67.0,92.0
594,88.0,92.0
595,-60.0,88.0
596,96.0,93.0
597,95.0,91.0
598,95.0,83.0
599,81.0,89.0
600,90.0,96.0
601,96.0,93.0
602,94.0,96.0
603,96.0,88.0
604,97.0,93.0
605,98.0,96.0
606,89.0,93.0
607,92.0,95.0
608,79.0,84.0
609,91.0,89.0
610,94.0,84.0
611,97.0,90.0
612,-41.0,85.0
613,88.0,86.0
614,-75.0,91.0
615,94.0,90.0
616,78.0,89.0
617,87.0,94.0
618,91.0,96.0
619,91.0,97.0
620,98.0,84.0
621,89.0,87.0
622,91.0,91.0
623,93.0,95.0
624,99.0,95.0
625,92.0,88.0
626,90.0,92.0
627,91.0,95.0
628,88.0,91.0
629,-65.0,95.0
630,99.0,86.0
631,93.0,84.0
632,92.0,94.0
633,98.0,90.0
634,42.0,92.0
635,93.0,86.0
636,89.0,84.0
637,96.0,92.0
638,91.0,92.0
639,92.0,93.0
640,91.0,87.0
641,91.0,95.0
642,91.0,88.0
643,90.0,92.0
644,88.0,99.0
645,94.0,83.0
646,-57.0,93.0
647,84.0,90.0
648,95.0,85.0
649,99.0,85.0
650,96.0,87.0
651,94.0,93.0
652,75.0,93.0
653,74.0,93.0
654,91.0,91.0
655,95.0,89.0
656,95.0,88.0
657,94.0,83.0
658,90.0,88.0
659,88.0,93.0
660,93.0,93.0
661,98.0,93.0
662,90.0,93.0
663,94.0,91.0
664,97.0,87.0
665,85.0,96.0
666,69.0,91.0
667,68.0,94.0
668,98.0,98.0
669,94.0,92.0
670,99.0,92.0
671,-45.0,85.0
672,87.0,93.0
673,88.0,87.0
674,94.0,88.0
675,93.0,94.0
676,96.0,87.0
677,96.0,89.0
678,98.0,95.0
679,91.0,87.0
680,93.0,91.0
681,93.0,96.0
682,91.0,94.0
683,85.0,92.0
684,89.0,89.0
685,95.0,89.0
686,-59.0,99.0
687,-55.0,91.0
688,59.0,85.0
689,93.0,93.0
690,89.0,89.0
691,84.0,81.0
692,88.0,90.0
693,97.0,93.0
694,89.0,94.0
695,94.0,91.0
696,95.0,90.0
697,92.0,97.0
698,46.0,94.0
699,94.0,89.0
700,90.0,97.0
701,89.0,97.0
702,93.0,94.0
703,-60.0,93.0
704,85.0,90.0
705,99.0,93.0
706,96.0,82.0
707,72.0,88.0
708,96.0,92.0
709,99.0,85.0
710,95.0,86.0
711,92.0,92.0
712,91.0,95.0
713,85.0,88.0
714,93.0,93.0
715,92.0,95.0
716,96.0,92.0
717,87.0,89.0
718,64.0,90.0
719,74.0,84.0
720,85.0,92.0
721,63.0,87.0
722,96.0,96.0
723,88.0,88.0
724,98.0,92.0
725,94.0,83.0
726,87.0,91.0
727,89.0,89.0
728,92.0,83.0
729,92.0,92.0
730,86.0,90.0
731,84.0,89.0
732,49.0,88.0
733,88.0,94.0
734,63.0,90.0
735,62.0,89.0
736,88.0,99.0
737,95.0,90.0
738,92.0,79.0
739,90.0,91.0
740,87.0,92.0
741,93.0,88.0
742,96.0,78.0
743,91.0,88.0
744,94.0,97.0
745,83.0,93.0
746,93.0,95.0
747,52.0,96.0
748,-55.0,84.0
749,98.0,88.0
750,96.0,99.0
751,68.0,93.0
752,94.0,94.0
753,97.0,92.0
754,91.0,91.0
755,91.0,91.0
756,91.0,88.0
757,92.0,87.0
758,91.0,94.0
759,95.0,83.0
760,97.0,96.0
761,92.0,92.0
762,92.0,90.0
763,94.0,96.0
764,78.0,94.0
765,-72.0,86.0
766,56.0,94.0
767,90.0,89.0
768,77.0,92.0
769,94.0,92.0
770,93.0,90.0
771,92.0,92.0
772,98.0,87.0
773,93.0,81.0
774,89.0,95.0
775,90.0,93.0
776,86.0,95.0
777,98.0,96.0
778,97.0,90.0
779,96.0,88.0
780,93.0,89.0
781,92.0,80.0
782,-51.0,86.0
783,64.0,91.0
784,83.0,92.0
785,93.0,96.0
786,78.0,92.0
787,91.0,91.0
788,91.0,95.0
789,96.0,95.0
790,89.0,92.0
791,83.0,94.0
792,94.0,88.0
793,96.0,90.0
794,85.0,89.0
795,92.0,86.0
796,88.0,98.0
797,92.0,91.0
798,94.0,93.0
799,90.0,92.0
800,86.0,92.0
801,-53.0,92.0
802,49.0,92.0
803,92.0,90.0
804,95.0,96.0
805,91.0,93.0
806,92.0,88.0
807,95.0,85.0
808,89.0,95.0
809,92.0,92.0
810,95.0,90.0
811,94.0,88.0
812,87.0,96.0
813,96.0,88.0
814,95.0,95.0
815,74.0,90.0
816,77.0,91.0
817,78.0,88.0
818,94.0,89.0
819,94.0,94.0
820,94.0,91.0
821,86.0,87.0
822,75.0,96.0
823,88.0,85.0
824,98.0,82.0
825,93.0,81.0
826,91.0,93.0
827,93.0,88.0
828,93.0,92.0
829,91.0,87.0
830,89.0,94.0
831,92.0,90.0
832,91.0,88.0
833,93.0,88.0
834,-70.0,96.0
835,91.0,93.0
836,83.0,96.0
837,88.0,94.0
838,61.0,96.0
839,93.0,85.0
840,93.0,98.0
841,95.0,97.0
842,84.0,86.0
843,94.0,93.0
844,89.0,87.0
845,95.0,86.0
846,94.0,99.0
847,94.0,95.0
848,94.0,94.0
849,87.0,97.0
850,91.0,94.0
851,90.0,96.0
852,-56.0,87.0
853,93.0,89.0
854,90.0,92.0
855,89.0,95.0
856,96.0,89.0
857,79.0,92.0
858,90.0,86.0
859,94.0,95.0
860,96.0,92.0
861,93.0,90.0
862,84.0,95.0
863,87.0,84.0
864,96.0,94.0
865,93.0,86.0
866,90.0,95.0
867,92.0,95.0
868,86.0,79.0
869,37.0,93.0
870,98.0,98.0
871,81.0,92.0
872,92.0,88.0
873,47.0,94.0
874,91.0,97.0
875,92.0,90.0
876,94.0,94.0
877,97.0,91.0
878,96.0,91.0
879,85.0,88.0
880,93.0,92.0
881,95.0,93.0
882,89.0,85.0
883,92.0,84.0
884,95.0,86.0
885,90.0,90.0
886,86.0,99.0
887,90.0,88.0
888,91.0,87.0
889,88.0,91.0
890,93.0,93.0
891,-54.0,93.0
892,99.0,92.0
893,95.0,88.0
894,89.0,90.0
895,87.0,85.0
896,98.0,87.0
897,90.0,88.0
898,92.0,88.0
899,89.0,91.0
900,81.0,92.0
901,96.0,92.0
902,83.0,98.0
903,94.0,91.0
904,89.0,93.0
905,-56.0,88.0
906,98.0,89.0
907,99.0,86.0
908,73.0,94.0
909,97.0,86.0
910,54.0,94.0
911,88.0,93.0
912,94.0,91.0
913,92.0,89.0
914,98.0,93.0
915,97.0,86.0
916,96.0,90.0
917,85.0,96.0
918,90.0,93.0
919,96.0,93.0
920,96.0,94.0
921,88.0,86.0
922,97.0,91.0
923,95.0,87.0
924,84.0,98.0
925,94.0,91.0
926,84.0,85.0
927,97.0,93.0
928,95.0,94.0
929,95.0,95.0
930,-64.0,91.0
931,93.0,87.0
932,-40.0,88.0
933,92.0,88.0
934,87.0,95.0
935,91.0,94.0
936,96.0,95.0
937,87.0,90.0
938,86.0,93.0
939,94.0,82.0
940,94.0,92.0
941,92.0,87.0
942,93.0,85.0
943,-67.0,93.0
944,62.0,86.0
945,86.0,86.0
946,96.0,86.0
947,95.0,95.0
948,94.0,83.0
949,93.0,96.0
950,84.0,88.0
951,93.0,86.0
952,76.0,95.0
953,96.0,87.0
954,93.0,84.0
955,97.0,87.0
956,87.0,83.0
957,85.0,98.0
958,94.0,89.0
959,91.0,96.0
960,89.0,96.0
961,92.0,90.0
962,74.0,98.0
963,97.0,91.0
964,86.0,90.0
965,84.0,97.0
966,92.0,93.0
967,99.0,93.0
968,75.0,94.0
969,98.0,94.0
970,83.0,88.0
971,91.0,89.0
972,91.0,96.0
973,94.0,96.0
974,90.0,93.0
975,92.0,90.0
976,90.0,91.0
977,88.0,91.0
978,89.0,89.0
979,92.0,89.0
980,94.0,94.0
981,97.0,93.0
982,-44.0,85.0
983,90.0,84.0
984,94.0,97.0
985,72.0,90.0
986,77.0,97.0
987,90.0,93.0
988,93.0,94.0
989,80.0,90.0
990,95.0,91.0
991,81.0,95.0
992,98.0,89.0
993,88.0,96.0
994,91.0,89.0
995,96.0,93.0
996,94.0,86.0
997,97.0,93.0
998,87.0,92.0
999,93.0,98.0
