episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
378,-181.123214,-302.534569,-121.411355,False,False,active_collision,entered_big_circle,attack,33,12,both_lose,baseline_advantage
762,-180.122799,-301.04744,-120.924641,False,False,active_collision,entered_big_circle,attack,27,8,both_lose,baseline_advantage
705,-180.044342,-301.595299,-121.550957,False,False,active_collision,entered_big_circle,attack,25,11,both_lose,baseline_advantage
462,-179.59788,-303.230828,-123.632948,False,False,active_collision,entered_big_circle,attack,50,32,both_lose,baseline_advantage
152,-179.513835,-302.905039,-123.391204,False,False,active_collision,entered_big_circle,attack,48,30,both_lose,baseline_advantage
177,-179.203593,-303.432718,-124.229126,False,False,active_collision,entered_big_circle,attack,42,31,both_lose,baseline_advantage
424,-178.983248,-303.284995,-124.301747,False,False,active_collision,entered_big_circle,attack,38,21,both_lose,baseline_advantage
353,-178.96711,-302.79257,-123.82546,False,False,active_collision,entered_big_circle,attack,36,21,both_lose,baseline_advantage
693,-178.810218,-303.015385,-124.205167,False,False,active_collision,entered_big_circle,attack,54,29,both_lose,baseline_advantage
365,-178.710623,-303.904306,-125.193683,False,False,active_collision,entered_big_circle,attack,42,25,both_lose,baseline_advantage
593,-178.686946,-299.372094,-120.685148,False,False,active_collision,entered_big_circle,attack,175,6,both_lose,baseline_advantage
425,-176.992942,-301.628428,-124.635486,False,False,active_collision,entered_big_circle,attack,33,24,both_lose,baseline_advantage
673,-176.253957,-299.005125,-122.751168,False,False,active_collision,entered_big_circle,attack,171,18,both_lose,baseline_advantage
89,-175.89823,-304.949426,-129.051197,False,False,active_collision,entered_big_circle,attack,46,31,both_lose,baseline_advantage
578,-175.118265,-297.624925,-122.50666,False,False,active_collision,entered_big_circle,attack,144,16,both_lose,baseline_advantage
205,-175.080139,-303.901124,-128.820986,False,False,active_collision,entered_big_circle,attack,44,31,both_lose,baseline_advantage
314,-174.666057,-302.904947,-128.23889,False,False,active_collision,entered_big_circle,attack,158,32,both_lose,baseline_advantage
449,-174.229587,-298.889942,-124.660354,False,False,active_collision,entered_big_circle,attack,184,26,both_lose,baseline_advantage
536,-174.062408,-297.239724,-123.177315,False,False,active_collision,entered_big_circle,attack,136,19,both_lose,baseline_advantage
389,-173.508889,-299.050434,-125.541544,False,False,active_collision,entered_big_circle,attack,127,28,both_lose,baseline_advantage
530,322.675466,118.854341,-203.821124,True,False,intercepted_in_big_circle,entered_big_circle,direct,28,350,ops_only_win,ops_advantage
99,313.861932,96.581576,-217.280357,True,False,intercepted_before_small_circle,entered_small_circle,detour,40,111,ops_only_win,ops_advantage
174,313.248954,97.30449,-215.944464,True,False,intercepted_before_small_circle,entered_big_circle,detour,54,373,ops_only_win,ops_advantage
723,307.630677,98.044003,-209.586675,True,False,intercepted_before_small_circle,entered_big_circle,detour,37,373,ops_only_win,ops_advantage
165,306.90791,96.559595,-210.348315,True,False,intercepted_before_small_circle,entered_big_circle,detour,41,361,ops_only_win,ops_advantage
388,306.327972,96.320886,-210.007085,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,373,ops_only_win,ops_advantage
513,304.282752,96.156859,-208.125893,True,False,intercepted_before_small_circle,entered_big_circle,detour,41,335,ops_only_win,ops_advantage
337,303.158819,95.774514,-207.384305,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,348,ops_only_win,ops_advantage
682,299.45997,97.374897,-202.085073,True,False,intercepted_before_small_circle,entered_big_circle,detour,35,349,ops_only_win,ops_advantage
620,299.451735,95.68966,-203.762075,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,328,ops_only_win,ops_advantage
75,298.304454,97.860224,-200.444229,True,False,intercepted_before_small_circle,entered_big_circle,detour,34,348,ops_only_win,ops_advantage
460,297.306266,97.013888,-200.292377,True,False,intercepted_before_small_circle,entered_big_circle,detour,39,363,ops_only_win,ops_advantage
203,296.196709,96.640738,-199.555971,True,False,intercepted_before_small_circle,entered_big_circle,detour,38,335,ops_only_win,ops_advantage
435,296.096573,95.255613,-200.84096,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,351,ops_only_win,ops_advantage
311,295.286264,96.601456,-198.684808,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,336,ops_only_win,ops_advantage
412,294.584224,97.504833,-197.079391,True,False,intercepted_before_small_circle,entered_big_circle,detour,38,364,ops_only_win,ops_advantage
7,294.400331,95.850127,-198.550204,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,331,ops_only_win,ops_advantage
278,293.34685,96.925122,-196.421728,True,False,intercepted_before_small_circle,entered_big_circle,detour,37,340,ops_only_win,ops_advantage
690,291.538626,96.420673,-195.117953,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,330,ops_only_win,ops_advantage
760,291.514296,98.093578,-193.420718,True,False,intercepted_before_small_circle,entered_big_circle,detour,28,334,ops_only_win,ops_advantage
