episode,global_step,from_policy,to_policy,true_policy,normalized_error
70,2712,direct,direct,detour,1.2419242858886719
70,2721,direct,detour,attack,1.4840649366378784
70,2735,detour,detour,attack,0.2620617151260376
71,2760,detour,attack,attack,0.8066792488098145
71,2784,attack,direct,attack,0.23772460222244263
71,2818,direct,detour,attack,0.6725537776947021
71,2857,detour,direct,attack,0.23952320218086243
72,2882,direct,direct,direct,0.16322067379951477
74,2910,direct,direct,direct,0.31012552976608276
77,2953,direct,direct,direct,0.4626660943031311
78,2975,direct,attack,direct,1.0166202783584595
79,2989,attack,direct,direct,0.9116675853729248
80,3029,direct,attack,direct,0.3218018710613251
81,3062,attack,direct,detour,0.9558160305023193
82,3102,direct,attack,detour,1.7507407665252686
82,3135,attack,attack,detour,0.16241911053657532
82,3186,attack,direct,detour,0.6720949411392212
82,3197,direct,detour,detour,1.6550137996673584
82,3205,detour,direct,attack,1.0027157068252563
83,3247,direct,direct,attack,0.40120548009872437
83,3287,direct,direct,attack,0.4934828281402588
83,3332,direct,direct,attack,0.21856789290905
84,3348,direct,direct,attack,0.6745856404304504
86,3385,direct,direct,direct,0.3470153212547302
88,3414,direct,direct,direct,0.5130515098571777
90,3441,direct,detour,direct,0.20891369879245758
91,3479,detour,direct,direct,0.36261481046676636
93,3517,direct,direct,direct,0.6044275760650635
93,3549,direct,direct,detour,0.2160809338092804
94,3587,direct,direct,detour,0.35540181398391724
94,3616,direct,attack,detour,0.4657864570617676
94,3640,attack,attack,detour,0.5182797312736511
95,3657,attack,detour,detour,0.6559967994689941
95,3693,detour,detour,attack,0.3978677988052368
96,3714,detour,direct,attack,0.5853879451751709
96,3739,direct,attack,attack,0.5997656583786011
96,3773,attack,attack,attack,0.25572383403778076
97,3811,attack,direct,attack,1.405002474784851
98,3849,direct,detour,direct,0.3617514669895172
99,3869,detour,direct,direct,0.5511138439178467
101,3897,direct,direct,direct,0.6137536764144897
103,3924,direct,direct,direct,0.48277223110198975
105,3956,direct,attack,direct,0.4112061858177185
107,3998,attack,attack,direct,0.4821115732192993
107,4071,attack,attack,detour,0.41820430755615234
108,4099,attack,detour,detour,0.3180658519268036
109,4133,detour,direct,detour,0.545760452747345
109,4187,direct,attack,attack,0.3549172580242157
109,4257,attack,attack,attack,0.10997365415096283
109,4295,attack,attack,attack,0.39564818143844604
109,4327,attack,detour,direct,0.36631497740745544
109,4352,detour,detour,direct,0.4355168640613556
111,4376,detour,attack,direct,0.6704213619232178
113,4413,attack,attack,direct,0.37716996669769287
115,4439,attack,detour,direct,0.493744432926178
117,4461,detour,direct,direct,0.23584020137786865
119,4494,direct,direct,detour,0.07960011065006256
119,4552,direct,direct,detour,0.49625998735427856
120,4572,direct,direct,detour,0.33925163745880127
121,4618,direct,detour,detour,0.6475367546081543
121,4641,detour,attack,attack,0.462167888879776
121,4666,attack,attack,attack,0.6881393194198608
121,4712,attack,attack,attack,0.6588014364242554
121,4755,attack,attack,attack,0.25786373019218445
121,4802,attack,attack,direct,1.1660022735595703
121,4819,attack,attack,direct,0.2993311583995819
122,4853,attack,direct,direct,0.3141004741191864
124,4886,direct,detour,direct,0.5277265310287476
127,4932,detour,direct,direct,0.45579254627227783
128,4961,direct,direct,detour,0.43192586302757263
128,4995,direct,direct,detour,0.3597707152366638
128,5035,direct,detour,detour,1.4218928813934326
128,5045,detour,detour,detour,0.54212486743927
129,5067,detour,attack,detour,0.30409979820251465
129,5122,attack,attack,attack,0.4130650758743286
129,5181,attack,attack,attack,0.17248547077178955
129,5225,attack,detour,attack,0.6888335943222046
129,5255,detour,direct,attack,1.1077773571014404
129,5272,direct,direct,attack,0.5073193311691284
131,5310,direct,direct,direct,0.510657548904419
133,5348,direct,direct,direct,0.2899489998817444
135,5398,direct,direct,direct,0.4029959440231323
139,5452,direct,direct,detour,0.3037099540233612
140,5512,direct,direct,detour,0.16549095511436462
141,5564,direct,direct,detour,0.4743190407752991
141,5620,direct,detour,attack,0.5471546649932861
141,5650,detour,direct,attack,0.3194805979728699
143,5696,direct,direct,attack,0.31727951765060425
143,5760,direct,attack,direct,1.7269878387451172
144,5792,attack,detour,direct,0.5691010355949402
146,5826,detour,detour,direct,0.42222240567207336
148,5877,detour,detour,direct,0.4146701395511627
150,5921,detour,direct,detour,1.064030647277832
150,5956,direct,direct,detour,0.32859164476394653
151,6021,direct,direct,detour,0.32175377011299133
151,6053,direct,direct,detour,0.17883577942848206
151,6075,direct,attack,detour,1.4893649816513062
151,6085,attack,direct,attack,0.9994668960571289
151,6152,direct,direct,attack,0.2174418568611145
152,6181,direct,detour,attack,0.7730377912521362
152,6221,detour,detour,attack,0.3011672794818878
153,6243,detour,detour,direct,0.47520166635513306
155,6273,detour,attack,direct,1.267323613166809
157,6309,attack,attack,direct,0.4517192542552948
159,6346,attack,detour,direct,0.4777383506298065
159,6370,detour,detour,direct,0.20118758082389832
162,6405,detour,detour,detour,0.24934738874435425
163,6437,detour,direct,detour,0.9669632911682129
163,6454,direct,direct,detour,0.4594237208366394
164,6485,direct,direct,detour,0.2613438367843628
165,6523,direct,direct,detour,0.10043635964393616
165,6567,direct,direct,attack,0.28377658128738403
166,6585,direct,direct,attack,0.27223044633865356
167,6615,direct,direct,attack,0.38984841108322144
168,6643,direct,direct,attack,0.1928453892469406
168,6705,direct,direct,attack,0.1510358303785324
169,6727,direct,direct,direct,0.44516921043395996
172,6779,direct,direct,direct,0.6883644461631775
175,6821,direct,attack,direct,0.26772797107696533
176,6835,attack,direct,direct,0.724341630935669
178,6888,direct,direct,detour,0.42982590198516846
178,6952,direct,detour,detour,2.2858564853668213
178,6957,detour,direct,detour,2.068626642227173
178,6965,direct,direct,detour,0.9424841403961182
178,6974,direct,direct,detour,0.9492682218551636
178,6990,direct,direct,detour,0.7989580035209656
178,7004,direct,direct,detour,1.0167709589004517
178,7038,direct,detour,detour,0.3046417832374573
178,7061,detour,attack,attack,0.7874168157577515
178,7096,attack,detour,attack,0.5080803036689758
179,7109,detour,direct,attack,0.3957863450050354
179,7155,direct,direct,attack,0.2240373194217682
180,7204,direct,direct,direct,0.27884870767593384
183,7244,direct,direct,direct,0.22238412499427795
184,7280,direct,direct,direct,0.3512040674686432
188,7356,direct,direct,direct,0.20778922736644745
189,7397,direct,detour,detour,0.1739087998867035
190,7431,detour,detour,detour,0.4398775100708008
191,7472,detour,detour,detour,0.39077693223953247
192,7520,detour,direct,attack,1.3691476583480835
193,7542,direct,direct,attack,0.29635706543922424
193,7589,direct,direct,attack,0.299052894115448
193,7658,direct,direct,attack,0.368962824344635
195,7695,direct,attack,direct,0.48952600359916687
198,7728,attack,attack,direct,0.9241852760314941
201,7766,attack,attack,direct,0.23427897691726685
202,7802,attack,attack,direct,0.19017527997493744
204,7850,attack,attack,detour,0.17226466536521912
204,7898,attack,attack,detour,0.28462132811546326
205,7934,attack,attack,detour,0.29518330097198486
205,8000,attack,attack,attack,0.30392372608184814
205,8043,attack,attack,attack,0.3153265118598938
205,8099,attack,attack,attack,0.20705798268318176
205,8148,attack,attack,attack,0.29305726289749146
207,8174,attack,attack,direct,0.21325965225696564
210,8209,attack,attack,direct,0.9957956075668335
214,8281,attack,attack,direct,0.10868632793426514
217,8341,attack,direct,detour,0.11375446617603302
218,8385,direct,attack,detour,0.8794205188751221
218,8465,attack,attack,detour,0.25119128823280334
219,8510,attack,attack,attack,0.14734193682670593
219,8555,attack,attack,attack,0.4694788455963135
219,8640,attack,direct,direct,1.2137142419815063
221,8672,direct,detour,direct,0.4690413475036621
224,8705,detour,direct,direct,0.45142656564712524
226,8740,direct,detour,direct,0.43800055980682373
229,8788,detour,attack,direct,0.7643963098526001
229,8844,attack,attack,detour,0.16246582567691803
230,8910,attack,attack,detour,0.29385751485824585
230,8945,attack,direct,detour,1.9305986166000366
230,8953,direct,direct,detour,0.917633056640625
230,8962,direct,attack,attack,0.9128401279449463
230,9036,attack,attack,attack,0.4720858931541443
231,9088,attack,direct,attack,0.5485519170761108
231,9120,direct,detour,direct,1.4961192607879639
234,9159,detour,direct,direct,0.5698923468589783
237,9201,direct,attack,direct,0.5915582180023193
240,9252,attack,detour,direct,0.7464510798454285
242,9280,detour,attack,detour,0.8527356386184692
242,9383,attack,attack,detour,0.3653484582901001
242,9394,attack,attack,detour,0.812764585018158
242,9402,attack,attack,detour,0.7113863229751587
242,9416,attack,attack,detour,0.5457338690757751
242,9456,attack,attack,attack,0.1146441102027893
242,9505,attack,attack,attack,0.34845271706581116
242,9541,attack,direct,attack,0.3398546278476715
243,9572,direct,direct,attack,0.28319865465164185
248,9678,direct,attack,direct,0.8086060285568237
250,9723,attack,detour,direct,0.23888899385929108
251,9764,detour,detour,detour,0.24911758303642273
252,9792,detour,detour,detour,0.13104110956192017
253,9812,detour,detour,detour,0.34224700927734375
254,9851,detour,detour,detour,0.3646753132343292
255,9887,detour,direct,detour,0.5870692729949951
256,9916,direct,direct,detour,0.5414029359817505
257,9968,direct,direct,attack,0.06817573308944702
257,10036,direct,direct,attack,0.20473983883857727
257,10099,direct,direct,direct,0.15780138969421387
259,10144,direct,detour,direct,0.2892824411392212
260,10174,detour,detour,direct,0.2674914598464966
264,10210,detour,detour,direct,0.32036831974983215
265,10264,detour,detour,detour,0.38398438692092896
266,10293,detour,detour,detour,0.298666387796402
267,10348,detour,detour,detour,0.29801151156425476
268,10372,detour,detour,detour,0.1765660047531128
269,10401,detour,attack,attack,0.8245047330856323
269,10459,attack,attack,attack,0.1994125247001648
269,10551,attack,attack,attack,0.18867722153663635
271,10577,attack,direct,direct,0.4231085777282715
273,10631,direct,direct,direct,0.2515002191066742
276,10682,direct,detour,direct,0.43569910526275635
278,10720,detour,detour,detour,0.6757205724716187
279,10757,detour,detour,detour,0.2897144556045532
280,10787,detour,detour,detour,0.16786494851112366
281,10820,detour,attack,detour,0.9113837480545044
281,10881,attack,direct,attack,0.9833656549453735
282,10923,direct,direct,attack,0.4338780641555786
282,11040,direct,attack,direct,1.7102220058441162
284,11077,attack,attack,direct,0.2982487678527832
288,11134,attack,attack,direct,0.18134701251983643
290,11175,attack,attack,direct,0.39929062128067017
293,11210,attack,attack,detour,0.16963782906532288
294,11284,attack,attack,detour,0.18136699497699738
295,11356,attack,attack,detour,0.30713027715682983
295,11388,attack,direct,attack,0.43142884969711304
296,11455,direct,attack,attack,0.7188559174537659
296,11520,attack,detour,direct,2.0036826133728027
299,11551,detour,attack,direct,1.176255464553833
301,11597,attack,direct,direct,0.5305580496788025
304,11646,direct,detour,direct,0.3406922221183777
306,11679,detour,attack,direct,0.7317569255828857
307,11731,attack,attack,detour,0.08937503397464752
307,11791,attack,attack,detour,0.10986481606960297
308,11841,attack,direct,attack,0.5330162644386292
309,11899,direct,direct,attack,0.18985293805599213
310,11967,direct,direct,attack,0.262763649225235
311,12000,direct,direct,direct,0.2607055902481079
314,12047,direct,direct,direct,0.25222501158714294
318,12125,direct,direct,direct,0.2091720998287201
320,12161,direct,direct,detour,0.36956319212913513
321,12245,direct,direct,detour,0.25320112705230713
322,12283,direct,direct,detour,0.18118032813072205
322,12325,direct,direct,attack,0.23705831170082092
323,12353,direct,direct,attack,0.36562663316726685
324,12440,direct,attack,attack,0.963550865650177
326,12499,attack,detour,direct,0.7145295143127441
329,12544,detour,direct,direct,0.4015209674835205
331,12591,direct,attack,direct,0.6121473908424377
333,12653,attack,attack,detour,0.44613024592399597
334,12709,attack,direct,detour,1.088564157485962
334,12754,direct,detour,detour,0.6682364344596863
336,12800,detour,attack,attack,1.0071357488632202
336,12828,attack,attack,attack,0.23032626509666443
337,12920,attack,detour,attack,0.7593065500259399
338,12961,detour,detour,direct,0.6598758101463318
340,12987,detour,detour,direct,0.07460823655128479
343,13042,detour,direct,direct,0.29236477613449097
347,13073,direct,detour,direct,0.46131518483161926
349,13117,detour,direct,direct,0.22646364569664001
349,13161,direct,direct,detour,0.22537359595298767
349,13178,direct,direct,detour,0.8923397064208984
349,13187,direct,direct,detour,1.2204980850219727
349,13197,direct,direct,detour,1.498544692993164
349,13206,direct,attack,detour,1.3135986328125
349,13216,attack,direct,detour,1.9433484077453613
349,13225,direct,attack,detour,1.2988775968551636
350,13259,attack,detour,detour,0.3763767182826996
350,13297,detour,detour,attack,0.23839932680130005
350,13385,detour,detour,attack,0.19657932221889496
351,13451,detour,direct,direct,0.4194851517677307
355,13519,direct,direct,direct,0.16422510147094727
360,13600,direct,detour,detour,0.736163854598999
361,13637,detour,attack,detour,0.30726566910743713
361,13708,attack,attack,detour,0.11510071158409119
361,13736,attack,direct,detour,1.6837255954742432
361,13745,direct,detour,detour,0.8336024284362793
361,13754,detour,detour,detour,1.0939134359359741
361,13774,detour,detour,attack,0.1621851772069931
361,13817,detour,detour,attack,0.3875672221183777
361,13854,detour,detour,attack,0.1326722502708435
361,13920,detour,attack,direct,1.7599221467971802
364,13962,attack,direct,direct,0.40803980827331543
368,14032,direct,attack,direct,0.25288376212120056
369,14090,attack,attack,detour,0.14012044668197632
370,14135,attack,direct,detour,0.7532051205635071
371,14195,direct,direct,detour,0.24272233247756958
371,14227,direct,attack,detour,0.2859026789665222
371,14244,attack,direct,attack,0.9632937908172607
371,14260,direct,direct,attack,0.20079708099365234
372,14303,direct,direct,attack,0.28947198390960693
374,14405,direct,detour,direct,0.38435932993888855
374,14431,detour,detour,direct,0.167952299118042
376,14469,detour,direct,direct,0.5502661466598511
378,14507,direct,direct,direct,0.16088932752609253
381,14585,direct,direct,detour,0.23642954230308533
381,14615,direct,direct,detour,0.22445884346961975
381,14649,direct,direct,detour,0.6235539317131042
381,14659,direct,direct,detour,1.0851945877075195
381,14673,direct,attack,detour,1.5352683067321777
381,14680,attack,direct,detour,1.4623112678527832
381,14691,direct,direct,detour,0.45100095868110657
381,14702,direct,direct,detour,0.6890580654144287
381,14715,direct,direct,detour,0.9977954626083374
381,14737,direct,attack,attack,0.36934179067611694
381,14820,attack,attack,attack,0.23405005037784576
381,14863,attack,attack,attack,0.2448253035545349
381,14885,attack,detour,direct,0.3747326731681824
384,14943,detour,direct,direct,0.9542579650878906
385,14962,direct,detour,direct,0.7453358173370361
388,15026,detour,detour,direct,0.16042715311050415
389,15067,detour,detour,detour,0.17661264538764954
390,15119,detour,detour,detour,0.24546028673648834
393,15189,detour,detour,detour,0.26925116777420044
393,15253,detour,detour,attack,0.1925589144229889
393,15314,detour,detour,attack,0.20074427127838135
394,15361,detour,detour,direct,0.6816617250442505
397,15401,detour,detour,direct,0.45069849491119385
401,15467,detour,attack,direct,0.46827083826065063
402,15498,attack,detour,direct,0.3008292317390442
404,15545,detour,attack,detour,0.49507927894592285
404,15615,attack,attack,detour,0.1791226863861084
405,15653,attack,attack,detour,0.0941137820482254
405,15716,attack,attack,attack,0.0730954110622406
406,15779,attack,attack,attack,0.2178233116865158
406,15836,attack,attack,attack,0.09779935330152512
407,15857,attack,attack,direct,0.32056549191474915
412,15919,attack,direct,direct,0.8148572444915771
414,15957,direct,direct,direct,0.2637519836425781
417,16031,direct,direct,detour,0.12929898500442505
418,16070,direct,attack,detour,0.5528290271759033
418,16157,attack,attack,detour,0.2788412272930145
418,16237,attack,attack,attack,0.11261506378650665
418,16282,attack,attack,attack,0.16507655382156372
419,16324,attack,detour,direct,0.8674098253250122
421,16364,detour,attack,direct,0.3256780505180359
423,16427,attack,attack,direct,0.15985843539237976
426,16501,attack,direct,detour,0.22126223146915436
427,16546,direct,attack,detour,0.6025351285934448
428,16615,attack,detour,detour,0.43749934434890747
429,16654,detour,detour,attack,0.2232532501220703
429,16800,detour,attack,direct,1.9186666011810303
431,16833,attack,attack,direct,0.17793747782707214
435,16882,attack,attack,direct,0.5388540625572205
439,16949,attack,direct,direct,0.3910968005657196
439,17044,direct,detour,detour,1.9658541679382324
439,17051,detour,direct,detour,1.9483848810195923
439,17058,direct,detour,detour,1.9952049255371094
439,17065,detour,direct,detour,1.624890923500061
439,17072,direct,direct,detour,0.9923307299613953
439,17080,direct,attack,detour,1.0542197227478027
439,17087,attack,direct,detour,1.384263515472412
439,17094,direct,attack,detour,1.2845215797424316
439,17102,attack,detour,detour,0.8106511831283569
439,17112,detour,detour,detour,1.0114400386810303
439,17122,detour,attack,attack,1.284996747970581
439,17141,attack,attack,attack,0.19978399574756622
439,17167,attack,direct,attack,0.6719039678573608
440,17185,direct,attack,attack,0.5025543570518494
441,17262,attack,attack,attack,0.4983592927455902
443,17288,attack,detour,direct,0.4661324620246887
445,17329,detour,detour,direct,0.3974127173423767
446,17362,detour,detour,direct,0.35124486684799194
449,17420,detour,attack,direct,0.48695454001426697
449,17472,attack,attack,detour,0.3899068832397461
449,17533,attack,direct,detour,0.8107279539108276
449,17541,direct,detour,detour,0.8982976675033569
449,17551,detour,direct,detour,0.697907567024231
449,17561,direct,detour,detour,1.6198599338531494
449,17570,detour,direct,detour,0.6266937851905823
449,17579,direct,detour,detour,1.2925751209259033
449,17588,detour,detour,detour,1.1952382326126099
449,17598,detour,attack,detour,0.8413731455802917
450,17641,attack,attack,attack,0.28085488080978394
450,17709,attack,attack,attack,0.33062466979026794
450,17761,attack,attack,direct,0.35318902134895325
453,17789,attack,detour,direct,0.5731604695320129
455,17843,detour,detour,direct,0.261745423078537
456,17870,detour,attack,direct,0.44206947088241577
458,17921,attack,detour,detour,0.4530528485774994
459,17956,detour,attack,detour,0.2921341061592102
459,18061,attack,direct,detour,1.6067887544631958
459,18070,direct,detour,detour,1.202055811882019
459,18078,detour,attack,detour,1.0854582786560059
459,18155,attack,attack,attack,0.25732797384262085
459,18215,attack,attack,attack,0.09392675757408142
460,18249,attack,attack,direct,0.26521357893943787
462,18273,attack,attack,direct,0.26340237259864807
463,18304,attack,attack,direct,0.20435507595539093
466,18379,attack,attack,direct,0.5279101133346558
467,18476,attack,attack,detour,0.11319182813167572
467,18526,attack,detour,detour,0.646861732006073
467,18537,detour,direct,detour,1.0784871578216553
467,18547,direct,attack,detour,0.7229297161102295
467,18627,attack,attack,attack,0.35620570182800293
468,18674,attack,attack,attack,0.19700662791728973
470,18756,attack,attack,direct,0.25906938314437866
474,18823,attack,attack,direct,0.5621448159217834
477,18865,attack,attack,direct,0.2850627303123474
478,18927,attack,attack,detour,0.15196597576141357
479,18969,attack,attack,detour,0.2854655385017395
479,19040,attack,attack,attack,0.5988284349441528
480,19066,attack,attack,attack,0.31669995188713074
480,19113,attack,attack,attack,0.0615992434322834
480,19189,attack,attack,attack,0.2419213205575943
482,19234,attack,attack,direct,0.12768365442752838
487,19324,attack,attack,direct,0.3633720874786377
489,19397,attack,detour,detour,0.40874022245407104
490,19413,detour,direct,detour,0.6968486309051514
490,19457,direct,detour,detour,0.26316002011299133
490,19491,detour,attack,detour,0.8548874258995056
490,19517,attack,direct,detour,1.400272011756897
490,19525,direct,attack,attack,1.253549337387085
491,19590,attack,attack,attack,0.23680180311203003
493,19686,attack,detour,direct,0.40080079436302185
496,19732,detour,direct,direct,0.6472839713096619
497,19760,direct,detour,direct,0.3170943260192871
500,19809,detour,attack,direct,0.41910433769226074
501,19905,attack,attack,detour,0.14648094773292542
502,19963,attack,attack,detour,0.1646069586277008
503,20051,attack,attack,attack,0.11297395825386047
503,20160,attack,detour,direct,2.0922694206237793
505,20205,detour,detour,direct,0.16548004746437073
510,20297,detour,direct,direct,0.5558010935783386
510,20320,direct,attack,detour,0.8486117124557495
510,20384,attack,attack,detour,0.1877419352531433
510,20414,attack,detour,detour,1.5242009162902832
510,20424,detour,detour,detour,1.1220412254333496
510,20436,detour,attack,detour,0.6005749702453613
510,20443,attack,detour,detour,1.4911634922027588
510,20454,detour,direct,detour,1.3966290950775146
510,20472,direct,detour,detour,2.0360331535339355
510,20482,detour,direct,attack,1.1027181148529053
510,20581,direct,direct,attack,0.243771493434906
511,20613,direct,detour,attack,1.001568078994751
512,20643,detour,detour,direct,0.5966870784759521
515,20698,detour,detour,direct,0.5005014538764954
518,20746,detour,detour,direct,0.31067806482315063
519,20783,detour,detour,direct,0.34799203276634216
521,20830,detour,attack,detour,0.6495218276977539
522,20915,attack,attack,detour,0.13998232781887054
523,20966,attack,detour,attack,0.6177411079406738
523,21022,detour,detour,attack,0.1113986000418663
524,21083,detour,detour,attack,0.13830332458019257
526,21136,detour,detour,direct,0.46287938952445984
527,21153,detour,attack,direct,0.6667770743370056
529,21200,attack,attack,direct,0.15089234709739685
532,21247,attack,detour,direct,0.5739977359771729
534,21286,detour,detour,detour,0.3423346281051636
536,21343,detour,attack,detour,0.8748782277107239
537,21418,attack,attack,detour,0.21542330086231232
537,21524,attack,attack,attack,0.12187735736370087
537,21603,attack,detour,direct,0.727800726890564
539,21667,detour,direct,direct,0.5418856143951416
541,21691,direct,detour,direct,0.3878667652606964
544,21748,detour,detour,direct,0.18110547959804535
546,21807,detour,detour,detour,0.26472729444503784
547,21823,detour,direct,detour,0.4844895601272583
547,21874,direct,direct,detour,0.20459049940109253
547,21903,direct,direct,detour,0.5526002645492554
547,21912,direct,direct,detour,0.5084907412528992
547,21924,direct,direct,attack,0.6568990349769592
548,21946,direct,direct,attack,0.14224746823310852
549,21977,direct,attack,attack,0.6091639399528503
549,22081,attack,direct,direct,1.252960443496704
550,22113,direct,direct,direct,0.2495882660150528
551,22149,direct,direct,direct,0.21025431156158447
555,22204,direct,direct,direct,0.6212310791015625
557,22246,direct,direct,detour,0.2810160517692566
557,22302,direct,detour,detour,0.7856837511062622
558,22329,detour,detour,detour,0.3315984606742859
559,22375,detour,attack,detour,0.9158141613006592
559,22394,attack,direct,detour,0.5398496985435486
559,22425,direct,direct,attack,0.27701443433761597
560,22471,direct,attack,attack,0.521242618560791
560,22560,attack,detour,direct,2.36375093460083
561,22575,detour,direct,direct,0.6449697017669678
564,22607,direct,attack,direct,0.9223015308380127
566,22650,attack,attack,direct,0.13801370561122894
568,22673,attack,attack,direct,0.293693870306015
570,22701,attack,attack,direct,0.27594420313835144
571,22766,attack,attack,detour,0.13234302401542664
572,22829,attack,direct,detour,0.08608169853687286
573,22876,direct,detour,detour,0.7972143888473511
573,22899,detour,detour,attack,0.1483200192451477
573,22993,detour,detour,attack,0.16703128814697266
573,23011,detour,direct,attack,0.7354055643081665
574,23040,direct,detour,direct,1.1179018020629883
576,23074,detour,direct,direct,0.20414307713508606
579,23152,direct,detour,direct,0.2207014560699463
581,23203,detour,direct,detour,0.32864630222320557
583,23283,direct,direct,detour,0.18042874336242676
583,23360,direct,detour,attack,2.0143167972564697
583,23408,detour,detour,attack,0.271068274974823
583,23487,detour,attack,attack,0.25005462765693665
584,23528,attack,attack,direct,0.40011823177337646
586,23554,attack,attack,direct,0.18860557675361633
590,23608,attack,attack,direct,0.292466938495636
592,23652,attack,direct,direct,0.5223138332366943
593,23703,direct,direct,detour,0.2084364891052246
594,23754,direct,direct,detour,0.18126848340034485
594,23826,direct,detour,detour,2.114384174346924
594,23833,detour,attack,detour,1.3535009622573853
594,23838,attack,direct,detour,1.931765079498291
594,23845,direct,attack,attack,1.1054316759109497
595,23922,attack,attack,attack,0.19398102164268494
595,24004,attack,direct,direct,0.9131125211715698
598,24041,direct,detour,direct,0.6069430112838745
599,24071,detour,direct,direct,0.5914906859397888
602,24121,direct,direct,direct,0.13014179468154907
604,24172,direct,direct,detour,0.22624436020851135
