episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
768,-281.117721,-183.047944,98.069777,False,True,entered_big_circle,intercepted_before_small_circle,direct,154,45,baseline_only_win,baseline_advantage
738,-278.515923,-182.285802,96.230121,False,True,entered_big_circle,intercepted_before_small_circle,direct,161,41,baseline_only_win,baseline_advantage
289,-268.884636,-170.155844,98.728792,False,True,entered_big_circle,intercepted_before_small_circle,direct,181,53,baseline_only_win,baseline_advantage
47,-264.040566,-167.49422,96.546346,False,True,entered_big_circle,intercepted_before_small_circle,direct,220,46,baseline_only_win,baseline_advantage
393,-262.433081,-164.460766,97.972316,False,True,entered_big_circle,intercepted_before_small_circle,direct,183,35,baseline_only_win,baseline_advantage
223,-259.872123,-162.821087,97.051036,False,True,entered_big_circle,intercepted_before_small_circle,direct,170,37,baseline_only_win,baseline_advantage
515,-258.57276,-160.826478,97.746283,False,True,entered_big_circle,intercepted_before_small_circle,direct,198,35,baseline_only_win,baseline_advantage
250,-256.673777,-159.207446,97.466331,False,True,entered_big_circle,intercepted_before_small_circle,direct,216,39,baseline_only_win,baseline_advantage
278,-256.517642,-159.456386,97.061255,False,True,entered_big_circle,intercepted_before_small_circle,direct,191,41,baseline_only_win,baseline_advantage
793,-252.171876,-154.349489,97.822386,False,True,entered_big_circle,intercepted_before_small_circle,direct,207,46,baseline_only_win,baseline_advantage
700,-251.373803,-154.739851,96.633952,False,True,entered_big_circle,intercepted_before_small_circle,direct,200,43,baseline_only_win,baseline_advantage
712,-249.149126,-151.947794,97.201332,False,True,entered_big_circle,intercepted_before_small_circle,direct,219,51,baseline_only_win,baseline_advantage
781,-248.586953,-151.865927,96.721025,False,True,entered_big_circle,intercepted_before_small_circle,direct,199,42,baseline_only_win,baseline_advantage
688,-245.28475,-147.453043,97.831707,False,True,entered_big_circle,intercepted_before_small_circle,direct,192,34,baseline_only_win,baseline_advantage
724,-243.965809,-145.654883,98.310925,False,True,entered_big_circle,intercepted_before_small_circle,direct,188,28,baseline_only_win,baseline_advantage
540,-238.453942,-140.401373,98.052569,False,True,entered_big_circle,intercepted_before_small_circle,direct,235,40,baseline_only_win,baseline_advantage
262,-238.22601,-142.723044,95.502966,False,True,entered_big_circle,intercepted_before_small_circle,direct,210,82,baseline_only_win,baseline_advantage
383,-234.653202,-137.733002,96.920201,False,True,entered_big_circle,intercepted_before_small_circle,direct,191,39,baseline_only_win,baseline_advantage
306,-224.147004,-128.145123,96.001881,False,True,entered_big_circle,intercepted_before_small_circle,direct,29,74,baseline_only_win,baseline_advantage
316,-222.641503,-125.897192,96.744311,False,True,entered_big_circle,intercepted_before_small_circle,direct,27,73,baseline_only_win,baseline_advantage
530,246.910035,118.854341,-128.055693,True,False,intercepted_in_big_circle,entered_big_circle,direct,28,124,ops_only_win,ops_advantage
253,240.770857,119.587126,-121.183731,True,False,intercepted_in_big_circle,entered_big_circle,direct,28,28,ops_only_win,ops_advantage
151,240.556691,119.0162,-121.540491,True,False,intercepted_in_big_circle,entered_big_circle,direct,30,30,ops_only_win,ops_advantage
216,240.481395,118.708839,-121.772556,True,False,intercepted_in_big_circle,entered_big_circle,direct,29,29,ops_only_win,ops_advantage
144,231.222064,97.854755,-133.36731,True,False,intercepted_before_small_circle,entered_big_circle,detour,36,173,ops_only_win,ops_advantage
132,231.092366,96.135587,-134.956779,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,160,ops_only_win,ops_advantage
116,229.356893,96.232319,-133.124574,True,False,intercepted_before_small_circle,entered_big_circle,detour,38,160,ops_only_win,ops_advantage
357,229.106423,98.799628,-130.306795,True,False,intercepted_before_small_circle,entered_big_circle,detour,56,166,ops_only_win,ops_advantage
346,228.958038,97.396733,-131.561305,True,False,intercepted_before_small_circle,entered_big_circle,detour,57,160,ops_only_win,ops_advantage
10,228.900146,97.968211,-130.931934,True,False,intercepted_before_small_circle,entered_big_circle,detour,32,112,ops_only_win,ops_advantage
102,228.686648,96.953393,-131.733255,True,False,intercepted_before_small_circle,entered_big_circle,detour,58,173,ops_only_win,ops_advantage
182,228.198408,96.602856,-131.595552,True,False,intercepted_before_small_circle,entered_big_circle,detour,39,160,ops_only_win,ops_advantage
624,227.99558,96.314533,-131.681047,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,209,ops_only_win,ops_advantage
572,227.965147,96.156697,-131.80845,True,False,intercepted_before_small_circle,entered_big_circle,detour,46,174,ops_only_win,ops_advantage
585,227.927116,97.393694,-130.533422,True,False,intercepted_before_small_circle,entered_big_circle,detour,32,160,ops_only_win,ops_advantage
613,227.673555,98.157644,-129.515911,True,False,intercepted_before_small_circle,entered_small_circle,detour,28,138,ops_only_win,ops_advantage
333,227.631211,97.307656,-130.323555,True,False,intercepted_before_small_circle,entered_big_circle,detour,33,164,ops_only_win,ops_advantage
22,227.205894,97.092766,-130.113129,True,False,intercepted_before_small_circle,entered_small_circle,detour,36,192,ops_only_win,ops_advantage
598,227.020556,96.814816,-130.205741,True,False,intercepted_before_small_circle,active_collision,detour,37,148,ops_only_win,ops_advantage
319,226.914872,95.296402,-131.61847,True,False,intercepted_before_small_circle,active_collision,detour,44,136,ops_only_win,ops_advantage
