episode,global_step,from_policy,to_policy,true_policy,normalized_error
66,2403,detour,direct,direct,0.7704557180404663
68,2433,direct,detour,direct,0.23735785484313965
69,2453,detour,direct,direct,0.595177173614502
71,2495,direct,attack,direct,0.3942997455596924
72,2529,attack,attack,direct,0.193219393491745
73,2548,attack,direct,direct,0.5011013746261597
74,2578,direct,direct,detour,0.528429388999939
75,2614,direct,attack,detour,0.22407938539981842
75,2642,attack,direct,detour,0.6245584487915039
75,2678,direct,direct,detour,0.20278984308242798
75,2714,direct,direct,detour,0.14723843336105347
75,2727,direct,direct,attack,0.35472288727760315
75,2747,direct,detour,attack,0.6753152012825012
75,2765,detour,direct,attack,1.3809609413146973
76,2788,direct,direct,attack,0.44338828325271606
77,2829,direct,direct,attack,0.37616461515426636
78,2846,direct,detour,attack,0.46575072407722473
78,2880,detour,attack,direct,1.0203325748443604
79,2901,attack,direct,direct,0.6339004039764404
81,2918,direct,direct,direct,0.661352813243866
82,2945,direct,detour,direct,0.33859187364578247
83,2964,detour,attack,direct,0.9075791835784912
84,2990,attack,detour,direct,0.4055684208869934
85,3015,detour,attack,direct,0.34406328201293945
88,3050,attack,direct,detour,0.4166421890258789
88,3093,direct,direct,detour,0.6591138243675232
88,3131,direct,attack,detour,0.1943303644657135
88,3137,attack,direct,detour,1.845052719116211
88,3146,direct,detour,detour,1.3880608081817627
88,3154,detour,direct,detour,1.443410873413086
88,3165,direct,detour,detour,0.87209552526474
88,3175,detour,direct,detour,0.7537015676498413
88,3183,direct,direct,detour,0.3730281591415405
88,3196,direct,attack,detour,0.6917930841445923
88,3223,attack,attack,attack,0.40126484632492065
88,3272,attack,attack,attack,0.31991952657699585
88,3306,attack,attack,attack,0.6257128119468689
88,3329,attack,attack,attack,0.977237343788147
88,3356,attack,attack,attack,0.26963192224502563
88,3388,attack,attack,direct,0.23371900618076324
90,3425,attack,direct,direct,0.545152485370636
91,3442,direct,detour,direct,0.730684220790863
92,3460,detour,detour,direct,0.3631593883037567
94,3493,detour,direct,direct,0.6130814552307129
95,3549,direct,attack,detour,0.23124858736991882
96,3583,attack,detour,detour,0.32033541798591614
97,3618,detour,direct,detour,0.37743669748306274
97,3655,direct,detour,detour,1.0844155550003052
97,3677,detour,detour,detour,0.2931610941886902
97,3687,detour,direct,attack,0.8931165933609009
98,3699,direct,detour,attack,0.48555001616477966
98,3744,detour,detour,attack,0.15302160382270813
98,3778,detour,detour,attack,0.4896884560585022
98,3815,detour,detour,attack,0.19828230142593384
98,3854,detour,detour,direct,0.10655579715967178
99,3869,detour,detour,direct,0.27856501936912537
101,3902,detour,attack,direct,0.5737209916114807
103,3937,attack,attack,direct,0.38945260643959045
104,3971,attack,detour,direct,0.32863569259643555
106,4004,detour,detour,detour,0.1624554842710495
107,4031,detour,detour,detour,0.48815417289733887
107,4058,detour,detour,detour,0.2772509455680847
109,4098,detour,attack,detour,0.558803141117096
109,4126,attack,attack,detour,0.25607919692993164
109,4142,attack,detour,detour,0.8401855230331421
109,4169,detour,detour,attack,0.3145012855529785
109,4214,detour,detour,attack,0.3259744346141815
109,4241,detour,direct,attack,0.4625073969364166
110,4259,direct,detour,attack,0.659954845905304
110,4285,detour,detour,attack,0.5450405478477478
110,4319,detour,detour,attack,0.07599113881587982
112,4359,detour,detour,direct,0.2434098869562149
114,4394,detour,detour,direct,0.16059672832489014
117,4450,detour,detour,direct,0.8541754484176636
119,4486,detour,detour,detour,0.3341471254825592
120,4540,detour,detour,detour,0.36047130823135376
121,4565,detour,detour,detour,0.14243173599243164
122,4592,detour,detour,detour,0.263030081987381
124,4631,detour,direct,detour,0.6904640197753906
124,4645,direct,detour,attack,0.7907408475875854
124,4680,detour,attack,attack,0.4429100453853607
124,4721,attack,attack,attack,0.4093484878540039
124,4772,attack,attack,attack,0.21830812096595764
125,4805,attack,attack,direct,0.5176353454589844
127,4846,attack,attack,direct,0.4128444790840149
129,4867,attack,detour,direct,0.36590874195098877
130,4886,detour,detour,direct,0.09261035919189453
131,4905,detour,direct,direct,0.5534256100654602
132,4920,direct,detour,direct,0.4521607756614685
135,4971,detour,attack,detour,0.4709576368331909
135,4993,attack,detour,detour,1.5368419885635376
136,5021,detour,detour,detour,0.1806010901927948
137,5054,detour,direct,detour,0.7475512027740479
137,5088,direct,direct,detour,0.12951655685901642
137,5107,direct,direct,detour,1.2342050075531006
137,5121,direct,attack,attack,0.6592527627944946
137,5162,attack,attack,attack,0.6792887449264526
137,5182,attack,detour,attack,0.880023181438446
137,5208,detour,detour,attack,0.2537279725074768
137,5253,detour,detour,attack,0.28079766035079956
137,5284,detour,detour,direct,0.8056799173355103
140,5339,detour,direct,direct,0.7875520586967468
141,5370,direct,detour,direct,1.1355648040771484
143,5397,detour,detour,direct,0.36115479469299316
145,5435,detour,detour,direct,0.14417549967765808
146,5492,detour,detour,detour,0.3875405490398407
147,5521,detour,detour,detour,0.2698284089565277
148,5539,detour,detour,detour,0.2752302885055542
149,5571,detour,direct,detour,0.4519817531108856
149,5616,direct,direct,attack,0.4902207553386688
150,5650,direct,direct,attack,0.30154627561569214
151,5678,direct,direct,attack,0.2856620252132416
152,5722,direct,direct,attack,0.14376971125602722
154,5768,direct,direct,direct,0.33088722825050354
155,5787,direct,detour,direct,0.5716685652732849
157,5810,detour,detour,direct,0.5518065690994263
159,5840,detour,direct,direct,0.6507921814918518
160,5862,direct,direct,direct,0.3088865280151367
163,5903,direct,direct,direct,0.35944193601608276
164,5933,direct,direct,detour,0.18137888610363007
164,5968,direct,direct,detour,0.44936448335647583
164,6003,direct,attack,detour,0.8715161085128784
164,6013,attack,detour,detour,1.2871575355529785
164,6020,detour,direct,detour,0.7124543786048889
164,6030,direct,direct,detour,0.733479917049408
164,6042,direct,direct,detour,0.6904115676879883
164,6062,direct,direct,detour,0.7056179046630859
164,6081,direct,detour,attack,1.918140172958374
164,6098,detour,detour,attack,0.5232674479484558
164,6146,detour,detour,attack,0.13409534096717834
164,6185,detour,detour,attack,0.3844476044178009
164,6240,detour,direct,direct,0.9937652349472046
165,6271,direct,direct,direct,0.3033760190010071
167,6301,direct,detour,direct,0.4817882776260376
170,6334,detour,direct,direct,0.1544504165649414
173,6379,direct,detour,direct,0.6442854404449463
174,6405,detour,detour,detour,0.3670552372932434
175,6449,detour,direct,detour,0.31878840923309326
175,6499,direct,direct,detour,0.433192640542984
175,6531,direct,detour,detour,2.188603401184082
175,6539,detour,detour,detour,1.0644237995147705
175,6547,detour,attack,detour,0.8741674423217773
175,6552,attack,detour,detour,1.2998433113098145
175,6561,detour,direct,attack,1.4227523803710938
175,6572,direct,detour,attack,1.1784532070159912
175,6587,detour,detour,attack,0.2849460244178772
175,6614,detour,detour,attack,0.4001328647136688
175,6653,detour,detour,attack,0.31038936972618103
175,6725,detour,direct,direct,0.3127327561378479
176,6753,direct,detour,direct,0.27402442693710327
177,6774,detour,detour,direct,0.3936510682106018
180,6812,detour,direct,direct,0.590459942817688
181,6833,direct,detour,direct,0.27891451120376587
184,6885,detour,detour,detour,0.4190575182437897
185,6934,detour,direct,detour,0.5546439290046692
186,6981,direct,detour,detour,0.2876474857330322
186,7004,detour,direct,detour,1.1799442768096924
186,7027,direct,direct,detour,0.16093753278255463
186,7048,direct,direct,attack,0.3229382336139679
187,7094,direct,direct,attack,0.30456385016441345
188,7118,direct,detour,attack,0.2520299255847931
188,7159,detour,attack,attack,0.7933787703514099
189,7206,attack,detour,direct,0.3185500204563141
192,7257,detour,detour,direct,0.8250786066055298
195,7296,detour,detour,direct,0.16075313091278076
198,7347,detour,detour,direct,0.36473849415779114
200,7388,detour,direct,detour,0.9144731760025024
200,7424,direct,attack,detour,0.272602379322052
201,7468,attack,direct,detour,0.5271706581115723
201,7507,direct,detour,detour,0.3079865872859955
201,7558,detour,detour,attack,0.2109566330909729
201,7638,detour,attack,attack,0.4217122793197632
202,7691,attack,attack,direct,0.31337812542915344
204,7722,attack,attack,direct,0.3750135004520416
206,7764,attack,attack,direct,0.1628105789422989
208,7807,attack,attack,direct,0.2858816385269165
211,7840,attack,direct,detour,0.8803675174713135
211,7873,direct,detour,detour,0.683638870716095
212,7929,detour,detour,detour,0.12336074560880661
214,7967,detour,detour,detour,0.16833652555942535
215,8005,detour,direct,attack,0.5168371200561523
216,8068,direct,detour,attack,0.24098755419254303
216,8128,detour,detour,attack,0.25365158915519714
217,8179,detour,direct,direct,0.3181038796901703
219,8208,direct,attack,direct,0.5114986300468445
222,8242,attack,detour,direct,0.30482208728790283
225,8293,detour,attack,direct,0.9270681142807007
227,8321,attack,attack,detour,0.29906439781188965
227,8354,attack,detour,detour,0.3757231831550598
227,8371,detour,attack,detour,1.0758171081542969
227,8388,attack,detour,detour,0.5634831190109253
227,8400,detour,direct,detour,0.27024829387664795
227,8422,direct,detour,detour,0.3696860373020172
228,8440,detour,detour,detour,0.34111160039901733
228,8468,detour,direct,detour,0.4583014249801636
229,8494,direct,direct,attack,0.1347859501838684
230,8567,direct,attack,attack,0.2056574523448944
230,8606,attack,attack,attack,0.26628029346466064
230,8623,attack,detour,attack,0.7756756544113159
231,8652,detour,attack,direct,0.47758227586746216
233,8679,attack,detour,direct,0.454102098941803
235,8714,detour,detour,direct,0.2765902280807495
237,8760,detour,detour,direct,0.10035573691129684
240,8803,detour,attack,detour,0.5004143714904785
240,8857,attack,direct,detour,1.918161392211914
240,8865,direct,direct,detour,1.2282531261444092
240,8875,direct,attack,detour,0.7680668830871582
240,8883,attack,direct,detour,1.5488609075546265
240,8896,direct,direct,detour,0.720785915851593
240,8906,direct,attack,detour,1.2157286405563354
240,8914,attack,direct,detour,1.343019962310791
240,8926,direct,direct,detour,0.5138810276985168
240,8941,direct,detour,detour,1.4247634410858154
240,8951,detour,direct,detour,0.8982850909233093
240,8961,direct,attack,attack,1.8614901304244995
240,8983,attack,attack,attack,0.2506188750267029
240,9027,attack,attack,attack,0.27517610788345337
240,9056,attack,direct,attack,0.5360877513885498
241,9082,direct,attack,attack,0.3784528970718384
242,9121,attack,direct,direct,1.279475212097168
244,9149,direct,attack,direct,0.8057762384414673
246,9187,attack,detour,direct,0.4452754259109497
247,9216,detour,attack,direct,0.3743157386779785
250,9273,attack,direct,direct,0.4352971315383911
251,9302,direct,direct,detour,0.27613353729248047
252,9344,direct,direct,detour,0.2855449914932251
252,9383,direct,detour,detour,0.255404531955719
253,9424,detour,detour,detour,0.3434146046638489
253,9446,detour,direct,attack,0.5855323076248169
254,9490,direct,direct,attack,0.301205575466156
255,9530,direct,detour,attack,0.5635569095611572
255,9598,detour,detour,attack,0.14972127974033356
258,9627,detour,detour,direct,0.17651259899139404
260,9680,detour,detour,direct,0.06935222446918488
264,9739,detour,direct,direct,0.1995421051979065
264,9816,direct,direct,detour,0.3550972640514374
264,9834,direct,detour,detour,2.3388683795928955
264,9843,detour,detour,detour,1.1468027830123901
264,9853,detour,detour,detour,0.8862452507019043
264,9865,detour,detour,detour,0.4449659585952759
264,9878,detour,direct,detour,1.1853643655776978
264,9887,direct,detour,detour,1.7972924709320068
264,9901,detour,detour,detour,1.0548758506774902
264,9920,detour,direct,attack,2.3583176136016846
265,9941,direct,detour,attack,0.3551887273788452
266,9953,detour,detour,attack,0.7267909646034241
266,9984,detour,detour,attack,0.3057929277420044
266,10080,detour,direct,direct,1.6222732067108154
266,10103,direct,direct,direct,0.44344791769981384
268,10125,direct,direct,direct,0.3034008741378784
271,10158,direct,attack,direct,0.1968536078929901
274,10188,attack,direct,direct,0.5962527990341187
275,10246,direct,direct,detour,0.31812459230422974
275,10266,direct,attack,detour,0.6180947422981262
275,10307,attack,attack,detour,0.3513612747192383
275,10323,attack,detour,detour,0.9931728839874268
275,10336,detour,detour,detour,0.3360147476196289
275,10348,detour,direct,detour,1.0246034860610962
275,10359,direct,detour,detour,0.7664178609848022
275,10372,detour,direct,detour,0.7373659610748291
275,10382,direct,attack,detour,0.9241913557052612
275,10391,attack,detour,detour,1.7807376384735107
275,10403,detour,attack,attack,0.9662954211235046
275,10431,attack,attack,attack,0.14547261595726013
275,10499,attack,attack,attack,0.38733625411987305
275,10549,attack,attack,attack,0.209596186876297
277,10601,attack,attack,direct,0.12346664071083069
281,10675,attack,attack,direct,0.2865632176399231
283,10718,attack,attack,direct,0.24842241406440735
283,10758,attack,attack,detour,0.6215469837188721
283,10771,attack,detour,detour,1.8069303035736084
283,10789,detour,attack,detour,1.2499669790267944
283,10804,attack,attack,detour,0.25544026494026184
283,10819,attack,detour,detour,1.4588110446929932
283,10836,detour,attack,detour,1.1569960117340088
283,10854,attack,attack,detour,0.9057281017303467
283,10865,attack,direct,detour,1.4595683813095093
283,10876,direct,attack,detour,1.4687855243682861
283,10887,attack,attack,attack,0.685438871383667
283,10918,attack,attack,attack,0.24895532429218292
284,10972,attack,detour,attack,1.259756088256836
284,11034,detour,detour,attack,0.24780693650245667
286,11085,detour,detour,direct,0.12465354800224304
288,11117,detour,direct,direct,1.0105233192443848
289,11150,direct,direct,direct,0.24863436818122864
291,11183,direct,direct,direct,0.24466294050216675
292,11227,direct,direct,detour,0.5432157516479492
292,11269,direct,direct,detour,0.27804821729660034
292,11283,direct,detour,detour,1.0051467418670654
292,11293,detour,detour,detour,0.8774036169052124
292,11304,detour,attack,detour,1.0155779123306274
292,11309,attack,direct,detour,2.2234461307525635
292,11320,direct,attack,detour,1.0113708972930908
292,11326,attack,attack,detour,1.000266671180725
292,11336,attack,direct,detour,0.782056987285614
292,11344,direct,direct,detour,0.7985599040985107
292,11358,direct,detour,detour,0.5200555324554443
292,11369,detour,detour,attack,0.6320865750312805
292,11399,detour,detour,attack,0.27372798323631287
292,11454,detour,detour,attack,0.2164817750453949
292,11518,detour,detour,attack,0.19676145911216736
292,11532,detour,direct,direct,0.41053837537765503
294,11561,direct,detour,direct,0.2770339846611023
297,11630,detour,detour,direct,0.3169028162956238
302,11688,detour,detour,detour,0.2473231852054596
303,11748,detour,detour,detour,0.25537171959877014
304,11791,detour,detour,detour,0.30829715728759766
306,11837,detour,detour,detour,0.17298811674118042
306,11880,detour,detour,attack,0.2446984201669693
306,11939,detour,detour,attack,0.15103699266910553
306,12002,detour,attack,direct,0.5745476484298706
307,12049,attack,attack,direct,0.23701268434524536
309,12083,attack,direct,direct,0.5253693461418152
313,12160,direct,direct,detour,0.5939284563064575
313,12198,direct,direct,detour,0.1671244204044342
314,12227,direct,direct,detour,0.2379445731639862
314,12285,direct,direct,detour,0.3607857823371887
314,12320,direct,detour,attack,1.7513418197631836
314,12358,detour,detour,attack,0.18067997694015503
314,12397,detour,detour,attack,0.28341591358184814
314,12445,detour,direct,attack,0.1587391048669815
315,12477,direct,direct,attack,0.3425825834274292
317,12515,direct,direct,direct,0.1306878924369812
319,12577,direct,attack,direct,0.3446452021598816
321,12595,attack,direct,direct,0.40435558557510376
322,12645,direct,attack,detour,1.5734376907348633
322,12656,attack,direct,detour,0.9227080345153809
322,12666,direct,direct,detour,0.4897344708442688
322,12691,direct,detour,detour,1.272735595703125
322,12699,detour,direct,detour,1.3837119340896606
322,12706,direct,direct,detour,1.078217625617981
322,12716,direct,direct,detour,0.7734254598617554
322,12726,direct,direct,detour,1.2648893594741821
322,12738,direct,detour,detour,0.8961390256881714
322,12753,detour,attack,detour,0.3896690607070923
322,12765,attack,detour,detour,0.7742924094200134
322,12779,detour,direct,detour,1.0431894063949585
322,12798,direct,detour,detour,0.8682708740234375
322,12823,detour,attack,attack,0.662423849105835
322,12841,attack,direct,attack,1.1065508127212524
323,12859,direct,direct,attack,0.5860207676887512
323,12878,direct,direct,attack,0.27847641706466675
324,12904,direct,direct,attack,0.32160431146621704
325,12931,direct,direct,attack,0.18577593564987183
326,12958,direct,direct,attack,0.17331562936306
328,12989,direct,detour,direct,0.8070629835128784
329,13004,detour,direct,direct,0.5616500973701477
332,13050,direct,attack,direct,0.33578771352767944
333,13077,attack,direct,direct,0.5093060731887817
336,13109,direct,detour,direct,0.2565838396549225
336,13135,detour,detour,detour,0.4859547019004822
337,13154,detour,detour,detour,0.19839870929718018
338,13198,detour,detour,detour,0.3037504553794861
339,13251,detour,detour,detour,0.2388220727443695
340,13294,detour,detour,attack,0.28351300954818726
340,13398,detour,detour,attack,0.3875354528427124
340,13459,detour,detour,direct,0.30684012174606323
342,13480,detour,direct,direct,0.7197654843330383
343,13502,direct,detour,direct,0.2147565633058548
345,13539,detour,direct,direct,0.24175496399402618
348,13595,direct,direct,direct,0.23334580659866333
348,13627,direct,attack,detour,1.8825963735580444
348,13640,attack,direct,detour,1.1883925199508667
348,13648,direct,detour,detour,1.062673568725586
348,13662,detour,attack,detour,0.5344696640968323
348,13678,attack,detour,detour,1.182063341140747
348,13695,detour,detour,detour,0.33104345202445984
350,13746,detour,attack,detour,0.3532921373844147
350,13783,attack,attack,attack,0.5679100155830383
350,13797,attack,attack,attack,0.25010693073272705
350,13869,attack,attack,attack,0.4178657829761505
350,13921,attack,direct,direct,0.6888720393180847
353,13979,direct,direct,direct,0.29401206970214844
356,14045,direct,detour,direct,0.2935754358768463
357,14106,detour,detour,detour,0.19891634583473206
359,14171,detour,detour,detour,0.3417782783508301
361,14215,detour,detour,detour,0.30523326992988586
361,14252,detour,detour,attack,0.5493056774139404
361,14263,detour,attack,attack,0.7675983905792236
361,14342,attack,attack,attack,0.33510202169418335
361,14401,attack,detour,direct,0.9179913401603699
362,14432,detour,direct,direct,0.5384471416473389
364,14493,direct,direct,direct,0.18160699307918549
367,14562,direct,detour,detour,0.441400945186615
368,14597,detour,detour,detour,0.38171809911727905
369,14651,detour,detour,detour,0.1407107263803482
370,14701,detour,detour,detour,0.37305396795272827
371,14752,detour,detour,attack,0.18658167123794556
371,14879,detour,detour,attack,0.17038163542747498
373,14909,detour,detour,direct,0.21354594826698303
376,14962,detour,direct,direct,0.32537761330604553
380,15019,direct,direct,direct,0.11631450802087784
383,15053,direct,direct,detour,0.4039536118507385
383,15095,direct,direct,detour,0.12741374969482422
383,15132,direct,detour,detour,1.7861356735229492
383,15139,detour,detour,detour,0.9528909921646118
383,15148,detour,detour,detour,0.5810021162033081
383,15158,detour,direct,detour,1.2773315906524658
383,15166,direct,direct,detour,0.8780922889709473
383,15175,direct,detour,detour,0.9381718039512634
383,15186,detour,direct,detour,1.182822823524475
383,15195,direct,direct,detour,0.8502150177955627
383,15207,direct,detour,attack,0.687762975692749
383,15228,detour,detour,attack,0.7524439096450806
383,15252,detour,detour,attack,0.25623100996017456
383,15333,detour,detour,attack,0.1727791428565979
383,15374,detour,detour,direct,0.13976359367370605
385,15424,detour,direct,direct,0.1894172579050064
388,15473,direct,direct,direct,0.4087049961090088
389,15520,direct,attack,detour,1.2167569398880005
389,15543,attack,direct,detour,1.5478019714355469
389,15565,direct,attack,detour,1.3153133392333984
389,15577,attack,direct,detour,0.7256421446800232
389,15590,direct,attack,detour,1.22847318649292
389,15601,attack,direct,detour,1.02061927318573
389,15611,direct,attack,detour,0.827097475528717
389,15622,attack,direct,detour,1.0947753190994263
389,15633,direct,detour,detour,1.9604614973068237
389,15641,detour,direct,detour,0.7000871896743774
389,15653,direct,direct,detour,0.21819856762886047
389,15664,direct,detour,detour,1.581026554107666
389,15673,detour,direct,detour,0.5345951318740845
389,15685,direct,detour,attack,1.4613361358642578
389,15717,detour,detour,attack,0.41867682337760925
389,15761,detour,detour,attack,0.2302074134349823
389,15820,detour,detour,attack,0.14097288250923157
389,15848,detour,attack,direct,0.5408191680908203
391,15885,attack,direct,direct,0.9120569229125977
393,15937,direct,direct,direct,0.3389754295349121
398,15984,direct,attack,direct,0.258504718542099
399,16015,attack,detour,detour,0.25449731945991516
400,16072,detour,detour,detour,0.2449854016304016
401,16123,detour,attack,detour,0.5378342866897583
402,16141,attack,detour,detour,0.4581926465034485
402,16191,detour,detour,attack,0.12439732998609543
402,16282,detour,detour,attack,0.2561018466949463
403,16345,detour,direct,direct,0.20275196433067322
409,16411,direct,detour,direct,0.3022288680076599
412,16478,detour,direct,direct,0.42834916710853577
412,16507,direct,detour,detour,0.5560966730117798
413,16551,detour,direct,detour,0.47705912590026855
414,16574,direct,attack,detour,0.3608700633049011
415,16632,attack,direct,detour,0.343965083360672
416,16664,direct,direct,attack,0.2612317204475403
416,16708,direct,direct,attack,0.17863132059574127
417,16739,direct,attack,attack,0.522458016872406
417,16782,attack,attack,attack,0.3620965778827667
417,16802,attack,direct,direct,1.210268259048462
418,16841,direct,direct,direct,0.199271097779274
421,16904,direct,direct,direct,0.29757171869277954
423,16964,direct,direct,detour,0.29758578538894653
423,17007,direct,direct,detour,0.11125301569700241
423,17033,direct,direct,detour,1.6337721347808838
423,17043,direct,attack,detour,1.1220124959945679
423,17051,attack,direct,detour,1.8549602031707764
423,17062,direct,attack,detour,1.9922220706939697
423,17072,attack,detour,detour,0.9909257888793945
423,17081,detour,direct,detour,0.9011142253875732
423,17093,direct,direct,detour,0.5416036248207092
423,17101,direct,attack,detour,1.5360164642333984
423,17109,attack,detour,detour,0.9771971702575684
423,17118,detour,direct,detour,1.1433402299880981
423,17125,direct,direct,attack,0.642659068107605
423,17134,direct,attack,attack,1.0702269077301025
423,17169,attack,attack,attack,0.6896824240684509
423,17207,attack,attack,attack,0.3843238949775696
423,17234,attack,attack,attack,0.3322574496269226
423,17273,attack,detour,attack,0.8785552978515625
425,17343,detour,detour,direct,0.09297099709510803
426,17364,detour,detour,direct,0.3706890642642975
430,17426,detour,detour,direct,0.21080246567726135
431,17489,detour,detour,detour,0.161105215549469
433,17531,detour,detour,detour,0.47191131114959717
434,17578,detour,detour,detour,0.19178122282028198
435,17632,detour,attack,attack,0.2500472664833069
435,17686,attack,attack,attack,0.23793554306030273
435,17760,attack,direct,direct,1.5889123678207397
435,17781,direct,direct,direct,0.3404225707054138
438,17829,direct,direct,direct,0.398986279964447
440,17865,direct,direct,direct,0.2387482225894928
443,17916,direct,direct,direct,0.17890021204948425
443,17951,direct,direct,detour,0.24684099853038788
443,17976,direct,attack,detour,1.2909131050109863
443,18000,attack,direct,detour,2.0291683673858643
443,18009,direct,detour,detour,1.3234550952911377
443,18019,detour,attack,detour,1.0248651504516602
443,18030,attack,direct,detour,1.5697507858276367
443,18039,direct,attack,detour,1.707862377166748
443,18049,attack,direct,detour,1.0608723163604736
443,18058,direct,direct,detour,0.6855931878089905
443,18066,direct,attack,detour,1.1430890560150146
443,18075,attack,direct,detour,1.1714637279510498
443,18083,direct,detour,attack,1.3910547494888306
443,18106,detour,attack,attack,0.3740657567977905
443,18157,attack,attack,attack,0.16143715381622314
443,18200,attack,direct,attack,0.7786300182342529
445,18245,direct,direct,direct,0.4097665548324585
449,18296,direct,attack,direct,1.2663326263427734
450,18321,attack,direct,direct,0.8435520529747009
452,18358,direct,attack,direct,0.29394036531448364
453,18377,attack,direct,direct,0.620620846748352
454,18413,direct,direct,detour,0.2944019138813019
454,18447,direct,direct,detour,0.5179203152656555
454,18474,direct,direct,detour,0.232699453830719
454,18498,direct,attack,detour,1.6424925327301025
454,18506,attack,detour,detour,0.9247796535491943
454,18512,detour,direct,detour,2.00514817237854
454,18520,direct,detour,detour,1.555464267730713
454,18529,detour,direct,detour,1.0179301500320435
454,18539,direct,attack,detour,1.1819210052490234
454,18549,attack,detour,detour,1.2110750675201416
454,18558,detour,detour,detour,0.8973934054374695
454,18569,detour,detour,attack,0.48456013202667236
454,18604,detour,detour,attack,0.2523471415042877
454,18679,detour,detour,attack,0.4682310223579407
454,18725,detour,direct,direct,0.38192930817604065
458,18774,direct,direct,direct,0.3272554874420166
460,18838,direct,direct,direct,0.14279887080192566
462,18885,direct,detour,detour,0.30440595746040344
462,18922,detour,detour,detour,0.47256290912628174
464,18971,detour,detour,detour,0.21882925927639008
