episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,predator_a_action,predator_b_action
231,2020,4,-1.0,-4.0,chase_x,2,2
231,2021,5,-1.0,-5.0,chase_x,3,4
231,2022,6,-1.0,-6.0,chase_x,3,2
231,2023,7,-1.0,-7.0,chase_x,1,4
231,2024,8,-1.0,-8.0,chase_x,2,2
231,2025,9,-1.0,-9.0,chase_x,1,4
231,2026,10,-1.0,-10.0,chase_x,3,2
231,2027,11,-1.0,-11.0,chase_x,3,3
231,2028,12,-1.0,-12.0,chase_x,1,2
231,2029,13,-1.0,-13.0,chase_x,1,0
231,2030,14,-1.0,-14.0,chase_x,1,2
231,2031,15,99.0,85.0,chase_x,3,0
232,2032,1,-1.0,-1.0,chase_x,4,4
232,2033,2,-1.0,-2.0,chase_x,4,4
232,2034,3,-1.0,-3.0,chase_x,1,1
232,2035,4,-1.0,-4.0,chase_x,1,1
232,2036,5,-1.0,-5.0,chase_x,1,1
232,2037,6,-1.0,-6.0,chase_x,2,1
232,2038,7,-1.0,-7.0,chase_x,4,4
232,2039,8,-1.0,-8.0,chase_x,3,1
232,2040,9,-1.0,-9.0,chase_x,2,1
232,2041,10,-1.0,-10.0,chase_x,2,4
232,2042,11,99.0,89.0,chase_x,3,2
233,2043,1,-2.0,-2.0,chase_x,3,4
233,2044,2,-1.0,-3.0,chase_x,3,1
233,2045,3,-1.0,-4.0,chase_x,3,1
233,2046,4,-1.0,-5.0,chase_x,3,1
233,2047,5,99.0,94.0,chase_x,2,4
234,2048,1,-1.0,-1.0,chase_x,1,3
234,2049,2,-1.0,-2.0,chase_x,4,3
234,2050,3,-2.0,-4.0,chase_x,4,3
234,2051,4,-1.0,-5.0,chase_x,4,2
234,2052,5,-1.0,-6.0,chase_x,1,3
234,2053,6,99.0,93.0,chase_x,4,0
235,2054,1,-1.0,-1.0,chase_x,1,1
235,2055,2,-1.0,-2.0,chase_x,4,1
235,2056,3,-1.0,-3.0,chase_x,4,1
235,2057,4,-1.0,-4.0,chase_x,4,1
235,2058,5,-1.0,-5.0,chase_x,4,4
235,2059,6,-1.0,-6.0,chase_x,1,4
235,2060,7,-1.0,-7.0,chase_x,4,1
235,2061,8,-1.0,-8.0,chase_x,4,4
235,2062,9,-1.0,-9.0,chase_x,4,1
235,2063,10,-1.0,-10.0,chase_x,2,2
235,2064,11,99.0,89.0,chase_x,3,1
236,2065,1,-1.0,-1.0,chase_x,4,2
236,2066,2,-1.0,-2.0,chase_x,4,2
236,2067,3,-1.0,-3.0,chase_x,4,4
236,2068,4,-1.0,-4.0,chase_x,4,4
236,2069,5,-1.0,-5.0,chase_x,4,2
236,2070,6,-1.0,-6.0,chase_x,4,4
236,2071,7,-1.0,-7.0,chase_x,1,2
236,2072,8,-1.0,-8.0,chase_x,1,4
236,2073,9,-1.0,-9.0,chase_x,1,4
236,2074,10,-1.0,-10.0,chase_x,2,4
236,2075,11,99.0,89.0,chase_x,3,2
237,2076,1,-1.0,-1.0,chase_x,2,4
237,2077,2,-1.0,-2.0,chase_x,2,4
237,2078,3,-1.0,-3.0,chase_x,3,4
237,2079,4,-1.0,-4.0,chase_x,2,4
237,2080,5,-1.0,-5.0,chase_x,3,4
237,2081,6,-1.0,-6.0,chase_x,3,3
237,2082,7,99.0,93.0,chase_x,3,1
238,2083,1,-1.0,-1.0,chase_x,2,2
238,2084,2,-1.0,-2.0,chase_x,2,2
238,2085,3,-1.0,-3.0,chase_x,2,3
238,2086,4,-1.0,-4.0,chase_x,2,3
238,2087,5,-1.0,-5.0,chase_x,2,2
238,2088,6,-1.0,-6.0,chase_x,2,3
238,2089,7,-1.0,-7.0,chase_x,4,3
238,2090,8,-1.0,-8.0,chase_x,4,3
238,2091,9,-1.0,-9.0,chase_x,4,2
238,2092,10,99.0,90.0,chase_x,4,3
239,2093,1,-1.0,-1.0,chase_x,4,1
239,2094,2,-1.0,-2.0,chase_x,4,4
239,2095,3,-1.0,-3.0,chase_x,1,1
239,2096,4,-1.0,-4.0,chase_x,4,4
239,2097,5,99.0,95.0,chase_x,1,4
240,2098,1,-1.0,-1.0,chase_x,4,4
240,2099,2,-1.0,-2.0,chase_x,1,4
240,2100,3,-1.0,-3.0,chase_y,1,1
240,2101,4,-1.0,-4.0,chase_y,1,3
240,2102,5,-1.0,-5.0,chase_y,4,0
240,2103,6,99.0,94.0,chase_y,1,1
241,2104,1,-1.0,-1.0,chase_y,2,3
241,2105,2,-1.0,-2.0,chase_y,2,2
241,2106,3,-1.0,-3.0,chase_y,4,0
241,2107,4,-1.0,-4.0,chase_y,3,3
241,2108,5,-1.0,-5.0,chase_y,4,0
241,2109,6,99.0,94.0,chase_y,2,0
242,2110,1,-1.0,-1.0,chase_y,2,4
242,2111,2,-1.0,-2.0,chase_y,2,2
242,2112,3,-1.0,-3.0,chase_y,2,4
242,2113,4,-1.0,-4.0,chase_y,2,4
242,2114,5,-1.0,-5.0,chase_y,2,4
242,2115,6,-1.0,-6.0,chase_y,2,2
242,2116,7,-1.0,-7.0,chase_y,3,2
242,2117,8,-1.0,-8.0,chase_y,1,4
242,2118,9,-1.0,-9.0,chase_y,1,1
242,2119,10,-1.0,-10.0,chase_y,1,4
242,2120,11,-1.0,-11.0,chase_y,3,1
242,2121,12,-1.0,-12.0,chase_y,2,0
242,2122,13,-1.0,-13.0,chase_y,2,2
242,2123,14,-1.0,-14.0,chase_y,4,4
242,2124,15,-1.0,-15.0,chase_y,2,4
242,2125,16,99.0,84.0,chase_y,3,0
243,2126,1,-1.0,-1.0,chase_y,2,2
243,2127,2,-1.0,-2.0,chase_y,2,2
243,2128,3,-1.0,-3.0,chase_y,1,2
243,2129,4,-1.0,-4.0,chase_y,1,4
243,2130,5,99.0,95.0,chase_y,1,4
244,2131,1,-1.0,-1.0,chase_y,1,1
244,2132,2,-1.0,-2.0,chase_y,1,1
244,2133,3,-1.0,-3.0,chase_y,3,1
244,2134,4,-1.0,-4.0,chase_y,3,3
244,2135,5,-1.0,-5.0,chase_y,2,3
244,2136,6,-1.0,-6.0,chase_y,4,1
244,2137,7,-1.0,-7.0,chase_y,2,1
244,2138,8,-1.0,-8.0,chase_y,2,1
244,2139,9,-1.0,-9.0,chase_y,2,3
244,2140,10,-1.0,-10.0,chase_y,4,3
244,2141,11,-1.0,-11.0,chase_y,4,1
244,2142,12,-1.0,-12.0,chase_y,2,1
244,2143,13,-1.0,-13.0,chase_y,3,3
244,2144,14,99.0,86.0,chase_y,2,1
245,2145,1,-1.0,-1.0,chase_y,4,4
245,2146,2,-1.0,-2.0,chase_y,4,2
245,2147,3,-1.0,-3.0,chase_y,2,2
245,2148,4,-1.0,-4.0,chase_y,4,4
245,2149,5,-1.0,-5.0,chase_y,4,2
245,2150,6,-1.0,-6.0,chase_y,4,4
245,2151,7,-1.0,-7.0,chase_y,4,4
245,2152,8,-1.0,-8.0,chase_y,4,2
245,2153,9,-1.0,-9.0,chase_y,4,2
245,2154,10,-1.0,-10.0,chase_y,4,4
245,2155,11,-1.0,-11.0,chase_y,3,2
245,2156,12,-1.0,-12.0,chase_y,1,2
245,2157,13,99.0,87.0,chase_y,1,0
246,2158,1,-1.0,-1.0,chase_y,4,1
246,2159,2,-1.0,-2.0,chase_y,4,4
246,2160,3,-1.0,-3.0,chase_y,4,4
246,2161,4,-1.0,-4.0,chase_y,1,1
246,2162,5,-1.0,-5.0,chase_y,1,1
246,2163,6,99.0,94.0,chase_y,4,1
247,2164,1,-1.0,-1.0,chase_y,1,3
247,2165,2,-1.0,-2.0,chase_y,1,1
247,2166,3,-1.0,-3.0,chase_y,3,3
247,2167,4,-1.0,-4.0,chase_y,1,1
247,2168,5,-1.0,-5.0,chase_y,3,3
247,2169,6,-1.0,-6.0,chase_y,1,3
247,2170,7,-1.0,-7.0,chase_y,4,1
247,2171,8,-1.0,-8.0,chase_y,2,1
247,2172,9,-1.0,-9.0,chase_y,2,1
247,2173,10,-1.0,-10.0,chase_y,2,1
247,2174,11,-1.0,-11.0,chase_y,3,3
247,2175,12,-1.0,-12.0,chase_y,2,3
247,2176,13,-1.0,-13.0,chase_y,4,1
247,2177,14,-1.0,-14.0,chase_y,4,1
247,2178,15,-1.0,-15.0,chase_y,2,0
247,2179,16,-1.0,-16.0,chase_y,4,2
247,2180,17,-1.0,-17.0,chase_y,2,2
247,2181,18,-1.0,-18.0,chase_y,1,0
247,2182,19,-1.0,-19.0,chase_y,4,1
247,2183,20,99.0,80.0,chase_y,3,0
248,2184,1,-1.0,-1.0,chase_y,1,1
248,2185,2,-1.0,-2.0,chase_y,1,1
248,2186,3,-1.0,-3.0,chase_y,1,1
248,2187,4,-1.0,-4.0,chase_y,1,1
248,2188,5,99.0,95.0,chase_y,4,1
249,2189,1,-1.0,-1.0,chase_y,2,2
249,2190,2,-1.0,-2.0,chase_y,3,2
249,2191,3,-1.0,-3.0,chase_y,3,2
249,2192,4,-1.0,-4.0,chase_y,3,2
249,2193,5,-1.0,-5.0,chase_y,3,2
249,2194,6,-1.0,-6.0,chase_y,3,2
249,2195,7,-1.0,-7.0,chase_y,3,2
249,2196,8,-1.0,-8.0,chase_y,1,2
249,2197,9,-1.0,-9.0,chase_y,1,3
249,2198,10,99.0,90.0,chase_y,1,4
250,2199,1,-1.0,-1.0,chase_y,3,4
250,2200,2,-1.0,-2.0,chase_x,3,3
250,2201,3,-1.0,-3.0,chase_x,1,3
250,2202,4,-1.0,-4.0,chase_x,1,2
250,2203,5,-1.0,-5.0,chase_x,1,3
250,2204,6,-1.0,-6.0,chase_x,1,0
250,2205,7,-1.0,-7.0,chase_x,4,0
250,2206,8,-1.0,-8.0,chase_x,4,4
250,2207,9,99.0,91.0,chase_x,4,0
251,2208,1,-1.0,-1.0,chase_x,4,4
251,2209,2,-1.0,-2.0,chase_x,4,4
251,2210,3,-1.0,-3.0,chase_x,4,4
251,2211,4,-1.0,-4.0,chase_x,4,4
251,2212,5,99.0,95.0,chase_x,3,0
252,2213,1,-1.0,-1.0,chase_x,4,2
252,2214,2,-1.0,-2.0,chase_x,1,2
252,2215,3,-1.0,-3.0,chase_x,1,4
252,2216,4,-1.0,-4.0,chase_x,1,2
252,2217,5,-1.0,-5.0,chase_x,1,2
252,2218,6,-1.0,-6.0,chase_x,1,4
252,2219,7,-1.0,-7.0,chase_x,3,2
252,2220,8,99.0,92.0,chase_x,1,1
253,2221,1,-1.0,-1.0,chase_x,4,4
253,2222,2,-1.0,-2.0,chase_x,4,1
253,2223,3,-1.0,-3.0,chase_x,1,1
253,2224,4,-1.0,-4.0,chase_x,1,4
253,2225,5,-1.0,-5.0,chase_x,1,1
253,2226,6,99.0,94.0,chase_x,1,4
254,2227,1,-1.0,-1.0,chase_x,1,1
254,2228,2,-1.0,-2.0,chase_x,1,1
254,2229,3,-1.0,-3.0,chase_x,1,1
254,2230,4,-1.0,-4.0,chase_x,1,1
254,2231,5,-1.0,-5.0,chase_x,4,1
254,2232,6,-1.0,-6.0,chase_x,4,1
254,2233,7,99.0,93.0,chase_x,2,3
255,2234,1,-1.0,-1.0,chase_x,4,4
255,2235,2,-1.0,-2.0,chase_x,1,4
255,2236,3,-1.0,-3.0,chase_x,1,4
255,2237,4,-1.0,-4.0,chase_x,1,4
255,2238,5,-1.0,-5.0,chase_x,4,4
255,2239,6,-1.0,-6.0,chase_x,1,1
255,2240,7,-1.0,-7.0,chase_x,1,4
255,2241,8,-1.0,-8.0,chase_x,1,1
255,2242,9,-1.0,-9.0,chase_x,3,2
255,2243,10,-1.0,-10.0,chase_x,3,0
255,2244,11,-1.0,-11.0,chase_x,3,3
255,2245,12,-1.0,-12.0,chase_x,4,2
255,2246,13,-1.0,-13.0,chase_x,1,1
255,2247,14,-1.0,-14.0,chase_x,4,4
255,2248,15,-1.0,-15.0,chase_x,4,3
255,2249,16,-1.0,-16.0,chase_x,2,2
255,2250,17,99.0,83.0,chase_x,4,3
256,2251,1,-1.0,-1.0,chase_x,4,2
256,2252,2,-1.0,-2.0,chase_x,2,2
256,2253,3,-1.0,-3.0,chase_x,2,2
256,2254,4,-1.0,-4.0,chase_x,4,3
256,2255,5,-1.0,-5.0,chase_x,4,3
256,2256,6,99.0,94.0,chase_x,4,2
257,2257,1,-1.0,-1.0,chase_x,3,1
257,2258,2,-1.0,-2.0,chase_x,3,3
257,2259,3,-1.0,-3.0,chase_x,2,3
257,2260,4,-1.0,-4.0,chase_x,2,1
257,2261,5,-1.0,-5.0,chase_x,3,3
257,2262,6,-1.0,-6.0,chase_x,4,1
257,2263,7,-1.0,-7.0,chase_x,2,1
257,2264,8,99.0,92.0,chase_x,3,0
258,2265,1,-1.0,-1.0,chase_x,3,3
258,2266,2,-1.0,-2.0,chase_x,3,3
258,2267,3,-1.0,-3.0,chase_x,3,3
258,2268,4,-1.0,-4.0,chase_x,3,3
258,2269,5,-1.0,-5.0,chase_x,3,3
258,2270,6,-1.0,-6.0,chase_x,3,2
258,2271,7,-1.0,-7.0,chase_x,3,3
258,2272,8,-1.0,-8.0,chase_x,2,2
258,2273,9,-1.0,-9.0,chase_x,3,2
258,2274,10,-1.0,-10.0,chase_x,1,2
258,2275,11,-1.0,-11.0,chase_x,1,3
258,2276,12,-1.0,-12.0,chase_x,4,3
258,2277,13,-1.0,-13.0,chase_x,4,2
258,2278,14,99.0,86.0,chase_x,4,2
259,2279,1,-1.0,-1.0,chase_x,2,2
259,2280,2,-1.0,-2.0,chase_x,2,2
259,2281,3,-1.0,-3.0,chase_x,3,2
259,2282,4,99.0,96.0,chase_x,1,3
260,2283,1,-1.0,-1.0,chase_x,1,1
260,2284,2,-1.0,-2.0,chase_x,3,3
260,2285,3,-1.0,-3.0,chase_x,1,1
260,2286,4,-1.0,-4.0,chase_x,1,1
260,2287,5,-1.0,-5.0,chase_x,1,3
260,2288,6,-1.0,-6.0,chase_x,1,1
260,2289,7,99.0,93.0,chase_x,3,3
261,2290,1,-1.0,-1.0,chase_x,3,1
261,2291,2,-1.0,-2.0,chase_x,3,3
261,2292,3,-1.0,-3.0,chase_x,3,3
261,2293,4,-1.0,-4.0,chase_x,4,1
261,2294,5,-1.0,-5.0,chase_x,2,1
261,2295,6,-1.0,-6.0,chase_x,4,4
261,2296,7,-1.0,-7.0,chase_x,2,4
261,2297,8,99.0,92.0,chase_x,2,3
262,2298,1,-1.0,-1.0,chase_x,1,1
262,2299,2,-1.0,-2.0,chase_x,1,4
262,2300,3,-1.0,-3.0,chase_y,1,1
262,2301,4,-1.0,-4.0,chase_y,1,1
262,2302,5,-1.0,-5.0,chase_y,1,1
262,2303,6,-1.0,-6.0,chase_y,1,1
262,2304,7,-1.0,-7.0,chase_y,1,1
262,2305,8,-1.0,-8.0,chase_y,1,1
262,2306,9,99.0,91.0,chase_y,2,4
263,2307,1,-1.0,-1.0,chase_y,2,2
263,2308,2,99.0,98.0,chase_y,3,4
264,2309,1,-1.0,-1.0,chase_y,3,3
264,2310,2,-1.0,-2.0,chase_y,2,3
264,2311,3,-1.0,-3.0,chase_y,3,3
264,2312,4,99.0,96.0,chase_y,3,2
265,2313,1,-1.0,-1.0,chase_y,1,1
265,2314,2,-1.0,-2.0,chase_y,4,1
265,2315,3,-1.0,-3.0,chase_y,4,4
265,2316,4,-1.0,-4.0,chase_y,4,4
265,2317,5,-1.0,-5.0,chase_y,1,1
265,2318,6,-1.0,-6.0,chase_y,4,1
265,2319,7,-1.0,-7.0,chase_y,1,1
265,2320,8,-1.0,-8.0,chase_y,1,1
265,2321,9,-1.0,-9.0,chase_y,2,1
265,2322,10,-1.0,-10.0,chase_y,2,0
265,2323,11,-1.0,-11.0,chase_y,3,3
265,2324,12,-1.0,-12.0,chase_y,2,4
265,2325,13,-1.0,-13.0,chase_y,3,3
265,2326,14,-1.0,-14.0,chase_y,2,4
265,2327,15,-1.0,-15.0,chase_y,2,0
265,2328,16,-1.0,-16.0,chase_y,4,4
265,2329,17,-1.0,-17.0,chase_y,4,4
265,2330,18,-1.0,-18.0,chase_y,3,4
265,2331,19,99.0,81.0,chase_y,3,4
266,2332,1,-1.0,-1.0,chase_y,3,3
266,2333,2,-1.0,-2.0,chase_y,3,2
266,2334,3,-1.0,-3.0,chase_y,3,3
266,2335,4,-1.0,-4.0,chase_y,3,3
266,2336,5,-1.0,-5.0,chase_y,3,2
266,2337,6,-1.0,-6.0,chase_y,1,3
266,2338,7,-1.0,-7.0,chase_y,1,2
266,2339,8,-1.0,-8.0,chase_y,1,3
266,2340,9,-1.0,-9.0,chase_y,1,3
266,2341,10,-1.0,-10.0,chase_y,3,2
266,2342,11,-1.0,-11.0,chase_y,1,2
266,2343,12,-1.0,-12.0,chase_y,1,3
266,2344,13,-1.0,-13.0,chase_y,4,2
266,2345,14,-1.0,-14.0,chase_y,3,3
266,2346,15,-1.0,-15.0,chase_y,4,2
266,2347,16,99.0,84.0,chase_y,1,2
267,2348,1,-1.0,-1.0,chase_y,1,1
267,2349,2,-1.0,-2.0,chase_y,1,1
267,2350,3,-1.0,-3.0,chase_y,1,1
267,2351,4,-1.0,-4.0,chase_y,4,1
267,2352,5,99.0,95.0,chase_y,2,4
268,2353,1,-1.0,-1.0,chase_y,2,4
268,2354,2,-1.0,-2.0,chase_y,2,4
268,2355,3,-1.0,-3.0,chase_y,2,4
268,2356,4,-1.0,-4.0,chase_y,2,4
268,2357,5,-1.0,-5.0,chase_y,3,2
268,2358,6,-1.0,-6.0,chase_y,2,4
268,2359,7,99.0,93.0,chase_y,3,2
269,2360,1,-1.0,-1.0,chase_y,1,1
269,2361,2,-1.0,-2.0,chase_y,4,3
269,2362,3,-1.0,-3.0,chase_y,1,1
269,2363,4,-2.0,-5.0,chase_y,4,3
269,2364,5,-1.0,-6.0,chase_y,4,3
269,2365,6,-1.0,-7.0,chase_y,4,4
269,2366,7,99.0,92.0,chase_y,2,2
270,2367,1,-1.0,-1.0,chase_y,2,2
270,2368,2,-1.0,-2.0,chase_y,2,2
270,2369,3,-1.0,-3.0,chase_y,2,2
270,2370,4,-1.0,-4.0,chase_y,4,2
270,2371,5,-1.0,-5.0,chase_y,4,4
270,2372,6,99.0,94.0,chase_y,2,2
271,2373,1,-1.0,-1.0,chase_y,2,2
271,2374,2,-1.0,-2.0,chase_y,2,2
271,2375,3,-1.0,-3.0,chase_y,2,2
271,2376,4,-1.0,-4.0,chase_y,2,2
271,2377,5,-1.0,-5.0,chase_y,2,2
271,2378,6,-1.0,-6.0,chase_y,2,2
271,2379,7,-1.0,-7.0,chase_y,3,2
271,2380,8,-1.0,-8.0,chase_y,1,2
271,2381,9,-1.0,-9.0,chase_y,1,3
271,2382,10,-1.0,-10.0,chase_y,1,4
271,2383,11,-1.0,-11.0,chase_y,4,0
271,2384,12,99.0,88.0,chase_y,1,4
272,2385,1,-1.0,-1.0,chase_y,3,1
272,2386,2,-1.0,-2.0,chase_y,3,3
272,2387,3,-1.0,-3.0,chase_y,3,3
272,2388,4,-1.0,-4.0,chase_y,3,1
272,2389,5,-1.0,-5.0,chase_y,3,1
272,2390,6,-1.0,-6.0,chase_y,3,1
272,2391,7,-1.0,-7.0,chase_y,3,3
272,2392,8,-1.0,-8.0,chase_y,1,3
272,2393,9,-1.0,-9.0,chase_y,1,1
272,2394,10,-1.0,-10.0,chase_y,1,4
272,2395,11,99.0,89.0,chase_y,1,1
273,2396,1,-1.0,-1.0,chase_y,4,4
273,2397,2,99.0,98.0,chase_y,3,4
274,2398,1,-1.0,-1.0,chase_y,3,1
274,2399,2,-1.0,-2.0,chase_y,3,1
274,2400,3,-1.0,-3.0,chase_x,3,2
274,2401,4,-1.0,-4.0,chase_x,1,0
274,2402,5,-1.0,-5.0,chase_x,3,1
274,2403,6,-1.0,-6.0,chase_x,3,3
274,2404,7,99.0,93.0,chase_x,1,1
275,2405,1,-1.0,-1.0,chase_x,1,1
275,2406,2,-1.0,-2.0,chase_x,1,1
275,2407,3,-1.0,-3.0,chase_x,4,1
275,2408,4,-1.0,-4.0,chase_x,4,1
275,2409,5,-1.0,-5.0,chase_x,4,1
275,2410,6,-1.0,-6.0,chase_x,4,4
275,2411,7,-1.0,-7.0,chase_x,4,4
275,2412,8,-1.0,-8.0,chase_x,4,1
275,2413,9,-1.0,-9.0,chase_x,4,1
275,2414,10,-1.0,-10.0,chase_x,2,1
275,2415,11,99.0,89.0,chase_x,2,1
276,2416,1,-1.0,-1.0,chase_x,2,2
276,2417,2,-1.0,-2.0,chase_x,4,2
276,2418,3,-1.0,-3.0,chase_x,4,2
276,2419,4,-1.0,-4.0,chase_x,4,2
276,2420,5,-1.0,-5.0,chase_x,4,2
276,2421,6,-1.0,-6.0,chase_x,4,2
276,2422,7,-1.0,-7.0,chase_x,3,4
276,2423,8,99.0,92.0,chase_x,3,2
277,2424,1,-1.0,-1.0,chase_x,2,4
277,2425,2,-1.0,-2.0,chase_x,4,4
277,2426,3,-1.0,-3.0,chase_x,2,4
277,2427,4,-1.0,-4.0,chase_x,3,4
277,2428,5,-1.0,-5.0,chase_x,3,4
277,2429,6,-1.0,-6.0,chase_x,3,2
277,2430,7,-1.0,-7.0,chase_x,3,3
277,2431,8,-1.0,-8.0,chase_x,3,0
277,2432,9,-1.0,-9.0,chase_x,4,4
277,2433,10,99.0,90.0,chase_x,3,4
278,2434,1,-1.0,-1.0,chase_x,1,1
278,2435,2,-1.0,-2.0,chase_x,1,1
278,2436,3,-1.0,-3.0,chase_x,1,1
278,2437,4,-1.0,-4.0,chase_x,3,3
278,2438,5,-1.0,-5.0,chase_x,3,1
278,2439,6,-1.0,-6.0,chase_x,4,1
278,2440,7,-1.0,-7.0,chase_x,3,3
278,2441,8,-1.0,-8.0,chase_x,2,1
278,2442,9,-1.0,-9.0,chase_x,2,3
278,2443,10,-1.0,-10.0,chase_x,4,1
278,2444,11,-1.0,-11.0,chase_x,4,1
278,2445,12,-1.0,-12.0,chase_x,2,3
278,2446,13,-1.0,-13.0,chase_x,1,1
278,2447,14,99.0,86.0,chase_x,4,0
279,2448,1,-1.0,-1.0,chase_x,3,1
279,2449,2,-1.0,-2.0,chase_x,3,1
279,2450,3,-1.0,-3.0,chase_x,3,3
279,2451,4,-1.0,-4.0,chase_x,1,3
279,2452,5,-1.0,-5.0,chase_x,1,1
279,2453,6,-1.0,-6.0,chase_x,3,3
279,2454,7,-1.0,-7.0,chase_x,1,1
279,2455,8,99.0,92.0,chase_x,3,3
280,2456,1,-1.0,-1.0,chase_x,1,1
280,2457,2,-1.0,-2.0,chase_x,1,1
280,2458,3,-1.0,-3.0,chase_x,1,1
280,2459,4,-1.0,-4.0,chase_x,2,3
280,2460,5,-2.0,-6.0,chase_x,4,0
280,2461,6,-1.0,-7.0,chase_x,2,0
280,2462,7,-1.0,-8.0,chase_x,4,1
280,2463,8,99.0,91.0,chase_x,4,0
281,2464,1,-1.0,-1.0,chase_x,2,2
281,2465,2,-1.0,-2.0,chase_x,3,2
281,2466,3,-1.0,-3.0,chase_x,3,2
281,2467,4,-1.0,-4.0,chase_x,3,2
281,2468,5,-1.0,-5.0,chase_x,3,2
281,2469,6,-1.0,-6.0,chase_x,2,2
281,2470,7,-1.0,-7.0,chase_x,3,4
281,2471,8,-1.0,-8.0,chase_x,2,0
281,2472,9,-1.0,-9.0,chase_x,2,4
281,2473,10,-1.0,-10.0,chase_x,3,3
281,2474,11,99.0,89.0,chase_x,2,3
282,2475,1,-1.0,-1.0,chase_x,4,2
282,2476,2,-1.0,-2.0,chase_x,1,2
282,2477,3,-1.0,-3.0,chase_x,1,2
282,2478,4,-1.0,-4.0,chase_x,1,1
282,2479,5,-1.0,-5.0,chase_x,1,0
282,2480,6,99.0,94.0,chase_x,4,1
283,2481,1,-1.0,-1.0,chase_x,2,3
283,2482,2,-1.0,-2.0,chase_x,2,2
283,2483,3,-1.0,-3.0,chase_x,2,2
283,2484,4,-1.0,-4.0,chase_x,4,3
283,2485,5,-1.0,-5.0,chase_x,4,2
283,2486,6,-1.0,-6.0,chase_x,4,0
283,2487,7,-1.0,-7.0,chase_x,4,4
283,2488,8,-1.0,-8.0,chase_x,4,1
283,2489,9,-1.0,-9.0,chase_x,4,0
283,2490,10,99.0,90.0,chase_x,4,3
284,2491,1,-1.0,-1.0,chase_x,1,4
284,2492,2,-1.0,-2.0,chase_x,3,4
284,2493,3,-1.0,-3.0,chase_x,3,2
284,2494,4,-1.0,-4.0,chase_x,3,2
284,2495,5,-1.0,-5.0,chase_x,3,2
284,2496,6,-1.0,-6.0,chase_x,1,4
284,2497,7,-1.0,-7.0,chase_x,3,4
284,2498,8,-1.0,-8.0,chase_x,1,4
284,2499,9,99.0,91.0,chase_x,3,0
285,2500,1,-1.0,-1.0,chase_y,1,4
285,2501,2,-1.0,-2.0,chase_y,4,4
285,2502,3,-1.0,-3.0,chase_y,1,4
285,2503,4,-1.0,-4.0,chase_y,1,4
285,2504,5,-1.0,-5.0,chase_y,1,4
285,2505,6,-1.0,-6.0,chase_y,1,4
285,2506,7,-1.0,-7.0,chase_y,1,4
285,2507,8,-1.0,-8.0,chase_y,3,1
285,2508,9,-1.0,-9.0,chase_y,3,1
285,2509,10,-1.0,-10.0,chase_y,2,2
285,2510,11,99.0,89.0,chase_y,2,4
286,2511,1,-1.0,-1.0,chase_y,2,4
286,2512,2,-1.0,-2.0,chase_y,4,4
286,2513,3,-1.0,-3.0,chase_y,2,4
286,2514,4,-1.0,-4.0,chase_y,2,4
286,2515,5,-1.0,-5.0,chase_y,2,1
286,2516,6,-1.0,-6.0,chase_y,2,4
286,2517,7,-1.0,-7.0,chase_y,3,1
286,2518,8,-1.0,-8.0,chase_y,2,4
286,2519,9,-1.0,-9.0,chase_y,2,4
286,2520,10,-1.0,-10.0,chase_y,3,4
286,2521,11,-1.0,-11.0,chase_y,3,2
286,2522,12,-1.0,-12.0,chase_y,2,0
286,2523,13,99.0,87.0,chase_y,3,1
287,2524,1,-1.0,-1.0,chase_y,3,2
287,2525,2,-1.0,-2.0,chase_y,3,2
287,2526,3,-1.0,-3.0,chase_y,3,3
287,2527,4,-1.0,-4.0,chase_y,3,3
287,2528,5,-1.0,-5.0,chase_y,3,2
287,2529,6,-1.0,-6.0,chase_y,3,2
287,2530,7,-1.0,-7.0,chase_y,3,3
287,2531,8,-1.0,-8.0,chase_y,1,3
287,2532,9,-1.0,-9.0,chase_y,1,2
287,2533,10,99.0,90.0,chase_y,1,3
288,2534,1,-1.0,-1.0,chase_y,1,1
288,2535,2,-1.0,-2.0,chase_y,1,4
288,2536,3,-1.0,-3.0,chase_y,1,1
288,2537,4,-1.0,-4.0,chase_y,1,4
288,2538,5,-1.0,-5.0,chase_y,1,1
288,2539,6,-1.0,-6.0,chase_y,1,4
288,2540,7,-1.0,-7.0,chase_y,1,1
288,2541,8,-1.0,-8.0,chase_y,2,1
288,2542,9,-1.0,-9.0,chase_y,2,4
288,2543,10,99.0,90.0,chase_y,3,3
289,2544,1,-1.0,-1.0,chase_y,1,1
289,2545,2,-1.0,-2.0,chase_y,1,1
289,2546,3,-1.0,-3.0,chase_y,1,1
289,2547,4,-1.0,-4.0,chase_y,4,1
289,2548,5,-1.0,-5.0,chase_y,1,1
289,2549,6,-1.0,-6.0,chase_y,1,1
289,2550,7,-1.0,-7.0,chase_y,1,1
289,2551,8,-1.0,-8.0,chase_y,4,4
289,2552,9,-1.0,-9.0,chase_y,2,4
289,2553,10,-1.0,-10.0,chase_y,3,0
289,2554,11,99.0,89.0,chase_y,3,0
290,2555,1,-1.0,-1.0,chase_y,2,2
290,2556,2,-1.0,-2.0,chase_y,2,2
290,2557,3,-1.0,-3.0,chase_y,2,2
290,2558,4,-1.0,-4.0,chase_y,2,2
290,2559,5,-1.0,-5.0,chase_y,4,3
290,2560,6,-1.0,-6.0,chase_y,2,2
