episode,global_step,episode_step,true_policy,new_assumed_policy
0,7,7,chase_x,chase_y
0,11,11,chase_x,chase_x
2,22,2,chase_x,chase_y
2,25,5,chase_x,chase_x
2,31,11,chase_x,chase_x
3,37,4,chase_x,chase_y
3,40,7,chase_x,chase_x
3,43,10,chase_x,chase_y
3,47,14,chase_x,chase_x
4,55,6,chase_x,chase_x
4,61,12,chase_x,chase_x
5,64,3,chase_x,chase_x
5,67,6,chase_x,chase_x
6,72,4,chase_x,chase_x
7,78,4,chase_x,chase_x
7,82,8,chase_x,chase_x
9,92,4,chase_x,chase_x
9,99,11,chase_x,chase_y
10,104,5,chase_y,chase_x
11,109,5,chase_y,chase_y
11,115,11,chase_y,chase_x
13,119,1,chase_y,chase_y
13,126,8,chase_y,chase_x
13,129,11,chase_y,chase_x
13,132,14,chase_y,chase_x
13,135,17,chase_y,chase_y
13,138,20,chase_y,chase_x
13,142,24,chase_y,chase_x
14,145,2,chase_y,chase_y
14,148,5,chase_y,chase_x
14,151,8,chase_y,chase_y
15,157,3,chase_y,chase_x
15,160,6,chase_y,chase_y
15,164,10,chase_y,chase_x
16,167,2,chase_y,chase_x
16,170,5,chase_y,chase_y
16,174,9,chase_y,chase_x
16,177,12,chase_y,chase_x
16,181,16,chase_y,chase_x
16,186,21,chase_y,chase_x
16,190,25,chase_y,chase_x
16,193,28,chase_y,chase_x
16,197,32,chase_y,chase_x
17,206,1,chase_x,chase_x
17,210,5,chase_x,chase_x
18,215,4,chase_x,chase_x
18,219,8,chase_x,chase_x
18,222,11,chase_x,chase_y
19,225,3,chase_x,chase_x
19,230,8,chase_x,chase_x
19,233,11,chase_x,chase_x
20,238,5,chase_x,chase_x
22,245,5,chase_x,chase_x
22,249,9,chase_x,chase_x
23,256,4,chase_x,chase_x
23,263,11,chase_x,chase_x
24,267,4,chase_x,chase_x
25,270,2,chase_x,chase_x
25,275,7,chase_x,chase_x
25,282,14,chase_x,chase_y
25,285,17,chase_x,chase_x
25,289,21,chase_x,chase_x
26,293,3,chase_x,chase_x
26,299,9,chase_x,chase_x
28,302,2,chase_y,chase_x
28,308,8,chase_y,chase_x
28,311,11,chase_y,chase_y
28,314,14,chase_y,chase_x
28,317,17,chase_y,chase_x
28,320,20,chase_y,chase_x
28,323,23,chase_y,chase_x
28,327,27,chase_y,chase_y
28,331,31,chase_y,chase_x
28,335,35,chase_y,chase_x
28,339,39,chase_y,chase_x
29,342,2,chase_y,chase_y
30,355,8,chase_y,chase_x
30,358,11,chase_y,chase_x
30,361,14,chase_y,chase_y
31,370,6,chase_y,chase_x
31,374,10,chase_y,chase_x
31,377,13,chase_y,chase_y
31,383,19,chase_y,chase_x
31,386,22,chase_y,chase_x
31,390,26,chase_y,chase_x
31,393,29,chase_y,chase_x
31,399,35,chase_y,chase_x
32,407,3,chase_x,chase_x
33,420,8,chase_x,chase_x
34,425,2,chase_x,chase_x
34,428,5,chase_x,chase_y
34,431,8,chase_x,chase_x
35,434,1,chase_x,chase_x
35,437,4,chase_x,chase_x
36,441,4,chase_x,chase_x
37,444,3,chase_x,chase_x
37,448,7,chase_x,chase_x
39,458,7,chase_x,chase_x
41,467,1,chase_x,chase_x
42,472,3,chase_x,chase_x
42,476,7,chase_x,chase_x
43,484,7,chase_x,chase_x
45,493,2,chase_x,chase_x
46,496,1,chase_x,chase_x
46,499,4,chase_x,chase_x
46,502,7,chase_y,chase_y
46,511,16,chase_y,chase_x
47,514,3,chase_y,chase_x
47,517,6,chase_y,chase_x
47,523,12,chase_y,chase_y
47,526,15,chase_y,chase_x
47,529,18,chase_y,chase_x
47,532,21,chase_y,chase_x
47,536,25,chase_y,chase_y
47,540,29,chase_y,chase_x
47,546,35,chase_y,chase_y
