episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
9,171,direct,detour,detour,0.493595153093338,0.0,detour,0.023538323119282722,0.45457231998443604,0.4310339968651533
13,334,detour,attack,attack,0.3950234055519104,0.0,attack,0.051676344126462936,0.38358885049819946,0.3319125063717365
13,448,attack,detour,attack,0.49660223722457886,0.0,detour,0.2125331461429596,0.5159186124801636,0.303385466337204
15,542,detour,direct,direct,0.38809263706207275,0.0,direct,0.03672495484352112,0.36303675174713135,0.32631179690361023
21,691,direct,detour,detour,0.3617923855781555,0.0,detour,0.04665713384747505,0.39214271306991577,0.3454855792224407
24,847,detour,attack,attack,0.5103151202201843,0.0,attack,0.17840532958507538,0.5672349333763123,0.3888296037912369
24,960,attack,direct,direct,0.8621264696121216,0.0,direct,0.2965291738510132,0.9026697278022766,0.6061405539512634
31,1132,direct,detour,detour,0.6365141272544861,0.0,detour,0.09444283694028854,0.630381166934967,0.5359383299946785
35,1330,detour,attack,attack,0.7651392817497253,0.0,attack,0.4428454041481018,0.7431448698043823,0.3002994656562805
35,1440,attack,direct,direct,0.8232815265655518,0.0,direct,0.4106399416923523,0.8052287101745605,0.39458876848220825
43,1610,direct,detour,detour,0.4925783574581146,0.0,detour,0.051004476845264435,0.5361460447311401,0.4851415678858757
46,1764,detour,direct,attack,0.41142982244491577,0.0,direct,0.03464856743812561,0.41471463441848755,0.38006606698036194
47,1907,direct,attack,attack,0.4465905725955963,0.0,attack,0.14424997568130493,0.46451660990715027,0.32026663422584534
57,2225,attack,detour,detour,0.34918084740638733,0.0,detour,0.05245351791381836,0.37791872024536133,0.32546520233154297
57,2322,detour,direct,attack,0.632707953453064,0.0,direct,0.2880692481994629,0.6078846454620361,0.31981539726257324
64,2601,direct,detour,detour,0.31365305185317993,0.0,detour,0.01516228262335062,0.32273393869400024,0.3075716560706496
67,2741,detour,attack,attack,1.0766786336898804,0.0,attack,0.2763773798942566,1.0581536293029785,0.7817762494087219
80,3041,attack,detour,detour,0.3921806812286377,0.0,detour,0.03149755299091339,0.37830615043640137,0.346808597445488
84,3255,detour,attack,attack,0.5240236520767212,0.0,attack,0.06977968662977219,0.4959155321121216,0.4261358454823494
84,3361,attack,direct,direct,0.7512811422348022,0.0,direct,0.25078532099723816,0.7512511014938354,0.5004657804965973
91,3521,direct,detour,detour,0.3825090527534485,0.0,detour,0.0174714382737875,0.3697795271873474,0.3523080889135599
98,3841,detour,direct,direct,0.354650616645813,0.0,direct,0.044766172766685486,0.3932083547115326,0.3484421819448471
104,4005,direct,detour,detour,0.4779220223426819,0.0,detour,0.01914057508111,0.4283794164657593,0.4092388413846493
108,4166,detour,direct,attack,0.3990010619163513,0.0,direct,0.046569738537073135,0.36109262704849243,0.3145228885114193
108,4246,direct,attack,attack,0.6212167143821716,0.0,attack,0.30806171894073486,0.6574991345405579,0.349437415599823
108,4328,attack,direct,direct,0.800573468208313,0.0,direct,0.21881121397018433,0.7394273281097412,0.5206161141395569
117,4484,direct,detour,detour,0.383757621049881,0.0,detour,0.014159093610942364,0.3575531244277954,0.34339403081685305
121,4677,detour,attack,attack,0.9124585390090942,0.0,attack,0.22330160439014435,0.9799199104309082,0.7566183060407639
121,4800,attack,direct,direct,0.8302469849586487,0.0,direct,0.31510505080223083,0.7734280228614807,0.4583229720592499
127,4983,direct,detour,detour,0.3174935579299927,0.0,detour,0.02908712439239025,0.34053224325180054,0.3114451188594103
131,5135,detour,attack,attack,0.3777114748954773,0.0,attack,0.02258288487792015,0.3831787109375,0.36059582605957985
132,5289,attack,direct,direct,0.8301963210105896,0.0,direct,0.21695657074451447,0.812465250492096,0.5955086797475815
139,5441,direct,detour,detour,0.42870089411735535,0.0,detour,0.06689765304327011,0.49349746108055115,0.42659980803728104
143,5658,detour,attack,attack,0.7420215606689453,0.0,attack,0.4505225419998169,0.8047417402267456,0.3542191982269287
143,5760,attack,direct,direct,1.0022752285003662,0.0,direct,0.4209461808204651,1.017885446548462,0.5969392657279968
151,5933,direct,detour,detour,0.4328382909297943,0.0,detour,0.017361756414175034,0.49327558279037476,0.4759138263761997
155,6114,detour,direct,attack,0.5905383229255676,0.0,direct,0.20381927490234375,0.5908820033073425,0.3870627284049988
163,6401,direct,detour,detour,0.3332734704017639,0.0,detour,0.02746519446372986,0.37410974502563477,0.3466445505619049
166,6584,detour,attack,attack,0.4952857494354248,0.0,attack,0.15399639308452606,0.5292835831642151,0.375287190079689
167,6720,attack,detour,direct,0.9620071649551392,0.0,detour,0.6147717237472534,0.9548108577728271,0.34003913402557373
172,6807,detour,direct,direct,0.39502793550491333,0.0,direct,0.03243289515376091,0.406150758266449,0.37371786311268806
176,6913,direct,detour,detour,0.5397973656654358,0.0,detour,0.16567523777484894,0.5872315168380737,0.4215562790632248
178,7058,detour,attack,attack,0.26586994528770447,0.0,attack,0.12570303678512573,0.4367198944091797,0.31101685762405396
192,7361,attack,detour,detour,0.42748716473579407,0.0,detour,0.04470028728246689,0.41256579756736755,0.36786551028490067
196,7539,detour,attack,attack,0.39200258255004883,0.0,attack,0.02511000633239746,0.37887096405029297,0.3537609577178955
197,7685,attack,direct,direct,0.37426698207855225,0.0,direct,0.060979075729846954,0.40159833431243896,0.340619258582592
208,7863,direct,detour,detour,0.3623327314853668,0.0,detour,0.04898718744516373,0.3518694341182709,0.30288224667310715
211,8057,detour,attack,attack,0.5797466039657593,0.0,attack,0.11991646140813828,0.5575193762779236,0.4376029148697853
211,8161,attack,direct,direct,0.7877724170684814,0.0,direct,0.2342928946018219,0.8063755035400391,0.5720826089382172
216,8321,direct,detour,detour,0.5821162462234497,0.0,detour,0.03600239008665085,0.5537036657333374,0.5177012756466866
220,8531,detour,attack,attack,0.5811535120010376,0.0,attack,0.26469454169273376,0.6339189410209656,0.3692243993282318
220,8640,attack,direct,direct,0.7943778038024902,0.0,direct,0.5108085870742798,0.8213503360748291,0.3105417490005493
230,8812,direct,detour,detour,0.5398681163787842,0.0,detour,0.04057890176773071,0.49512726068496704,0.45454835891723633
233,8998,detour,attack,attack,0.7263103127479553,0.0,attack,0.3473479449748993,0.6601874232292175,0.31283947825431824
