episode,ops_episode_len,ops_episode_reward,ops_winner,ops_reason,ops_final_intruder_policy,baseline_episode_len,baseline_winner,baseline_reason,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win
0,14,-101.81130239844322,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-101.95199429869652,False,False
1,28,-105.30512058258056,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-104.82258907079697,False,False
2,15,-102.44217970609664,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-102.51823811769485,False,False
3,24,-102.99893382072447,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-104.55719553709031,False,False
4,5,-100.64592612028122,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.71889033555985,False,False
5,12,-101.63775378227234,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-101.94858082294463,False,False
6,8,-101.12549669861794,intruder,entered_big_circle,direct,8,intruder,entered_big_circle,-101.20949286341667,False,False
7,20,-103.80156293749808,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-104.5513502919674,False,False
8,13,-101.847737480402,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-102.30521940112114,False,False
9,15,-102.17146761059762,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-102.23648577570916,False,False
10,44,96.00508850485086,interceptor,intercepted_before_small_circle,detour,277,intruder,active_collision,-161.94447819799186,True,False
11,45,96.08882018387318,interceptor,intercepted_before_small_circle,detour,49,intruder,entered_big_circle,-110.05852713763714,True,False
12,37,97.35011652499438,interceptor,intercepted_before_small_circle,detour,7,intruder,entered_big_circle,-101.01195406675339,True,False
13,35,97.45075193405152,interceptor,intercepted_before_small_circle,detour,20,intruder,entered_big_circle,-102.95408699750901,True,False
14,164,-123.93675627887252,intruder,active_collision,attack,17,intruder,entered_big_circle,-103.23948192954063,False,False
15,15,-101.9349400126934,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-102.22507162928581,False,False
16,17,-102.31484718084336,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-103.07047495603561,False,False
17,14,-102.0209386217594,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-102.25591428160668,False,False
18,9,-101.32615183472632,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-101.30052084803582,False,False
19,20,-102.9399711215496,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-104.06534075379372,False,False
20,13,-101.85342180848122,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-102.23481115221978,False,False
21,6,-100.83026665449142,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-100.85195313692093,False,False
22,16,-101.77911539673804,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.05466591715813,False,False
23,13,-101.73554035544396,intruder,entered_big_circle,direct,356,intruder,entered_big_circle,-152.89218773245813,False,False
24,5,-100.69069741010668,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.69009285211563,False,False
25,21,-104.56966833472252,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-104.34044863581657,False,False
26,45,95.34919779807328,interceptor,intercepted_before_small_circle,detour,21,intruder,entered_big_circle,-104.05946535468101,True,False
27,44,96.1322385814786,interceptor,intercepted_before_small_circle,detour,26,intruder,entered_big_circle,-104.06321419477463,True,False
28,39,97.62682682991029,interceptor,intercepted_before_small_circle,detour,18,intruder,entered_big_circle,-102.96511801600457,True,False
29,43,95.46434541374444,interceptor,intercepted_before_small_circle,detour,21,intruder,entered_big_circle,-104.32003234624862,True,False
30,212,-120.49654457926754,intruder,entered_big_circle,direct,366,intruder,entered_big_circle,-162.4936259239912,False,False
31,16,-102.67105654478073,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.80140805244446,False,False
32,18,-101.8846520256996,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-102.57794371366501,False,False
33,12,-101.68575069665908,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-102.03381771802903,False,False
34,15,-102.53184532761574,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-102.47872967362404,False,False
35,16,-102.74738846421242,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-103.44209457039833,False,False
36,10,-101.57364892601969,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-101.57414819836616,False,False
37,4,-100.56377816677092,intruder,entered_big_circle,direct,4,intruder,entered_big_circle,-100.62367628097535,False,False
38,17,-102.08540329694748,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-102.0815970158577,False,False
39,45,95.28115264534952,interceptor,intercepted_before_small_circle,detour,20,intruder,entered_big_circle,-104.76798334360123,True,False
40,43,96.37194356799124,interceptor,intercepted_before_small_circle,detour,87,interceptor,intercepted_before_small_circle,94.2005566687882,True,True
