episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
9,164,direct,detour,detour,0.4558827877044678,0.0,detour,0.034153103828430176,0.44420120120048523,0.41004809737205505
13,320,detour,direct,attack,0.4093967080116272,0.0,direct,0.13145685195922852,0.3832395374774933,0.25178268551826477
13,398,direct,attack,attack,0.32714295387268066,0.0,attack,0.12930043041706085,0.38828176259994507,0.2589813321828842
13,473,attack,detour,attack,0.3823341429233551,0.0,detour,0.11828908324241638,0.3733046054840088,0.2550155222415924
15,513,detour,direct,direct,0.3114001452922821,0.0,direct,0.05195034667849541,0.3004366159439087,0.24848626926541328
23,657,direct,detour,detour,0.34556055068969727,0.0,detour,0.007659312337636948,0.2941100597381592,0.28645074740052223
26,800,detour,attack,attack,0.6643733382225037,0.0,attack,0.45450085401535034,0.668043315410614,0.21354246139526367
26,840,attack,detour,attack,0.5609738826751709,0.0,detour,0.17278045415878296,0.4861939549446106,0.31341350078582764
26,880,detour,attack,attack,0.36903926730155945,0.0,attack,0.11446835100650787,0.3519991338253021,0.23753078281879425
26,920,attack,detour,attack,0.7467419505119324,0.0,detour,0.3781570792198181,0.7162906527519226,0.3381335735321045
27,992,detour,attack,direct,0.22631102800369263,0.0,attack,0.0047470279969275,0.2619600296020508,0.2572130016051233
32,1124,attack,detour,detour,0.2767520546913147,0.0,detour,0.04694020003080368,0.2554873526096344,0.20854715257883072
35,1280,detour,direct,attack,0.7186524868011475,0.0,direct,0.36859285831451416,0.6874442100524902,0.3188513517379761
36,1380,direct,detour,attack,0.3993203341960907,0.0,detour,0.1668403297662735,0.3689420521259308,0.2021017223596573
36,1420,detour,attack,attack,0.586563229560852,0.0,attack,0.36448562145233154,0.6139429807662964,0.24945735931396484
36,1461,attack,direct,direct,0.7048987150192261,0.0,direct,0.3515210449695587,0.6636422872543335,0.3121212422847748
43,1600,direct,detour,detour,0.4005514979362488,0.0,detour,0.1720460206270218,0.41769102215766907,0.24564500153064728
46,1760,detour,direct,attack,0.355993390083313,0.0,direct,0.0986761748790741,0.3625619411468506,0.2638857662677765
47,1887,direct,attack,attack,0.5648916959762573,0.0,attack,0.27718880772590637,0.5455754399299622,0.2683866322040558
55,2081,attack,detour,detour,0.2681651711463928,0.0,detour,0.01640557311475277,0.24746383726596832,0.23105826415121555
59,2240,detour,direct,attack,0.38346004486083984,0.0,direct,0.12976475059986115,0.37547987699508667,0.24571512639522552
59,2344,direct,detour,attack,0.38237231969833374,0.0,detour,0.21722158789634705,0.426236629486084,0.20901504158973694
