episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
10,204,direct,detour,detour,0.307731956243515,0.0,detour,0.026615459471940994,0.3188435733318329,0.2922281138598919
12,320,detour,direct,attack,0.9098708629608154,0.0,direct,0.3916322588920593,0.8776838779449463,0.48605161905288696
13,380,direct,detour,attack,0.7434582710266113,0.0,detour,0.27091285586357117,0.6800738573074341,0.4091610014438629
14,456,detour,direct,attack,0.7032116651535034,0.0,direct,0.40771225094795227,0.7121225595474243,0.30441030859947205
25,692,direct,detour,detour,0.3834259510040283,0.0,detour,0.06300176680088043,0.39481163024902344,0.331809863448143
27,831,detour,attack,attack,0.46250244975090027,0.0,attack,0.12454168498516083,0.44838300347328186,0.32384131848812103
36,1121,attack,detour,detour,0.30378344655036926,0.0,detour,0.01996038481593132,0.2955723702907562,0.2756119854748249
40,1322,detour,attack,attack,0.3857839107513428,0.0,attack,0.168124258518219,0.42339587211608887,0.2552716135978699
40,1440,attack,direct,direct,1.1092119216918945,0.0,direct,0.20852166414260864,1.1274242401123047,0.918902575969696
47,1600,direct,detour,detour,0.39839085936546326,0.0,detour,0.050709083676338196,0.39481320977211,0.3441041260957718
51,1796,detour,attack,attack,0.3569163382053375,0.0,attack,0.11924172937870026,0.3850816488265991,0.26583991944789886
51,1908,attack,detour,attack,0.44178009033203125,0.0,detour,0.1394679844379425,0.45921987295150757,0.31975188851356506
54,1969,detour,direct,direct,0.28686952590942383,0.0,direct,0.020089810714125633,0.2964462637901306,0.276356453076005
60,2111,direct,detour,detour,0.3585870563983917,0.0,detour,0.08411145210266113,0.3863570988178253,0.3022456467151642
64,2278,detour,direct,attack,0.5459336042404175,0.0,direct,0.28925836086273193,0.5466257333755493,0.2573673725128174
75,2576,direct,detour,detour,0.3048650324344635,0.0,detour,0.03754118084907532,0.2935086488723755,0.25596746802330017
80,2779,detour,direct,attack,0.3261324465274811,0.0,direct,0.04660562425851822,0.31605008244514465,0.26944445818662643
80,2854,direct,detour,attack,0.30644428730010986,0.0,detour,0.03775674104690552,0.33525121212005615,0.29749447107315063
84,2923,detour,attack,direct,0.44800490140914917,0.0,attack,0.03778747469186783,0.4549197852611542,0.41713231056928635
91,3073,attack,detour,detour,0.28002381324768066,0.0,detour,0.04566048085689545,0.31301021575927734,0.2673497349023819
95,3241,detour,attack,attack,0.330962598323822,0.0,attack,0.15181666612625122,0.44901055097579956,0.29719388484954834
95,3303,attack,direct,attack,0.5759244561195374,0.0,direct,0.3420916497707367,0.635381817817688,0.2932901680469513
95,3363,direct,detour,direct,0.7814544439315796,0.0,detour,0.07678532600402832,0.73149573802948,0.6547104120254517
96,3426,detour,direct,direct,0.27863365411758423,0.0,direct,0.01654011569917202,0.29713916778564453,0.2805990520864725
103,3548,direct,detour,detour,0.471082866191864,0.0,detour,0.06264672428369522,0.45479294657707214,0.3921462222933769
108,3729,detour,direct,attack,0.35684525966644287,0.0,direct,0.03281150013208389,0.3365405201911926,0.30372902005910873
121,4006,direct,detour,detour,0.34023499488830566,0.0,detour,0.011125881224870682,0.33815687894821167,0.327030997723341
125,4207,detour,direct,attack,0.7712159752845764,0.0,direct,0.42726555466651917,0.7571160197257996,0.3298504650592804
126,4267,direct,attack,attack,0.37071654200553894,0.0,attack,0.026581227779388428,0.3532741963863373,0.32669296860694885
126,4327,attack,detour,direct,0.4099009335041046,0.0,detour,0.08988936245441437,0.4344688355922699,0.34457947313785553
129,4392,detour,direct,direct,0.4602992534637451,0.0,direct,0.012668748386204243,0.4404703378677368,0.4278015894815326
132,4523,direct,detour,detour,0.2581096291542053,0.0,detour,0.01878282241523266,0.3149931728839874,0.29621035046875477
135,4680,detour,attack,attack,0.48153629899024963,0.0,attack,0.17644470930099487,0.4654434323310852,0.28899872303009033
136,4746,attack,detour,attack,0.7703778743743896,0.0,detour,0.33977454900741577,0.7363905906677246,0.39661604166030884
138,4807,detour,direct,direct,0.30956313014030457,0.0,direct,0.011634747497737408,0.32678091526031494,0.31514616776257753
146,4997,direct,detour,detour,0.3071405291557312,0.0,detour,0.05100298672914505,0.31774061918258667,0.2667376324534416
150,5167,detour,direct,attack,0.3214746117591858,0.0,direct,0.03373820334672928,0.32588160037994385,0.29214339703321457
150,5255,direct,detour,attack,0.5512186884880066,0.0,detour,0.31548553705215454,0.5805524587631226,0.265066921710968
155,5331,detour,attack,direct,0.30275410413742065,0.0,attack,0.009797229431569576,0.31012094020843506,0.3003237107768655
161,5506,attack,direct,detour,0.5422374606132507,0.0,direct,0.1476258635520935,0.554016649723053,0.4063907861709595
161,5604,direct,attack,attack,0.3568040430545807,0.0,attack,0.08500073105096817,0.34332263469696045,0.2583219036459923
161,5672,attack,direct,attack,0.6344377398490906,0.0,direct,0.4075213074684143,0.6895660161972046,0.2820447087287903
171,5930,direct,detour,detour,0.28928959369659424,0.0,detour,0.009148791432380676,0.34840184450149536,0.3392530530691147
176,6110,detour,attack,attack,0.3006437420845032,0.0,attack,0.012657457031309605,0.29139959812164307,0.27874214109033346
176,6241,attack,direct,direct,0.9829114675521851,0.0,direct,0.4434201419353485,0.9912514686584473,0.5478313267230988
183,6404,direct,detour,detour,0.26708704233169556,0.0,detour,0.03228676691651344,0.2868916988372803,0.25460493192076683
187,6598,detour,direct,attack,0.6613930463790894,0.0,direct,0.32131966948509216,0.6232762932777405,0.3019566237926483
188,6667,direct,attack,attack,0.6256550550460815,0.0,attack,0.4057910442352295,0.6819461584091187,0.27615511417388916
199,6880,attack,detour,detour,0.3956254720687866,0.0,detour,0.10639871656894684,0.4024088382720947,0.2960101217031479
