episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
9,165,direct,detour,detour,0.5148054361343384,0.0,detour,0.029996749013662338,0.47055208683013916,0.4405553378164768
13,323,detour,attack,attack,0.3164976239204407,0.0,attack,0.055190619081258774,0.32002773880958557,0.2648371197283268
13,445,attack,detour,attack,0.32312098145484924,0.0,detour,0.05775241181254387,0.326214998960495,0.2684625871479511
15,505,detour,direct,direct,0.35237279534339905,0.0,direct,0.04956948384642601,0.3441019058227539,0.2945324219763279
23,665,direct,attack,detour,0.27208948135375977,0.0,attack,0.036104775965213776,0.2966200113296509,0.2605152353644371
23,727,attack,direct,detour,1.1986088752746582,0.0,direct,0.7594321966171265,1.2751986980438232,0.5157665014266968
23,801,direct,attack,attack,0.40422654151916504,0.0,attack,0.22406373918056488,0.5054160356521606,0.28135229647159576
23,863,attack,direct,attack,0.32867226004600525,0.0,direct,0.12953810393810272,0.3933655619621277,0.26382745802402496
31,1120,direct,detour,detour,0.38026654720306396,0.0,detour,0.16541796922683716,0.41726601123809814,0.251848042011261
35,1287,detour,attack,attack,0.3686213195323944,0.0,attack,0.009188111871480942,0.3098052144050598,0.3006171025335789
35,1360,attack,detour,attack,0.5170536041259766,0.0,detour,0.2882808446884155,0.5429904460906982,0.2547096014022827
35,1420,detour,attack,attack,0.4016095697879791,0.0,attack,0.08295238018035889,0.4045485258102417,0.3215961456298828
44,1720,attack,direct,detour,1.0955082178115845,0.0,direct,0.5089447498321533,1.0873987674713135,0.5784540176391602
54,2081,direct,detour,detour,0.5314822196960449,0.0,detour,0.020603295415639877,0.5257443785667419,0.5051410831511021
58,2258,detour,direct,attack,0.40693843364715576,0.0,direct,0.10195700079202652,0.40153080224990845,0.2995738014578819
70,2869,direct,attack,attack,0.2829068601131439,0.0,attack,0.036810748279094696,0.2938263416290283,0.2570155933499336
81,3123,attack,detour,detour,0.3142077624797821,0.0,detour,0.008323542773723602,0.27998828887939453,0.27166474610567093
82,3200,detour,attack,attack,0.48903888463974,0.0,attack,0.11555380374193192,0.4772418141365051,0.3616880103945732
82,3360,attack,detour,direct,0.8268333673477173,0.0,detour,0.3530871272087097,0.8436235189437866,0.4905363917350769
85,3440,detour,attack,direct,0.24637919664382935,0.0,attack,0.045602235943078995,0.31395286321640015,0.26835062727332115
89,3586,attack,detour,detour,1.0953736305236816,0.0,detour,0.48358598351478577,1.0525658130645752,0.5689798295497894
