episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
196,-35.09148,-137.094883,-102.003403,False,False,entered_big_circle,entered_big_circle,direct,206,14,both_lose,baseline_advantage
459,-33.258549,-135.943601,-102.685052,False,False,entered_big_circle,entered_big_circle,direct,125,16,both_lose,baseline_advantage
218,-31.127484,-133.144505,-102.017021,False,False,entered_big_circle,entered_big_circle,direct,219,14,both_lose,baseline_advantage
158,-28.021842,-130.413992,-102.392151,False,False,entered_big_circle,entered_big_circle,direct,208,14,both_lose,baseline_advantage
497,-24.657745,-125.653791,-100.996046,False,False,entered_big_circle,entered_big_circle,direct,216,8,both_lose,baseline_advantage
434,-21.497078,-123.082401,-101.585323,False,False,entered_big_circle,entered_big_circle,direct,191,10,both_lose,baseline_advantage
57,-21.408818,-122.578676,-101.169858,False,False,active_collision,entered_big_circle,attack,134,7,both_lose,baseline_advantage
573,-16.893934,-118.978199,-102.084265,False,False,active_collision,entered_big_circle,attack,128,12,both_lose,baseline_advantage
121,-16.12224,-118.944217,-102.821977,False,False,entered_big_circle,entered_big_circle,direct,211,15,both_lose,baseline_advantage
87,-15.54199,-116.320404,-100.778414,False,False,entered_big_circle,entered_big_circle,direct,168,6,both_lose,baseline_advantage
709,-14.372927,-116.096529,-101.723602,False,False,entered_big_circle,entered_big_circle,direct,191,11,both_lose,baseline_advantage
37,-14.059699,-114.624719,-100.565021,False,False,entered_big_circle,entered_big_circle,direct,120,4,both_lose,baseline_advantage
787,-13.396247,-114.526494,-101.130247,False,False,entered_big_circle,entered_big_circle,direct,204,9,both_lose,baseline_advantage
627,-13.226218,-116.628492,-103.402274,False,False,entered_big_circle,entered_big_circle,direct,199,22,both_lose,baseline_advantage
799,-12.992725,-113.997361,-101.004637,False,False,entered_big_circle,entered_big_circle,direct,161,6,both_lose,baseline_advantage
182,-12.310878,-114.819546,-102.508668,False,False,entered_big_circle,entered_big_circle,direct,195,18,both_lose,baseline_advantage
371,-12.190074,-121.309464,-109.11939,False,False,active_collision,entered_big_circle,attack,139,39,both_lose,baseline_advantage
330,-12.190022,-115.070202,-102.88018,False,False,entered_big_circle,entered_big_circle,direct,199,17,both_lose,baseline_advantage
486,-12.062319,-117.909347,-105.847028,False,False,entered_big_circle,entered_big_circle,direct,217,30,both_lose,baseline_advantage
422,-11.993081,-114.321078,-102.327998,False,False,entered_big_circle,entered_big_circle,direct,156,15,both_lose,baseline_advantage
623,271.870708,93.530572,-178.340136,True,False,intercepted_before_small_circle,active_collision,detour,61,305,ops_only_win,ops_advantage
443,267.240538,97.460739,-169.779798,True,False,intercepted_before_small_circle,entered_big_circle,detour,39,362,ops_only_win,ops_advantage
97,266.409543,96.644195,-169.765348,True,False,intercepted_before_small_circle,active_collision,detour,40,293,ops_only_win,ops_advantage
105,265.857782,97.945419,-167.912363,True,False,intercepted_before_small_circle,entered_big_circle,detour,31,353,ops_only_win,ops_advantage
215,264.464044,97.016727,-167.447317,True,False,intercepted_before_small_circle,entered_big_circle,detour,38,372,ops_only_win,ops_advantage
396,264.098475,96.442131,-167.656344,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,360,ops_only_win,ops_advantage
254,263.93941,95.875429,-168.063981,True,False,intercepted_before_small_circle,entered_big_circle,detour,45,367,ops_only_win,ops_advantage
559,262.667766,97.842876,-164.824889,True,False,intercepted_before_small_circle,active_collision,detour,32,281,ops_only_win,ops_advantage
316,262.162299,95.639626,-166.522673,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,348,ops_only_win,ops_advantage
568,260.126585,96.161862,-163.964723,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,381,ops_only_win,ops_advantage
9,258.219735,97.401065,-160.81867,True,False,intercepted_before_small_circle,active_collision,detour,37,276,ops_only_win,ops_advantage
178,257.721771,97.240944,-160.480827,True,False,intercepted_before_small_circle,entered_big_circle,detour,45,362,ops_only_win,ops_advantage
759,255.255247,97.442701,-157.812547,True,False,intercepted_before_small_circle,entered_big_circle,detour,34,367,ops_only_win,ops_advantage
370,251.135027,98.032633,-153.102394,True,False,intercepted_before_small_circle,active_collision,detour,31,286,ops_only_win,ops_advantage
707,247.54649,96.042189,-151.504301,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,355,ops_only_win,ops_advantage
155,246.757377,96.954382,-149.802995,True,False,intercepted_before_small_circle,entered_big_circle,detour,35,351,ops_only_win,ops_advantage
208,246.224508,96.705429,-149.519079,True,False,intercepted_before_small_circle,active_collision,detour,39,283,ops_only_win,ops_advantage
298,245.758678,97.312361,-148.446317,True,False,intercepted_before_small_circle,entered_big_circle,detour,36,352,ops_only_win,ops_advantage
773,245.19364,97.078343,-148.115297,True,False,intercepted_before_small_circle,entered_big_circle,detour,54,349,ops_only_win,ops_advantage
406,243.742381,96.005377,-147.737005,True,False,intercepted_before_small_circle,active_collision,detour,41,284,ops_only_win,ops_advantage
