episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
8,379,direct,detour,attack,0.40449589490890503,0.0,detour,0.06767450273036957,0.4240267276763916,0.35635222494602203
20,948,detour,attack,attack,0.42873871326446533,0.0,attack,0.06835400313138962,0.4230288565158844,0.3546748533844948
40,1657,attack,detour,detour,0.5794059038162231,0.0,detour,0.2055441439151764,0.5573828220367432,0.3518386781215668
65,2884,detour,direct,direct,0.3739129602909088,0.0,direct,0.02405979484319687,0.3848907947540283,0.36083099991083145
72,3081,direct,detour,detour,0.5542635321617126,0.0,detour,0.19568216800689697,0.5877435207366943,0.39206135272979736
105,4640,detour,direct,attack,0.4982910752296448,0.0,direct,0.05349450930953026,0.45775696635246277,0.4042624570429325
118,5076,direct,attack,detour,0.7172737121582031,0.0,attack,0.20111143589019775,0.6832039952278137,0.48209255933761597
163,6944,attack,detour,detour,0.38556092977523804,0.0,detour,0.08106537163257599,0.43618011474609375,0.35511474311351776
172,7302,detour,direct,direct,0.34181472659111023,0.0,direct,0.0032563316635787487,0.35651570558547974,0.353259373921901
174,7533,direct,detour,attack,0.5082842111587524,0.0,detour,0.13468201458454132,0.5128801465034485,0.37819813191890717
175,7667,detour,direct,attack,0.39480191469192505,0.0,direct,0.10862133651971817,0.47413766384124756,0.3655163273215294
187,7936,direct,attack,detour,0.3302062451839447,0.0,attack,0.046042658388614655,0.42334407567977905,0.3773014172911644
209,8873,attack,detour,detour,0.5326353907585144,0.0,detour,0.13160404562950134,0.5367777943611145,0.40517374873161316
235,9964,detour,attack,attack,0.3355865478515625,0.0,attack,0.05169020593166351,0.40352216362953186,0.35183195769786835
244,10296,attack,detour,detour,0.66037517786026,0.0,detour,0.2170732617378235,0.6309709548950195,0.41389769315719604
244,10400,detour,attack,attack,0.8298487067222595,0.0,attack,0.22562924027442932,0.8157718181610107,0.5901425778865814
254,10841,attack,detour,detour,0.7218385338783264,0.0,detour,0.37476903200149536,0.7379012107849121,0.36313217878341675
