episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.19706506490707398,direct,,running
0,2,2,-0.18919633984565737,direct,,running
0,3,3,-0.18132761478424075,direct,,running
0,4,4,-100.0,direct,intruder,entered_big_circle
1,5,1,-0.17235281825065613,direct,,running
1,6,2,-0.16463994145393374,direct,,running
1,7,3,-0.15693796634674073,direct,,running
1,8,4,-0.14924836516380313,direct,,running
1,9,5,-0.14157289028167724,direct,,running
1,10,6,-0.13391356825828554,direct,,running
1,11,7,-0.12627290248870854,direct,,running
1,12,8,-0.1186538910865784,direct,,running
1,13,9,-100.0,direct,intruder,entered_big_circle
2,14,1,-0.2322196698188782,direct,,running
2,15,2,-0.22646104454994204,direct,,running
2,16,3,-0.2222375011444092,direct,,running
2,17,4,-0.21455664992332463,direct,,running
2,18,5,-0.21039650201797488,direct,,running
2,19,6,-0.2026958680152893,direct,,running
2,20,7,-0.1986070549488068,direct,,running
2,21,8,-0.1908862924575806,direct,,running
2,22,9,-0.1868783032894135,direct,,running
2,23,10,-0.17913722753524783,direct,,running
2,24,11,-0.17522148251533512,direct,,running
2,25,12,-0.16746052265167238,direct,,running
2,26,13,-0.16365085005760197,direct,,running
2,27,14,-0.15587104916572575,direct,,running
2,28,15,-100.0,direct,intruder,entered_big_circle
3,29,1,-0.18055705189704896,direct,,running
3,30,2,-0.17501908302307131,direct,,running
3,31,3,-0.1695732390880585,direct,,running
3,32,4,-0.16422791242599488,direct,,running
3,33,5,-0.15899235367774966,direct,,running
3,34,6,-0.15387679100036622,direct,,running
3,35,7,-0.14889257311820986,direct,,running
3,36,8,-0.14156028985977176,direct,,running
3,37,9,-0.1366733705997467,direct,,running
3,38,10,-100.0,direct,intruder,entered_big_circle
4,39,1,-0.2523405230045319,direct,,running
4,40,2,-0.24772754669189456,direct,,running
4,41,3,-0.24319579958915716,direct,,running
4,42,4,-0.23874962091445923,direct,,running
4,43,5,-0.23439370751380922,direct,,running
4,44,6,-0.2301330423355103,direct,,running
4,45,7,-0.22249107122421266,direct,,running
4,46,8,-0.218310467004776,direct,,running
4,47,9,-0.21423838496208192,direct,,running
4,48,10,-0.20646178483963012,direct,,running
4,49,11,-0.19877981305122377,direct,,running
4,50,12,-0.19100993633270263,direct,,running
4,51,13,-0.18332569360733036,direct,,running
4,52,14,-0.17564396023750306,direct,,running
4,53,15,-0.1679650163650513,direct,,running
4,54,16,-0.16671685934066774,direct,,running
4,55,17,-0.15906089901924136,direct,,running
4,56,18,-0.15141021966934207,direct,,running
4,57,19,-0.15030728936195376,direct,,running
4,58,20,-0.1426913893222809,direct,,running
4,59,21,-0.14172971010208132,direct,,running
4,60,22,-0.13416108250617984,direct,,running
4,61,23,-0.13335920333862306,direct,,running
4,62,24,-0.12585402488708497,direct,,running
4,63,25,-0.1252336895465851,direct,,running
4,64,26,-0.11781298875808718,direct,,running
4,65,27,-100.0,direct,intruder,entered_big_circle
