episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
40,-71.277983,-193.662703,-122.38472,False,False,active_collision,entered_big_circle,attack,183,29,both_lose,baseline_advantage
417,-66.376785,-189.06224,-122.685454,False,False,active_collision,entered_big_circle,attack,173,28,both_lose,baseline_advantage
358,-66.32868,-187.063838,-120.735159,False,False,active_collision,entered_big_circle,attack,140,8,both_lose,baseline_advantage
797,-65.280681,-186.432743,-121.152062,False,False,active_collision,entered_big_circle,attack,154,12,both_lose,baseline_advantage
319,-64.651353,-185.637454,-120.986101,False,False,active_collision,entered_big_circle,attack,114,7,both_lose,baseline_advantage
135,-63.933143,-185.37438,-121.441237,False,False,active_collision,entered_big_circle,attack,134,19,both_lose,baseline_advantage
738,-63.807734,-186.711646,-122.903912,False,False,active_collision,entered_big_circle,attack,129,29,both_lose,baseline_advantage
442,-61.960845,-185.053763,-123.092918,False,False,active_collision,entered_big_circle,attack,139,27,both_lose,baseline_advantage
109,-61.369758,-183.421401,-122.051643,False,False,active_collision,entered_big_circle,attack,39,18,both_lose,baseline_advantage
75,-61.349211,-182.301372,-120.95216,False,False,active_collision,entered_big_circle,attack,29,7,both_lose,baseline_advantage
481,-61.135487,-181.639109,-120.503622,False,False,active_collision,entered_big_circle,attack,27,5,both_lose,baseline_advantage
657,-60.625294,-182.229524,-121.60423,False,False,active_collision,entered_big_circle,attack,29,10,both_lose,baseline_advantage
123,-60.245762,-181.921282,-121.67552,False,False,active_collision,entered_big_circle,attack,30,13,both_lose,baseline_advantage
658,-44.525102,-168.16208,-123.636978,False,False,entered_big_circle,entered_big_circle,direct,171,21,both_lose,baseline_advantage
457,-42.116642,-165.489617,-123.372975,False,False,entered_big_circle,entered_big_circle,direct,130,18,both_lose,baseline_advantage
149,-32.218588,-156.944239,-124.725651,False,False,entered_big_circle,entered_big_circle,direct,216,21,both_lose,baseline_advantage
76,-28.773631,-152.09479,-123.321159,False,False,entered_small_circle,entered_big_circle,attack,64,17,both_lose,baseline_advantage
584,-27.698478,-149.815397,-122.11692,False,False,entered_small_circle,entered_big_circle,attack,68,14,both_lose,baseline_advantage
648,-27.180982,-148.242334,-121.061351,False,False,entered_big_circle,entered_big_circle,direct,212,7,both_lose,baseline_advantage
395,-25.664187,-147.51973,-121.855543,False,False,entered_big_circle,entered_big_circle,direct,197,12,both_lose,baseline_advantage
259,315.207593,97.674885,-217.532708,True,False,intercepted_before_small_circle,entered_big_circle,detour,33,360,ops_only_win,ops_advantage
748,312.089831,97.055725,-215.034106,True,False,intercepted_before_small_circle,entered_big_circle,detour,37,352,ops_only_win,ops_advantage
513,311.040314,96.583495,-214.456819,True,False,intercepted_before_small_circle,entered_big_circle,detour,50,370,ops_only_win,ops_advantage
406,308.955457,97.066365,-211.889092,True,False,intercepted_before_small_circle,entered_big_circle,detour,39,359,ops_only_win,ops_advantage
708,304.460779,96.360836,-208.099942,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,364,ops_only_win,ops_advantage
36,302.348006,97.919457,-204.428549,True,False,intercepted_before_small_circle,entered_big_circle,detour,32,364,ops_only_win,ops_advantage
50,295.541799,95.664244,-199.877556,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,383,ops_only_win,ops_advantage
95,294.551685,97.343854,-197.207832,True,False,intercepted_before_small_circle,entered_big_circle,detour,46,402,ops_only_win,ops_advantage
636,291.239556,96.846487,-194.393069,True,False,intercepted_before_small_circle,entered_big_circle,detour,35,387,ops_only_win,ops_advantage
538,290.863294,96.758004,-194.10529,True,False,intercepted_before_small_circle,entered_big_circle,detour,39,375,ops_only_win,ops_advantage
298,289.86413,118.693626,-171.170504,True,False,intercepted_in_big_circle,entered_big_circle,direct,31,355,ops_only_win,ops_advantage
236,285.536402,97.480717,-188.055685,True,False,intercepted_before_small_circle,entered_big_circle,detour,33,283,ops_only_win,ops_advantage
355,283.467222,96.681278,-186.785944,True,False,intercepted_before_small_circle,entered_big_circle,detour,38,371,ops_only_win,ops_advantage
465,280.097872,97.44139,-182.656482,True,False,intercepted_before_small_circle,entered_big_circle,detour,52,383,ops_only_win,ops_advantage
228,278.942748,97.864246,-181.078502,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,383,ops_only_win,ops_advantage
204,278.637358,97.181572,-181.455786,True,False,intercepted_before_small_circle,entered_big_circle,detour,38,376,ops_only_win,ops_advantage
772,277.442923,95.318282,-182.124642,True,False,intercepted_before_small_circle,entered_big_circle,detour,48,370,ops_only_win,ops_advantage
569,277.094551,97.221687,-179.872864,True,False,intercepted_before_small_circle,entered_big_circle,detour,32,367,ops_only_win,ops_advantage
146,276.739577,96.931747,-179.807831,True,False,intercepted_before_small_circle,entered_big_circle,detour,39,377,ops_only_win,ops_advantage
665,276.516386,97.880839,-178.635547,True,False,intercepted_before_small_circle,entered_big_circle,detour,31,358,ops_only_win,ops_advantage
