episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
10,325,direct,detour,attack,0.6105203032493591,0.0,detour,0.08875292539596558,0.597987174987793,0.5092342495918274
64,2309,detour,attack,attack,0.7969830632209778,0.0,attack,0.09229776263237,0.7719045877456665,0.6796068251132965
80,2808,attack,detour,attack,0.9645568132400513,0.0,detour,0.5095365047454834,1.0246660709381104,0.515129566192627
93,3281,detour,attack,attack,0.6872215867042542,0.0,attack,0.10257561504840851,0.6108144521713257,0.5082388371229172
97,3812,attack,detour,attack,1.4241209030151367,0.0,detour,0.9160677790641785,1.4277782440185547,0.5117104649543762
155,5665,detour,attack,attack,0.4063224494457245,0.0,attack,0.02788461744785309,0.5455846786499023,0.5177000612020493
230,9046,attack,detour,attack,1.1138935089111328,0.0,detour,0.7164973020553589,1.224862813949585,0.5083655118942261
245,9454,detour,attack,attack,0.5602693557739258,0.0,attack,0.05598253756761551,0.6080774068832397,0.5520948693156242
245,9567,attack,detour,attack,0.9111925363540649,0.0,detour,0.366161584854126,0.9799630641937256,0.6138014793395996
273,10560,detour,direct,direct,0.7466945648193359,0.0,direct,0.23411215841770172,0.7755312323570251,0.5414190739393234
284,11003,direct,attack,attack,0.7775144577026367,0.0,attack,0.21454274654388428,0.7301895618438721,0.5156468152999878
