episode,global_step,episode_step,true_policy,new_assumed_policy
14,113,6,chase_y,chase_y
25,205,3,chase_x,chase_x
38,304,14,chase_y,chase_y
52,406,1,chase_x,chase_x
66,503,6,chase_y,chase_y
81,610,5,chase_x,chase_x
92,705,6,chase_y,chase_y
103,804,11,chase_x,chase_x
114,910,13,chase_y,chase_y
126,1008,13,chase_x,chase_x
137,1104,12,chase_y,chase_y
151,1207,7,chase_x,chase_x
162,1304,7,chase_y,chase_y
174,1404,11,chase_x,chase_x
186,1504,10,chase_y,chase_y
197,1608,12,chase_x,chase_x
210,1704,18,chase_y,chase_y
221,1803,7,chase_x,chase_x
234,1904,6,chase_y,chase_y
246,2004,5,chase_x,chase_x
258,2104,5,chase_y,chase_y
270,2204,9,chase_x,chase_x
282,2307,8,chase_y,chase_y
295,2404,5,chase_x,chase_x
307,2510,4,chase_y,chase_y
318,2605,9,chase_x,chase_x
327,2710,8,chase_y,chase_y
339,2809,11,chase_x,chase_x
349,2907,16,chase_y,chase_y
361,3006,9,chase_x,chase_x
374,3104,8,chase_y,chase_y
387,3204,6,chase_x,chase_x
402,3308,7,chase_y,chase_y
415,3404,14,chase_x,chase_x
428,3508,11,chase_y,chase_y
442,3607,10,chase_x,chase_x
457,3705,9,chase_y,chase_y
471,3805,6,chase_x,chase_x
481,3904,10,chase_y,chase_y
495,4006,7,chase_x,chase_x
505,4105,10,chase_y,chase_y
516,4203,11,chase_x,chase_x
527,4306,9,chase_y,chase_y
537,4405,18,chase_x,chase_x
549,4513,7,chase_y,chase_y
559,4604,11,chase_x,chase_x
574,4704,3,chase_y,chase_y
587,4806,12,chase_x,chase_x
599,4904,7,chase_y,chase_y
610,5003,4,chase_x,chase_x
623,5104,4,chase_y,chase_y
635,5204,12,chase_x,chase_x
648,5304,10,chase_y,chase_y
660,5404,9,chase_x,chase_x
670,5504,12,chase_y,chase_y
682,5604,16,chase_x,chase_x
695,5705,9,chase_y,chase_y
707,5807,6,chase_x,chase_x
717,5904,7,chase_y,chase_y
729,6004,11,chase_x,chase_x
744,6106,5,chase_y,chase_y
755,6204,14,chase_x,chase_x
764,6305,15,chase_y,chase_y
774,6409,11,chase_x,chase_x
788,6504,5,chase_y,chase_y
803,6610,1,chase_x,chase_x
819,6706,8,chase_y,chase_y
831,6805,6,chase_x,chase_x
843,6914,7,chase_y,chase_y
853,7004,12,chase_x,chase_x
864,7106,11,chase_y,chase_y
877,7204,11,chase_x,chase_x
888,7304,6,chase_y,chase_y
900,7404,8,chase_x,chase_x
915,7517,3,chase_y,chase_y
923,7603,15,chase_x,chase_x
937,7704,6,chase_y,chase_y
948,7804,14,chase_x,chase_x
962,7911,11,chase_y,chase_y
973,8004,5,chase_x,chase_x
989,8110,7,chase_y,chase_y
