episode,global_step,episode_step,reward,episode_reward_so_far,intruder_policy,intruder_policy_before_step,response_policy,response_policy_correct,winner,reason,collision,intruder_distance,agent_distance,interceptor_action_x,interceptor_action_y,intruder_action_x,intruder_action_y
0,1,1,-0.20109125137329104,-0.20109125137329104,direct,direct,direct,True,,running,False,1.387636661529541,1.3023654222488403,0.029999999329447746,-0.029999999329447746,-0.0035151203628629446,0.015609098598361015
0,2,2,-0.19418073058128357,-0.3952719819545746,direct,direct,direct,True,,running,False,1.3716365098953247,1.263812780380249,0.029999999329447746,-0.029999999329447746,-0.0035151203628629446,0.015609098598361015
0,3,3,-0.19582477569580076,-0.5910967576503754,direct,direct,direct,True,,running,False,1.3556365966796875,1.2680330276489258,0.029999999329447746,0.029999999329447746,-0.003515120828524232,0.01560909952968359
0,4,4,-0.19756707906723023,-0.7886638367176056,direct,direct,direct,True,,running,False,1.3396365642547607,1.2727445363998413,0.029999999329447746,0.029999999329447746,-0.0035151205956935883,0.01560909766703844
0,5,5,-0.19112586140632631,-0.979789698123932,direct,direct,direct,True,,running,False,1.3236364126205444,1.2365384101867676,-0.029999999329447746,-0.029999999329447746,-0.0035151205956935883,0.01560909766703844
0,6,6,-0.1848521268367767,-1.1646418249607087,direct,direct,direct,True,,running,False,1.3076363801956177,1.201169729232788,0.029999999329447746,-0.024448417127132416,-0.003515120828524232,0.015609098598361015
0,7,7,-0.18686968445777893,-1.3515115094184875,direct,direct,direct,True,,running,False,1.291636347770691,1.2072575092315674,-0.029999999329447746,0.029999999329447746,-0.003515120828524232,0.015609098598361015
0,8,8,-0.18866927981376652,-1.540180789232254,direct,direct,direct,True,,running,False,1.2756363153457642,1.2122554779052734,0.029999999329447746,0.029999999329447746,-0.0035151210613548756,0.015609098598361015
0,9,9,-0.18208529114723207,-1.7222660803794863,direct,direct,direct,True,,running,False,1.2596362829208374,1.1753355264663696,0.029999999329447746,-0.029999999329447746,-0.0035151210613548756,0.015609098598361015
0,10,10,-0.18408942580223084,-1.906355506181717,direct,direct,direct,True,,running,False,1.2436362504959106,1.1813561916351318,0.029999999329447746,0.029999999329447746,-0.0035151210613548756,0.015609098598361015
0,11,11,-0.1777205860614777,-2.084076092243195,direct,direct,direct,True,,running,False,1.2276362180709839,1.1455119848251343,0.029999999329447746,-0.029999999329447746,-0.0035151210613548756,0.01560909766703844
0,12,12,-0.17147472858428958,-2.2555508208274846,direct,direct,direct,True,,running,False,1.2116360664367676,1.1102826595306396,0.029999999329447746,-0.029999999329447746,-0.0035151210613548756,0.01560909766703844
0,13,13,-0.17316121816635133,-2.4287120389938357,direct,direct,direct,True,,running,False,1.1956360340118408,1.1147150993347168,-0.029999999329447746,0.029999999329447746,-0.003515121527016163,0.01560909952968359
0,14,14,-0.16508875846862794,-2.5938007974624635,direct,direct,direct,True,,running,False,1.179636001586914,1.0703527927398682,0.005932636559009552,-0.029999999329447746,-0.003515121527016163,0.015609098598361015
0,15,15,-0.1589519715309143,-2.752752768993378,direct,direct,direct,True,,running,False,1.1636359691619873,1.0356688499450684,0.029999999329447746,-0.029999999329447746,-0.0035151217598468065,0.015609098598361015
0,16,16,-0.16056421756744388,-2.913316986560822,direct,direct,direct,True,,running,False,1.1476359367370605,1.0397300720214844,-0.029999999329447746,0.029999999329447746,-0.0035151217598468065,0.015609098598361015
0,17,17,-0.15376994371414188,-3.067086930274964,direct,direct,direct,True,,running,False,1.1316359043121338,1.0017586946487427,-0.029999999329447746,-0.029999999329447746,-0.0035151217598468065,0.015609098598361015
0,18,18,-0.1554993009567261,-3.22258623123169,direct,direct,direct,True,,running,False,1.115635871887207,1.0064054727554321,-0.029999999329447746,0.029999999329447746,-0.0035151217598468065,0.01560909766703844
0,19,19,-0.14923482298851015,-3.3718210542202,direct,direct,direct,True,,running,False,1.0996357202529907,0.9710830450057983,0.029999999329447746,-0.029999999329447746,-0.00351512199267745,0.01560909766703844
0,20,20,-0.15149161577224732,-3.5233126699924475,direct,direct,direct,True,,running,False,1.0836358070373535,0.978367030620575,-0.02289097011089325,0.029999999329447746,-0.003515122691169381,0.01560909952968359
0,21,21,-0.15374917149543763,-3.6770618414878853,direct,direct,direct,True,,running,False,1.0676356554031372,0.9856547713279724,0.029999999329447746,0.029999999329447746,-0.00351512199267745,0.01560909766703844
0,22,22,-0.14694507479667665,-3.824006916284562,direct,direct,direct,True,,running,False,1.0516356229782104,0.9476342797279358,-0.029999999329447746,-0.029999999329447746,-0.003515122691169381,0.015609098598361015
0,23,23,-0.14924930691719057,-3.9732562232017523,direct,direct,direct,True,,running,False,1.0356355905532837,0.9551554322242737,0.029999999329447746,0.029999999329447746,-0.003515122924000025,0.015609098598361015
0,24,24,-0.15167533516883852,-4.124931558370591,direct,direct,direct,True,,running,False,1.019635558128357,0.9632855653762817,0.029999999329447746,0.029999999329447746,-0.003515122924000025,0.015609098598361015
0,25,25,-0.15422006607055666,-4.279151624441147,direct,direct,direct,True,,running,False,1.0036356449127197,0.9720092415809631,0.029999999329447746,0.029999999329447746,-0.003515122924000025,0.015609098598361015
0,26,26,-100.0,-104.27915162444114,direct,direct,direct,True,intruder,entered_big_circle,False,0.9876356720924377,0.9813106656074524,0.029999999329447746,0.029999999329447746,-0.003515122691169381,0.01560909766703844
1,27,1,-0.25058738350868226,-0.25058738350868226,direct,direct,direct,True,,running,False,1.4564980268478394,1.567061424255371,-0.029999999329447746,-0.029999999329447746,0.008947482332587242,0.013264334760606289
1,28,2,-0.2540599381923676,-0.5046473217010499,direct,direct,direct,True,,running,False,1.4404979944229126,1.580424189567566,0.029999999329447746,0.029999999329447746,0.008947482332587242,0.013264335691928864
1,29,3,-0.25116985797882085,-0.7558171796798707,direct,direct,direct,True,,running,False,1.4244980812072754,1.5619738101959229,0.029999999329447746,-0.023854665458202362,0.008947482332587242,0.013264336623251438
