episode,opsdemo_reward,baseline_reward
179,91.0,92.0
180,95.0,89.0
181,92.0,92.0
182,94.0,91.0
183,86.0,91.0
184,96.0,92.0
185,86.0,89.0
186,89.0,92.0
187,93.0,89.0
188,88.0,87.0
189,96.0,91.0
190,90.0,97.0
191,-56.0,91.0
192,-56.0,86.0
193,87.0,94.0
194,88.0,90.0
195,89.0,89.0
196,89.0,94.0
197,92.0,92.0
198,89.0,94.0
199,88.0,86.0
200,93.0,90.0
201,90.0,93.0
202,91.0,91.0
203,97.0,86.0
204,-48.0,87.0
205,90.0,94.0
206,-59.0,87.0
207,79.0,90.0
208,94.0,92.0
209,89.0,90.0
210,89.0,99.0
211,97.0,83.0
212,93.0,90.0
213,95.0,95.0
214,92.0,94.0
215,93.0,91.0
216,87.0,89.0
217,94.0,90.0
218,96.0,81.0
219,92.0,85.0
220,89.0,91.0
221,-69.0,94.0
222,-61.0,96.0
223,58.0,84.0
224,92.0,91.0
225,99.0,93.0
226,92.0,92.0
227,90.0,88.0
228,96.0,89.0
229,91.0,96.0
230,92.0,84.0
231,94.0,83.0
232,85.0,76.0
233,95.0,97.0
234,87.0,91.0
235,90.0,87.0
236,95.0,96.0
237,82.0,94.0
238,-56.0,92.0
239,91.0,82.0
240,93.0,85.0
241,96.0,91.0
242,88.0,84.0
243,94.0,91.0
244,90.0,85.0
245,97.0,91.0
246,86.0,88.0
247,90.0,92.0
248,93.0,92.0
249,88.0,89.0
250,95.0,96.0
251,94.0,92.0
252,96.0,92.0
253,86.0,87.0
254,90.0,92.0
255,55.0,86.0
256,90.0,94.0
257,-40.0,89.0
258,93.0,85.0
259,94.0,98.0
260,89.0,86.0
261,96.0,93.0
262,92.0,85.0
263,90.0,92.0
264,95.0,92.0
265,82.0,93.0
266,92.0,90.0
267,95.0,96.0
268,90.0,92.0
269,84.0,95.0
270,93.0,89.0
271,93.0,92.0
272,90.0,92.0
273,84.0,93.0
274,-56.0,91.0
275,87.0,88.0
276,93.0,87.0
277,77.0,91.0
278,93.0,91.0
279,95.0,99.0
280,89.0,91.0
281,93.0,95.0
282,90.0,89.0
283,95.0,93.0
284,89.0,91.0
285,98.0,92.0
286,89.0,94.0
287,92.0,86.0
288,95.0,96.0
289,90.0,90.0
290,-59.0,96.0
291,92.0,93.0
292,80.0,92.0
293,96.0,89.0
294,-45.0,91.0
295,89.0,87.0
296,94.0,88.0
297,92.0,92.0
298,92.0,81.0
299,94.0,87.0
300,94.0,89.0
301,95.0,90.0
302,91.0,92.0
303,87.0,92.0
304,88.0,93.0
305,97.0,95.0
306,93.0,91.0
307,85.0,90.0
308,67.0,87.0
309,90.0,84.0
310,94.0,99.0
311,-45.0,91.0
312,79.0,97.0
313,89.0,94.0
314,93.0,94.0
315,89.0,94.0
316,94.0,89.0
317,93.0,92.0
318,89.0,89.0
319,92.0,88.0
320,88.0,93.0
321,92.0,90.0
322,95.0,90.0
323,95.0,91.0
324,-48.0,90.0
325,96.0,94.0
326,99.0,92.0
327,-55.0,97.0
328,94.0,90.0
329,88.0,82.0
330,96.0,84.0
331,93.0,88.0
332,95.0,92.0
333,94.0,91.0
334,89.0,92.0
335,94.0,88.0
336,84.0,89.0
337,88.0,87.0
338,91.0,94.0
339,91.0,88.0
340,94.0,88.0
341,83.0,94.0
342,92.0,96.0
343,-45.0,99.0
344,92.0,87.0
345,83.0,89.0
346,65.0,96.0
347,96.0,91.0
348,96.0,90.0
349,96.0,88.0
350,89.0,90.0
351,91.0,87.0
352,89.0,92.0
353,89.0,89.0
354,92.0,83.0
355,89.0,86.0
356,94.0,92.0
357,92.0,90.0
358,81.0,94.0
359,88.0,89.0
360,89.0,93.0
361,85.0,98.0
362,-54.0,92.0
363,89.0,91.0
364,91.0,90.0
365,91.0,96.0
366,93.0,92.0
367,86.0,90.0
368,96.0,87.0
369,93.0,86.0
370,92.0,89.0
371,87.0,88.0
372,91.0,92.0
373,83.0,96.0
374,-44.0,89.0
375,94.0,86.0
376,-43.0,92.0
377,66.0,96.0
378,91.0,90.0
379,89.0,90.0
380,90.0,88.0
381,87.0,87.0
382,95.0,95.0
383,86.0,92.0
384,90.0,94.0
385,87.0,82.0
386,-59.0,88.0
387,95.0,93.0
388,85.0,88.0
389,96.0,95.0
390,-57.0,93.0
391,99.0,98.0
392,85.0,88.0
393,95.0,87.0
394,74.0,99.0
395,80.0,90.0
396,95.0,95.0
397,89.0,97.0
398,92.0,84.0
399,90.0,87.0
400,96.0,90.0
401,-57.0,91.0
402,96.0,94.0
403,-51.0,93.0
404,61.0,91.0
405,88.0,97.0
406,92.0,87.0
407,98.0,89.0
408,94.0,92.0
409,92.0,84.0
410,93.0,91.0
411,91.0,89.0
412,91.0,94.0
413,94.0,90.0
414,88.0,86.0
415,83.0,94.0
416,96.0,88.0
417,90.0,89.0
418,-43.0,92.0
419,66.0,79.0
420,62.0,94.0
421,92.0,84.0
422,88.0,89.0
423,90.0,93.0
424,92.0,97.0
425,93.0,89.0
426,93.0,97.0
427,93.0,91.0
428,86.0,95.0
429,94.0,91.0
430,94.0,86.0
431,81.0,97.0
432,91.0,90.0
433,87.0,82.0
434,-49.0,90.0
435,94.0,90.0
436,95.0,89.0
437,57.0,90.0
438,89.0,76.0
439,91.0,96.0
440,94.0,85.0
441,93.0,97.0
442,85.0,89.0
443,90.0,85.0
444,96.0,93.0
445,89.0,85.0
446,89.0,93.0
447,95.0,95.0
448,92.0,89.0
449,76.0,92.0
450,95.0,95.0
451,-54.0,85.0
452,78.0,88.0
453,68.0,96.0
454,89.0,89.0
455,94.0,94.0
456,95.0,90.0
457,95.0,88.0
458,93.0,91.0
459,91.0,96.0
460,95.0,86.0
461,93.0,91.0
462,91.0,95.0
463,90.0,93.0
464,96.0,96.0
465,92.0,98.0
466,99.0,89.0
467,-49.0,96.0
468,87.0,86.0
469,63.0,91.0
470,95.0,91.0
471,89.0,90.0
472,84.0,81.0
473,94.0,89.0
474,93.0,88.0
475,95.0,95.0
476,95.0,88.0
477,95.0,90.0
478,91.0,85.0
479,85.0,96.0
480,95.0,89.0
481,90.0,78.0
482,95.0,86.0
483,95.0,80.0
484,93.0,80.0
485,95.0,89.0
486,93.0,97.0
487,92.0,91.0
488,94.0,80.0
489,58.0,94.0
490,94.0,90.0
491,88.0,90.0
492,-48.0,87.0
493,93.0,87.0
494,95.0,89.0
495,88.0,93.0
496,95.0,94.0
497,88.0,88.0
498,88.0,92.0
499,76.0,96.0
500,92.0,90.0
501,93.0,92.0
502,94.0,97.0
503,95.0,95.0
504,96.0,90.0
505,79.0,92.0
506,91.0,92.0
507,58.0,89.0
508,96.0,93.0
509,92.0,95.0
510,91.0,90.0
511,88.0,88.0
512,66.0,93.0
513,98.0,97.0
514,96.0,91.0
515,98.0,88.0
516,95.0,92.0
517,96.0,95.0
518,85.0,90.0
519,89.0,89.0
520,89.0,90.0
521,91.0,93.0
522,88.0,81.0
523,77.0,99.0
524,91.0,92.0
525,-44.0,93.0
526,68.0,91.0
527,97.0,90.0
528,93.0,89.0
529,94.0,97.0
530,92.0,90.0
531,96.0,95.0
532,94.0,90.0
533,95.0,93.0
534,76.0,95.0
535,92.0,94.0
536,89.0,83.0
537,85.0,96.0
538,95.0,94.0
539,91.0,97.0
540,90.0,99.0
541,-52.0,94.0
542,98.0,98.0
543,-57.0,93.0
544,88.0,89.0
545,96.0,95.0
546,93.0,94.0
547,91.0,92.0
548,91.0,93.0
549,89.0,92.0
550,94.0,91.0
551,91.0,92.0
552,90.0,93.0
553,91.0,93.0
554,93.0,96.0
555,86.0,92.0
556,94.0,98.0
557,93.0,94.0
558,93.0,95.0
559,75.0,96.0
560,77.0,95.0
561,90.0,85.0
562,-51.0,95.0
563,66.0,91.0
564,99.0,94.0
565,92.0,87.0
566,97.0,88.0
567,97.0,88.0
568,91.0,91.0
569,95.0,84.0
570,91.0,96.0
571,93.0,91.0
572,87.0,91.0
573,98.0,84.0
574,88.0,96.0
575,94.0,82.0
576,89.0,94.0
577,93.0,95.0
578,93.0,92.0
579,72.0,99.0
580,82.0,92.0
581,89.0,83.0
582,90.0,85.0
583,95.0,92.0
584,97.0,95.0
585,93.0,88.0
586,51.0,97.0
587,95.0,79.0
588,90.0,90.0
589,94.0,93.0
590,90.0,95.0
591,95.0,93.0
592,91.0,88.0
593,87.0,92.0
594,94.0,92.0
595,95.0,88.0
596,90.0,93.0
597,90.0,91.0
598,92.0,83.0
599,95.0,89.0
600,77.0,96.0
601,62.0,93.0
602,-52.0,96.0
603,79.0,88.0
604,98.0,93.0
605,95.0,96.0
606,94.0,93.0
607,94.0,95.0
608,90.0,84.0
609,89.0,89.0
610,86.0,84.0
611,94.0,90.0
612,84.0,85.0
613,89.0,86.0
614,82.0,91.0
615,90.0,90.0
616,92.0,89.0
617,95.0,94.0
618,72.0,96.0
619,95.0,97.0
620,-47.0,84.0
621,86.0,87.0
622,83.0,91.0
623,95.0,95.0
624,89.0,95.0
625,98.0,88.0
626,89.0,92.0
627,93.0,95.0
628,90.0,91.0
629,92.0,95.0
630,93.0,86.0
631,95.0,84.0
632,91.0,94.0
633,87.0,90.0
634,73.0,92.0
635,-58.0,86.0
636,61.0,84.0
637,96.0,92.0
638,98.0,92.0
639,94.0,93.0
640,99.0,87.0
641,94.0,95.0
642,94.0,88.0
643,94.0,92.0
644,89.0,99.0
645,95.0,83.0
646,96.0,93.0
647,96.0,90.0
648,91.0,85.0
649,98.0,85.0
650,85.0,87.0
651,94.0,93.0
652,97.0,93.0
653,94.0,93.0
654,77.0,91.0
655,86.0,89.0
656,91.0,88.0
657,-52.0,83.0
658,74.0,88.0
659,98.0,93.0
660,81.0,93.0
661,90.0,93.0
662,93.0,93.0
663,92.0,91.0
664,92.0,87.0
665,96.0,96.0
666,94.0,91.0
667,82.0,94.0
668,92.0,98.0
669,95.0,92.0
670,96.0,92.0
671,93.0,85.0
672,91.0,93.0
673,93.0,87.0
674,99.0,88.0
675,80.0,94.0
676,92.0,87.0
677,-59.0,89.0
678,84.0,95.0
679,95.0,87.0
680,92.0,91.0
681,91.0,96.0
682,92.0,94.0
683,93.0,92.0
684,94.0,89.0
685,97.0,89.0
686,95.0,99.0
687,94.0,91.0
688,90.0,85.0
689,89.0,93.0
690,82.0,89.0
691,95.0,81.0
692,92.0,90.0
693,-53.0,93.0
694,92.0,94.0
695,-62.0,91.0
696,99.0,90.0
697,86.0,97.0
698,91.0,94.0
699,92.0,89.0
700,91.0,97.0
701,95.0,97.0
702,87.0,94.0
703,88.0,93.0
704,90.0,90.0
705,93.0,93.0
706,86.0,82.0
707,93.0,88.0
708,89.0,92.0
709,-61.0,85.0
710,91.0,86.0
711,88.0,92.0
712,87.0,95.0
713,75.0,88.0
714,93.0,93.0
715,93.0,95.0
716,95.0,92.0
717,87.0,89.0
718,90.0,90.0
719,86.0,84.0
720,93.0,92.0
721,95.0,87.0
722,93.0,96.0
723,97.0,88.0
724,81.0,92.0
725,83.0,83.0
726,-54.0,91.0
727,83.0,89.0
728,92.0,83.0
729,94.0,92.0
730,67.0,90.0
731,93.0,89.0
732,90.0,88.0
733,94.0,94.0
734,93.0,90.0
735,90.0,89.0
736,91.0,99.0
737,93.0,90.0
738,94.0,79.0
739,81.0,91.0
740,62.0,92.0
741,93.0,88.0
742,92.0,78.0
743,93.0,88.0
744,-55.0,97.0
745,68.0,93.0
746,92.0,95.0
747,94.0,96.0
748,91.0,84.0
749,90.0,88.0
750,92.0,99.0
751,92.0,93.0
752,84.0,94.0
753,91.0,92.0
754,91.0,91.0
755,90.0,91.0
756,88.0,88.0
757,93.0,87.0
758,54.0,94.0
759,68.0,83.0
760,87.0,96.0
761,77.0,92.0
762,91.0,90.0
763,99.0,96.0
764,93.0,94.0
765,89.0,86.0
766,85.0,94.0
767,93.0,89.0
768,91.0,92.0
769,98.0,92.0
770,89.0,90.0
771,91.0,92.0
772,92.0,87.0
773,96.0,81.0
774,67.0,95.0
775,96.0,93.0
776,96.0,95.0
777,93.0,96.0
778,93.0,90.0
779,55.0,88.0
780,61.0,89.0
781,95.0,80.0
782,96.0,86.0
783,97.0,91.0
784,94.0,92.0
785,89.0,96.0
786,94.0,92.0
787,96.0,91.0
788,94.0,95.0
789,99.0,95.0
790,85.0,92.0
791,93.0,94.0
792,91.0,88.0
793,99.0,90.0
794,97.0,89.0
795,92.0,86.0
796,82.0,98.0
797,-43.0,91.0
798,75.0,93.0
799,87.0,92.0
800,90.0,92.0
801,92.0,92.0
802,94.0,92.0
803,90.0,90.0
804,90.0,96.0
805,94.0,93.0
806,92.0,88.0
807,93.0,85.0
808,92.0,95.0
809,92.0,92.0
810,91.0,90.0
811,89.0,88.0
812,97.0,96.0
813,79.0,88.0
814,92.0,95.0
815,-53.0,90.0
816,-68.0,91.0
817,83.0,88.0
818,92.0,89.0
819,98.0,94.0
820,94.0,91.0
821,88.0,87.0
822,93.0,96.0
823,89.0,85.0
824,92.0,82.0
825,88.0,81.0
826,93.0,93.0
827,87.0,88.0
828,95.0,92.0
829,92.0,87.0
830,-47.0,94.0
831,-59.0,90.0
832,80.0,88.0
833,90.0,88.0
834,86.0,96.0
835,87.0,93.0
836,80.0,96.0
837,90.0,94.0
838,89.0,96.0
839,97.0,85.0
840,94.0,98.0
841,95.0,97.0
842,-55.0,86.0
843,91.0,93.0
844,93.0,87.0
845,81.0,86.0
846,93.0,99.0
847,94.0,95.0
848,71.0,94.0
849,88.0,97.0
850,88.0,94.0
851,96.0,96.0
852,87.0,87.0
853,94.0,89.0
854,95.0,92.0
855,89.0,95.0
856,92.0,89.0
857,92.0,92.0
858,97.0,86.0
859,85.0,95.0
860,91.0,92.0
861,93.0,90.0
862,92.0,95.0
863,-57.0,84.0
864,96.0,94.0
865,94.0,86.0
866,89.0,95.0
867,92.0,95.0
868,95.0,79.0
869,95.0,93.0
870,90.0,98.0
871,92.0,92.0
872,96.0,88.0
873,83.0,94.0
874,93.0,97.0
875,90.0,90.0
876,89.0,94.0
877,94.0,91.0
878,80.0,91.0
879,97.0,88.0
880,-50.0,92.0
881,-61.0,93.0
882,75.0,85.0
883,97.0,84.0
884,88.0,86.0
885,95.0,90.0
886,94.0,99.0
887,87.0,88.0
888,96.0,87.0
889,96.0,91.0
890,93.0,93.0
891,96.0,93.0
892,90.0,92.0
893,94.0,88.0
894,86.0,90.0
895,85.0,85.0
896,91.0,87.0
897,70.0,88.0
898,82.0,88.0
899,98.0,91.0
900,94.0,92.0
901,75.0,92.0
902,89.0,98.0
903,63.0,91.0
904,87.0,93.0
905,90.0,88.0
906,95.0,89.0
907,96.0,86.0
908,94.0,94.0
909,96.0,86.0
910,92.0,94.0
911,92.0,93.0
912,91.0,91.0
913,86.0,89.0
914,79.0,93.0
915,53.0,86.0
916,-55.0,90.0
917,92.0,96.0
918,91.0,93.0
919,95.0,93.0
920,94.0,94.0
921,90.0,86.0
922,94.0,91.0
923,90.0,87.0
924,96.0,98.0
925,91.0,91.0
926,95.0,85.0
927,86.0,93.0
928,95.0,94.0
929,89.0,95.0
930,92.0,91.0
931,98.0,87.0
932,87.0,88.0
933,91.0,88.0
934,-40.0,95.0
935,93.0,94.0
936,96.0,95.0
937,-51.0,90.0
938,89.0,93.0
939,83.0,82.0
940,97.0,92.0
941,76.0,87.0
942,96.0,85.0
943,91.0,93.0
944,91.0,86.0
945,91.0,86.0
946,96.0,86.0
947,96.0,95.0
948,91.0,83.0
949,61.0,96.0
950,64.0,88.0
951,99.0,86.0
952,53.0,95.0
953,93.0,87.0
954,83.0,84.0
955,83.0,87.0
956,94.0,83.0
957,91.0,98.0
958,91.0,89.0
959,93.0,96.0
960,97.0,96.0
961,93.0,90.0
962,91.0,98.0
963,73.0,91.0
964,88.0,90.0
965,78.0,97.0
966,-56.0,93.0
967,70.0,93.0
968,98.0,94.0
969,92.0,94.0
970,94.0,88.0
971,87.0,89.0
972,98.0,96.0
973,95.0,96.0
974,87.0,93.0
975,85.0,90.0
976,94.0,91.0
977,92.0,91.0
978,91.0,89.0
979,98.0,89.0
980,-51.0,94.0
981,92.0,93.0
982,63.0,85.0
983,95.0,84.0
984,94.0,97.0
985,69.0,90.0
986,79.0,97.0
987,90.0,93.0
988,92.0,94.0
989,90.0,90.0
990,94.0,91.0
991,93.0,95.0
992,90.0,89.0
993,85.0,96.0
994,-45.0,89.0
995,93.0,93.0
996,59.0,86.0
997,59.0,93.0
998,93.0,92.0
999,91.0,98.0
