episode,opsdemo_reward,baseline_reward
200,83.0,90.0
201,96.0,92.0
202,96.0,90.0
203,92.0,90.0
204,94.0,94.0
205,92.0,91.0
206,96.0,92.0
207,71.0,92.0
208,86.0,93.0
209,82.0,76.0
210,92.0,86.0
211,57.0,92.0
212,95.0,94.0
213,89.0,95.0
214,89.0,93.0
215,95.0,94.0
216,98.0,93.0
217,92.0,97.0
218,94.0,94.0
219,95.0,90.0
220,94.0,90.0
221,93.0,89.0
222,96.0,95.0
223,89.0,89.0
224,96.0,93.0
225,94.0,92.0
226,84.0,90.0
227,-69.0,90.0
228,90.0,92.0
229,88.0,93.0
230,59.0,92.0
231,68.0,92.0
232,90.0,80.0
233,94.0,88.0
234,95.0,86.0
235,89.0,88.0
236,91.0,94.0
237,90.0,88.0
238,91.0,91.0
239,93.0,86.0
240,94.0,89.0
241,87.0,93.0
242,58.0,93.0
243,50.0,91.0
244,90.0,93.0
245,74.0,93.0
246,86.0,85.0
247,92.0,97.0
248,96.0,93.0
249,97.0,93.0
250,92.0,93.0
251,95.0,85.0
252,96.0,88.0
253,88.0,96.0
254,85.0,92.0
255,92.0,96.0
256,90.0,93.0
257,70.0,93.0
258,-56.0,85.0
259,-52.0,94.0
260,87.0,88.0
261,94.0,91.0
262,96.0,90.0
263,83.0,91.0
264,93.0,89.0
265,91.0,91.0
266,99.0,92.0
267,92.0,93.0
268,93.0,91.0
269,94.0,91.0
270,93.0,88.0
271,94.0,87.0
272,-47.0,92.0
273,92.0,88.0
274,99.0,96.0
275,96.0,88.0
276,-56.0,90.0
277,97.0,91.0
278,85.0,86.0
279,98.0,90.0
280,92.0,96.0
281,92.0,91.0
282,93.0,88.0
283,93.0,82.0
284,95.0,94.0
285,86.0,93.0
286,72.0,89.0
287,89.0,95.0
288,94.0,90.0
289,63.0,92.0
290,93.0,94.0
291,79.0,94.0
292,-57.0,92.0
293,90.0,90.0
294,96.0,89.0
295,96.0,93.0
296,89.0,91.0
297,94.0,97.0
298,93.0,89.0
299,92.0,94.0
300,82.0,91.0
301,96.0,87.0
302,94.0,88.0
303,87.0,87.0
304,93.0,95.0
305,95.0,92.0
306,-58.0,97.0
307,84.0,90.0
308,78.0,91.0
309,-43.0,86.0
310,88.0,96.0
311,94.0,92.0
312,89.0,89.0
313,96.0,94.0
314,95.0,85.0
315,92.0,89.0
316,96.0,92.0
317,90.0,96.0
318,89.0,90.0
319,92.0,98.0
320,91.0,87.0
321,91.0,91.0
322,83.0,95.0
323,65.0,91.0
324,93.0,92.0
325,94.0,94.0
326,90.0,87.0
327,73.0,91.0
328,95.0,93.0
329,97.0,96.0
330,69.0,90.0
331,85.0,94.0
332,94.0,92.0
333,80.0,84.0
334,90.0,95.0
335,88.0,92.0
336,92.0,93.0
337,92.0,91.0
338,87.0,95.0
339,91.0,87.0
340,-57.0,93.0
341,-65.0,92.0
342,97.0,94.0
343,87.0,93.0
344,93.0,86.0
345,87.0,85.0
346,89.0,87.0
347,84.0,90.0
348,82.0,85.0
349,87.0,87.0
350,92.0,95.0
351,93.0,86.0
352,93.0,93.0
353,87.0,88.0
354,91.0,91.0
355,92.0,91.0
356,91.0,91.0
357,95.0,87.0
358,82.0,93.0
359,90.0,87.0
360,92.0,92.0
361,82.0,91.0
362,90.0,93.0
363,89.0,85.0
364,81.0,87.0
365,83.0,89.0
366,95.0,93.0
367,93.0,89.0
368,94.0,94.0
369,87.0,88.0
370,87.0,91.0
371,88.0,93.0
372,71.0,88.0
373,-49.0,87.0
374,90.0,95.0
375,51.0,93.0
376,92.0,91.0
377,87.0,89.0
378,85.0,93.0
379,91.0,86.0
380,88.0,93.0
381,87.0,91.0
382,89.0,89.0
383,-52.0,84.0
384,84.0,95.0
385,93.0,94.0
386,89.0,96.0
387,90.0,86.0
388,43.0,83.0
389,83.0,98.0
390,80.0,92.0
391,97.0,89.0
392,88.0,93.0
393,91.0,90.0
394,94.0,91.0
395,95.0,78.0
396,91.0,86.0
397,95.0,91.0
398,74.0,88.0
399,-51.0,88.0
400,96.0,95.0
401,94.0,90.0
402,86.0,92.0
403,66.0,94.0
404,81.0,91.0
405,95.0,79.0
406,92.0,92.0
407,92.0,87.0
408,95.0,93.0
409,90.0,97.0
410,91.0,84.0
411,88.0,96.0
412,94.0,81.0
413,95.0,84.0
414,91.0,90.0
415,92.0,86.0
416,94.0,93.0
417,-57.0,94.0
418,48.0,88.0
419,91.0,93.0
420,93.0,91.0
421,93.0,94.0
422,93.0,94.0
423,85.0,92.0
424,86.0,93.0
425,95.0,89.0
426,94.0,85.0
427,96.0,96.0
428,90.0,94.0
429,93.0,80.0
430,93.0,89.0
431,91.0,96.0
432,92.0,96.0
433,95.0,95.0
434,85.0,92.0
435,91.0,89.0
436,88.0,94.0
437,80.0,85.0
438,-42.0,90.0
439,86.0,91.0
440,93.0,93.0
441,89.0,95.0
442,90.0,88.0
443,93.0,96.0
444,85.0,78.0
445,91.0,93.0
446,90.0,90.0
447,97.0,97.0
448,95.0,85.0
449,94.0,95.0
450,87.0,86.0
451,92.0,94.0
452,93.0,89.0
453,-47.0,98.0
454,98.0,91.0
455,98.0,86.0
456,71.0,94.0
457,68.0,93.0
458,89.0,92.0
459,90.0,97.0
460,81.0,97.0
461,93.0,85.0
462,94.0,93.0
463,96.0,96.0
464,88.0,97.0
465,92.0,93.0
466,90.0,92.0
467,65.0,92.0
468,97.0,91.0
469,-54.0,95.0
470,97.0,93.0
471,-47.0,89.0
472,97.0,90.0
473,92.0,96.0
474,94.0,92.0
475,91.0,83.0
476,90.0,91.0
477,81.0,94.0
478,93.0,90.0
479,97.0,86.0
480,93.0,93.0
481,93.0,92.0
482,92.0,86.0
483,94.0,93.0
484,87.0,97.0
485,87.0,87.0
486,94.0,91.0
487,94.0,90.0
488,-52.0,90.0
489,66.0,91.0
490,80.0,97.0
491,91.0,88.0
492,94.0,83.0
493,98.0,82.0
494,89.0,89.0
495,98.0,89.0
496,87.0,89.0
497,87.0,93.0
498,90.0,89.0
499,94.0,92.0
500,-49.0,94.0
501,95.0,90.0
502,56.0,85.0
503,60.0,75.0
504,87.0,90.0
505,91.0,94.0
506,95.0,94.0
507,92.0,85.0
508,92.0,94.0
509,92.0,90.0
510,94.0,85.0
511,98.0,82.0
512,88.0,95.0
513,92.0,84.0
514,84.0,92.0
515,83.0,86.0
516,96.0,92.0
517,91.0,92.0
518,95.0,87.0
519,87.0,94.0
520,90.0,91.0
521,-58.0,93.0
522,90.0,93.0
523,92.0,92.0
524,93.0,92.0
525,94.0,98.0
526,97.0,89.0
527,92.0,85.0
528,94.0,97.0
529,88.0,90.0
530,94.0,89.0
531,85.0,88.0
532,91.0,94.0
533,93.0,94.0
534,89.0,94.0
535,69.0,91.0
536,-40.0,87.0
537,98.0,90.0
538,82.0,86.0
539,73.0,94.0
540,90.0,88.0
541,96.0,88.0
542,93.0,81.0
543,87.0,89.0
544,86.0,87.0
545,92.0,93.0
546,80.0,88.0
547,94.0,91.0
548,70.0,89.0
549,93.0,85.0
550,69.0,90.0
551,-58.0,92.0
552,81.0,93.0
553,95.0,90.0
554,92.0,99.0
555,88.0,88.0
556,97.0,93.0
557,93.0,93.0
558,87.0,89.0
559,91.0,91.0
560,91.0,83.0
561,86.0,87.0
562,94.0,91.0
563,93.0,93.0
564,64.0,91.0
565,-48.0,84.0
566,91.0,87.0
567,65.0,90.0
568,91.0,88.0
569,95.0,93.0
570,94.0,88.0
571,88.0,93.0
572,83.0,93.0
573,96.0,89.0
574,88.0,89.0
575,93.0,88.0
576,95.0,91.0
577,95.0,92.0
578,92.0,90.0
579,93.0,98.0
580,95.0,88.0
581,99.0,91.0
582,-50.0,90.0
583,92.0,92.0
584,96.0,99.0
585,-55.0,72.0
586,74.0,97.0
587,97.0,85.0
588,97.0,98.0
589,95.0,93.0
590,94.0,98.0
591,91.0,92.0
592,92.0,91.0
593,93.0,89.0
594,92.0,97.0
595,85.0,94.0
596,87.0,95.0
597,85.0,99.0
598,86.0,90.0
599,91.0,90.0
600,-49.0,85.0
601,69.0,91.0
602,93.0,91.0
603,90.0,94.0
604,90.0,86.0
605,94.0,92.0
606,93.0,94.0
607,90.0,90.0
608,98.0,93.0
609,90.0,89.0
610,95.0,81.0
611,94.0,92.0
612,94.0,91.0
613,84.0,94.0
614,86.0,94.0
615,84.0,91.0
616,34.0,93.0
617,65.0,89.0
618,98.0,97.0
619,99.0,98.0
620,98.0,97.0
621,80.0,90.0
622,86.0,99.0
623,90.0,94.0
624,93.0,80.0
625,93.0,92.0
626,93.0,92.0
627,89.0,90.0
628,94.0,88.0
629,96.0,92.0
630,95.0,91.0
631,85.0,92.0
632,92.0,96.0
633,96.0,93.0
634,96.0,97.0
635,53.0,83.0
636,97.0,95.0
637,92.0,88.0
638,93.0,91.0
639,96.0,90.0
640,97.0,93.0
641,88.0,91.0
642,61.0,85.0
643,98.0,91.0
644,93.0,90.0
645,93.0,95.0
646,91.0,89.0
647,88.0,91.0
648,94.0,92.0
649,91.0,95.0
650,93.0,89.0
651,88.0,93.0
652,96.0,90.0
653,-43.0,96.0
654,89.0,97.0
655,-68.0,96.0
656,91.0,95.0
657,95.0,96.0
658,77.0,94.0
659,90.0,91.0
660,82.0,89.0
661,98.0,94.0
662,92.0,95.0
663,94.0,98.0
664,96.0,98.0
665,87.0,86.0
666,94.0,86.0
667,95.0,91.0
668,86.0,91.0
669,95.0,96.0
670,92.0,93.0
671,94.0,93.0
672,-57.0,89.0
673,92.0,87.0
674,45.0,95.0
675,92.0,87.0
676,89.0,96.0
677,92.0,89.0
678,87.0,93.0
679,94.0,95.0
680,90.0,93.0
681,90.0,95.0
682,85.0,92.0
683,92.0,93.0
684,91.0,96.0
685,92.0,91.0
686,84.0,92.0
687,92.0,97.0
688,99.0,98.0
689,92.0,94.0
690,62.0,88.0
691,65.0,88.0
692,91.0,90.0
693,76.0,90.0
694,82.0,86.0
695,94.0,90.0
696,98.0,95.0
697,89.0,94.0
698,96.0,77.0
699,94.0,89.0
700,91.0,92.0
701,91.0,95.0
702,92.0,92.0
703,95.0,84.0
704,94.0,95.0
705,99.0,85.0
706,98.0,88.0
707,90.0,84.0
708,91.0,96.0
709,95.0,89.0
710,-51.0,95.0
711,93.0,81.0
712,87.0,87.0
713,89.0,96.0
714,94.0,96.0
715,86.0,95.0
716,83.0,89.0
717,83.0,86.0
718,87.0,99.0
719,92.0,92.0
720,88.0,86.0
721,92.0,94.0
722,94.0,94.0
723,95.0,91.0
724,91.0,90.0
725,99.0,95.0
726,93.0,96.0
727,72.0,89.0
728,-54.0,91.0
729,91.0,89.0
730,96.0,95.0
731,48.0,87.0
732,81.0,88.0
733,93.0,96.0
734,87.0,99.0
735,84.0,95.0
736,94.0,88.0
737,94.0,88.0
738,94.0,92.0
739,90.0,93.0
740,90.0,95.0
741,93.0,91.0
742,93.0,94.0
743,70.0,94.0
744,95.0,98.0
745,92.0,88.0
746,97.0,88.0
747,95.0,92.0
748,67.0,93.0
749,91.0,91.0
750,98.0,98.0
751,91.0,96.0
752,88.0,96.0
753,91.0,91.0
754,97.0,91.0
755,94.0,89.0
756,88.0,92.0
757,88.0,94.0
758,93.0,93.0
759,67.0,90.0
760,-49.0,85.0
761,-51.0,89.0
762,59.0,87.0
763,73.0,86.0
764,92.0,95.0
765,92.0,94.0
766,90.0,90.0
767,92.0,92.0
768,91.0,90.0
769,92.0,93.0
770,91.0,97.0
771,97.0,95.0
772,62.0,86.0
773,-74.0,94.0
774,87.0,90.0
775,93.0,89.0
776,90.0,97.0
777,97.0,91.0
778,84.0,93.0
779,92.0,94.0
780,91.0,91.0
781,94.0,88.0
782,89.0,90.0
783,90.0,85.0
784,79.0,97.0
785,87.0,93.0
786,92.0,94.0
787,66.0,94.0
788,75.0,95.0
789,-53.0,87.0
790,92.0,95.0
791,98.0,95.0
792,85.0,90.0
793,91.0,89.0
794,90.0,84.0
795,93.0,92.0
796,95.0,92.0
797,85.0,83.0
798,89.0,85.0
799,89.0,91.0
800,91.0,91.0
801,97.0,96.0
802,92.0,91.0
803,-62.0,87.0
804,-50.0,96.0
805,92.0,86.0
806,96.0,98.0
807,81.0,92.0
808,88.0,92.0
809,89.0,94.0
810,84.0,89.0
811,90.0,96.0
812,91.0,89.0
813,90.0,94.0
814,92.0,91.0
815,81.0,70.0
816,90.0,93.0
817,40.0,96.0
818,95.0,88.0
819,89.0,91.0
820,89.0,92.0
821,89.0,93.0
822,65.0,95.0
823,97.0,96.0
824,88.0,90.0
825,91.0,96.0
826,94.0,90.0
827,91.0,88.0
828,92.0,94.0
829,88.0,90.0
830,96.0,88.0
831,94.0,87.0
832,91.0,92.0
833,76.0,88.0
834,-47.0,90.0
835,60.0,93.0
836,72.0,95.0
837,95.0,96.0
838,94.0,93.0
839,92.0,91.0
840,96.0,88.0
841,93.0,92.0
842,92.0,91.0
843,92.0,91.0
844,87.0,96.0
845,93.0,91.0
846,88.0,96.0
847,90.0,92.0
848,90.0,96.0
849,90.0,84.0
850,79.0,83.0
851,-52.0,89.0
852,90.0,93.0
853,95.0,99.0
854,89.0,89.0
855,95.0,87.0
856,88.0,86.0
857,87.0,90.0
858,95.0,97.0
859,94.0,90.0
860,89.0,86.0
861,90.0,88.0
862,90.0,91.0
863,70.0,95.0
864,89.0,91.0
865,82.0,96.0
866,96.0,95.0
867,86.0,89.0
868,62.0,83.0
869,91.0,92.0
870,83.0,96.0
871,95.0,91.0
872,76.0,92.0
873,90.0,91.0
874,94.0,96.0
875,87.0,90.0
876,84.0,89.0
877,92.0,90.0
878,97.0,93.0
879,79.0,94.0
880,96.0,88.0
881,87.0,88.0
882,-48.0,99.0
883,86.0,94.0
884,89.0,91.0
885,38.0,89.0
886,96.0,85.0
887,85.0,91.0
888,86.0,91.0
889,94.0,91.0
890,94.0,93.0
891,93.0,87.0
892,92.0,94.0
893,79.0,99.0
894,91.0,92.0
895,84.0,90.0
896,97.0,89.0
897,-62.0,97.0
898,89.0,93.0
899,-51.0,97.0
900,80.0,90.0
901,89.0,94.0
902,95.0,99.0
903,94.0,95.0
904,89.0,86.0
905,97.0,90.0
906,88.0,89.0
907,87.0,93.0
908,94.0,93.0
909,90.0,88.0
910,92.0,92.0
911,97.0,85.0
912,95.0,93.0
913,-43.0,93.0
914,86.0,91.0
915,96.0,86.0
916,91.0,94.0
917,89.0,89.0
918,99.0,91.0
919,91.0,88.0
920,81.0,92.0
921,97.0,91.0
922,96.0,98.0
923,85.0,90.0
924,92.0,89.0
925,66.0,96.0
926,91.0,94.0
927,91.0,95.0
928,81.0,89.0
929,87.0,81.0
930,95.0,90.0
931,91.0,84.0
932,95.0,90.0
933,87.0,96.0
934,93.0,95.0
935,-60.0,87.0
936,86.0,88.0
937,82.0,86.0
938,88.0,89.0
939,95.0,87.0
940,94.0,96.0
941,94.0,90.0
942,92.0,94.0
943,90.0,86.0
944,98.0,93.0
945,97.0,89.0
946,85.0,89.0
947,92.0,87.0
948,93.0,95.0
949,95.0,92.0
950,87.0,93.0
951,-45.0,98.0
952,44.0,92.0
953,91.0,93.0
954,93.0,90.0
955,90.0,90.0
956,86.0,93.0
957,90.0,89.0
958,91.0,91.0
959,97.0,96.0
960,91.0,89.0
961,92.0,91.0
962,88.0,90.0
963,93.0,91.0
964,96.0,89.0
965,96.0,96.0
966,91.0,94.0
967,90.0,99.0
968,92.0,87.0
969,-57.0,86.0
970,92.0,88.0
971,92.0,98.0
972,93.0,93.0
973,66.0,97.0
974,88.0,90.0
975,90.0,89.0
976,92.0,91.0
977,94.0,88.0
978,90.0,94.0
979,95.0,98.0
980,89.0,94.0
981,94.0,92.0
982,97.0,97.0
983,90.0,84.0
984,-46.0,89.0
985,92.0,91.0
986,54.0,93.0
987,89.0,91.0
988,71.0,90.0
989,91.0,97.0
990,97.0,89.0
991,90.0,95.0
992,96.0,88.0
993,90.0,82.0
994,91.0,88.0
995,94.0,91.0
996,95.0,96.0
997,94.0,91.0
998,97.0,84.0
999,91.0,83.0
