episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
9,222,direct,detour,detour,0.32648634910583496,0.0,detour,0.16670992970466614,0.3671007454395294,0.20039081573486328
12,369,detour,attack,attack,0.38736099004745483,0.0,attack,0.05348386615514755,0.39370542764663696,0.3402215614914894
12,415,attack,detour,attack,0.4079037308692932,0.0,detour,0.13875998556613922,0.3436923623085022,0.20493237674236298
13,483,detour,direct,direct,0.4223605990409851,0.0,direct,0.07657284289598465,0.4045236110687256,0.32795076817274094
22,694,direct,attack,detour,0.43142083287239075,0.0,attack,0.1449667364358902,0.4042353928089142,0.259268656373024
24,773,attack,detour,detour,0.41511720418930054,0.0,detour,0.20644357800483704,0.44087719917297363,0.2344336211681366
24,847,detour,attack,attack,0.43815839290618896,0.0,attack,0.1046551838517189,0.4546278715133667,0.3499726876616478
34,1200,attack,direct,detour,0.6478228569030762,0.0,direct,0.4670904278755188,0.7118397355079651,0.2447493076324463
34,1244,direct,attack,detour,0.8717657327651978,0.0,attack,0.7261653542518616,0.936468243598938,0.21030288934707642
34,1323,attack,direct,attack,0.3112795352935791,0.0,direct,0.2313467264175415,0.4410048723220825,0.20965814590454102
44,1600,direct,detour,detour,0.42578116059303284,0.0,detour,0.1773064136505127,0.4011281132698059,0.2238216996192932
47,1798,detour,attack,attack,0.35658204555511475,0.0,attack,0.18692249059677124,0.43768173456192017,0.2507592439651489
47,1839,attack,detour,attack,0.6192405819892883,0.0,detour,0.40154364705085754,0.6081891655921936,0.20664551854133606
47,1911,detour,attack,attack,0.9414745569229126,0.0,attack,0.306363046169281,0.8106077909469604,0.5042447447776794
56,2100,attack,detour,detour,0.23832237720489502,0.0,detour,0.020941393449902534,0.2563735544681549,0.23543216101825237
59,2290,detour,attack,attack,0.3160702586174011,0.0,attack,0.05130667984485626,0.27067214250564575,0.2193654626607895
71,2628,attack,detour,detour,0.25516802072525024,0.0,detour,0.0986441969871521,0.3087020516395569,0.21005785465240479
74,2750,detour,attack,attack,0.23392438888549805,0.0,attack,0.0671478658914566,0.28877925872802734,0.22163139283657074
75,2826,attack,direct,attack,0.45149439573287964,0.0,direct,0.1900111436843872,0.461966872215271,0.2719557285308838
82,3048,direct,detour,detour,0.2424408346414566,0.0,detour,0.042888641357421875,0.24888864159584045,0.20600000023841858
86,3285,detour,attack,attack,0.23150552809238434,0.0,attack,0.06437892466783524,0.2756882905960083,0.21130936592817307
86,3354,attack,detour,attack,0.5496927499771118,0.0,detour,0.33908993005752563,0.5624821782112122,0.22339224815368652
89,3412,detour,direct,direct,0.4030660092830658,0.0,direct,0.040293604135513306,0.41812652349472046,0.37783291935920715
95,3550,direct,detour,detour,0.3538772463798523,0.0,detour,0.06315504014492035,0.37084317207336426,0.3076881319284439
96,3628,detour,direct,detour,0.306781530380249,0.0,direct,0.10200005024671555,0.36264413595199585,0.2606440857052803
96,3668,direct,detour,detour,0.5937545895576477,0.0,detour,0.3847421705722809,0.6326537132263184,0.24791154265403748
96,3722,detour,attack,attack,0.9823967218399048,0.0,attack,0.4411931037902832,1.032179355621338,0.5909862518310547
96,3762,attack,detour,attack,1.2983506917953491,0.0,detour,0.8632276654243469,1.1177678108215332,0.2545401453971863
96,3802,detour,attack,attack,0.6942174434661865,0.0,attack,0.3865065574645996,0.7245421409606934,0.33803558349609375
99,3884,attack,direct,direct,0.18407616019248962,0.0,direct,0.004181457217782736,0.21292202174663544,0.2087405645288527
103,4057,direct,detour,detour,0.47060540318489075,0.0,detour,0.09021023660898209,0.4261437654495239,0.33593352884054184
107,4216,detour,attack,attack,0.4375388026237488,0.0,attack,0.06344923377037048,0.4256701171398163,0.3622208833694458
107,4318,attack,detour,attack,0.5630614757537842,0.0,detour,0.31703078746795654,0.5694462060928345,0.25241541862487793
111,4389,detour,attack,direct,0.21206268668174744,0.0,attack,0.01272263377904892,0.22997578978538513,0.2172531560063362
117,4551,attack,detour,detour,1.0278854370117188,0.0,detour,0.7820964455604553,1.1163760423660278,0.3342795968055725
119,4640,detour,direct,attack,0.38069969415664673,0.0,direct,0.2160043716430664,0.4179266393184662,0.20192226767539978
119,4714,direct,detour,attack,0.44961631298065186,0.0,detour,0.023367391899228096,0.4472920000553131,0.423924608156085
120,4801,detour,direct,direct,0.26465174555778503,0.0,direct,0.054396286606788635,0.26658129692077637,0.21218501031398773
129,5017,direct,detour,detour,0.5104628801345825,0.0,detour,0.4414403438568115,0.654571533203125,0.21313118934631348
129,5066,detour,direct,detour,0.930833101272583,0.0,direct,0.6122829914093018,0.9363365769386292,0.3240535855293274
129,5108,direct,detour,detour,0.4849182069301605,0.0,detour,0.16761788725852966,0.4834640622138977,0.31584617495536804
130,5192,detour,direct,attack,0.42010045051574707,0.0,direct,0.05216378718614578,0.41464346647262573,0.36247967928647995
131,5272,direct,attack,attack,0.2333264946937561,0.0,attack,0.06322969496250153,0.27094030380249023,0.2077106088399887
142,5536,attack,detour,detour,0.41282951831817627,0.0,detour,0.20428869128227234,0.49037787318229675,0.2860891819000244
144,5651,detour,attack,attack,0.2719886302947998,0.0,attack,0.025089934468269348,0.2941971719264984,0.26910723745822906
153,5973,attack,detour,detour,0.2892841100692749,0.0,detour,0.05802839994430542,0.2689768373966217,0.21094843745231628
155,6117,detour,attack,attack,0.8588902950286865,0.0,attack,0.19836001098155975,0.8787091374397278,0.680349126458168
155,6157,attack,detour,attack,0.42459309101104736,0.0,detour,0.22713670134544373,0.5243866443634033,0.2972499430179596
156,6241,detour,direct,direct,0.3332650363445282,0.0,direct,0.07804890722036362,0.29885590076446533,0.22080699354410172
165,6480,direct,detour,detour,0.6794914603233337,0.0,detour,0.4740925431251526,0.6913589239120483,0.21726638078689575
165,6520,detour,direct,detour,0.9677280187606812,0.0,direct,0.624648928642273,0.9848785996437073,0.3602296710014343
165,6588,direct,detour,attack,0.26670268177986145,0.0,detour,0.057718418538570404,0.30400359630584717,0.24628517776727676
166,6700,detour,direct,attack,0.2735553979873657,0.0,direct,0.03554460406303406,0.29014742374420166,0.2546028196811676
176,6939,direct,detour,detour,0.3849255442619324,0.0,detour,0.22085626423358917,0.44644641876220703,0.22559015452861786
176,6981,detour,direct,detour,0.9496520757675171,0.0,direct,0.7256255745887756,0.9451090097427368,0.21948343515396118
176,7021,direct,detour,detour,0.3516138195991516,0.0,detour,0.05082964152097702,0.3770018517971039,0.32617221027612686
176,7061,detour,attack,attack,0.2096109837293625,0.0,attack,0.03632032126188278,0.23947970569133759,0.2031593844294548
176,7112,attack,detour,attack,0.6132527589797974,0.0,detour,0.15550440549850464,0.4629902243614197,0.30748581886291504
177,7203,detour,direct,direct,0.20199167728424072,0.0,direct,0.025913890451192856,0.24329456686973572,0.21738067641854286
187,7383,direct,attack,detour,0.26340436935424805,0.0,attack,0.06686373054981232,0.2779209017753601,0.2110571712255478
201,7904,attack,detour,detour,0.7362838983535767,0.0,detour,0.5401329398155212,0.7627629041671753,0.22262996435165405
