episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,assumed_policy,assumption_correct,predator_a_action,predator_b_action,switched,running_error_chase_x,running_error_chase_y
0,1,1,-1.0,-1.0,chase_x,chase_x,True,2,2,False,0.7333778225073777,0.0
0,2,2,-1.0,-2.0,chase_x,chase_x,True,2,3,False,0.5440008224197861,0.8399959445572982
0,3,3,-1.0,-3.0,chase_x,chase_x,True,4,3,False,1.3807461282169484,1.6799921291698356
0,4,4,-1.0,-4.0,chase_x,chase_x,True,2,2,False,2.0498573080544,1.5199912987450475
0,5,5,-1.0,-5.0,chase_x,chase_x,True,2,3,False,1.8482153912844457,2.35999129067498
0,6,6,-1.0,-6.0,chase_x,chase_x,True,4,3,False,2.6881364444462035,3.1999912821652003
0,7,7,-1.0,-7.0,chase_x,chase_x,True,3,2,False,3.205262544656329,3.039991230446522
0,8,8,-1.0,-8.0,chase_x,chase_y,False,3,2,True,4.0,1.4399955883307438
0,9,9,-1.0,-9.0,chase_x,chase_y,False,3,3,False,3.839961844085799,2.2799955551231355
0,10,10,-1.0,-10.0,chase_x,chase_y,False,1,3,False,3.6799227194131934,3.118782113250775
0,11,11,-1.0,-11.0,chase_x,chase_y,False,3,3,False,3.507242259783397,3.851140513184468
0,12,12,-1.0,-12.0,chase_x,chase_x,True,1,3,True,2.0,4.0
0,13,13,-1.0,-13.0,chase_x,chase_x,True,2,0,False,1.80685375674995,4.0
0,14,14,-1.0,-14.0,chase_x,chase_x,True,4,0,False,1.6142963881451917,4.0
0,15,15,-1.0,-15.0,chase_x,chase_x,True,4,0,False,2.4396575674401606,4.0
0,16,16,-1.0,-16.0,chase_x,chase_x,True,4,4,False,3.244306617997721,3.783808559639504
0,17,17,-1.0,-17.0,chase_x,chase_x,True,2,3,True,2.0,4.0
0,18,18,99.0,82.0,chase_x,chase_x,True,2,0,False,1.8151627589188732,4.0
1,19,1,-1.0,-1.0,chase_x,chase_x,True,2,1,False,2.6276959301418508,4.0
1,20,2,-1.0,-2.0,chase_x,chase_x,True,2,4,False,3.4344946258806504,4.0
1,21,3,-1.0,-3.0,chase_x,chase_y,False,2,2,True,4.0,1.9199999983418452
1,22,4,-1.0,-4.0,chase_x,chase_y,False,1,3,False,4.0,2.759999907948116
1,23,5,-1.0,-5.0,chase_x,chase_y,False,1,1,False,4.0,3.599999880399429
1,24,6,-1.0,-6.0,chase_x,chase_x,True,1,4,True,2.0,4.0
1,25,7,-1.0,-7.0,chase_x,chase_x,True,2,2,False,2.80891627291606,3.83999999026568
1,26,8,-1.0,-8.0,chase_x,chase_x,True,2,4,False,3.6439830122966392,4.0
1,27,9,-1.0,-9.0,chase_x,chase_x,True,2,1,True,2.0,4.0
1,28,10,-1.0,-10.0,chase_x,chase_x,True,2,3,False,2.8102035908680825,4.0
1,29,11,-1.0,-11.0,chase_x,chase_x,True,2,4,False,3.5886305930814153,4.0
1,30,12,-1.0,-12.0,chase_x,chase_y,False,2,2,True,4.0,1.9199836517451065
1,31,13,-1.0,-13.0,chase_x,chase_y,False,1,3,False,4.0,2.759973985247523
1,32,14,-1.0,-14.0,chase_x,chase_y,False,1,1,False,4.0,3.599942475288081
1,33,15,-1.0,-15.0,chase_x,chase_y,False,1,2,False,4.0,3.4399069839901433
1,34,16,-1.0,-16.0,chase_x,chase_x,True,1,1,True,2.0,4.0
1,35,17,-1.0,-17.0,chase_x,chase_x,True,2,3,False,2.70518458237234,4.0
1,36,18,-1.0,-18.0,chase_x,chase_x,True,2,0,False,3.51573889048575,4.0
1,37,19,-1.0,-19.0,chase_x,chase_x,True,3,4,True,2.0,4.0
1,38,20,-1.0,-20.0,chase_x,chase_x,True,2,0,False,1.8099237232607324,4.0
1,39,21,-1.0,-21.0,chase_x,chase_x,True,3,4,False,2.6499142623785006,4.0
1,40,22,-1.0,-22.0,chase_x,chase_x,True,2,3,False,2.483413485790499,4.0
1,41,23,-1.0,-23.0,chase_x,chase_x,True,3,3,False,2.3165268829462815,4.0
1,42,24,99.0,76.0,chase_x,chase_x,True,2,3,False,3.068247167389043,4.0
2,43,1,-1.0,-1.0,chase_x,chase_x,True,3,4,False,2.907830228905787,4.0
2,44,2,-1.0,-2.0,chase_x,chase_x,True,3,4,False,3.0068821157978967,4.0
2,45,3,-1.0,-3.0,chase_x,chase_x,True,3,4,False,3.1492044681425746,4.0
2,46,4,-1.0,-4.0,chase_x,chase_x,True,3,4,False,3.989203704657226,4.0
2,47,5,99.0,95.0,chase_x,chase_x,True,1,1,False,3.7914800292375164,4.0
3,48,1,-1.0,-1.0,chase_x,chase_x,True,1,2,True,2.0,4.0
3,49,2,-1.0,-2.0,chase_x,chase_x,True,1,4,False,1.8381712586738281,4.0
3,50,3,-1.0,-3.0,chase_x,chase_x,True,1,4,False,1.6763111668408714,4.0
3,51,4,-1.0,-4.0,chase_x,chase_x,True,1,4,False,2.348250071014515,4.0
3,52,5,-1.0,-5.0,chase_x,chase_x,True,3,2,False,3.180359705593002,4.0
3,53,6,-1.0,-6.0,chase_x,chase_x,True,4,4,False,3.807497225554238,4.0
3,54,7,-1.0,-7.0,chase_x,chase_x,True,3,2,True,2.0,4.0
3,55,8,-1.0,-8.0,chase_x,chase_x,True,0,4,False,1.8162511209811991,4.0
3,56,9,-1.0,-9.0,chase_x,chase_x,True,4,4,False,2.4540355753555243,4.0
3,57,10,-1.0,-10.0,chase_x,chase_x,True,4,2,False,3.24876571040451,4.0
3,58,11,-1.0,-11.0,chase_x,chase_x,True,1,4,False,3.9197963525740924,4.0
3,59,12,-1.0,-12.0,chase_x,chase_x,True,0,2,True,2.0,4.0
3,60,13,99.0,87.0,chase_x,chase_x,True,0,4,False,1.8058465282149747,4.0
4,61,1,-1.0,-1.0,chase_x,chase_x,True,1,1,False,1.6494168107723848,3.8399039621316233
4,62,2,-1.0,-2.0,chase_x,chase_x,True,1,1,False,1.4746167281560632,4.0
4,63,3,-1.0,-3.0,chase_x,chase_x,True,1,4,False,2.311925334077643,4.0
4,64,4,-1.0,-4.0,chase_x,chase_x,True,1,1,False,2.1743342063813587,3.8399782858047926
4,65,5,-1.0,-5.0,chase_x,chase_x,True,1,4,False,2.3223442841377757,4.0
4,66,6,99.0,94.0,chase_x,chase_x,True,1,1,False,3.161468510955776,3.8387060790221064
5,67,1,-1.0,-1.0,chase_x,chase_x,True,2,2,False,3.001468510173985,3.6787058458554083
5,68,2,-1.0,-2.0,chase_x,chase_x,True,3,2,False,2.8414684862604904,3.518705626204952
5,69,3,-1.0,-3.0,chase_x,chase_x,True,2,2,False,2.6814684640241113,3.3586934236237322
5,70,4,-1.0,-4.0,chase_x,chase_x,True,0,2,False,2.5214684381910555,3.191336923015565
5,71,5,-2.0,-6.0,chase_x,chase_x,True,0,2,False,2.3614653403224772,4.0
5,72,6,-1.0,-7.0,chase_x,chase_x,True,4,2,False,2.5193522984922065,4.0
5,73,7,-1.0,-8.0,chase_x,chase_x,True,4,3,False,2.991634504000607,4.0
5,74,8,-1.0,-9.0,chase_x,chase_x,True,0,2,False,3.43905931695341,4.0
5,75,9,-1.0,-10.0,chase_x,chase_x,True,3,4,False,3.995336933915711,4.0
5,76,10,99.0,89.0,chase_x,chase_x,True,3,1,False,3.7780500167188285,4.0
6,77,1,-1.0,-1.0,chase_x,chase_x,True,4,3,False,3.5644175983285598,4.0
6,78,2,-1.0,-2.0,chase_x,chase_x,True,4,3,False,3.34857618339135,4.0
6,79,3,-1.0,-3.0,chase_x,chase_x,True,2,3,False,3.8607458852161503,4.0
6,80,4,-1.0,-4.0,chase_x,chase_x,True,4,3,True,2.0,4.0
6,81,5,-1.0,-5.0,chase_x,chase_x,True,4,1,False,1.8399910601906218,4.0
6,82,6,-1.0,-6.0,chase_x,chase_x,True,4,1,False,1.679532192739708,4.0
6,83,7,-1.0,-7.0,chase_x,chase_x,True,2,1,False,1.467589724584613,4.0
6,84,8,-1.0,-8.0,chase_x,chase_x,True,2,1,False,2.3075832184914,4.0
6,85,9,-1.0,-9.0,chase_x,chase_x,True,4,3,False,2.8002301858791245,4.0
6,86,10,-1.0,-10.0,chase_x,chase_x,True,2,1,False,2.5815524056930514,4.0
6,87,11,-1.0,-11.0,chase_x,chase_x,True,4,1,False,2.362939380907358,4.0
6,88,12,-1.0,-12.0,chase_x,chase_x,True,4,1,False,2.9570099626493436,4.0
6,89,13,-1.0,-13.0,chase_x,chase_x,True,0,3,False,3.796978266832991,4.0
6,90,14,99.0,86.0,chase_x,chase_x,True,0,2,False,3.6154688855654995,4.0
7,91,1,-1.0,-1.0,chase_x,chase_x,True,1,3,False,3.455468885472597,4.0
7,92,2,-1.0,-2.0,chase_x,chase_x,True,3,3,False,3.295468884505786,4.0
7,93,3,-1.0,-3.0,chase_x,chase_x,True,3,3,False,3.1354686451945586,4.0
7,94,4,-1.0,-4.0,chase_x,chase_x,True,3,3,False,2.9754653566061764,4.0
7,95,5,-1.0,-5.0,chase_x,chase_x,True,1,3,False,2.8101829696982805,4.0
7,96,6,-1.0,-6.0,chase_x,chase_x,True,3,3,False,3.6433967843049784,4.0
7,97,7,-1.0,-7.0,chase_x,chase_x,True,1,2,True,2.0,4.0
7,98,8,-1.0,-8.0,chase_x,chase_x,True,3,0,False,2.8181640847591214,4.0
7,99,9,-1.0,-9.0,chase_x,chase_x,True,3,3,False,3.6472901807080094,4.0
7,100,10,-1.0,-10.0,chase_y,chase_x,False,3,2,True,2.0,4.0
7,101,11,-1.0,-11.0,chase_y,chase_x,False,4,1,False,2.7749647782522,3.8399992713670277
7,102,12,-1.0,-12.0,chase_y,chase_x,False,1,1,False,3.61496016912513,3.679999218871018
7,103,13,-1.0,-13.0,chase_y,chase_y,True,3,1,True,4.0,1.7599995937533184
7,104,14,-1.0,-14.0,chase_y,chase_y,True,2,1,False,4.0,1.5999941383513239
7,105,15,-1.0,-15.0,chase_y,chase_y,True,2,1,False,4.0,2.3148685651884437
7,106,16,-1.0,-16.0,chase_y,chase_y,True,2,4,False,4.0,2.746761023628605
7,107,17,-1.0,-17.0,chase_y,chase_y,True,2,1,False,4.0,2.6497911721301115
7,108,18,-1.0,-18.0,chase_y,chase_y,True,2,3,False,4.0,2.6499498666680292
7,109,19,99.0,81.0,chase_y,chase_y,True,4,3,False,4.0,3.3925518760168583
8,110,1,-1.0,-1.0,chase_y,chase_y,True,3,4,False,4.0,3.232551660196457
8,111,2,-1.0,-2.0,chase_y,chase_y,True,2,4,False,4.0,3.0717146973690634
8,112,3,-1.0,-3.0,chase_y,chase_y,True,3,4,False,4.0,2.911402631396257
8,113,4,-1.0,-4.0,chase_y,chase_y,True,3,4,False,4.0,2.7510918689179786
8,114,5,-1.0,-5.0,chase_y,chase_y,True,3,4,False,4.0,3.5667886603496304
8,115,6,-1.0,-6.0,chase_y,chase_y,True,3,2,False,4.0,3.8966027409119257
8,116,7,-1.0,-7.0,chase_y,chase_x,False,0,4,True,2.0,4.0
8,117,8,99.0,92.0,chase_y,chase_x,False,4,2,False,2.8399999998754804,4.0
9,118,1,-1.0,-1.0,chase_y,chase_x,False,3,3,False,3.6777572128164864,3.83999994332283
9,119,2,-1.0,-2.0,chase_y,chase_y,True,3,3,True,4.0,1.8399999391249002
9,120,3,-1.0,-3.0,chase_y,chase_y,True,1,3,False,4.0,1.6799971713210382
9,121,4,-1.0,-4.0,chase_y,chase_y,True,1,3,False,4.0,1.4882694060174022
9,122,5,-1.0,-5.0,chase_y,chase_y,True,1,3,False,4.0,2.328244714215981
9,123,6,-1.0,-6.0,chase_y,chase_y,True,1,2,False,4.0,2.6758460616031794
9,124,7,-1.0,-7.0,chase_y,chase_y,True,1,3,False,4.0,3.5157998994174666
9,125,8,99.0,92.0,chase_y,chase_y,True,1,2,False,4.0,3.3420535313227013
10,126,1,-1.0,-1.0,chase_y,chase_y,True,3,1,False,3.839999800410803,3.1813367876962935
10,127,2,-1.0,-2.0,chase_y,chase_y,True,1,1,False,3.6799931542577857,3.042620274885657
10,128,3,-1.0,-3.0,chase_y,chase_y,True,3,3,False,4.0,3.8818471341127325
10,129,4,-1.0,-4.0,chase_y,chase_y,True,1,1,False,3.839999917325541,3.7139022516139915
10,130,5,-1.0,-5.0,chase_y,chase_y,True,1,1,False,3.6798541854329865,3.544821650364248
10,131,6,-1.0,-6.0,chase_y,chase_x,False,1,1,True,1.8244557936727586,4.0
