episode,global_step,episode_step,true_policy,new_assumed_policy
0,8,8,chase_x,chase_y
0,12,12,chase_x,chase_x
0,17,17,chase_x,chase_x
1,21,3,chase_x,chase_y
1,24,6,chase_x,chase_x
1,27,9,chase_x,chase_x
1,30,12,chase_x,chase_y
1,34,16,chase_x,chase_x
1,37,19,chase_x,chase_x
3,48,1,chase_x,chase_x
3,54,7,chase_x,chase_x
3,59,12,chase_x,chase_x
6,80,4,chase_x,chase_x
7,97,7,chase_x,chase_x
7,100,10,chase_y,chase_x
7,103,13,chase_y,chase_y
8,116,7,chase_y,chase_x
9,119,2,chase_y,chase_y
10,131,6,chase_y,chase_x
11,134,2,chase_y,chase_x
11,137,5,chase_y,chase_x
11,140,8,chase_y,chase_y
11,143,11,chase_y,chase_x
11,146,14,chase_y,chase_x
11,149,17,chase_y,chase_y
11,155,23,chase_y,chase_x
11,159,27,chase_y,chase_x
11,164,32,chase_y,chase_y
11,170,38,chase_y,chase_x
12,177,5,chase_y,chase_y
12,180,8,chase_y,chase_x
12,184,12,chase_y,chase_x
12,187,15,chase_y,chase_y
12,190,18,chase_y,chase_x
12,193,21,chase_y,chase_x
12,198,26,chase_y,chase_x
13,204,2,chase_x,chase_x
13,207,5,chase_x,chase_x
14,211,3,chase_x,chase_x
15,215,4,chase_x,chase_y
15,218,7,chase_x,chase_x
15,222,11,chase_x,chase_x
16,230,6,chase_x,chase_y
18,235,3,chase_x,chase_x
18,240,8,chase_x,chase_x
18,243,11,chase_x,chase_x
18,247,15,chase_x,chase_x
20,262,3,chase_x,chase_x
20,267,8,chase_x,chase_x
22,279,1,chase_x,chase_x
22,283,5,chase_x,chase_x
22,286,8,chase_x,chase_x
23,290,1,chase_x,chase_x
23,295,6,chase_x,chase_x
24,305,7,chase_y,chase_y
26,320,3,chase_y,chase_x
26,325,8,chase_y,chase_y
28,333,4,chase_y,chase_x
28,336,7,chase_y,chase_x
28,339,10,chase_y,chase_x
28,344,15,chase_y,chase_x
28,347,18,chase_y,chase_y
28,357,28,chase_y,chase_x
28,360,31,chase_y,chase_x
28,364,35,chase_y,chase_x
28,368,39,chase_y,chase_y
29,377,8,chase_y,chase_x
30,380,3,chase_y,chase_y
31,391,9,chase_y,chase_x
32,396,4,chase_y,chase_x
33,400,4,chase_x,chase_x
35,420,8,chase_x,chase_y
35,425,13,chase_x,chase_x
35,428,16,chase_x,chase_x
36,431,1,chase_x,chase_y
36,434,4,chase_x,chase_x
38,442,1,chase_x,chase_x
38,446,5,chase_x,chase_x
39,449,1,chase_x,chase_x
39,452,4,chase_x,chase_x
40,461,6,chase_x,chase_x
41,465,1,chase_x,chase_x
43,477,4,chase_x,chase_y
43,482,9,chase_x,chase_x
43,486,13,chase_x,chase_x
45,495,4,chase_x,chase_x
46,498,3,chase_x,chase_x
46,501,6,chase_y,chase_y
47,519,9,chase_y,chase_x
47,524,14,chase_y,chase_x
49,527,2,chase_y,chase_y
50,537,6,chase_y,chase_x
50,540,9,chase_y,chase_x
50,544,13,chase_y,chase_x
50,547,16,chase_y,chase_y
50,550,19,chase_y,chase_x
51,553,3,chase_y,chase_x
51,556,6,chase_y,chase_x
51,560,10,chase_y,chase_x
51,563,13,chase_y,chase_y
51,567,17,chase_y,chase_x
51,570,20,chase_y,chase_x
51,573,23,chase_y,chase_x
51,577,27,chase_y,chase_x
51,582,32,chase_y,chase_y
51,585,35,chase_y,chase_x
52,589,4,chase_y,chase_y
53,603,9,chase_x,chase_x
53,608,14,chase_x,chase_y
53,611,17,chase_x,chase_x
53,614,20,chase_x,chase_x
54,622,6,chase_x,chase_x
54,626,10,chase_x,chase_x
54,631,15,chase_x,chase_x
55,636,4,chase_x,chase_x
57,645,3,chase_x,chase_x
57,648,6,chase_x,chase_x
58,651,1,chase_x,chase_x
61,662,2,chase_x,chase_x
63,680,5,chase_x,chase_x
64,688,3,chase_x,chase_x
64,692,7,chase_x,chase_x
65,696,2,chase_x,chase_x
66,703,6,chase_y,chase_y
67,710,1,chase_y,chase_x
67,713,4,chase_y,chase_x
67,716,7,chase_y,chase_y
68,722,2,chase_y,chase_x
68,726,6,chase_y,chase_x
68,730,10,chase_y,chase_x
68,733,13,chase_y,chase_x
68,738,18,chase_y,chase_x
68,741,21,chase_y,chase_x
68,744,24,chase_y,chase_y
68,747,27,chase_y,chase_x
68,750,30,chase_y,chase_x
68,754,34,chase_y,chase_x
68,758,38,chase_y,chase_x
69,761,1,chase_y,chase_y
70,767,3,chase_y,chase_x
70,771,7,chase_y,chase_x
70,774,10,chase_y,chase_x
70,777,13,chase_y,chase_x
70,780,16,chase_y,chase_y
70,785,21,chase_y,chase_x
70,791,27,chase_y,chase_x
70,795,31,chase_y,chase_x
70,799,35,chase_y,chase_y
70,802,38,chase_x,chase_x
71,808,4,chase_x,chase_x
72,815,6,chase_x,chase_x
74,825,1,chase_x,chase_y
74,829,5,chase_x,chase_x
74,832,8,chase_x,chase_x
75,839,4,chase_x,chase_x
76,843,3,chase_x,chase_x
76,846,6,chase_x,chase_y
76,850,10,chase_x,chase_x
76,853,13,chase_x,chase_x
77,856,1,chase_x,chase_x
77,861,6,chase_x,chase_x
79,868,1,chase_x,chase_y
79,871,4,chase_x,chase_x
79,875,8,chase_x,chase_x
80,882,5,chase_x,chase_y
80,885,8,chase_x,chase_x
81,890,2,chase_x,chase_x
82,899,6,chase_x,chase_x
82,902,9,chase_y,chase_y
82,905,12,chase_y,chase_x
83,911,6,chase_y,chase_x
83,915,10,chase_y,chase_x
83,919,14,chase_y,chase_x
83,922,17,chase_y,chase_x
83,925,20,chase_y,chase_x
83,928,23,chase_y,chase_x
83,931,26,chase_y,chase_x
84,936,1,chase_y,chase_y
86,948,2,chase_y,chase_x
86,951,5,chase_y,chase_x
86,955,9,chase_y,chase_x
87,958,2,chase_y,chase_x
87,962,6,chase_y,chase_x
87,965,9,chase_y,chase_x
87,968,12,chase_y,chase_x
87,971,15,chase_y,chase_y
87,974,18,chase_y,chase_x
87,978,22,chase_y,chase_x
87,981,25,chase_y,chase_x
87,984,28,chase_y,chase_x
87,989,33,chase_y,chase_x
87,993,37,chase_y,chase_x
88,999,3,chase_y,chase_x
88,1002,6,chase_x,chase_x
89,1006,2,chase_x,chase_x
90,1013,3,chase_x,chase_x
91,1020,5,chase_x,chase_x
92,1026,5,chase_x,chase_x
93,1029,1,chase_x,chase_x
93,1034,6,chase_x,chase_x
95,1041,1,chase_x,chase_x
95,1049,9,chase_x,chase_x
97,1057,4,chase_x,chase_x
97,1060,7,chase_x,chase_x
99,1080,9,chase_x,chase_x
100,1085,5,chase_x,chase_x
100,1089,9,chase_x,chase_y
102,1094,2,chase_x,chase_x
102,1101,9,chase_y,chase_y
102,1106,14,chase_y,chase_x
102,1109,17,chase_y,chase_y
103,1119,6,chase_y,chase_x
103,1122,9,chase_y,chase_y
103,1125,12,chase_y,chase_x
103,1129,16,chase_y,chase_y
103,1132,19,chase_y,chase_x
104,1135,3,chase_y,chase_y
104,1138,6,chase_y,chase_x
104,1141,9,chase_y,chase_x
104,1144,12,chase_y,chase_y
104,1150,18,chase_y,chase_x
104,1153,21,chase_y,chase_x
104,1157,25,chase_y,chase_x
104,1160,28,chase_y,chase_x
104,1163,31,chase_y,chase_x
104,1167,35,chase_y,chase_y
105,1176,4,chase_y,chase_x
105,1180,8,chase_y,chase_y
105,1184,12,chase_y,chase_x
105,1188,16,chase_y,chase_x
105,1191,19,chase_y,chase_y
106,1203,7,chase_x,chase_x
106,1207,11,chase_x,chase_x
109,1236,13,chase_x,chase_x
110,1244,8,chase_x,chase_y
110,1247,11,chase_x,chase_x
110,1250,14,chase_x,chase_x
110,1254,18,chase_x,chase_x
112,1265,7,chase_x,chase_y
112,1269,11,chase_x,chase_x
112,1273,15,chase_x,chase_x
113,1284,8,chase_x,chase_x
117,1307,10,chase_y,chase_x
117,1311,14,chase_y,chase_x
117,1315,18,chase_y,chase_x
117,1320,23,chase_y,chase_y
117,1323,26,chase_y,chase_x
117,1327,30,chase_y,chase_y
118,1334,7,chase_y,chase_x
119,1344,10,chase_y,chase_x
119,1347,13,chase_y,chase_x
119,1351,17,chase_y,chase_x
120,1356,2,chase_y,chase_x
120,1359,5,chase_y,chase_x
120,1363,9,chase_y,chase_x
120,1367,13,chase_y,chase_y
120,1370,16,chase_y,chase_x
120,1373,19,chase_y,chase_y
120,1380,26,chase_y,chase_x
121,1385,5,chase_y,chase_x
121,1388,8,chase_y,chase_x
121,1391,11,chase_y,chase_x
121,1394,14,chase_y,chase_x
121,1397,17,chase_y,chase_x
121,1407,27,chase_x,chase_x
121,1411,31,chase_x,chase_x
122,1417,6,chase_x,chase_y
122,1420,9,chase_x,chase_x
123,1424,1,chase_x,chase_x
123,1428,5,chase_x,chase_x
125,1435,5,chase_x,chase_x
125,1439,9,chase_x,chase_x
126,1444,5,chase_x,chase_x
128,1457,6,chase_x,chase_x
130,1471,10,chase_x,chase_x
130,1474,13,chase_x,chase_x
131,1479,4,chase_x,chase_x
131,1483,8,chase_x,chase_x
131,1487,12,chase_x,chase_x
133,1496,8,chase_x,chase_x
135,1501,2,chase_y,chase_x
135,1504,5,chase_y,chase_x
136,1512,6,chase_y,chase_x
136,1515,9,chase_y,chase_y
136,1518,12,chase_y,chase_x
138,1522,3,chase_y,chase_x
138,1525,6,chase_y,chase_x
138,1528,9,chase_y,chase_x
138,1533,14,chase_y,chase_x
138,1536,17,chase_y,chase_y
138,1539,20,chase_y,chase_x
138,1542,23,chase_y,chase_y
138,1545,26,chase_y,chase_x
139,1550,5,chase_y,chase_x
140,1553,3,chase_y,chase_x
140,1560,10,chase_y,chase_x
140,1563,13,chase_y,chase_x
140,1568,18,chase_y,chase_x
140,1571,21,chase_y,chase_x
140,1574,24,chase_y,chase_x
140,1579,29,chase_y,chase_x
140,1582,32,chase_y,chase_y
140,1585,35,chase_y,chase_x
140,1590,40,chase_y,chase_y
141,1597,7,chase_y,chase_x
142,1600,3,chase_x,chase_y
142,1603,6,chase_x,chase_x
142,1608,11,chase_x,chase_x
142,1611,14,chase_x,chase_y
143,1614,3,chase_x,chase_x
144,1624,2,chase_x,chase_y
144,1630,8,chase_x,chase_x
144,1633,11,chase_x,chase_x
144,1636,14,chase_x,chase_x
145,1643,5,chase_x,chase_y
146,1647,2,chase_x,chase_x
146,1652,7,chase_x,chase_x
147,1659,5,chase_x,chase_x
148,1667,5,chase_x,chase_x
149,1681,8,chase_x,chase_x
152,1694,4,chase_x,chase_x
153,1703,4,chase_y,chase_y
153,1708,9,chase_y,chase_x
153,1712,13,chase_y,chase_x
153,1715,16,chase_y,chase_x
153,1718,19,chase_y,chase_y
153,1722,23,chase_y,chase_x
153,1727,28,chase_y,chase_y
153,1733,34,chase_y,chase_x
153,1736,37,chase_y,chase_x
154,1741,2,chase_y,chase_y
156,1763,5,chase_y,chase_x
156,1767,9,chase_y,chase_x
156,1770,12,chase_y,chase_y
156,1773,15,chase_y,chase_x
156,1776,18,chase_y,chase_x
156,1781,23,chase_y,chase_x
156,1785,27,chase_y,chase_x
156,1788,30,chase_y,chase_x
156,1792,34,chase_y,chase_x
156,1795,37,chase_y,chase_x
157,1800,2,chase_x,chase_y
157,1809,11,chase_x,chase_x
159,1818,6,chase_x,chase_x
160,1827,7,chase_x,chase_x
160,1830,10,chase_x,chase_x
163,1848,10,chase_x,chase_x
