episode,opsdemo_reward,response_policy_accuracy,baseline_reward
221,93.0,1.0,99.0
222,94.0,1.0,93.0
223,96.0,0.25,90.0
224,87.0,1.0,92.0
225,97.0,1.0,96.0
226,92.0,1.0,95.0
227,93.0,1.0,92.0
228,92.0,1.0,92.0
229,93.0,1.0,92.0
230,99.0,1.0,80.0
231,94.0,1.0,87.0
232,91.0,1.0,81.0
233,96.0,1.0,83.0
234,96.0,1.0,93.0
235,94.0,1.0,94.0
236,88.0,1.0,93.0
237,96.0,1.0,92.0
238,84.0,0.6923076923076923,92.0
239,93.0,1.0,94.0
240,98.0,1.0,94.0
241,89.0,1.0,89.0
242,93.0,1.0,94.0
243,89.0,1.0,85.0
244,96.0,1.0,92.0
245,92.0,1.0,93.0
246,94.0,1.0,86.0
247,95.0,1.0,95.0
248,89.0,1.0,90.0
249,95.0,1.0,96.0
250,94.0,1.0,97.0
251,90.0,1.0,95.0
252,87.0,0.6153846153846154,89.0
253,92.0,1.0,93.0
254,96.0,1.0,90.0
255,89.0,1.0,92.0
256,93.0,1.0,94.0
257,92.0,1.0,94.0
258,92.0,1.0,91.0
259,88.0,1.0,93.0
260,90.0,1.0,84.0
261,85.0,1.0,88.0
262,95.0,1.0,90.0
263,84.0,0.5833333333333334,88.0
264,90.0,1.0,94.0
265,91.0,1.0,79.0
266,92.0,1.0,91.0
267,88.0,1.0,92.0
268,85.0,1.0,92.0
269,82.0,1.0,95.0
270,94.0,1.0,98.0
271,75.0,0.8260869565217391,91.0
272,93.0,1.0,96.0
273,89.0,1.0,99.0
274,94.0,1.0,95.0
275,91.0,1.0,97.0
276,94.0,1.0,90.0
277,91.0,1.0,89.0
278,93.0,1.0,89.0
279,93.0,1.0,82.0
280,96.0,1.0,91.0
281,95.0,1.0,94.0
282,91.0,1.0,93.0
283,90.0,1.0,90.0
284,86.0,0.7142857142857143,96.0
285,91.0,1.0,99.0
286,96.0,1.0,93.0
287,86.0,1.0,87.0
288,97.0,1.0,93.0
289,93.0,1.0,93.0
290,94.0,1.0,90.0
291,97.0,1.0,97.0
292,93.0,1.0,86.0
293,97.0,1.0,79.0
294,94.0,1.0,92.0
295,97.0,1.0,96.0
296,93.0,1.0,92.0
297,91.0,1.0,96.0
298,92.0,1.0,90.0
299,81.0,0.7647058823529411,89.0
300,86.0,1.0,92.0
301,89.0,1.0,93.0
302,91.0,1.0,84.0
303,94.0,1.0,94.0
304,90.0,1.0,95.0
305,93.0,1.0,90.0
306,96.0,1.0,90.0
307,89.0,1.0,93.0
308,94.0,1.0,92.0
309,76.0,0.5,89.0
310,98.0,1.0,96.0
311,88.0,1.0,81.0
312,91.0,1.0,76.0
313,99.0,1.0,87.0
314,94.0,1.0,91.0
315,98.0,1.0,93.0
316,91.0,1.0,88.0
317,84.0,1.0,96.0
318,91.0,1.0,91.0
319,99.0,1.0,99.0
320,94.0,1.0,87.0
321,98.0,1.0,95.0
322,90.0,1.0,93.0
323,90.0,0.7,91.0
324,88.0,1.0,90.0
325,94.0,1.0,85.0
326,95.0,1.0,94.0
327,87.0,1.0,92.0
328,95.0,1.0,95.0
329,92.0,1.0,87.0
330,84.0,1.0,94.0
331,92.0,1.0,88.0
332,95.0,1.0,87.0
333,94.0,1.0,93.0
334,93.0,1.0,95.0
335,96.0,1.0,97.0
336,90.0,0.5,88.0
337,86.0,1.0,93.0
338,90.0,1.0,93.0
339,90.0,1.0,89.0
340,94.0,1.0,97.0
341,99.0,1.0,94.0
342,98.0,1.0,90.0
343,90.0,1.0,87.0
344,96.0,1.0,94.0
345,94.0,1.0,91.0
346,93.0,1.0,89.0
347,92.0,1.0,90.0
348,89.0,1.0,95.0
349,92.0,0.5,92.0
350,96.0,1.0,96.0
351,97.0,1.0,96.0
352,93.0,1.0,92.0
353,88.0,1.0,85.0
354,93.0,1.0,86.0
355,87.0,1.0,89.0
356,97.0,1.0,95.0
357,92.0,1.0,87.0
358,91.0,1.0,92.0
359,89.0,1.0,85.0
360,98.0,1.0,95.0
361,96.0,1.0,94.0
362,88.0,0.9166666666666666,98.0
363,95.0,0.0,96.0
364,84.0,1.0,87.0
365,87.0,1.0,90.0
366,94.0,1.0,94.0
367,92.0,1.0,90.0
368,91.0,1.0,94.0
369,88.0,1.0,95.0
370,98.0,1.0,89.0
371,86.0,1.0,92.0
372,93.0,1.0,90.0
373,96.0,1.0,95.0
374,83.0,0.5,95.0
375,91.0,1.0,90.0
376,91.0,1.0,92.0
377,90.0,1.0,90.0
378,96.0,1.0,83.0
379,99.0,1.0,93.0
380,93.0,1.0,96.0
381,94.0,1.0,90.0
382,99.0,1.0,89.0
383,86.0,1.0,84.0
384,87.0,1.0,93.0
385,88.0,1.0,94.0
386,81.0,0.3888888888888889,88.0
387,92.0,1.0,98.0
388,89.0,1.0,87.0
389,94.0,1.0,93.0
390,91.0,1.0,84.0
391,95.0,1.0,91.0
392,97.0,1.0,98.0
393,90.0,1.0,92.0
394,94.0,1.0,95.0
395,93.0,1.0,90.0
396,93.0,1.0,82.0
397,88.0,1.0,89.0
398,87.0,0.6923076923076923,95.0
399,89.0,1.0,97.0
400,88.0,1.0,82.0
401,90.0,1.0,97.0
402,85.0,1.0,94.0
403,95.0,1.0,96.0
404,95.0,1.0,89.0
405,94.0,1.0,90.0
406,90.0,1.0,94.0
407,93.0,1.0,97.0
408,94.0,1.0,88.0
409,93.0,0.14285714285714285,90.0
410,98.0,0.0,89.0
411,86.0,0.9285714285714286,89.0
412,93.0,1.0,91.0
413,95.0,1.0,88.0
414,97.0,1.0,93.0
415,94.0,1.0,92.0
416,95.0,1.0,96.0
417,91.0,1.0,90.0
418,86.0,1.0,87.0
419,90.0,1.0,88.0
420,96.0,1.0,91.0
421,91.0,1.0,77.0
422,81.0,0.625,97.0
423,85.0,1.0,89.0
424,88.0,1.0,95.0
425,94.0,1.0,89.0
426,94.0,1.0,93.0
427,89.0,1.0,92.0
428,90.0,1.0,90.0
429,86.0,1.0,94.0
430,83.0,1.0,94.0
431,84.0,0.7142857142857143,97.0
432,93.0,1.0,95.0
433,93.0,1.0,92.0
434,96.0,1.0,90.0
435,93.0,1.0,94.0
436,96.0,1.0,95.0
437,97.0,1.0,96.0
438,91.0,1.0,92.0
439,88.0,1.0,91.0
440,91.0,1.0,95.0
441,91.0,1.0,90.0
442,94.0,1.0,91.0
443,90.0,1.0,88.0
444,94.0,0.5,86.0
445,90.0,1.0,90.0
446,94.0,1.0,92.0
447,93.0,1.0,88.0
448,91.0,1.0,89.0
449,93.0,1.0,90.0
450,95.0,1.0,92.0
451,91.0,1.0,94.0
452,97.0,1.0,90.0
453,88.0,1.0,98.0
454,89.0,1.0,95.0
455,95.0,1.0,88.0
456,90.0,1.0,93.0
457,84.0,0.5,98.0
458,92.0,1.0,91.0
459,85.0,1.0,94.0
460,94.0,1.0,91.0
461,94.0,1.0,98.0
462,89.0,1.0,91.0
463,93.0,1.0,91.0
464,87.0,1.0,90.0
465,94.0,1.0,90.0
466,87.0,1.0,94.0
467,89.0,0.7272727272727273,86.0
468,90.0,1.0,91.0
469,99.0,1.0,96.0
470,89.0,1.0,92.0
471,88.0,1.0,92.0
472,97.0,1.0,89.0
473,91.0,1.0,93.0
474,88.0,1.0,92.0
475,96.0,1.0,92.0
476,91.0,1.0,87.0
477,98.0,1.0,90.0
478,88.0,1.0,88.0
479,81.0,0.8333333333333334,92.0
480,93.0,1.0,94.0
481,90.0,1.0,95.0
482,86.0,1.0,99.0
483,95.0,1.0,90.0
484,92.0,1.0,93.0
485,87.0,1.0,86.0
486,89.0,1.0,93.0
487,94.0,1.0,87.0
488,88.0,1.0,88.0
489,83.0,0.6153846153846154,85.0
490,94.0,1.0,89.0
491,94.0,1.0,92.0
492,89.0,1.0,96.0
493,94.0,1.0,91.0
494,96.0,1.0,93.0
495,89.0,1.0,92.0
496,94.0,1.0,93.0
497,95.0,1.0,90.0
498,86.0,1.0,93.0
499,94.0,1.0,96.0
500,91.0,1.0,87.0
501,85.0,0.6428571428571429,89.0
502,85.0,1.0,99.0
503,96.0,1.0,87.0
504,96.0,1.0,95.0
505,89.0,1.0,97.0
506,99.0,1.0,93.0
507,93.0,1.0,96.0
508,94.0,1.0,92.0
509,95.0,1.0,92.0
510,86.0,1.0,89.0
511,96.0,1.0,86.0
512,95.0,1.0,95.0
513,93.0,1.0,91.0
514,94.0,1.0,99.0
515,89.0,0.7272727272727273,82.0
516,94.0,1.0,93.0
517,87.0,1.0,93.0
518,91.0,1.0,85.0
519,91.0,1.0,90.0
520,89.0,1.0,91.0
521,93.0,1.0,86.0
522,93.0,1.0,93.0
523,88.0,1.0,90.0
524,87.0,1.0,90.0
525,88.0,0.5833333333333334,91.0
526,94.0,1.0,90.0
527,95.0,1.0,86.0
528,93.0,1.0,93.0
529,93.0,1.0,88.0
530,95.0,1.0,91.0
531,91.0,1.0,97.0
532,93.0,1.0,91.0
533,98.0,1.0,77.0
534,94.0,1.0,92.0
535,96.0,1.0,84.0
536,93.0,1.0,92.0
537,89.0,1.0,95.0
538,95.0,1.0,76.0
539,78.0,0.8636363636363636,94.0
540,91.0,1.0,89.0
541,94.0,1.0,86.0
542,88.0,1.0,98.0
543,88.0,1.0,92.0
544,97.0,1.0,89.0
545,93.0,1.0,94.0
546,93.0,1.0,92.0
547,89.0,1.0,93.0
548,91.0,1.0,94.0
549,94.0,1.0,94.0
550,94.0,1.0,94.0
551,86.0,0.7692307692307693,91.0
552,97.0,1.0,95.0
553,94.0,1.0,95.0
554,88.0,1.0,81.0
555,94.0,1.0,91.0
556,94.0,1.0,93.0
557,92.0,1.0,86.0
558,94.0,1.0,78.0
559,85.0,1.0,92.0
560,92.0,1.0,96.0
561,96.0,1.0,96.0
562,91.0,1.0,89.0
563,82.0,0.7222222222222222,86.0
564,91.0,1.0,83.0
565,94.0,1.0,84.0
566,92.0,1.0,94.0
567,90.0,1.0,96.0
568,99.0,1.0,89.0
569,91.0,1.0,99.0
570,95.0,1.0,90.0
571,95.0,1.0,92.0
572,94.0,1.0,87.0
573,97.0,1.0,90.0
574,95.0,1.0,88.0
575,87.0,1.0,94.0
576,84.0,0.75,90.0
577,93.0,1.0,95.0
578,88.0,1.0,95.0
579,92.0,1.0,95.0
580,96.0,1.0,89.0
581,92.0,1.0,94.0
582,98.0,1.0,92.0
583,94.0,1.0,90.0
584,93.0,1.0,83.0
585,97.0,1.0,86.0
586,94.0,1.0,96.0
587,88.0,1.0,87.0
588,93.0,1.0,84.0
589,92.0,1.0,98.0
590,88.0,0.5833333333333334,89.0
591,89.0,1.0,95.0
592,87.0,1.0,85.0
593,91.0,1.0,93.0
594,91.0,1.0,92.0
595,88.0,1.0,86.0
596,90.0,1.0,92.0
597,93.0,1.0,85.0
598,90.0,1.0,87.0
599,98.0,1.0,95.0
600,95.0,1.0,91.0
601,88.0,0.6363636363636364,89.0
602,91.0,1.0,89.0
603,88.0,1.0,97.0
604,85.0,1.0,86.0
605,96.0,1.0,81.0
606,90.0,1.0,96.0
607,90.0,1.0,94.0
608,90.0,1.0,85.0
609,91.0,1.0,94.0
610,93.0,1.0,98.0
611,94.0,1.0,94.0
612,81.0,0.7368421052631579,93.0
613,94.0,1.0,93.0
614,92.0,1.0,87.0
615,91.0,1.0,85.0
616,91.0,1.0,86.0
617,94.0,1.0,91.0
618,91.0,1.0,96.0
619,96.0,1.0,93.0
620,88.0,1.0,85.0
621,96.0,1.0,87.0
622,90.0,1.0,93.0
623,92.0,1.0,95.0
624,89.0,0.5,95.0
625,95.0,1.0,91.0
626,95.0,1.0,91.0
627,94.0,1.0,92.0
628,92.0,1.0,88.0
629,89.0,1.0,91.0
630,88.0,1.0,94.0
631,89.0,1.0,76.0
632,93.0,1.0,90.0
633,92.0,1.0,92.0
634,87.0,1.0,96.0
635,95.0,1.0,90.0
636,88.0,0.6666666666666666,98.0
637,92.0,1.0,93.0
638,85.0,1.0,93.0
639,84.0,1.0,86.0
640,92.0,1.0,92.0
641,90.0,1.0,88.0
642,91.0,1.0,91.0
643,91.0,1.0,99.0
644,95.0,1.0,91.0
645,94.0,1.0,94.0
646,97.0,1.0,89.0
647,94.0,0.6666666666666666,92.0
648,89.0,1.0,98.0
649,89.0,1.0,90.0
650,92.0,1.0,90.0
651,90.0,1.0,96.0
652,92.0,1.0,97.0
653,99.0,1.0,90.0
654,92.0,1.0,88.0
655,98.0,1.0,78.0
656,91.0,1.0,86.0
657,89.0,1.0,93.0
658,96.0,1.0,92.0
659,73.0,0.8461538461538461,97.0
660,94.0,1.0,86.0
661,97.0,1.0,88.0
662,94.0,1.0,91.0
663,96.0,1.0,94.0
664,90.0,1.0,93.0
665,93.0,1.0,87.0
666,91.0,1.0,89.0
667,90.0,1.0,89.0
668,89.0,1.0,91.0
669,89.0,1.0,94.0
670,95.0,1.0,96.0
671,82.0,0.6428571428571429,96.0
672,97.0,1.0,85.0
673,91.0,1.0,94.0
674,90.0,1.0,93.0
675,92.0,1.0,94.0
676,93.0,1.0,91.0
677,95.0,1.0,85.0
678,93.0,1.0,92.0
679,92.0,1.0,91.0
680,91.0,1.0,89.0
681,97.0,1.0,93.0
682,93.0,1.0,86.0
683,93.0,1.0,91.0
684,96.0,1.0,90.0
685,97.0,1.0,90.0
686,85.0,0.6666666666666666,93.0
687,94.0,1.0,92.0
688,91.0,1.0,98.0
689,84.0,1.0,89.0
690,89.0,1.0,89.0
691,96.0,1.0,90.0
692,96.0,1.0,94.0
693,95.0,1.0,84.0
694,95.0,1.0,97.0
695,94.0,1.0,93.0
696,94.0,1.0,98.0
697,97.0,1.0,85.0
698,89.0,1.0,96.0
699,96.0,1.0,88.0
700,94.0,0.6666666666666666,90.0
701,93.0,1.0,90.0
702,88.0,1.0,93.0
703,94.0,1.0,87.0
704,85.0,1.0,94.0
705,97.0,1.0,92.0
706,94.0,1.0,94.0
707,94.0,1.0,94.0
708,91.0,1.0,95.0
709,92.0,1.0,88.0
710,91.0,1.0,98.0
711,96.0,1.0,70.0
712,93.0,1.0,86.0
713,97.0,1.0,94.0
714,97.0,0.3333333333333333,95.0
715,92.0,1.0,91.0
716,91.0,1.0,87.0
717,97.0,1.0,86.0
718,93.0,1.0,87.0
719,91.0,1.0,93.0
720,94.0,1.0,83.0
721,96.0,1.0,86.0
722,97.0,1.0,88.0
723,90.0,1.0,90.0
724,96.0,1.0,94.0
725,90.0,1.0,85.0
726,92.0,1.0,94.0
727,93.0,1.0,93.0
728,90.0,1.0,98.0
729,86.0,0.6428571428571429,99.0
730,91.0,1.0,90.0
731,95.0,1.0,93.0
732,94.0,1.0,95.0
733,90.0,1.0,90.0
734,90.0,1.0,95.0
735,97.0,1.0,88.0
736,98.0,1.0,96.0
737,91.0,1.0,97.0
738,93.0,1.0,90.0
739,93.0,1.0,88.0
740,92.0,1.0,89.0
741,92.0,1.0,94.0
742,99.0,1.0,92.0
743,77.0,0.6,94.0
744,97.0,1.0,93.0
745,94.0,1.0,91.0
746,90.0,1.0,91.0
747,90.0,1.0,90.0
748,93.0,1.0,89.0
749,93.0,1.0,95.0
750,99.0,1.0,99.0
751,89.0,1.0,94.0
752,88.0,1.0,98.0
753,93.0,1.0,91.0
754,96.0,1.0,97.0
755,93.0,1.0,95.0
756,97.0,1.0,94.0
757,87.0,0.5384615384615384,90.0
758,93.0,1.0,86.0
759,96.0,1.0,91.0
760,91.0,1.0,99.0
761,95.0,1.0,88.0
762,93.0,1.0,92.0
763,94.0,1.0,88.0
764,89.0,1.0,85.0
765,92.0,1.0,97.0
766,95.0,1.0,94.0
767,90.0,1.0,87.0
768,86.0,1.0,94.0
769,83.0,0.7333333333333333,97.0
770,91.0,1.0,95.0
771,91.0,1.0,94.0
772,97.0,1.0,87.0
773,89.0,1.0,85.0
774,87.0,1.0,84.0
775,93.0,1.0,91.0
776,97.0,1.0,88.0
777,92.0,1.0,96.0
778,99.0,1.0,91.0
779,94.0,1.0,90.0
780,95.0,1.0,90.0
781,94.0,1.0,90.0
782,92.0,0.875,92.0
783,86.0,0.8571428571428571,90.0
784,94.0,1.0,93.0
785,95.0,1.0,95.0
786,92.0,1.0,94.0
787,90.0,1.0,92.0
788,89.0,1.0,90.0
789,94.0,1.0,99.0
790,92.0,1.0,95.0
791,97.0,1.0,89.0
792,94.0,1.0,85.0
793,87.0,1.0,96.0
794,93.0,1.0,86.0
795,88.0,0.5555555555555556,91.0
796,94.0,0.5,90.0
797,94.0,1.0,87.0
798,85.0,1.0,94.0
799,97.0,1.0,95.0
800,91.0,1.0,94.0
801,92.0,1.0,93.0
802,98.0,1.0,93.0
803,91.0,1.0,95.0
804,92.0,1.0,96.0
805,88.0,1.0,92.0
806,94.0,1.0,89.0
807,95.0,1.0,95.0
808,95.0,1.0,88.0
809,87.0,0.6666666666666666,91.0
810,97.0,1.0,95.0
811,96.0,1.0,91.0
812,96.0,1.0,82.0
813,97.0,1.0,90.0
814,88.0,1.0,96.0
815,96.0,1.0,87.0
816,97.0,1.0,87.0
817,98.0,1.0,90.0
818,88.0,1.0,88.0
819,91.0,1.0,91.0
820,92.0,1.0,84.0
821,85.0,1.0,96.0
822,95.0,1.0,86.0
823,80.0,0.85,93.0
824,92.0,1.0,95.0
825,98.0,1.0,96.0
826,91.0,1.0,97.0
827,96.0,1.0,95.0
828,94.0,1.0,97.0
829,94.0,1.0,93.0
830,93.0,1.0,86.0
831,90.0,1.0,89.0
832,88.0,1.0,85.0
833,96.0,1.0,93.0
834,87.0,1.0,97.0
835,93.0,0.8571428571428571,90.0
836,88.0,0.75,91.0
837,91.0,1.0,90.0
838,90.0,1.0,92.0
839,90.0,1.0,92.0
840,94.0,1.0,90.0
841,95.0,1.0,92.0
842,97.0,1.0,93.0
843,91.0,1.0,91.0
844,86.0,1.0,97.0
845,88.0,1.0,92.0
846,91.0,1.0,96.0
847,87.0,0.6923076923076923,91.0
848,93.0,1.0,88.0
849,86.0,1.0,95.0
850,89.0,1.0,83.0
851,96.0,1.0,93.0
852,94.0,1.0,94.0
853,96.0,1.0,94.0
854,80.0,1.0,90.0
855,92.0,1.0,87.0
856,89.0,1.0,86.0
857,97.0,1.0,90.0
858,87.0,0.6923076923076923,92.0
859,91.0,1.0,93.0
860,95.0,1.0,94.0
861,95.0,1.0,85.0
862,93.0,1.0,91.0
863,91.0,1.0,99.0
864,90.0,1.0,93.0
865,99.0,1.0,89.0
866,94.0,1.0,86.0
867,90.0,1.0,93.0
868,91.0,1.0,87.0
869,86.0,1.0,86.0
870,91.0,0.7777777777777778,99.0
871,92.0,0.625,95.0
872,97.0,1.0,94.0
873,93.0,1.0,97.0
874,87.0,1.0,88.0
875,96.0,1.0,96.0
876,94.0,1.0,95.0
877,96.0,1.0,90.0
878,90.0,1.0,91.0
879,93.0,1.0,93.0
880,91.0,1.0,89.0
881,98.0,1.0,92.0
882,92.0,1.0,86.0
883,96.0,1.0,92.0
884,93.0,1.0,93.0
885,96.0,1.0,87.0
886,87.0,0.6923076923076923,99.0
887,83.0,1.0,93.0
888,92.0,1.0,98.0
889,90.0,1.0,93.0
890,92.0,1.0,87.0
891,93.0,1.0,90.0
892,96.0,1.0,98.0
893,91.0,1.0,93.0
894,79.0,1.0,85.0
895,77.0,0.6190476190476191,86.0
896,88.0,1.0,90.0
897,84.0,1.0,92.0
898,95.0,1.0,93.0
899,96.0,1.0,89.0
900,90.0,1.0,80.0
901,84.0,0.8125,97.0
902,95.0,1.0,95.0
903,89.0,1.0,95.0
904,94.0,1.0,86.0
905,98.0,1.0,89.0
906,91.0,0.5555555555555556,91.0
907,98.0,1.0,89.0
908,96.0,1.0,90.0
909,93.0,1.0,91.0
910,88.0,1.0,91.0
911,95.0,1.0,96.0
912,93.0,1.0,90.0
913,99.0,1.0,89.0
914,89.0,1.0,89.0
915,92.0,1.0,86.0
916,95.0,1.0,90.0
917,91.0,1.0,80.0
918,90.0,1.0,91.0
919,74.0,0.7692307692307693,97.0
920,95.0,1.0,90.0
921,94.0,1.0,95.0
922,95.0,1.0,95.0
923,95.0,1.0,95.0
924,96.0,1.0,88.0
925,95.0,1.0,88.0
926,97.0,1.0,89.0
927,89.0,1.0,89.0
928,89.0,1.0,93.0
929,87.0,1.0,87.0
930,88.0,1.0,96.0
931,84.0,0.8125,97.0
932,87.0,1.0,94.0
933,94.0,1.0,76.0
934,89.0,1.0,81.0
935,88.0,1.0,91.0
936,95.0,1.0,90.0
937,88.0,1.0,89.0
938,90.0,1.0,93.0
939,97.0,1.0,87.0
940,94.0,1.0,97.0
941,93.0,1.0,91.0
942,85.0,0.7857142857142857,94.0
943,95.0,1.0,88.0
944,89.0,1.0,94.0
945,90.0,1.0,85.0
946,92.0,1.0,90.0
947,90.0,1.0,91.0
948,93.0,1.0,93.0
949,89.0,1.0,94.0
950,89.0,1.0,88.0
951,94.0,1.0,89.0
952,94.0,1.0,94.0
953,94.0,1.0,93.0
954,83.0,0.8235294117647058,97.0
955,96.0,1.0,89.0
956,89.0,1.0,85.0
957,93.0,1.0,97.0
958,93.0,1.0,90.0
959,94.0,1.0,89.0
960,94.0,1.0,95.0
961,93.0,1.0,90.0
962,95.0,1.0,93.0
963,90.0,1.0,88.0
964,89.0,1.0,90.0
965,88.0,1.0,95.0
966,90.0,0.8,91.0
967,93.0,1.0,88.0
968,93.0,1.0,94.0
969,92.0,1.0,89.0
970,90.0,1.0,92.0
971,94.0,1.0,91.0
972,96.0,1.0,92.0
973,96.0,1.0,92.0
