episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
517,-220.271015,-123.998349,96.272666,False,True,entered_big_circle,intercepted_before_small_circle,direct,18,38,baseline_only_win,baseline_advantage
720,-41.673047,-162.404397,-120.73135,False,False,active_collision,entered_big_circle,attack,32,6,both_lose,baseline_advantage
360,-41.561067,-162.069116,-120.508049,False,False,active_collision,entered_big_circle,attack,30,5,both_lose,baseline_advantage
273,-41.272733,-162.643998,-121.371265,False,False,active_collision,entered_big_circle,attack,33,11,both_lose,baseline_advantage
639,-40.321566,-161.973529,-121.651963,False,False,active_collision,entered_big_circle,attack,32,11,both_lose,baseline_advantage
534,-39.717409,-164.336367,-124.618958,False,False,active_collision,entered_big_circle,attack,44,25,both_lose,baseline_advantage
563,-39.650824,-163.537798,-123.886974,False,False,active_collision,entered_big_circle,attack,40,20,both_lose,baseline_advantage
170,-39.60693,-160.620155,-121.013226,False,False,active_collision,entered_big_circle,attack,24,9,both_lose,baseline_advantage
483,-39.412032,-163.84785,-124.435818,False,False,active_collision,entered_big_circle,attack,39,26,both_lose,baseline_advantage
56,-39.335826,-163.812489,-124.476663,False,False,active_collision,entered_big_circle,attack,41,30,both_lose,baseline_advantage
549,-38.855371,-161.711461,-122.85609,False,False,active_collision,entered_big_circle,attack,31,18,both_lose,baseline_advantage
421,-38.80076,-160.210504,-121.409744,False,False,active_collision,entered_big_circle,attack,26,10,both_lose,baseline_advantage
109,-38.196842,-160.825559,-122.628718,False,False,active_collision,entered_big_circle,attack,31,18,both_lose,baseline_advantage
297,-38.109515,-161.043019,-122.933503,False,False,active_collision,entered_big_circle,attack,30,22,both_lose,baseline_advantage
692,-35.314573,-162.993382,-127.678809,False,False,active_collision,entered_big_circle,attack,73,31,both_lose,baseline_advantage
564,-26.254685,-151.100324,-124.845638,False,False,entered_big_circle,entered_big_circle,direct,160,26,both_lose,baseline_advantage
693,-22.962572,-143.508901,-120.546329,False,False,entered_big_circle,entered_big_circle,direct,177,5,both_lose,baseline_advantage
535,-22.502447,-144.694224,-122.191776,False,False,entered_big_circle,entered_big_circle,direct,165,16,both_lose,baseline_advantage
298,-19.457741,-145.227049,-125.769308,False,False,entered_big_circle,entered_big_circle,direct,141,31,both_lose,baseline_advantage
206,-17.058395,-137.498722,-120.440327,False,False,entered_big_circle,entered_big_circle,direct,190,4,both_lose,baseline_advantage
776,284.944447,96.253398,-188.69105,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,385,ops_only_win,ops_advantage
396,283.426763,96.482867,-186.943896,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,370,ops_only_win,ops_advantage
690,281.67932,96.42498,-185.25434,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,372,ops_only_win,ops_advantage
466,281.359183,97.597094,-183.76209,True,False,intercepted_before_small_circle,entered_big_circle,detour,37,377,ops_only_win,ops_advantage
214,269.940138,94.946652,-174.993487,True,False,intercepted_before_small_circle,entered_big_circle,detour,46,367,ops_only_win,ops_advantage
178,269.234708,97.347377,-171.887331,True,False,intercepted_before_small_circle,entered_big_circle,detour,48,372,ops_only_win,ops_advantage
86,265.282498,97.697433,-167.585064,True,False,intercepted_before_small_circle,entered_big_circle,detour,48,359,ops_only_win,ops_advantage
158,263.725663,97.480788,-166.244875,True,False,intercepted_before_small_circle,entered_big_circle,detour,32,362,ops_only_win,ops_advantage
482,262.564644,96.324693,-166.239951,True,False,intercepted_before_small_circle,entered_big_circle,detour,37,352,ops_only_win,ops_advantage
25,260.906907,96.089349,-164.817559,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,362,ops_only_win,ops_advantage
167,260.666905,97.783226,-162.883679,True,False,intercepted_before_small_circle,active_collision,detour,30,158,ops_only_win,ops_advantage
575,257.998905,96.087707,-161.911198,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,357,ops_only_win,ops_advantage
107,255.734612,97.559207,-158.175405,True,False,intercepted_before_small_circle,entered_big_circle,detour,38,362,ops_only_win,ops_advantage
321,252.580429,95.890595,-156.689834,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,376,ops_only_win,ops_advantage
296,251.837369,96.884508,-154.952861,True,False,intercepted_before_small_circle,entered_big_circle,detour,39,375,ops_only_win,ops_advantage
80,250.826553,96.546839,-154.279714,True,False,intercepted_before_small_circle,entered_big_circle,detour,39,366,ops_only_win,ops_advantage
792,250.618367,97.969808,-152.648559,True,False,intercepted_before_small_circle,entered_big_circle,detour,31,360,ops_only_win,ops_advantage
532,250.001522,98.685565,-151.315957,True,False,intercepted_before_small_circle,entered_big_circle,detour,23,357,ops_only_win,ops_advantage
442,247.874848,95.69201,-152.182838,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,379,ops_only_win,ops_advantage
547,245.085606,96.39886,-148.686746,True,False,intercepted_before_small_circle,active_collision,detour,41,231,ops_only_win,ops_advantage
