episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,assumed_policy,assumption_correct,predator_a_action,predator_b_action,switched,running_error_chase_x,running_error_chase_y
0,1,1,-1.0,-1.0,chase_x,chase_x,True,2,2,False,0.8412793055293948,0.0
0,2,2,-1.0,-2.0,chase_x,chase_x,True,2,3,False,0.7555375425973376,0.9599954740474497
0,3,3,-1.0,-3.0,chase_x,chase_x,True,4,3,False,1.711907469652183,1.9199912157088652
0,4,4,-1.0,-4.0,chase_x,chase_x,True,2,2,False,2.4818438932633025,1.87998997007303
0,5,5,-1.0,-5.0,chase_x,chase_x,True,2,3,False,2.375154093041481,2.8399899605863763
0,6,6,-1.0,-6.0,chase_x,chase_x,True,4,3,False,3.3350660194577353,3.7999899505750103
0,7,7,-1.0,-7.0,chase_x,chase_x,True,3,2,False,3.937047690771503,3.75998987299699
0,8,8,-1.0,-8.0,chase_x,chase_x,True,3,2,False,4.897047146380867,3.7199897923191587
0,9,9,-1.0,-9.0,chase_x,chase_x,True,2,3,False,4.856978444318543,4.679989751780782
0,10,10,-1.0,-10.0,chase_x,chase_x,True,4,3,False,4.8168939111701885,5.638495035428041
0,11,11,99.0,89.0,chase_x,chase_x,True,4,3,False,4.746488042395505,6.0
1,12,1,99.0,99.0,chase_x,chase_x,True,1,2,False,4.703330431281016,6.0
2,13,1,-1.0,-1.0,chase_x,chase_x,True,3,4,False,5.226894761479081,6.0
2,14,2,-1.0,-2.0,chase_x,chase_y,False,3,1,True,6.0,2.926763836228317
2,15,3,-1.0,-3.0,chase_x,chase_y,False,2,4,False,6.0,3.5755804676010374
2,16,4,-1.0,-4.0,chase_x,chase_y,False,2,1,False,6.0,4.435113205251265
2,17,5,-1.0,-5.0,chase_x,chase_y,False,2,3,False,6.0,4.818623856884291
2,18,6,-1.0,-6.0,chase_x,chase_y,False,2,0,False,6.0,5.751814970725896
2,19,7,-1.0,-7.0,chase_x,chase_x,True,3,2,True,3.0,6.0
2,20,8,-1.0,-8.0,chase_x,chase_x,True,3,3,False,3.9406692603656825,6.0
2,21,9,-1.0,-9.0,chase_x,chase_x,True,3,1,False,3.8919279686569115,5.959444330753244
2,22,10,-1.0,-10.0,chase_x,chase_x,True,3,1,False,3.842759757790933,5.919268958817085
2,23,11,99.0,89.0,chase_x,chase_x,True,3,1,False,3.796361479776631,6.0
3,24,1,-1.0,-1.0,chase_x,chase_x,True,2,3,False,3.728870457759286,6.0
3,25,2,-1.0,-2.0,chase_x,chase_x,True,0,3,False,4.449127381535623,6.0
3,26,3,-1.0,-3.0,chase_x,chase_x,True,2,1,False,4.3338102651714285,6.0
3,27,4,-1.0,-4.0,chase_x,chase_x,True,4,1,False,5.289484772074311,6.0
3,28,5,-1.0,-5.0,chase_x,chase_x,True,1,3,False,5.248298076636686,6.0
3,29,6,-1.0,-6.0,chase_x,chase_x,True,1,3,True,3.0,6.0
3,30,7,99.0,93.0,chase_x,chase_x,True,4,1,False,3.906275937914292,6.0
4,31,1,-1.0,-1.0,chase_x,chase_x,True,2,1,False,3.7631700779213526,6.0
4,32,2,-1.0,-2.0,chase_x,chase_x,True,2,1,False,4.723161742252937,6.0
4,33,3,-1.0,-3.0,chase_x,chase_x,True,3,3,False,4.636775172558281,5.9599999992239585
4,34,4,-1.0,-4.0,chase_x,chase_x,True,2,3,False,4.518264076313922,5.919999932790485
4,35,5,-1.0,-5.0,chase_x,chase_x,True,3,3,False,4.388432143419601,5.879999859515486
4,36,6,-1.0,-6.0,chase_x,chase_x,True,3,3,False,5.319826753567568,5.839996768585834
4,37,7,-1.0,-7.0,chase_x,chase_x,True,2,2,False,5.266782850773426,6.0
4,38,8,-1.0,-8.0,chase_x,chase_x,True,3,2,True,3.0,6.0
4,39,9,99.0,91.0,chase_x,chase_x,True,3,4,False,3.889182521758582,6.0
5,40,1,-1.0,-1.0,chase_x,chase_x,True,4,1,False,3.849137815754843,5.95923281919789
5,41,2,-1.0,-2.0,chase_x,chase_x,True,4,1,False,4.692741976435612,5.918959337853061
5,42,3,99.0,97.0,chase_x,chase_x,True,4,4,False,4.5866018005176175,6.0
6,43,1,-1.0,-1.0,chase_x,chase_x,True,3,1,False,4.546300910348531,5.854768479050818
6,44,2,99.0,98.0,chase_x,chase_x,True,3,1,False,5.4984887983285455,6.0
7,45,1,-1.0,-1.0,chase_x,chase_x,True,2,2,False,5.4584887274259115,6.0
7,46,2,-1.0,-2.0,chase_x,chase_x,True,2,2,False,5.418485380277878,6.0
7,47,3,-1.0,-3.0,chase_x,chase_x,True,2,2,False,5.378482519676893,6.0
7,48,4,-1.0,-4.0,chase_x,chase_x,True,2,2,False,5.836132980118536,6.0
7,49,5,-1.0,-5.0,chase_x,chase_x,True,0,3,True,3.0,6.0
7,50,6,99.0,94.0,chase_x,chase_x,True,4,2,False,3.905177442563345,6.0
8,51,1,-1.0,-1.0,chase_x,chase_x,True,3,4,False,3.8651773834691316,6.0
8,52,2,-1.0,-2.0,chase_x,chase_x,True,3,4,False,3.8240052474576833,6.0
8,53,3,-1.0,-3.0,chase_x,chase_x,True,1,4,False,4.475660461159849,6.0
8,54,4,-1.0,-4.0,chase_x,chase_x,True,0,1,False,5.435556332586749,6.0
8,55,5,99.0,95.0,chase_x,chase_x,True,0,4,False,5.327372657270747,6.0
9,56,1,-1.0,-1.0,chase_x,chase_x,True,4,1,False,5.287372649203846,6.0
9,57,2,-1.0,-2.0,chase_x,chase_x,True,4,1,False,5.247372647570783,6.0
9,58,3,-1.0,-3.0,chase_x,chase_x,True,4,1,False,5.207372641398641,6.0
9,59,4,-1.0,-4.0,chase_x,chase_x,True,4,1,False,5.167372634100706,6.0
9,60,5,-1.0,-5.0,chase_x,chase_x,True,4,1,False,5.127372227033031,6.0
