episode,opsdemo_reward,response_policy_accuracy,baseline_reward
156,86.0,1.0,93.0
157,95.0,1.0,97.0
158,98.0,1.0,93.0
159,95.0,1.0,96.0
160,94.0,1.0,97.0
161,93.0,1.0,93.0
162,93.0,1.0,93.0
163,84.0,0.6875,93.0
164,89.0,1.0,82.0
165,93.0,1.0,93.0
166,90.0,1.0,92.0
167,89.0,1.0,88.0
168,90.0,1.0,96.0
169,96.0,1.0,97.0
170,93.0,1.0,96.0
171,89.0,1.0,96.0
172,93.0,1.0,94.0
173,98.0,1.0,88.0
174,81.0,0.7222222222222222,94.0
175,95.0,1.0,89.0
176,94.0,1.0,83.0
177,91.0,1.0,97.0
178,89.0,1.0,90.0
179,89.0,1.0,83.0
180,91.0,1.0,92.0
181,95.0,1.0,92.0
182,94.0,1.0,88.0
183,94.0,1.0,92.0
184,91.0,1.0,86.0
185,93.0,1.0,83.0
186,85.0,0.7333333333333333,87.0
187,91.0,1.0,87.0
188,89.0,1.0,89.0
189,92.0,1.0,95.0
190,93.0,1.0,98.0
191,93.0,1.0,93.0
192,92.0,1.0,90.0
193,94.0,1.0,97.0
194,90.0,1.0,93.0
195,91.0,1.0,88.0
196,87.0,1.0,94.0
197,79.0,0.35714285714285715,82.0
198,94.0,1.0,91.0
199,93.0,1.0,91.0
200,98.0,1.0,89.0
201,91.0,1.0,88.0
202,95.0,1.0,83.0
203,89.0,1.0,92.0
204,96.0,1.0,90.0
205,97.0,1.0,89.0
206,94.0,1.0,92.0
207,90.0,1.0,89.0
208,94.0,1.0,92.0
209,93.0,1.0,88.0
210,71.0,0.8275862068965517,88.0
211,91.0,1.0,94.0
212,92.0,1.0,97.0
213,87.0,1.0,95.0
214,90.0,1.0,88.0
215,97.0,1.0,89.0
216,90.0,1.0,86.0
217,92.0,1.0,92.0
218,93.0,1.0,91.0
219,96.0,1.0,92.0
220,88.0,1.0,94.0
221,90.0,0.6,95.0
222,96.0,1.0,89.0
223,90.0,1.0,96.0
224,96.0,1.0,87.0
225,92.0,1.0,90.0
226,89.0,1.0,93.0
227,94.0,1.0,86.0
228,96.0,1.0,95.0
229,88.0,1.0,97.0
230,93.0,1.0,87.0
231,93.0,1.0,85.0
232,86.0,1.0,89.0
233,95.0,1.0,94.0
234,86.0,0.6428571428571429,93.0
235,98.0,1.0,89.0
236,90.0,1.0,89.0
237,89.0,1.0,93.0
238,88.0,1.0,90.0
239,90.0,1.0,95.0
240,96.0,1.0,94.0
241,99.0,1.0,94.0
242,92.0,1.0,84.0
243,92.0,1.0,95.0
244,90.0,1.0,86.0
245,87.0,1.0,87.0
246,88.0,0.5833333333333334,94.0
247,89.0,1.0,80.0
248,89.0,1.0,95.0
249,88.0,1.0,90.0
250,85.0,1.0,91.0
251,96.0,1.0,95.0
252,93.0,1.0,92.0
253,98.0,1.0,94.0
254,99.0,1.0,93.0
255,96.0,1.0,83.0
256,92.0,1.0,94.0
257,87.0,1.0,92.0
258,85.0,0.4666666666666667,86.0
259,90.0,1.0,96.0
260,95.0,1.0,93.0
261,95.0,1.0,92.0
262,88.0,1.0,91.0
263,91.0,1.0,98.0
264,91.0,1.0,96.0
265,95.0,1.0,81.0
266,94.0,1.0,84.0
267,91.0,1.0,95.0
268,96.0,1.0,93.0
269,91.0,1.0,92.0
270,80.0,0.75,94.0
271,91.0,1.0,88.0
272,92.0,1.0,89.0
273,94.0,1.0,98.0
274,94.0,1.0,93.0
275,92.0,1.0,89.0
276,94.0,1.0,92.0
277,88.0,1.0,90.0
278,89.0,1.0,86.0
279,95.0,1.0,92.0
280,93.0,1.0,91.0
281,94.0,1.0,89.0
282,84.0,0.3333333333333333,94.0
283,93.0,1.0,90.0
284,92.0,1.0,91.0
285,94.0,1.0,89.0
286,97.0,1.0,87.0
287,90.0,1.0,90.0
288,92.0,1.0,90.0
289,91.0,1.0,89.0
290,92.0,1.0,91.0
291,88.0,1.0,97.0
292,91.0,1.0,90.0
293,95.0,1.0,88.0
294,97.0,1.0,97.0
295,88.0,0.5833333333333334,95.0
296,91.0,1.0,97.0
297,90.0,1.0,85.0
298,89.0,1.0,92.0
299,82.0,1.0,93.0
300,96.0,1.0,94.0
301,95.0,1.0,96.0
302,98.0,1.0,88.0
303,91.0,1.0,91.0
304,91.0,1.0,88.0
305,89.0,1.0,87.0
306,93.0,0.0,95.0
307,90.0,0.7,93.0
308,88.0,1.0,96.0
309,87.0,1.0,87.0
310,95.0,1.0,86.0
311,91.0,1.0,84.0
312,97.0,1.0,94.0
313,92.0,1.0,94.0
314,97.0,1.0,91.0
315,88.0,1.0,88.0
316,92.0,1.0,88.0
317,93.0,1.0,87.0
318,83.0,0.625,94.0
319,92.0,1.0,93.0
320,90.0,1.0,96.0
321,84.0,1.0,89.0
322,90.0,1.0,88.0
323,86.0,1.0,92.0
324,90.0,1.0,94.0
325,85.0,1.0,97.0
326,89.0,0.7272727272727273,98.0
327,80.0,0.42857142857142855,87.0
328,89.0,1.0,96.0
329,92.0,1.0,89.0
330,94.0,1.0,95.0
331,89.0,1.0,96.0
332,93.0,1.0,88.0
333,99.0,1.0,98.0
334,93.0,1.0,95.0
335,87.0,1.0,92.0
336,94.0,1.0,93.0
337,97.0,1.0,91.0
338,91.0,1.0,95.0
339,86.0,0.35714285714285715,87.0
340,93.0,1.0,93.0
341,91.0,1.0,92.0
342,92.0,1.0,94.0
343,94.0,1.0,93.0
344,96.0,1.0,86.0
345,95.0,1.0,85.0
346,91.0,1.0,87.0
347,92.0,1.0,90.0
348,97.0,1.0,85.0
349,92.0,1.0,87.0
350,94.0,1.0,95.0
351,89.0,1.0,86.0
352,82.0,0.7222222222222222,93.0
353,89.0,1.0,88.0
354,86.0,1.0,91.0
355,92.0,1.0,91.0
356,92.0,1.0,91.0
357,93.0,1.0,87.0
358,93.0,1.0,93.0
359,89.0,1.0,87.0
360,97.0,1.0,92.0
361,94.0,1.0,91.0
362,92.0,1.0,93.0
363,79.0,0.7894736842105263,85.0
364,95.0,1.0,87.0
365,97.0,1.0,89.0
366,88.0,1.0,93.0
367,92.0,1.0,89.0
368,92.0,1.0,94.0
369,95.0,1.0,88.0
370,94.0,1.0,91.0
371,93.0,1.0,93.0
372,96.0,1.0,88.0
373,96.0,1.0,87.0
374,97.0,1.0,95.0
375,94.0,1.0,93.0
376,88.0,1.0,91.0
377,94.0,0.8333333333333334,89.0
378,91.0,0.6666666666666666,93.0
379,96.0,1.0,86.0
380,89.0,1.0,93.0
381,97.0,1.0,91.0
382,91.0,1.0,89.0
383,87.0,1.0,84.0
384,94.0,1.0,95.0
385,90.0,1.0,94.0
386,90.0,1.0,96.0
387,89.0,1.0,86.0
388,99.0,1.0,83.0
389,89.0,1.0,98.0
390,83.0,0.6875,92.0
391,93.0,1.0,89.0
392,90.0,1.0,93.0
393,89.0,1.0,90.0
394,96.0,1.0,91.0
395,92.0,1.0,83.0
396,97.0,1.0,93.0
397,90.0,1.0,92.0
398,91.0,1.0,99.0
399,96.0,1.0,93.0
400,97.0,1.0,88.0
401,95.0,1.0,95.0
402,93.0,1.0,98.0
403,94.0,1.0,89.0
404,90.0,0.4444444444444444,92.0
405,96.0,1.0,92.0
406,94.0,1.0,93.0
407,96.0,1.0,90.0
408,94.0,1.0,96.0
409,94.0,1.0,96.0
410,95.0,1.0,92.0
411,92.0,1.0,94.0
412,87.0,1.0,91.0
413,91.0,1.0,87.0
414,91.0,1.0,89.0
415,91.0,1.0,94.0
416,92.0,1.0,92.0
417,83.0,0.6470588235294118,90.0
418,93.0,1.0,91.0
419,89.0,1.0,90.0
420,96.0,1.0,88.0
421,90.0,1.0,92.0
422,97.0,1.0,90.0
423,94.0,1.0,94.0
424,97.0,1.0,90.0
425,87.0,1.0,86.0
426,94.0,1.0,91.0
427,94.0,1.0,94.0
428,90.0,1.0,93.0
429,94.0,1.0,85.0
430,94.0,1.0,89.0
431,90.0,0.6,77.0
432,90.0,1.0,86.0
433,91.0,1.0,93.0
434,88.0,1.0,98.0
435,87.0,1.0,96.0
436,83.0,1.0,84.0
437,97.0,1.0,85.0
438,94.0,1.0,91.0
439,91.0,1.0,76.0
440,95.0,1.0,90.0
441,91.0,0.75,91.0
442,96.0,0.25,86.0
443,92.0,1.0,89.0
444,99.0,1.0,88.0
445,94.0,1.0,83.0
446,92.0,1.0,97.0
447,97.0,1.0,92.0
448,89.0,1.0,96.0
449,89.0,1.0,81.0
450,94.0,1.0,86.0
451,99.0,1.0,86.0
452,99.0,1.0,92.0
453,88.0,1.0,90.0
454,94.0,1.0,95.0
455,92.0,1.0,90.0
456,90.0,1.0,91.0
457,81.0,0.7222222222222222,98.0
458,94.0,1.0,92.0
459,91.0,1.0,97.0
460,98.0,1.0,97.0
461,92.0,1.0,84.0
462,93.0,1.0,93.0
463,88.0,1.0,96.0
464,88.0,1.0,97.0
465,91.0,1.0,93.0
466,95.0,1.0,92.0
467,93.0,1.0,92.0
468,98.0,1.0,91.0
469,99.0,1.0,95.0
470,94.0,1.0,93.0
471,85.0,0.6666666666666666,89.0
472,94.0,1.0,90.0
473,90.0,1.0,96.0
474,90.0,1.0,92.0
475,94.0,1.0,83.0
476,95.0,1.0,91.0
477,98.0,1.0,94.0
478,92.0,1.0,90.0
479,92.0,1.0,86.0
480,91.0,1.0,93.0
481,97.0,1.0,92.0
482,92.0,1.0,86.0
483,91.0,1.0,93.0
484,89.0,0.5454545454545454,97.0
485,97.0,1.0,87.0
486,86.0,1.0,91.0
487,93.0,1.0,90.0
488,92.0,1.0,90.0
489,91.0,1.0,91.0
490,98.0,1.0,97.0
491,88.0,1.0,88.0
492,90.0,1.0,83.0
493,89.0,1.0,82.0
494,99.0,1.0,89.0
495,91.0,1.0,89.0
496,89.0,0.6363636363636364,89.0
497,94.0,1.0,93.0
498,86.0,1.0,89.0
499,87.0,1.0,92.0
500,97.0,1.0,94.0
501,96.0,1.0,90.0
502,91.0,1.0,85.0
503,96.0,1.0,79.0
504,94.0,1.0,97.0
505,90.0,1.0,91.0
506,92.0,1.0,89.0
507,89.0,1.0,91.0
508,94.0,1.0,94.0
509,89.0,0.5454545454545454,92.0
510,92.0,1.0,96.0
511,94.0,1.0,92.0
512,93.0,1.0,90.0
513,99.0,1.0,87.0
514,93.0,1.0,92.0
515,89.0,1.0,94.0
516,89.0,1.0,86.0
517,88.0,1.0,93.0
518,93.0,1.0,91.0
519,87.0,1.0,90.0
520,81.0,0.7222222222222222,95.0
521,96.0,1.0,89.0
522,97.0,1.0,94.0
523,92.0,1.0,91.0
524,87.0,1.0,92.0
525,84.0,1.0,85.0
526,89.0,1.0,93.0
527,98.0,1.0,95.0
528,92.0,1.0,89.0
529,93.0,1.0,91.0
530,93.0,1.0,92.0
531,92.0,1.0,93.0
532,86.0,0.6428571428571429,92.0
533,93.0,1.0,85.0
534,93.0,1.0,95.0
535,86.0,1.0,96.0
536,91.0,1.0,93.0
537,98.0,1.0,92.0
538,96.0,1.0,76.0
539,92.0,1.0,94.0
540,97.0,1.0,95.0
541,93.0,1.0,92.0
542,81.0,1.0,95.0
543,77.0,0.8260869565217391,84.0
544,93.0,1.0,89.0
545,90.0,1.0,87.0
546,92.0,1.0,88.0
547,90.0,1.0,85.0
548,93.0,1.0,92.0
549,90.0,1.0,86.0
550,95.0,1.0,92.0
551,95.0,1.0,95.0
552,87.0,1.0,84.0
553,92.0,1.0,96.0
554,98.0,1.0,92.0
555,78.0,0.6363636363636364,95.0
556,95.0,1.0,91.0
557,94.0,1.0,96.0
558,92.0,1.0,92.0
559,90.0,1.0,96.0
560,89.0,1.0,90.0
561,95.0,1.0,97.0
562,87.0,1.0,96.0
563,87.0,1.0,92.0
564,91.0,1.0,93.0
565,81.0,0.7222222222222222,89.0
566,90.0,1.0,93.0
567,86.0,1.0,92.0
568,94.0,1.0,87.0
569,92.0,1.0,88.0
570,87.0,1.0,93.0
571,85.0,1.0,89.0
572,90.0,1.0,91.0
573,79.0,0.8571428571428571,91.0
574,88.0,1.0,94.0
575,95.0,1.0,89.0
576,94.0,1.0,93.0
577,93.0,1.0,98.0
578,91.0,1.0,97.0
579,94.0,1.0,94.0
580,96.0,1.0,91.0
581,93.0,1.0,91.0
582,92.0,1.0,93.0
583,96.0,1.0,91.0
584,94.0,1.0,91.0
585,93.0,1.0,82.0
586,80.0,0.75,88.0
587,87.0,1.0,97.0
588,93.0,1.0,97.0
589,85.0,1.0,90.0
590,95.0,1.0,90.0
591,94.0,1.0,85.0
592,92.0,1.0,92.0
593,89.0,1.0,91.0
594,90.0,1.0,85.0
595,91.0,1.0,93.0
596,94.0,1.0,94.0
597,81.0,0.5555555555555556,89.0
598,91.0,1.0,90.0
599,89.0,1.0,92.0
600,91.0,1.0,87.0
601,92.0,1.0,89.0
602,96.0,1.0,84.0
603,89.0,1.0,97.0
604,94.0,1.0,92.0
605,92.0,1.0,79.0
606,94.0,1.0,82.0
607,93.0,1.0,86.0
608,81.0,0.7222222222222222,91.0
609,91.0,1.0,97.0
610,92.0,1.0,95.0
611,97.0,1.0,88.0
612,94.0,1.0,94.0
613,93.0,1.0,93.0
614,92.0,1.0,96.0
615,89.0,1.0,88.0
616,94.0,1.0,92.0
617,88.0,1.0,93.0
618,93.0,1.0,92.0
619,95.0,1.0,92.0
620,82.0,0.6666666666666666,94.0
621,89.0,1.0,94.0
622,86.0,1.0,89.0
623,92.0,1.0,89.0
624,89.0,1.0,97.0
625,95.0,1.0,98.0
626,94.0,1.0,97.0
627,91.0,1.0,90.0
628,92.0,1.0,99.0
629,96.0,1.0,94.0
630,91.0,1.0,93.0
631,98.0,1.0,87.0
632,84.0,0.6875,92.0
633,95.0,1.0,89.0
634,94.0,1.0,97.0
635,95.0,1.0,93.0
636,95.0,1.0,88.0
637,95.0,1.0,91.0
638,95.0,1.0,90.0
639,91.0,1.0,90.0
640,88.0,1.0,96.0
641,96.0,1.0,91.0
642,93.0,1.0,95.0
643,93.0,1.0,83.0
644,99.0,1.0,94.0
645,89.0,1.0,94.0
646,94.0,1.0,87.0
647,85.0,0.23076923076923078,95.0
648,88.0,1.0,91.0
649,93.0,1.0,98.0
650,92.0,1.0,91.0
651,93.0,1.0,91.0
652,92.0,1.0,92.0
653,93.0,1.0,90.0
654,97.0,1.0,92.0
655,94.0,1.0,98.0
656,91.0,1.0,89.0
657,93.0,1.0,94.0
658,92.0,1.0,90.0
659,97.0,1.0,93.0
660,84.0,0.6666666666666666,92.0
661,89.0,1.0,88.0
662,88.0,1.0,96.0
663,94.0,1.0,99.0
664,90.0,1.0,95.0
665,89.0,1.0,83.0
666,92.0,1.0,90.0
667,88.0,1.0,86.0
668,94.0,1.0,92.0
669,91.0,1.0,95.0
670,77.0,0.7727272727272727,88.0
671,94.0,1.0,98.0
672,91.0,1.0,94.0
673,91.0,1.0,89.0
674,97.0,1.0,94.0
675,94.0,1.0,96.0
676,91.0,1.0,86.0
677,94.0,1.0,89.0
678,94.0,1.0,92.0
679,90.0,1.0,82.0
680,98.0,1.0,93.0
681,92.0,1.0,96.0
682,79.0,0.7619047619047619,83.0
683,93.0,1.0,95.0
684,96.0,1.0,94.0
685,95.0,1.0,97.0
686,90.0,1.0,94.0
687,94.0,1.0,94.0
688,95.0,1.0,98.0
689,93.0,1.0,94.0
690,92.0,1.0,87.0
691,87.0,1.0,84.0
692,92.0,1.0,99.0
693,91.0,1.0,89.0
694,95.0,1.0,89.0
695,88.0,0.5,94.0
696,94.0,1.0,94.0
697,85.0,1.0,88.0
698,94.0,1.0,89.0
699,89.0,1.0,94.0
700,94.0,1.0,92.0
701,84.0,1.0,89.0
702,94.0,1.0,88.0
703,90.0,1.0,92.0
704,96.0,1.0,95.0
705,91.0,1.0,95.0
706,94.0,0.6666666666666666,90.0
707,86.0,0.5384615384615384,82.0
708,90.0,1.0,87.0
709,93.0,1.0,98.0
710,88.0,1.0,88.0
711,92.0,1.0,95.0
712,91.0,1.0,95.0
713,88.0,1.0,88.0
714,93.0,1.0,87.0
715,87.0,1.0,90.0
716,95.0,1.0,93.0
717,88.0,0.5833333333333334,82.0
718,93.0,1.0,88.0
719,91.0,1.0,97.0
720,94.0,1.0,98.0
721,90.0,1.0,90.0
722,97.0,1.0,84.0
723,92.0,1.0,95.0
724,95.0,1.0,85.0
725,90.0,1.0,94.0
726,96.0,1.0,85.0
727,89.0,1.0,94.0
728,89.0,1.0,91.0
729,80.0,0.7058823529411765,89.0
730,96.0,1.0,92.0
731,95.0,1.0,91.0
732,86.0,1.0,93.0
733,96.0,1.0,94.0
734,92.0,1.0,89.0
735,91.0,1.0,92.0
736,96.0,1.0,99.0
737,87.0,1.0,94.0
738,94.0,1.0,87.0
739,96.0,1.0,93.0
740,94.0,1.0,92.0
741,98.0,1.0,90.0
742,91.0,1.0,97.0
743,96.0,0.5,95.0
744,84.0,0.6875,87.0
745,92.0,1.0,93.0
746,88.0,1.0,94.0
747,97.0,1.0,90.0
748,95.0,1.0,94.0
749,89.0,1.0,93.0
750,88.0,1.0,90.0
751,94.0,1.0,91.0
752,99.0,1.0,96.0
753,98.0,1.0,86.0
754,86.0,1.0,91.0
755,81.0,0.8421052631578947,94.0
756,96.0,1.0,88.0
757,95.0,1.0,93.0
758,91.0,1.0,88.0
759,87.0,1.0,95.0
760,92.0,1.0,83.0
761,88.0,1.0,93.0
762,89.0,1.0,89.0
763,94.0,1.0,96.0
764,87.0,1.0,93.0
765,92.0,1.0,87.0
766,82.0,0.6111111111111112,92.0
767,91.0,1.0,87.0
768,93.0,1.0,91.0
769,92.0,1.0,95.0
770,98.0,1.0,89.0
771,95.0,1.0,99.0
772,95.0,1.0,92.0
773,91.0,1.0,85.0
774,99.0,1.0,96.0
775,96.0,1.0,91.0
776,95.0,1.0,91.0
777,94.0,1.0,94.0
778,96.0,1.0,92.0
779,87.0,1.0,90.0
780,93.0,0.7142857142857143,91.0
781,90.0,0.6,98.0
782,96.0,1.0,94.0
783,95.0,1.0,87.0
784,91.0,1.0,92.0
785,90.0,1.0,85.0
786,92.0,1.0,85.0
787,98.0,1.0,89.0
788,93.0,1.0,92.0
789,90.0,1.0,89.0
790,87.0,1.0,97.0
791,93.0,1.0,90.0
792,97.0,1.0,83.0
793,97.0,1.0,88.0
794,92.0,0.875,87.0
795,90.0,0.4,89.0
796,94.0,1.0,90.0
797,87.0,1.0,98.0
798,92.0,1.0,89.0
799,90.0,1.0,92.0
800,95.0,1.0,86.0
801,91.0,1.0,90.0
802,96.0,1.0,93.0
803,97.0,1.0,89.0
804,91.0,1.0,84.0
805,92.0,1.0,93.0
806,97.0,1.0,99.0
807,93.0,1.0,87.0
808,81.0,0.7894736842105263,88.0
809,92.0,1.0,99.0
810,88.0,1.0,87.0
811,89.0,1.0,97.0
812,93.0,1.0,89.0
813,96.0,1.0,92.0
814,96.0,1.0,94.0
815,88.0,1.0,96.0
816,91.0,1.0,96.0
817,89.0,1.0,86.0
818,96.0,1.0,88.0
819,77.0,0.5789473684210527,97.0
820,90.0,1.0,93.0
821,92.0,1.0,88.0
822,89.0,1.0,97.0
823,92.0,1.0,90.0
824,95.0,1.0,91.0
825,95.0,1.0,96.0
826,94.0,1.0,96.0
827,90.0,1.0,88.0
828,95.0,1.0,89.0
829,87.0,1.0,87.0
830,95.0,1.0,91.0
831,90.0,0.25,91.0
832,91.0,1.0,88.0
833,94.0,1.0,92.0
834,94.0,1.0,90.0
835,90.0,1.0,91.0
836,95.0,1.0,92.0
837,87.0,1.0,91.0
838,91.0,1.0,93.0
839,85.0,1.0,92.0
840,93.0,1.0,90.0
841,90.0,1.0,84.0
842,87.0,0.2,87.0
843,93.0,0.0,91.0
844,89.0,1.0,85.0
845,88.0,1.0,96.0
846,91.0,1.0,91.0
847,94.0,1.0,90.0
848,87.0,1.0,94.0
849,90.0,1.0,94.0
850,96.0,1.0,82.0
851,96.0,1.0,91.0
852,91.0,1.0,97.0
853,83.0,0.7058823529411765,95.0
854,92.0,1.0,92.0
855,88.0,1.0,93.0
856,95.0,1.0,92.0
857,85.0,1.0,89.0
858,91.0,1.0,95.0
859,93.0,1.0,89.0
860,92.0,1.0,91.0
861,95.0,1.0,96.0
862,91.0,1.0,91.0
863,90.0,1.0,93.0
864,84.0,0.5,94.0
865,90.0,1.0,93.0
866,95.0,1.0,99.0
867,95.0,1.0,94.0
868,88.0,1.0,92.0
869,94.0,1.0,93.0
870,94.0,1.0,91.0
871,89.0,1.0,95.0
872,94.0,1.0,95.0
873,95.0,1.0,92.0
874,94.0,1.0,94.0
875,93.0,1.0,87.0
876,95.0,1.0,88.0
877,71.0,0.8333333333333334,89.0
878,94.0,1.0,92.0
879,93.0,1.0,93.0
880,91.0,1.0,91.0
881,93.0,1.0,88.0
882,94.0,1.0,90.0
883,89.0,1.0,96.0
884,89.0,1.0,87.0
885,93.0,1.0,94.0
886,90.0,1.0,96.0
887,93.0,1.0,90.0
888,89.0,0.5454545454545454,82.0
889,90.0,1.0,94.0
890,94.0,1.0,88.0
891,89.0,1.0,94.0
892,92.0,1.0,93.0
893,92.0,1.0,88.0
894,94.0,1.0,95.0
895,93.0,1.0,98.0
896,95.0,1.0,91.0
897,91.0,1.0,91.0
898,96.0,1.0,95.0
899,87.0,1.0,85.0
900,82.0,0.7222222222222222,89.0
901,96.0,1.0,93.0
902,92.0,1.0,91.0
903,93.0,1.0,89.0
904,91.0,1.0,94.0
905,84.0,1.0,89.0
906,90.0,1.0,90.0
907,97.0,1.0,93.0
908,96.0,1.0,95.0
909,93.0,1.0,92.0
910,93.0,1.0,90.0
911,94.0,1.0,82.0
912,95.0,1.0,89.0
913,94.0,0.0,89.0
914,88.0,0.0,95.0
915,90.0,0.8,90.0
916,96.0,1.0,97.0
917,88.0,1.0,85.0
918,92.0,1.0,95.0
919,88.0,1.0,82.0
920,93.0,1.0,94.0
921,91.0,1.0,83.0
922,88.0,1.0,94.0
923,74.0,0.8333333333333334,94.0
924,90.0,1.0,97.0
925,95.0,1.0,95.0
926,96.0,1.0,94.0
927,98.0,1.0,97.0
928,94.0,1.0,96.0
929,95.0,1.0,98.0
930,94.0,1.0,95.0
931,94.0,1.0,86.0
932,92.0,1.0,93.0
933,90.0,1.0,84.0
934,90.0,1.0,90.0
935,95.0,1.0,92.0
936,90.0,1.0,93.0
937,88.0,0.6666666666666666,96.0
938,92.0,1.0,92.0
939,85.0,1.0,94.0
940,89.0,1.0,91.0
941,94.0,1.0,95.0
942,87.0,1.0,88.0
943,91.0,1.0,92.0
944,99.0,1.0,83.0
945,93.0,1.0,95.0
946,97.0,1.0,97.0
947,92.0,1.0,96.0
948,77.0,0.782608695652174,95.0
949,91.0,1.0,93.0
950,93.0,1.0,94.0
951,93.0,1.0,89.0
952,95.0,1.0,93.0
953,97.0,1.0,99.0
954,98.0,1.0,84.0
955,92.0,1.0,91.0
956,91.0,1.0,95.0
957,94.0,1.0,83.0
958,90.0,1.0,98.0
959,94.0,1.0,90.0
960,92.0,1.0,91.0
961,93.0,0.8571428571428571,84.0
962,87.0,0.15384615384615385,87.0
963,90.0,1.0,89.0
964,91.0,1.0,91.0
965,93.0,1.0,96.0
966,94.0,1.0,89.0
967,81.0,1.0,91.0
968,85.0,1.0,91.0
969,92.0,1.0,91.0
970,99.0,1.0,91.0
971,96.0,1.0,97.0
972,93.0,1.0,98.0
