episode,opsdemo_reward,baseline_reward
200,72.0,90.0
201,68.0,92.0
202,-69.0,90.0
203,84.0,90.0
204,87.0,94.0
205,82.0,91.0
206,97.0,92.0
207,92.0,92.0
208,92.0,93.0
209,95.0,76.0
210,95.0,86.0
211,94.0,92.0
212,83.0,94.0
213,94.0,95.0
214,92.0,93.0
215,81.0,94.0
216,-51.0,93.0
217,-45.0,97.0
218,92.0,94.0
219,89.0,90.0
220,89.0,90.0
221,95.0,89.0
222,98.0,95.0
223,91.0,89.0
224,94.0,93.0
225,95.0,92.0
226,94.0,90.0
227,96.0,90.0
228,92.0,92.0
229,96.0,93.0
230,93.0,92.0
231,95.0,92.0
232,73.0,80.0
233,77.0,88.0
234,77.0,86.0
235,-44.0,88.0
236,92.0,94.0
237,88.0,88.0
238,93.0,91.0
239,86.0,86.0
240,95.0,89.0
241,88.0,93.0
242,97.0,93.0
243,99.0,91.0
244,92.0,93.0
245,91.0,93.0
246,91.0,85.0
247,90.0,97.0
248,90.0,93.0
249,96.0,93.0
250,93.0,93.0
251,89.0,85.0
252,97.0,88.0
253,-58.0,96.0
254,94.0,92.0
255,55.0,96.0
256,92.0,93.0
257,86.0,93.0
258,89.0,85.0
259,92.0,94.0
260,95.0,88.0
261,91.0,91.0
262,89.0,90.0
263,91.0,91.0
264,97.0,89.0
265,91.0,91.0
266,91.0,92.0
267,94.0,93.0
268,-42.0,91.0
269,-65.0,91.0
270,76.0,88.0
271,93.0,87.0
272,94.0,92.0
273,92.0,88.0
274,88.0,96.0
275,91.0,88.0
276,86.0,90.0
277,91.0,91.0
278,88.0,86.0
279,90.0,90.0
280,91.0,96.0
281,92.0,91.0
282,-63.0,88.0
283,94.0,82.0
284,96.0,94.0
285,96.0,93.0
286,-42.0,89.0
287,89.0,95.0
288,91.0,90.0
289,91.0,92.0
290,93.0,94.0
291,94.0,94.0
292,93.0,92.0
293,95.0,90.0
294,92.0,89.0
295,89.0,93.0
296,92.0,91.0
297,96.0,97.0
298,78.0,89.0
299,94.0,94.0
300,94.0,91.0
301,-50.0,87.0
302,84.0,88.0
303,97.0,87.0
304,56.0,95.0
305,88.0,92.0
306,94.0,97.0
307,93.0,90.0
308,96.0,91.0
309,88.0,86.0
310,93.0,96.0
311,92.0,92.0
312,94.0,89.0
313,88.0,94.0
314,92.0,85.0
315,92.0,89.0
316,95.0,92.0
317,69.0,96.0
318,94.0,90.0
319,56.0,98.0
320,96.0,87.0
321,93.0,91.0
322,87.0,95.0
323,82.0,91.0
324,98.0,92.0
325,92.0,94.0
326,94.0,87.0
327,88.0,91.0
328,88.0,93.0
329,88.0,96.0
330,95.0,90.0
331,89.0,94.0
332,89.0,92.0
333,89.0,84.0
334,97.0,95.0
335,68.0,92.0
336,-46.0,93.0
337,79.0,91.0
338,93.0,95.0
339,89.0,87.0
340,80.0,93.0
341,96.0,92.0
342,89.0,94.0
343,94.0,93.0
344,93.0,86.0
345,93.0,85.0
346,88.0,87.0
347,89.0,90.0
348,93.0,85.0
349,93.0,87.0
350,94.0,95.0
351,96.0,86.0
352,92.0,93.0
353,-67.0,88.0
354,47.0,91.0
355,-54.0,91.0
356,92.0,91.0
357,98.0,87.0
358,89.0,93.0
359,95.0,87.0
360,91.0,92.0
361,94.0,91.0
362,94.0,93.0
363,92.0,85.0
364,94.0,87.0
365,91.0,89.0
366,91.0,93.0
367,90.0,89.0
368,68.0,94.0
369,-55.0,88.0
370,-54.0,91.0
371,89.0,93.0
372,83.0,88.0
373,89.0,87.0
374,94.0,95.0
375,87.0,93.0
376,86.0,91.0
377,93.0,89.0
378,93.0,93.0
379,96.0,86.0
380,94.0,93.0
381,-65.0,91.0
382,95.0,89.0
383,-52.0,84.0
384,68.0,95.0
385,92.0,94.0
386,94.0,96.0
387,90.0,86.0
388,90.0,83.0
389,91.0,98.0
390,98.0,92.0
391,92.0,89.0
392,91.0,93.0
393,93.0,90.0
394,87.0,91.0
395,96.0,78.0
396,95.0,86.0
397,92.0,91.0
398,95.0,88.0
399,-56.0,88.0
400,81.0,95.0
401,-54.0,90.0
402,93.0,92.0
403,93.0,94.0
404,98.0,91.0
405,96.0,79.0
406,96.0,92.0
407,95.0,87.0
408,90.0,93.0
409,92.0,97.0
410,95.0,84.0
411,98.0,96.0
412,88.0,81.0
413,94.0,84.0
414,94.0,90.0
415,96.0,86.0
416,63.0,93.0
417,-68.0,94.0
418,-63.0,88.0
419,97.0,93.0
420,92.0,91.0
421,89.0,94.0
422,90.0,94.0
423,86.0,92.0
424,88.0,93.0
425,90.0,89.0
426,91.0,85.0
427,96.0,96.0
428,94.0,94.0
429,93.0,80.0
430,94.0,89.0
431,96.0,96.0
432,78.0,96.0
433,-60.0,95.0
434,82.0,92.0
435,91.0,89.0
436,97.0,94.0
437,75.0,85.0
438,91.0,90.0
439,92.0,91.0
440,87.0,93.0
441,97.0,95.0
442,96.0,88.0
443,98.0,96.0
444,98.0,78.0
445,93.0,93.0
446,87.0,90.0
447,92.0,97.0
448,94.0,85.0
449,87.0,95.0
450,95.0,86.0
451,91.0,94.0
452,86.0,89.0
453,63.0,98.0
454,86.0,91.0
455,-63.0,86.0
456,93.0,94.0
457,91.0,93.0
458,89.0,92.0
459,97.0,97.0
460,93.0,97.0
461,93.0,85.0
462,98.0,93.0
463,88.0,96.0
464,94.0,97.0
465,94.0,93.0
466,94.0,92.0
467,89.0,92.0
468,92.0,91.0
469,97.0,95.0
470,87.0,93.0
471,-54.0,89.0
472,-56.0,90.0
473,97.0,96.0
474,85.0,92.0
475,93.0,83.0
476,82.0,91.0
477,92.0,94.0
478,95.0,90.0
479,93.0,86.0
480,90.0,93.0
481,95.0,92.0
482,88.0,86.0
483,94.0,93.0
484,96.0,97.0
485,43.0,87.0
486,94.0,91.0
487,85.0,90.0
488,52.0,90.0
489,90.0,91.0
490,88.0,97.0
491,95.0,88.0
492,93.0,83.0
493,77.0,82.0
494,89.0,89.0
495,93.0,89.0
496,97.0,89.0
497,94.0,93.0
498,86.0,89.0
499,95.0,92.0
500,90.0,94.0
501,98.0,90.0
502,92.0,85.0
503,95.0,75.0
504,91.0,90.0
505,93.0,94.0
506,95.0,94.0
507,-48.0,85.0
508,82.0,94.0
509,72.0,90.0
510,94.0,85.0
511,85.0,82.0
512,96.0,95.0
513,99.0,84.0
514,87.0,92.0
515,94.0,86.0
516,93.0,92.0
517,90.0,92.0
518,97.0,87.0
519,91.0,94.0
520,92.0,91.0
521,92.0,93.0
522,86.0,93.0
523,93.0,92.0
524,57.0,92.0
525,58.0,98.0
526,58.0,89.0
527,94.0,85.0
528,80.0,97.0
529,98.0,90.0
530,92.0,89.0
531,99.0,88.0
532,96.0,94.0
533,88.0,94.0
534,93.0,94.0
535,83.0,91.0
536,95.0,87.0
537,78.0,90.0
538,95.0,86.0
539,-42.0,94.0
540,67.0,88.0
541,60.0,88.0
542,94.0,81.0
543,90.0,89.0
544,91.0,87.0
545,82.0,93.0
546,96.0,88.0
547,89.0,91.0
548,93.0,89.0
549,86.0,85.0
550,92.0,90.0
551,90.0,92.0
552,82.0,93.0
553,92.0,90.0
554,87.0,99.0
555,63.0,88.0
556,93.0,93.0
557,98.0,93.0
558,76.0,89.0
559,93.0,91.0
560,95.0,83.0
561,92.0,87.0
562,97.0,91.0
563,96.0,93.0
564,94.0,91.0
565,95.0,84.0
566,92.0,87.0
567,87.0,90.0
568,97.0,88.0
569,90.0,93.0
570,95.0,88.0
571,98.0,93.0
572,89.0,93.0
573,-53.0,89.0
574,89.0,89.0
575,96.0,88.0
576,94.0,91.0
577,86.0,92.0
578,51.0,90.0
579,89.0,98.0
580,93.0,88.0
581,81.0,91.0
582,91.0,90.0
583,88.0,92.0
584,88.0,99.0
585,88.0,72.0
586,95.0,97.0
587,97.0,85.0
588,59.0,98.0
589,45.0,93.0
590,90.0,98.0
591,-53.0,92.0
592,82.0,91.0
593,97.0,89.0
594,96.0,97.0
595,91.0,94.0
596,94.0,95.0
597,96.0,99.0
598,93.0,90.0
599,91.0,90.0
600,88.0,85.0
601,92.0,91.0
602,93.0,91.0
603,-60.0,94.0
604,-56.0,86.0
605,87.0,92.0
606,82.0,94.0
607,86.0,90.0
608,94.0,93.0
609,96.0,89.0
610,90.0,81.0
611,89.0,92.0
612,92.0,91.0
613,92.0,94.0
614,92.0,94.0
615,93.0,91.0
616,95.0,93.0
617,89.0,89.0
618,92.0,97.0
619,94.0,98.0
620,81.0,97.0
621,-56.0,90.0
622,89.0,99.0
623,65.0,94.0
624,90.0,80.0
625,91.0,92.0
626,93.0,92.0
627,90.0,90.0
628,95.0,88.0
629,94.0,92.0
630,94.0,91.0
631,81.0,92.0
632,94.0,96.0
633,92.0,93.0
634,88.0,97.0
635,91.0,83.0
636,54.0,95.0
637,87.0,88.0
638,39.0,91.0
639,81.0,90.0
640,87.0,93.0
641,90.0,91.0
642,84.0,85.0
643,91.0,91.0
644,92.0,90.0
645,89.0,95.0
646,91.0,89.0
647,87.0,91.0
648,-58.0,92.0
649,94.0,95.0
650,68.0,89.0
651,91.0,93.0
652,92.0,90.0
653,98.0,96.0
654,94.0,97.0
655,82.0,96.0
656,90.0,95.0
657,93.0,96.0
658,87.0,94.0
659,90.0,91.0
660,94.0,89.0
661,95.0,94.0
662,96.0,95.0
663,87.0,98.0
664,92.0,98.0
665,90.0,86.0
666,66.0,86.0
667,84.0,91.0
668,96.0,91.0
669,-47.0,96.0
670,98.0,93.0
671,72.0,93.0
672,89.0,89.0
673,97.0,87.0
674,84.0,95.0
675,93.0,87.0
676,71.0,96.0
677,86.0,89.0
678,93.0,93.0
679,96.0,95.0
680,95.0,93.0
681,90.0,95.0
682,93.0,92.0
683,-48.0,93.0
684,95.0,96.0
685,93.0,91.0
686,96.0,92.0
687,99.0,97.0
688,82.0,98.0
689,91.0,94.0
690,89.0,88.0
691,96.0,88.0
692,90.0,90.0
693,90.0,90.0
694,89.0,86.0
695,94.0,90.0
696,92.0,95.0
697,91.0,94.0
698,92.0,77.0
699,94.0,89.0
700,97.0,92.0
701,-65.0,95.0
702,87.0,92.0
703,96.0,84.0
704,90.0,95.0
705,91.0,85.0
706,90.0,88.0
707,89.0,84.0
708,83.0,96.0
709,94.0,89.0
710,93.0,95.0
711,94.0,81.0
712,90.0,87.0
713,88.0,96.0
714,95.0,96.0
715,95.0,95.0
716,95.0,89.0
717,95.0,86.0
718,92.0,99.0
719,96.0,92.0
720,94.0,86.0
721,94.0,94.0
722,91.0,94.0
723,93.0,91.0
724,61.0,90.0
725,-53.0,95.0
726,98.0,96.0
727,93.0,89.0
728,90.0,91.0
729,94.0,89.0
730,97.0,95.0
731,89.0,87.0
732,90.0,88.0
733,89.0,96.0
734,94.0,99.0
735,92.0,95.0
736,87.0,88.0
737,94.0,88.0
738,93.0,92.0
739,97.0,93.0
740,93.0,95.0
741,86.0,91.0
742,95.0,94.0
743,98.0,94.0
744,91.0,98.0
745,90.0,88.0
746,-66.0,88.0
747,46.0,92.0
748,81.0,93.0
749,94.0,91.0
750,91.0,98.0
751,96.0,96.0
752,98.0,96.0
753,96.0,91.0
754,85.0,91.0
755,94.0,89.0
756,94.0,92.0
757,90.0,94.0
758,89.0,93.0
759,90.0,90.0
760,92.0,85.0
761,96.0,89.0
762,95.0,87.0
763,82.0,86.0
764,94.0,95.0
765,60.0,94.0
766,72.0,90.0
767,69.0,92.0
768,91.0,90.0
769,98.0,93.0
770,91.0,97.0
771,83.0,95.0
772,91.0,86.0
773,90.0,94.0
774,90.0,90.0
775,89.0,89.0
776,94.0,97.0
777,93.0,91.0
778,95.0,93.0
779,92.0,94.0
780,58.0,91.0
781,95.0,88.0
782,-66.0,90.0
783,93.0,85.0
784,70.0,97.0
785,90.0,93.0
786,97.0,94.0
787,95.0,94.0
788,94.0,95.0
789,96.0,87.0
790,86.0,95.0
791,92.0,95.0
792,93.0,90.0
793,91.0,89.0
794,94.0,84.0
795,95.0,92.0
796,89.0,92.0
797,88.0,83.0
798,98.0,85.0
799,-71.0,91.0
800,92.0,91.0
801,-53.0,96.0
802,78.0,91.0
803,90.0,87.0
804,93.0,96.0
805,94.0,86.0
806,91.0,98.0
807,87.0,92.0
808,94.0,92.0
809,96.0,94.0
810,96.0,89.0
811,88.0,96.0
812,89.0,89.0
813,92.0,94.0
814,-63.0,91.0
815,94.0,70.0
816,-60.0,93.0
817,83.0,96.0
818,93.0,88.0
819,94.0,91.0
820,93.0,92.0
821,96.0,93.0
822,93.0,95.0
823,89.0,96.0
824,92.0,90.0
825,97.0,96.0
826,96.0,90.0
827,89.0,88.0
828,99.0,94.0
829,95.0,90.0
830,94.0,88.0
831,90.0,87.0
832,-46.0,92.0
833,94.0,88.0
834,95.0,90.0
835,99.0,93.0
836,95.0,95.0
837,92.0,96.0
838,-61.0,93.0
839,93.0,91.0
840,91.0,88.0
841,90.0,92.0
842,92.0,91.0
843,89.0,91.0
844,93.0,96.0
845,80.0,91.0
846,85.0,96.0
847,78.0,92.0
848,90.0,96.0
849,-51.0,84.0
850,85.0,83.0
851,88.0,89.0
852,80.0,93.0
853,78.0,99.0
854,93.0,89.0
855,93.0,87.0
856,98.0,86.0
857,95.0,90.0
858,94.0,97.0
859,93.0,90.0
860,91.0,86.0
861,90.0,88.0
862,97.0,91.0
863,93.0,95.0
864,92.0,91.0
865,-50.0,96.0
866,94.0,95.0
867,76.0,89.0
868,92.0,83.0
869,-45.0,92.0
870,91.0,96.0
871,96.0,91.0
872,87.0,92.0
873,86.0,91.0
874,93.0,96.0
875,86.0,90.0
876,98.0,89.0
877,92.0,90.0
878,94.0,93.0
879,87.0,94.0
880,93.0,88.0
881,74.0,88.0
882,52.0,99.0
883,75.0,94.0
884,64.0,91.0
885,90.0,89.0
886,94.0,85.0
887,85.0,91.0
888,90.0,91.0
889,89.0,91.0
890,88.0,93.0
891,91.0,87.0
892,85.0,94.0
893,-57.0,99.0
894,-44.0,92.0
895,76.0,90.0
896,71.0,89.0
897,93.0,97.0
898,85.0,93.0
899,88.0,97.0
900,86.0,90.0
901,84.0,94.0
902,93.0,99.0
903,61.0,95.0
904,-51.0,86.0
905,89.0,90.0
906,97.0,89.0
907,57.0,93.0
908,91.0,93.0
909,97.0,88.0
910,92.0,92.0
911,84.0,85.0
912,86.0,93.0
913,91.0,93.0
914,95.0,91.0
915,93.0,86.0
916,85.0,94.0
917,77.0,89.0
918,73.0,91.0
919,-62.0,88.0
920,79.0,92.0
921,90.0,91.0
922,87.0,98.0
923,96.0,90.0
924,96.0,89.0
925,91.0,96.0
926,94.0,94.0
927,92.0,95.0
928,95.0,89.0
929,97.0,81.0
930,88.0,90.0
931,83.0,84.0
932,93.0,90.0
933,91.0,96.0
934,96.0,95.0
935,-50.0,87.0
936,-56.0,88.0
937,63.0,86.0
938,85.0,89.0
939,93.0,87.0
940,91.0,96.0
941,82.0,90.0
942,90.0,94.0
943,88.0,86.0
944,96.0,93.0
945,96.0,89.0
946,-52.0,89.0
947,86.0,87.0
948,94.0,95.0
949,54.0,92.0
950,97.0,93.0
951,62.0,98.0
952,88.0,92.0
953,89.0,93.0
954,80.0,90.0
955,92.0,90.0
956,97.0,93.0
957,94.0,89.0
958,92.0,91.0
959,86.0,96.0
960,90.0,89.0
961,40.0,91.0
962,89.0,90.0
963,93.0,91.0
964,91.0,89.0
965,72.0,96.0
966,92.0,94.0
967,89.0,99.0
968,82.0,87.0
969,87.0,86.0
970,86.0,88.0
971,96.0,98.0
972,90.0,93.0
973,91.0,97.0
974,99.0,90.0
975,89.0,89.0
976,90.0,91.0
977,86.0,88.0
978,98.0,94.0
979,61.0,98.0
980,99.0,94.0
981,93.0,92.0
982,-58.0,97.0
983,87.0,84.0
984,92.0,89.0
985,93.0,91.0
986,92.0,93.0
987,94.0,91.0
988,93.0,90.0
989,88.0,97.0
990,94.0,89.0
991,98.0,95.0
992,92.0,88.0
993,94.0,82.0
994,90.0,88.0
995,93.0,91.0
996,85.0,96.0
997,53.0,91.0
998,92.0,84.0
999,-45.0,83.0
