episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,assumed_policy,assumption_correct,predator_a_action,predator_b_action,switched,running_error_chase_x,running_error_chase_y
0,1,1,-1.0,-1.0,chase_x,chase_x,True,2,2,False,0.733377537416774,0.0
0,2,2,-1.0,-2.0,chase_x,chase_x,True,2,3,False,0.5440005373291824,0.8399959445611408
0,3,3,-1.0,-3.0,chase_x,chase_x,True,4,3,False,1.3807458491630358,1.679992129166513
0,4,4,-1.0,-4.0,chase_x,chase_x,True,2,2,False,2.0498570290004876,1.5199912987432511
0,5,5,-1.0,-5.0,chase_x,chase_x,True,2,3,False,1.8482151594204193,2.3599912906731992
0,6,6,-1.0,-6.0,chase_x,chase_x,True,4,3,False,2.688136212809626,3.1999912821634195
0,7,7,-1.0,-7.0,chase_x,chase_x,True,3,2,False,3.2052625537209805,3.039991230444741
0,8,8,-1.0,-8.0,chase_x,chase_x,True,3,2,False,4.045262077841846,2.8799911766595225
0,9,9,-1.0,-9.0,chase_x,chase_x,True,2,3,False,3.8852162780321526,3.719991142518873
0,10,10,-1.0,-10.0,chase_x,chase_x,True,4,3,False,3.725159924973258,4.55873243401129
0,11,11,99.0,89.0,chase_x,chase_x,True,4,3,False,3.545323086341261,5.284633193502553
1,12,1,99.0,99.0,chase_x,chase_x,True,1,2,False,3.3832218366073312,5.849769506206825
2,13,1,-1.0,-1.0,chase_x,chase_x,True,3,4,False,3.828975826200515,6.0
2,14,2,-1.0,-2.0,chase_x,chase_x,True,3,1,False,4.666850201331654,5.786548090784851
2,15,3,-1.0,-3.0,chase_x,chase_x,True,3,4,False,5.494664169349581,6.0
2,16,4,-1.0,-4.0,chase_x,chase_x,True,3,1,True,3.0,6.0
2,17,5,-1.0,-5.0,chase_x,chase_x,True,3,3,False,3.698696685548772,6.0
2,18,6,-1.0,-6.0,chase_x,chase_x,True,3,0,False,4.518785228424384,6.0
2,19,7,-1.0,-7.0,chase_x,chase_x,True,3,2,False,5.354580721995489,6.0
2,20,8,-1.0,-8.0,chase_x,chase_x,True,2,3,True,3.0,6.0
2,21,9,-1.0,-9.0,chase_x,chase_x,True,2,1,False,2.8365014798233066,5.839661418699891
2,22,10,99.0,90.0,chase_x,chase_x,True,2,1,False,2.6718091252043354,5.679545917053886
3,23,1,-1.0,-1.0,chase_x,chase_x,True,2,2,False,2.5118090701842086,5.518906806505879
3,24,2,-1.0,-2.0,chase_x,chase_x,True,2,2,False,2.3354640108810636,5.338673646708798
3,25,3,-1.0,-3.0,chase_x,chase_x,True,2,2,False,3.1426552166854704,5.157541394086759
3,26,4,-1.0,-4.0,chase_x,chase_x,True,2,3,False,3.9690288486166687,5.752131193155273
3,27,5,-1.0,-5.0,chase_x,chase_x,True,3,4,False,4.749159778880231,5.536615076048257
3,28,6,99.0,94.0,chase_x,chase_x,True,3,0,False,5.552715426668783,6.0
4,29,1,-1.0,-1.0,chase_x,chase_x,True,1,2,False,5.391952684658207,6.0
4,30,2,-1.0,-2.0,chase_x,chase_x,True,1,2,False,5.2315688209462206,6.0
4,31,3,-1.0,-3.0,chase_x,chase_x,True,3,2,True,3.0,6.0
4,32,4,-1.0,-4.0,chase_x,chase_x,True,1,4,False,3.8395059932513567,6.0
4,33,5,-1.0,-5.0,chase_x,chase_x,True,3,2,False,3.6433463256430665,6.0
4,34,6,-1.0,-6.0,chase_x,chase_x,True,1,2,False,3.4409012539571893,6.0
4,35,7,-1.0,-7.0,chase_x,chase_x,True,3,2,False,4.135726506433433,6.0
4,36,8,-1.0,-8.0,chase_x,chase_x,True,1,0,False,3.939438487929607,6.0
4,37,9,-1.0,-9.0,chase_x,chase_x,True,3,0,False,3.742107412166206,6.0
4,38,10,-1.0,-10.0,chase_x,chase_x,True,1,0,False,3.544701026552136,6.0
4,39,11,-1.0,-11.0,chase_x,chase_x,True,3,4,False,4.263106390819321,6.0
4,40,12,-1.0,-12.0,chase_x,chase_x,True,1,0,False,4.0688690174461115,6.0
4,41,13,-1.0,-13.0,chase_x,chase_x,True,3,0,False,3.867177397201521,6.0
4,42,14,99.0,86.0,chase_x,chase_x,True,1,0,False,3.6641556089460185,6.0
5,43,1,-1.0,-1.0,chase_x,chase_x,True,4,1,False,4.504126836088837,6.0
5,44,2,-1.0,-2.0,chase_x,chase_x,True,4,4,False,4.328532652902765,6.0
5,45,3,-1.0,-3.0,chase_x,chase_x,True,4,4,False,5.1380769508146145,6.0
5,46,4,99.0,96.0,chase_x,chase_x,True,1,1,False,4.969734039551061,6.0
6,47,1,-1.0,-1.0,chase_x,chase_x,True,1,1,False,4.804416025601787,6.0
6,48,2,-1.0,-2.0,chase_x,chase_x,True,1,1,False,4.611340381983374,6.0
6,49,3,-1.0,-3.0,chase_x,chase_x,True,1,1,False,5.404418567872469,6.0
6,50,4,-1.0,-4.0,chase_x,chase_x,True,1,3,False,5.240374447225544,5.839999945122452
6,51,5,-1.0,-5.0,chase_x,chase_x,True,1,3,False,5.3931029486235715,5.669009916176465
6,52,6,-1.0,-6.0,chase_x,chase_x,True,4,1,False,5.280232630915313,6.0
6,53,7,-1.0,-7.0,chase_x,chase_x,True,4,3,True,3.0,6.0
6,54,8,-1.0,-8.0,chase_x,chase_x,True,2,1,False,2.8399979178676706,6.0
6,55,9,99.0,91.0,chase_x,chase_x,True,2,1,False,2.6751694820637244,6.0
7,56,1,-1.0,-1.0,chase_x,chase_x,True,4,4,False,2.515161143734379,6.0
7,57,2,-1.0,-2.0,chase_x,chase_x,True,4,4,False,3.2871863541682704,6.0
7,58,3,-1.0,-3.0,chase_x,chase_x,True,4,0,False,4.070987361416151,6.0
7,59,4,-1.0,-4.0,chase_x,chase_x,True,2,4,False,4.843543750702449,6.0
7,60,5,-1.0,-5.0,chase_x,chase_x,True,4,0,False,5.653604110508679,6.0
7,61,6,-1.0,-6.0,chase_x,chase_x,True,2,1,False,5.487566127575027,5.839999999787549
7,62,7,99.0,93.0,chase_x,chase_y,False,4,1,True,6.0,2.839999999299121
8,63,1,-1.0,-1.0,chase_x,chase_y,False,1,3,False,5.839999999823254,3.6799658483000792
8,64,2,-1.0,-2.0,chase_x,chase_y,False,1,3,False,5.679999998991691,4.519962155729452
8,65,3,-1.0,-3.0,chase_x,chase_y,False,1,3,False,5.519998484504178,5.3599621212105335
8,66,4,-1.0,-4.0,chase_x,chase_x,True,1,3,True,2.6789842765472645,6.0
8,67,5,-1.0,-5.0,chase_x,chase_x,True,2,3,False,3.4192366186731844,6.0
8,68,6,-1.0,-6.0,chase_x,chase_x,True,2,0,False,4.222137963703799,6.0
8,69,7,-1.0,-7.0,chase_x,chase_x,True,2,4,False,4.04883054306529,6.0
8,70,8,-1.0,-8.0,chase_x,chase_x,True,4,4,False,4.82672296018035,6.0
8,71,9,-1.0,-9.0,chase_x,chase_x,True,4,0,False,5.655880662345187,6.0
8,72,10,-1.0,-10.0,chase_x,chase_x,True,4,3,False,5.493232710998996,6.0
8,73,11,99.0,89.0,chase_x,chase_x,True,1,3,True,3.0,6.0
9,74,1,-1.0,-1.0,chase_x,chase_x,True,2,1,False,3.8398593630358833,6.0
9,75,2,-1.0,-2.0,chase_x,chase_x,True,3,4,False,3.67982541465394,6.0
9,76,3,-1.0,-3.0,chase_x,chase_x,True,3,4,False,3.5143758090199118,6.0
9,77,4,-1.0,-4.0,chase_x,chase_x,True,4,4,False,4.014045402805023,6.0
9,78,5,-1.0,-5.0,chase_x,chase_x,True,4,4,False,4.547156788377727,6.0
9,79,6,-1.0,-6.0,chase_x,chase_x,True,0,4,False,5.387135458171469,6.0
9,80,7,99.0,93.0,chase_x,chase_x,True,0,1,True,3.0,6.0
10,81,1,-1.0,-1.0,chase_x,chase_x,True,3,4,False,2.839732716875606,6.0
10,82,2,-1.0,-2.0,chase_x,chase_x,True,3,4,False,2.666090517250006,6.0
10,83,3,-1.0,-3.0,chase_x,chase_x,True,1,4,False,2.4984523501165703,6.0
10,84,4,-1.0,-4.0,chase_x,chase_x,True,3,4,False,3.3348316174736747,6.0
10,85,5,-1.0,-5.0,chase_x,chase_x,True,3,1,False,3.1206494116529875,6.0
10,86,6,-1.0,-6.0,chase_x,chase_x,True,1,1,False,3.947375394535864,6.0
10,87,7,-1.0,-7.0,chase_x,chase_x,True,3,4,False,4.2618862497800745,6.0
10,88,8,-1.0,-8.0,chase_x,chase_x,True,1,1,False,4.047518154176753,6.0
10,89,9,-1.0,-9.0,chase_x,chase_x,True,3,1,False,4.887483555142495,6.0
10,90,10,-1.0,-10.0,chase_x,chase_x,True,4,4,False,5.552251455423088,6.0
10,91,11,-1.0,-11.0,chase_x,chase_x,True,1,2,True,3.0,6.0
10,92,12,-1.0,-12.0,chase_x,chase_x,True,1,1,False,3.6642926169814687,6.0
10,93,13,-1.0,-13.0,chase_x,chase_x,True,2,2,False,4.2565653931831635,6.0
10,94,14,99.0,86.0,chase_x,chase_x,True,0,1,False,4.9842852718998945,6.0
11,95,1,-1.0,-1.0,chase_x,chase_x,True,3,2,False,4.82428521970968,6.0
11,96,2,-1.0,-2.0,chase_x,chase_x,True,3,2,False,4.662986595111841,6.0
11,97,3,-1.0,-3.0,chase_x,chase_x,True,3,2,False,5.184848244474981,6.0
11,98,4,-1.0,-4.0,chase_x,chase_x,True,3,2,False,5.978806906999507,6.0
11,99,5,-1.0,-5.0,chase_x,chase_x,True,3,0,True,3.0,6.0
11,100,6,-1.0,-6.0,chase_y,chase_x,False,3,3,False,2.8337653393443794,5.8399999989671745
11,101,7,99.0,93.0,chase_y,chase_x,False,3,3,False,3.6311761064265324,5.67999999830031
12,102,1,-1.0,-1.0,chase_y,chase_x,False,4,2,False,4.471175546317579,5.574477896810855
12,103,2,99.0,98.0,chase_y,chase_x,False,4,2,False,5.311175363306504,6.0
13,104,1,-1.0,-1.0,chase_y,chase_x,False,2,3,False,5.151151118558552,5.839764609041295
13,105,2,-1.0,-2.0,chase_y,chase_x,False,3,3,False,4.991121023734055,5.624643166384487
13,106,3,-1.0,-3.0,chase_y,chase_x,False,2,3,False,4.823472154890572,6.0
13,107,4,-1.0,-4.0,chase_y,chase_x,False,3,2,False,5.495308431050461,6.0
13,108,5,-1.0,-5.0,chase_y,chase_x,False,2,2,True,3.0,6.0
13,109,6,-1.0,-6.0,chase_y,chase_x,False,3,1,False,2.8393872892962624,6.0
13,110,7,-2.0,-8.0,chase_y,chase_x,False,0,3,False,3.6787335674743176,6.0
13,111,8,-2.0,-10.0,chase_y,chase_x,False,2,2,False,4.518729896864315,5.819189373791905
13,112,9,-1.0,-11.0,chase_y,chase_x,False,2,0,False,5.358726044182952,6.0
13,113,10,-2.0,-13.0,chase_y,chase_x,False,2,2,True,3.0,6.0
13,114,11,-2.0,-15.0,chase_y,chase_x,False,3,3,False,3.839999998664956,6.0
13,115,12,-2.0,-17.0,chase_y,chase_x,False,4,4,False,4.679999829571904,6.0
13,116,13,-2.0,-19.0,chase_y,chase_x,False,0,0,False,5.519999656579301,5.823083001919282
13,117,14,-2.0,-21.0,chase_y,chase_y,True,0,0,True,6.0,2.8234197567341908
13,118,15,-1.0,-22.0,chase_y,chase_y,True,1,0,False,6.0,3.6513013111013897
13,119,16,-1.0,-23.0,chase_y,chase_y,True,1,4,False,6.0,3.4886294404220086
13,120,17,-1.0,-24.0,chase_y,chase_y,True,1,0,False,6.0,4.328622851992437
13,121,18,-1.0,-25.0,chase_y,chase_y,True,3,4,False,6.0,5.113459467362974
13,122,19,-1.0,-26.0,chase_y,chase_y,True,1,0,False,6.0,5.941930596741629
13,123,20,99.0,73.0,chase_y,chase_x,False,3,4,True,3.0,6.0
14,124,1,-1.0,-1.0,chase_y,chase_x,False,1,4,False,3.839999999429603,5.839999999315113
14,125,2,-1.0,-2.0,chase_y,chase_x,False,1,4,False,4.679999950085255,5.679999998901731
14,126,3,-1.0,-3.0,chase_y,chase_x,False,1,4,False,5.519999898397792,5.519999998030276
14,127,4,-1.0,-4.0,chase_y,chase_y,True,1,4,True,6.0,2.679999997485545
14,128,5,-1.0,-5.0,chase_y,chase_y,True,3,4,False,6.0,2.5199999715415338
14,129,6,-1.0,-6.0,chase_y,chase_y,True,2,4,False,6.0,2.359750082462398
14,130,7,-1.0,-7.0,chase_y,chase_y,True,2,4,False,6.0,2.203676818484568
14,131,8,-1.0,-8.0,chase_y,chase_y,True,2,4,False,6.0,3.03204022924189
14,132,9,-1.0,-9.0,chase_y,chase_y,True,3,2,False,6.0,2.866910284395742
14,133,10,-1.0,-10.0,chase_y,chase_y,True,2,2,False,6.0,3.6540077284320898
14,134,11,-1.0,-11.0,chase_y,chase_y,True,3,1,False,6.0,3.4679834075995264
14,135,12,-1.0,-12.0,chase_y,chase_y,True,3,0,False,6.0,3.2625863026827586
14,136,13,-1.0,-13.0,chase_y,chase_y,True,3,0,False,6.0,3.0548936215396774
14,137,14,-1.0,-14.0,chase_y,chase_y,True,3,0,False,6.0,3.8820117232431177
14,138,15,99.0,85.0,chase_y,chase_y,True,2,2,False,6.0,4.656268485037168
15,139,1,-1.0,-1.0,chase_y,chase_y,True,2,1,False,5.839999996240237,4.447806602055111
15,140,2,-1.0,-2.0,chase_y,chase_y,True,2,1,False,5.679912015648892,4.258235329766458
15,141,3,-1.0,-3.0,chase_y,chase_y,True,2,1,False,5.519873509784881,5.098214919757323
15,142,4,-1.0,-4.0,chase_y,chase_y,True,3,3,False,6.0,4.932309054466843
15,143,5,-1.0,-5.0,chase_y,chase_y,True,3,2,False,6.0,5.42402326134745
15,144,6,99.0,94.0,chase_y,chase_x,False,0,3,True,3.0,6.0
16,145,1,-1.0,-1.0,chase_y,chase_x,False,2,3,False,3.8374387840921336,6.0
16,146,2,-1.0,-2.0,chase_y,chase_x,False,3,1,False,4.677438421434707,5.880651427161375
16,147,3,-1.0,-3.0,chase_y,chase_x,False,3,3,False,5.517438067034188,6.0
16,148,4,-1.0,-4.0,chase_y,chase_y,True,3,4,True,6.0,2.901862642662139
16,149,5,-1.0,-5.0,chase_y,chase_y,True,2,4,False,6.0,3.7418482535392505
16,150,6,-2.0,-7.0,chase_y,chase_y,True,2,1,False,6.0,3.5665638744742
16,151,7,-1.0,-8.0,chase_y,chase_y,True,2,1,False,6.0,4.4034241868037585
16,152,8,-1.0,-9.0,chase_y,chase_y,True,2,4,False,6.0,5.2320755349641805
16,153,9,-1.0,-10.0,chase_y,chase_x,False,2,2,True,2.9199997178299677,6.0
16,154,10,-1.0,-11.0,chase_y,chase_x,False,1,4,False,3.7594436555910815,6.0
16,155,11,-1.0,-12.0,chase_y,chase_x,False,4,2,False,4.414584316489242,6.0
16,156,12,-2.0,-14.0,chase_y,chase_x,False,1,3,False,5.2262448454183446,6.0
16,157,13,-2.0,-16.0,chase_y,chase_x,False,0,0,True,3.0,6.0
16,158,14,-2.0,-18.0,chase_y,chase_x,False,3,3,False,3.8399900393207433,6.0
16,159,15,-2.0,-20.0,chase_y,chase_x,False,4,4,False,4.570736883579008,6.0
16,160,16,-2.0,-22.0,chase_y,chase_x,False,3,3,False,5.41060180962938,6.0
16,161,17,-2.0,-24.0,chase_y,chase_x,False,2,2,False,5.250599802774908,6.0
16,162,18,-2.0,-26.0,chase_y,chase_x,False,1,1,True,3.0,6.0
16,163,19,-2.0,-28.0,chase_y,chase_x,False,2,2,False,2.8399999973140604,6.0
16,164,20,-2.0,-30.0,chase_y,chase_x,False,4,4,False,3.679913219272798,5.838490216858371
16,165,21,-2.0,-32.0,chase_y,chase_x,False,4,4,False,4.449931543204039,5.676880847629885
16,166,22,-1.0,-33.0,chase_y,chase_x,False,0,4,False,5.217667289150847,6.0
16,167,23,-2.0,-35.0,chase_y,chase_x,False,4,0,False,5.988470802929238,5.818558253817378
16,168,24,-2.0,-37.0,chase_y,chase_x,False,0,4,True,3.0,6.0
16,169,25,-2.0,-39.0,chase_y,chase_x,False,0,0,False,3.8392885091463325,6.0
16,170,26,-2.0,-41.0,chase_y,chase_x,False,3,3,False,3.6789679116522667,5.825662724395414
16,171,27,-2.0,-43.0,chase_y,chase_x,False,3,3,False,3.480392818842046,6.0
16,172,28,-2.0,-45.0,chase_y,chase_x,False,1,1,False,4.208590827968022,5.82710829538036
16,173,29,-2.0,-47.0,chase_y,chase_x,False,1,1,False,5.046184005102375,6.0
16,174,30,-2.0,-49.0,chase_y,chase_x,False,0,0,False,5.886166105752714,6.0
16,175,31,-2.0,-51.0,chase_y,chase_y,True,4,4,True,6.0,2.9192475834795952
16,176,32,-1.0,-52.0,chase_y,chase_y,True,3,4,False,6.0,3.655570890674645
16,177,33,-1.0,-53.0,chase_y,chase_y,True,2,0,False,6.0,4.436470496804499
16,178,34,-1.0,-54.0,chase_y,chase_y,True,2,3,False,6.0,5.191513636968803
16,179,35,-1.0,-55.0,chase_y,chase_y,True,2,0,False,6.0,5.001133199604751
16,180,36,-1.0,-56.0,chase_y,chase_y,True,2,0,False,6.0,5.8356695865015515
16,181,37,-1.0,-57.0,chase_y,chase_x,False,2,4,True,3.0,6.0
16,182,38,-1.0,-58.0,chase_y,chase_x,False,1,3,False,3.8399786677187344,5.826138972208719
16,183,39,-1.0,-59.0,chase_y,chase_x,False,1,3,False,4.679955725238002,6.0
16,184,40,-1.0,-60.0,chase_y,chase_x,False,1,2,False,4.484291878965738,6.0
17,185,1,-1.0,-1.0,chase_y,chase_x,False,1,1,False,4.841786826884097,5.835995334730896
17,186,2,-1.0,-2.0,chase_y,chase_x,False,1,1,False,5.19479430570357,5.624502045362075
17,187,3,-1.0,-3.0,chase_y,chase_x,False,1,1,False,5.759472253201938,5.409520552857513
17,188,4,-1.0,-4.0,chase_y,chase_x,False,4,1,True,3.0,6.0
17,189,5,-1.0,-5.0,chase_y,chase_x,False,2,3,False,3.839991846737179,5.839983242136018
17,190,6,-1.0,-6.0,chase_y,chase_x,False,2,3,False,4.330908236616654,5.970086251200847
17,191,7,-1.0,-7.0,chase_y,chase_x,False,4,1,False,5.170888442628829,6.0
17,192,8,-1.0,-8.0,chase_y,chase_y,True,0,3,True,6.0,2.919860808447258
17,193,9,-1.0,-9.0,chase_y,chase_y,True,4,3,False,6.0,2.7595364266598743
17,194,10,-1.0,-10.0,chase_y,chase_y,True,2,3,False,6.0,3.598964800342476
17,195,11,-1.0,-11.0,chase_y,chase_y,True,4,1,False,6.0,3.4802821658723593
17,196,12,-1.0,-12.0,chase_y,chase_y,True,2,3,False,6.0,4.285522440389042
17,197,13,99.0,87.0,chase_y,chase_y,True,2,1,False,6.0,5.0352328430807285
18,198,1,-1.0,-1.0,chase_y,chase_y,True,4,1,False,5.8393458365150845,4.875232806639877
18,199,2,-1.0,-2.0,chase_y,chase_y,True,0,1,False,5.678670992729612,4.71523278680542
18,200,3,99.0,97.0,chase_x,chase_y,False,1,1,False,5.52969876492037,4.548278371937356
19,201,1,-1.0,-1.0,chase_x,chase_y,False,4,2,False,5.358244926544133,5.388278261968386
19,202,2,-1.0,-2.0,chase_x,chase_x,True,4,2,True,3.0,6.0
