episode,global_step,episode_step,true_policy,new_assumed_policy
2,16,4,chase_x,chase_x
2,20,8,chase_x,chase_x
4,31,3,chase_x,chase_x
6,53,7,chase_x,chase_x
7,62,7,chase_x,chase_y
8,66,4,chase_x,chase_x
8,73,11,chase_x,chase_x
9,80,7,chase_x,chase_x
10,91,11,chase_x,chase_x
11,99,5,chase_x,chase_x
13,108,5,chase_y,chase_x
13,113,10,chase_y,chase_x
13,117,14,chase_y,chase_y
13,123,20,chase_y,chase_x
14,127,4,chase_y,chase_y
15,144,6,chase_y,chase_x
16,148,4,chase_y,chase_y
16,153,9,chase_y,chase_x
16,157,13,chase_y,chase_x
16,162,18,chase_y,chase_x
16,168,24,chase_y,chase_x
16,175,31,chase_y,chase_y
16,181,37,chase_y,chase_x
17,188,4,chase_y,chase_x
17,192,8,chase_y,chase_y
19,202,2,chase_x,chase_x
19,206,6,chase_x,chase_x
20,215,8,chase_x,chase_y
21,219,3,chase_x,chase_x
21,227,11,chase_x,chase_x
22,235,8,chase_x,chase_x
22,239,12,chase_x,chase_y
23,244,5,chase_x,chase_x
23,250,11,chase_x,chase_x
24,255,5,chase_x,chase_x
25,263,4,chase_x,chase_x
25,267,8,chase_x,chase_x
26,274,6,chase_x,chase_x
29,293,5,chase_x,chase_x
31,302,2,chase_y,chase_y
33,319,4,chase_y,chase_x
34,323,1,chase_y,chase_y
34,330,8,chase_y,chase_x
34,335,13,chase_y,chase_x
34,339,17,chase_y,chase_y
35,350,2,chase_y,chase_x
35,354,6,chase_y,chase_x
35,359,11,chase_y,chase_x
35,363,15,chase_y,chase_x
35,371,23,chase_y,chase_x
35,377,29,chase_y,chase_x
36,382,2,chase_y,chase_y
36,390,10,chase_y,chase_x
37,394,4,chase_y,chase_y
37,400,10,chase_x,chase_x
37,409,19,chase_x,chase_x
38,422,9,chase_x,chase_x
39,426,1,chase_x,chase_x
39,432,7,chase_x,chase_x
41,447,5,chase_x,chase_y
41,455,13,chase_x,chase_x
41,459,17,chase_x,chase_x
41,464,22,chase_x,chase_x
43,483,11,chase_x,chase_x
43,488,16,chase_x,chase_x
46,504,5,chase_y,chase_y
48,524,3,chase_y,chase_x
49,529,3,chase_y,chase_x
49,533,7,chase_y,chase_x
49,539,13,chase_y,chase_y
50,548,6,chase_y,chase_x
51,560,9,chase_y,chase_x
51,564,13,chase_y,chase_y
52,571,3,chase_y,chase_x
52,576,8,chase_y,chase_x
52,583,15,chase_y,chase_y
53,591,5,chase_y,chase_x
54,599,6,chase_y,chase_x
56,615,1,chase_x,chase_y
56,620,6,chase_x,chase_x
56,624,10,chase_x,chase_x
57,632,5,chase_x,chase_x
57,639,12,chase_x,chase_x
59,646,5,chase_x,chase_x
59,650,9,chase_x,chase_x
60,659,8,chase_x,chase_x
63,680,5,chase_x,chase_x
64,691,6,chase_x,chase_x
65,697,3,chase_x,chase_x
66,705,8,chase_y,chase_x
66,709,12,chase_y,chase_x
66,713,16,chase_y,chase_x
66,718,21,chase_y,chase_y
67,733,5,chase_y,chase_x
67,739,11,chase_y,chase_y
70,760,2,chase_y,chase_x
70,764,6,chase_y,chase_x
70,771,13,chase_y,chase_x
70,775,17,chase_y,chase_x
