episode,global_step,from_policy,to_policy,true_policy,normalized_error
496,18479,detour,attack,detour,0.7163971662521362
497,18663,attack,attack,attack,0.23638524115085602
498,18721,attack,detour,direct,0.2984313368797302
500,18745,detour,detour,direct,0.35326164960861206
501,18769,detour,attack,direct,0.22136089205741882
505,18815,attack,detour,direct,0.35941940546035767
509,18882,detour,detour,detour,0.24599656462669373
510,18920,detour,attack,detour,0.5529405474662781
511,18996,attack,detour,detour,0.3269171416759491
512,19069,detour,detour,attack,0.21080966293811798
514,19130,detour,detour,attack,0.21396607160568237
514,19172,detour,direct,attack,0.4016090929508209
514,19200,direct,direct,direct,1.3871219158172607
516,19211,direct,direct,direct,0.3864956498146057
518,19248,direct,detour,direct,0.4513699412345886
521,19304,detour,direct,direct,0.2594212293624878
525,19356,direct,detour,direct,0.8285753130912781
526,19393,detour,detour,detour,0.5599011182785034
527,19427,detour,attack,detour,0.6566529273986816
527,19484,attack,direct,detour,1.8111093044281006
527,19492,direct,detour,detour,0.8883312940597534
527,19500,detour,direct,detour,1.6331979036331177
527,19508,direct,attack,detour,0.999159038066864
527,19526,attack,attack,attack,0.512283444404602
527,19562,attack,attack,attack,0.33076387643814087
527,19621,attack,attack,attack,0.23103493452072144
528,19656,attack,attack,attack,0.19482265412807465
529,19694,attack,attack,direct,0.3205535113811493
532,19735,attack,attack,direct,0.3735695779323578
535,19786,attack,attack,direct,0.19836163520812988
538,19831,attack,direct,direct,0.6544094085693359
539,19901,direct,direct,detour,0.13091884553432465
539,19918,direct,attack,detour,0.7312434315681458
539,19930,attack,detour,detour,1.7231948375701904
539,19937,detour,attack,detour,1.806747555732727
539,19946,attack,attack,detour,1.379417061805725
539,19958,attack,attack,detour,1.063853144645691
539,19970,attack,attack,detour,0.7589457035064697
539,19997,attack,attack,detour,0.1966874748468399
539,20005,attack,direct,attack,1.4001834392547607
539,20052,direct,direct,attack,0.1400345265865326
540,20082,direct,direct,attack,0.49957674741744995
540,20132,direct,direct,attack,0.6512733101844788
542,20185,direct,direct,direct,0.3718410134315491
544,20204,direct,attack,direct,0.6602259874343872
544,20213,attack,direct,direct,0.6433953046798706
547,20246,direct,direct,direct,0.2882201671600342
548,20271,direct,direct,direct,0.3997451066970825
550,20313,direct,direct,direct,0.14168018102645874
550,20360,direct,direct,detour,0.2998628616333008
550,20397,direct,direct,detour,0.2526727318763733
550,20410,direct,detour,detour,1.0299280881881714
550,20417,detour,attack,detour,1.7211343050003052
550,20423,attack,direct,detour,0.5670352578163147
550,20430,direct,attack,detour,1.5512892007827759
550,20438,attack,detour,detour,1.9466254711151123
550,20447,detour,detour,detour,0.4612272083759308
550,20456,detour,detour,detour,0.7213513851165771
550,20467,detour,detour,detour,0.8044748306274414
550,20478,detour,detour,detour,0.555385410785675
550,20484,detour,direct,attack,1.7043712139129639
550,20527,direct,direct,attack,0.17887315154075623
551,20568,direct,direct,attack,0.34874916076660156
553,20654,direct,direct,direct,0.6822327375411987
555,20697,direct,direct,direct,0.2723424434661865
559,20762,direct,direct,direct,0.14957353472709656
563,20802,direct,detour,detour,0.6565934419631958
564,20831,detour,direct,detour,1.5213720798492432
564,20864,direct,direct,detour,0.24596086144447327
564,20886,direct,attack,detour,0.7868530750274658
564,20927,attack,detour,detour,1.118767499923706
564,20944,detour,direct,detour,2.4206392765045166
564,20970,direct,direct,attack,0.13463091850280762
565,21036,direct,direct,attack,0.3395928740501404
566,21103,direct,direct,attack,0.08801835775375366
569,21151,direct,detour,direct,0.2922239899635315
570,21161,detour,direct,direct,1.00770902633667
573,21230,direct,direct,direct,0.553196907043457
575,21264,direct,direct,direct,0.2943248450756073
576,21284,direct,attack,detour,0.5795707702636719
577,21350,attack,attack,detour,0.3149748742580414
577,21414,attack,direct,detour,0.30313047766685486
577,21456,direct,direct,attack,0.2440924346446991
578,21543,direct,direct,attack,0.33902764320373535
579,21600,direct,attack,direct,0.9830043911933899
581,21637,attack,attack,direct,0.16352495551109314
585,21674,attack,direct,direct,0.5164282917976379
586,21709,direct,direct,direct,0.34946179389953613
590,21747,direct,direct,direct,0.27043068408966064
591,21808,direct,direct,detour,0.1261715292930603
592,21852,direct,direct,detour,0.5113060474395752
592,21900,direct,detour,detour,0.7052799463272095
593,21921,detour,direct,attack,0.7744135856628418
594,21983,direct,direct,attack,0.27393168210983276
594,22063,direct,direct,attack,0.10899701714515686
596,22114,direct,detour,direct,0.20487742125988007
598,22148,detour,detour,direct,0.10933424532413483
599,22160,detour,direct,direct,0.9885324835777283
603,22224,direct,direct,direct,0.16756203770637512
605,22282,direct,detour,detour,2.290691614151001
605,22293,detour,attack,detour,1.72023344039917
605,22301,attack,direct,detour,0.30095991492271423
605,22339,direct,detour,detour,1.8786779642105103
605,22346,detour,detour,detour,1.112260341644287
605,22356,detour,direct,detour,1.4384301900863647
605,22362,direct,detour,detour,1.4203249216079712
605,22375,detour,detour,detour,0.31736600399017334
605,22395,detour,direct,detour,1.98419189453125
605,22457,direct,direct,attack,0.15961846709251404
606,22488,direct,attack,attack,0.48161518573760986
606,22524,attack,direct,attack,0.501652717590332
606,22560,direct,detour,direct,2.446578025817871
606,22571,detour,detour,direct,0.3555993437767029
609,22606,detour,detour,direct,0.13340236246585846
612,22651,detour,attack,direct,0.5727522373199463
615,22714,attack,attack,direct,0.060866378247737885
615,22766,attack,detour,detour,0.9397994875907898
615,22773,detour,detour,detour,1.38224196434021
615,22780,detour,attack,detour,0.7366255521774292
615,22803,attack,direct,detour,0.6243849396705627
615,22811,direct,attack,detour,0.8855855464935303
615,22836,attack,attack,detour,0.7177459001541138
615,22876,attack,detour,detour,2.285101890563965
615,22885,detour,direct,attack,0.9834165573120117
615,22923,direct,direct,attack,0.26503562927246094
616,22986,direct,detour,attack,0.2040310800075531
616,23023,detour,attack,attack,1.0556995868682861
618,23042,attack,attack,direct,0.8342081904411316
619,23054,attack,direct,direct,0.8910719156265259
623,23117,direct,attack,direct,0.5157876014709473
624,23139,attack,attack,direct,0.31988853216171265
627,23176,attack,direct,direct,0.7442594170570374
629,23215,direct,direct,detour,0.1376056969165802
629,23259,direct,direct,detour,0.2768935561180115
631,23359,direct,direct,detour,0.19529710710048676
631,23507,direct,direct,attack,0.14278513193130493
635,23578,direct,attack,direct,0.5082729458808899
638,23624,attack,attack,direct,0.23130907118320465
641,23672,attack,direct,direct,0.2826705276966095
641,23700,direct,direct,detour,0.23532789945602417
641,23760,direct,direct,detour,0.195572167634964
641,23780,direct,detour,detour,2.2933170795440674
641,23787,detour,detour,detour,1.7652350664138794
641,23794,detour,detour,detour,1.7148277759552002
641,23802,detour,attack,detour,1.0702368021011353
641,23809,attack,attack,detour,1.1905925273895264
641,23818,attack,detour,detour,1.6768537759780884
641,23827,detour,direct,detour,0.9793847799301147
641,23840,direct,detour,attack,1.681687831878662
641,23856,detour,detour,attack,0.3232913017272949
641,23867,detour,direct,attack,0.9744187593460083
643,23906,direct,attack,attack,0.49838173389434814
643,23948,attack,attack,attack,0.18992243707180023
643,23965,attack,attack,attack,0.536177933216095
643,24000,attack,direct,direct,1.8480321168899536
646,24055,direct,detour,direct,0.9429686069488525
647,24077,detour,direct,direct,1.316571593284607
650,24125,direct,direct,direct,0.33759865164756775
652,24163,direct,direct,detour,0.1834322214126587
653,24229,direct,direct,detour,0.20368796586990356
653,24339,direct,direct,attack,0.082059845328331
653,24442,direct,direct,attack,0.11970958113670349
655,24529,direct,direct,direct,0.15847870707511902
660,24605,direct,direct,direct,0.20655515789985657
663,24632,direct,direct,direct,0.14621688425540924
663,24669,direct,direct,detour,0.44496405124664307
663,24686,direct,direct,detour,0.3190611004829407
663,24696,direct,direct,detour,1.5235810279846191
663,24702,direct,direct,detour,0.8195581436157227
663,24717,direct,direct,detour,0.1181020736694336
663,24765,direct,direct,detour,0.18462109565734863
663,24797,direct,detour,detour,1.7213611602783203
664,24820,detour,direct,attack,1.400929570198059
665,24872,direct,direct,attack,0.20246383547782898
665,24927,direct,direct,attack,0.1893945336341858
666,24963,direct,direct,direct,0.7871137857437134
668,24998,direct,direct,direct,0.1583477407693863
671,25036,direct,direct,direct,0.46110546588897705
676,25104,direct,direct,direct,0.0761287584900856
677,25157,direct,attack,detour,0.9218584895133972
677,25165,attack,detour,detour,2.104022741317749
677,25176,detour,direct,detour,1.5696189403533936
677,25194,direct,direct,detour,0.37611764669418335
677,25224,direct,detour,detour,2.1949892044067383
677,25233,detour,detour,detour,1.276356816291809
677,25244,detour,detour,detour,1.0735312700271606
677,25258,detour,attack,detour,0.4012652635574341
677,25274,attack,detour,detour,1.7222892045974731
677,25288,detour,attack,attack,0.39747267961502075
677,25370,attack,attack,attack,0.2200469970703125
678,25390,attack,direct,attack,0.5536007285118103
679,25420,direct,direct,attack,0.3328399360179901
680,25448,direct,attack,direct,0.5015748143196106
683,25485,attack,direct,direct,0.3992549777030945
685,25506,direct,attack,direct,0.7235697507858276
690,25564,attack,direct,direct,0.48401376605033875
692,25603,direct,direct,detour,0.5120937824249268
692,25638,direct,direct,detour,0.15770097076892853
693,25715,direct,direct,detour,0.07293422520160675
694,25761,direct,attack,attack,0.5248672366142273
694,25792,attack,attack,attack,0.44065046310424805
694,25859,attack,attack,attack,0.4127020239830017
694,25921,attack,attack,direct,0.47853517532348633
695,25957,attack,direct,direct,0.2374013513326645
700,26007,direct,direct,direct,0.1934601217508316
702,26030,direct,direct,direct,0.32082870602607727
707,26086,direct,direct,detour,0.14396528899669647
707,26169,direct,direct,detour,0.2387453019618988
707,26228,direct,direct,detour,0.1920267939567566
708,26333,direct,direct,attack,0.20408275723457336
712,26419,direct,attack,direct,0.5626522302627563
716,26477,attack,attack,direct,0.41734790802001953
718,26532,attack,direct,direct,0.20056387782096863
720,26590,direct,attack,detour,0.3509877622127533
721,26661,attack,attack,detour,0.23383863270282745
721,26675,attack,attack,detour,0.29242146015167236
721,26703,attack,attack,detour,0.3619209825992584
721,26717,attack,detour,detour,0.8031297326087952
721,26736,detour,detour,attack,0.19064052402973175
721,26760,detour,direct,attack,1.306659460067749
722,26864,direct,detour,attack,0.3681548833847046
722,26882,detour,direct,direct,1.2576565742492676
726,26947,direct,direct,direct,0.30719977617263794
731,27016,direct,attack,direct,0.5667957067489624
732,27045,attack,direct,detour,0.43727460503578186
733,27092,direct,detour,detour,0.5327135324478149
734,27129,detour,attack,detour,0.737507700920105
734,27197,attack,direct,detour,0.8700280785560608
734,27205,direct,attack,attack,0.8889047503471375
734,27253,attack,attack,attack,0.3905528783798218
734,27299,attack,attack,attack,0.2671264410018921
734,27371,attack,attack,direct,0.28024473786354065
737,27430,attack,direct,direct,1.038825273513794
738,27457,direct,direct,direct,0.1847279667854309
741,27518,direct,direct,direct,0.31755757331848145
743,27578,direct,direct,detour,0.7053278684616089
744,27671,direct,detour,detour,0.4306318759918213
744,27707,detour,detour,attack,0.21265411376953125
745,27738,detour,attack,attack,0.43168696761131287
746,27790,attack,attack,attack,0.09519118070602417
747,27847,attack,attack,direct,0.2784889340400696
752,27938,attack,attack,direct,0.14619490504264832
756,28014,attack,attack,detour,0.11160262674093246
756,28073,attack,detour,detour,2.138634204864502
756,28081,detour,detour,detour,0.7284701466560364
756,28088,detour,detour,detour,1.4911915063858032
756,28097,detour,attack,detour,1.3006417751312256
756,28104,attack,detour,detour,2.227402448654175
756,28112,detour,attack,detour,1.0195329189300537
756,28121,attack,detour,detour,2.0329155921936035
756,28129,detour,detour,detour,1.1331171989440918
756,28137,detour,detour,detour,1.0330731868743896
756,28146,detour,detour,detour,1.1844658851623535
756,28154,detour,direct,detour,0.8233894109725952
756,28184,direct,direct,attack,0.1462816596031189
758,28285,direct,direct,attack,0.2180391252040863
761,28372,direct,direct,direct,0.1946628838777542
765,28428,direct,detour,direct,0.29471394419670105
767,28457,detour,attack,direct,0.9701579809188843
768,28504,attack,detour,detour,0.22169530391693115
769,28553,detour,detour,detour,0.5512086153030396
769,28565,detour,direct,detour,0.6303976774215698
769,28610,direct,attack,detour,0.43614035844802856
769,28622,attack,direct,detour,0.5388047099113464
769,28638,direct,detour,detour,1.9477769136428833
769,28657,detour,detour,attack,0.2322952300310135
770,28682,detour,attack,attack,1.1104795932769775
770,28735,attack,attack,attack,0.29004502296447754
770,28794,attack,attack,attack,0.24392157793045044
770,28829,attack,attack,direct,0.14988991618156433
774,28873,attack,attack,direct,0.4292512834072113
780,28936,attack,attack,direct,0.3056391477584839
780,28988,attack,attack,detour,0.28519734740257263
780,29014,attack,direct,detour,1.0065467357635498
780,29038,direct,attack,detour,1.4132009744644165
780,29046,attack,detour,detour,1.706626534461975
780,29060,detour,direct,detour,1.8045227527618408
780,29067,direct,detour,detour,1.4513510465621948
780,29078,detour,direct,detour,1.5918195247650146
780,29086,direct,attack,detour,1.3391170501708984
780,29093,attack,attack,detour,0.3071962893009186
780,29102,attack,detour,detour,1.601362943649292
780,29110,detour,detour,detour,0.7893452644348145
780,29119,detour,attack,detour,1.489336609840393
780,29174,attack,attack,attack,0.2650488317012787
781,29227,attack,detour,attack,0.6466649770736694
782,29267,detour,detour,attack,0.24056394398212433
785,29310,detour,direct,direct,0.4756062924861908
786,29341,direct,direct,direct,0.3477383255958557
789,29367,direct,direct,direct,0.4102703332901001
793,29407,direct,direct,direct,0.22434404492378235
795,29450,direct,direct,detour,0.2479230761528015
795,29516,direct,direct,detour,0.35530245304107666
795,29602,direct,attack,attack,0.3385009169578552
795,29703,attack,attack,attack,0.2952083945274353
799,29800,attack,attack,direct,0.2961915135383606
