episode,global_step,from_policy,to_policy,true_policy,normalized_error
148,6295,attack,direct,direct,0.9186221361160278
149,6322,direct,detour,direct,0.5488926768302917
151,6382,detour,detour,direct,0.1837225705385208
153,6446,detour,detour,detour,0.23097573220729828
154,6496,detour,direct,detour,0.5700587034225464
155,6532,direct,attack,detour,1.7782440185546875
155,6542,attack,attack,detour,0.8172281384468079
155,6551,attack,detour,detour,0.6547604203224182
155,6560,detour,direct,attack,1.267377257347107
156,6632,direct,attack,attack,1.32170832157135
156,6666,attack,attack,attack,0.16689732670783997
156,6720,attack,direct,direct,2.129699945449829
157,6753,direct,attack,direct,0.4426884651184082
158,6776,attack,detour,direct,1.2843315601348877
159,6805,detour,detour,direct,0.15098193287849426
164,6894,detour,detour,detour,0.10201068222522736
165,6923,detour,detour,detour,0.4758758544921875
166,6972,detour,detour,detour,0.26873376965522766
167,7008,detour,detour,detour,0.13487255573272705
168,7041,detour,detour,attack,0.528836727142334
168,7073,detour,detour,attack,0.17303358018398285
169,7126,detour,detour,attack,0.20697489380836487
169,7177,detour,detour,attack,0.31150710582733154
171,7201,detour,attack,direct,0.6238747835159302
173,7236,attack,direct,direct,0.6661418676376343
174,7253,direct,attack,direct,0.6541720628738403
176,7290,attack,attack,direct,0.3584536612033844
178,7321,attack,attack,direct,0.24478137493133545
180,7361,attack,direct,detour,0.40586113929748535
180,7416,direct,detour,detour,2.112765312194824
180,7424,detour,detour,detour,1.0549664497375488
180,7433,detour,direct,detour,0.640417754650116
180,7441,direct,detour,detour,1.9178547859191895
180,7452,detour,attack,detour,0.6207461357116699
180,7463,attack,detour,detour,1.404347538948059
180,7476,detour,detour,detour,1.3197576999664307
180,7485,detour,attack,detour,0.9493793249130249
180,7505,attack,detour,detour,1.4298150539398193
180,7519,detour,detour,detour,0.6687167882919312
180,7527,detour,attack,attack,1.2934231758117676
181,7538,attack,detour,attack,0.3967950940132141
182,7565,detour,attack,attack,0.5660513639450073
182,7610,attack,attack,attack,0.4481514096260071
182,7663,attack,attack,attack,0.09891825914382935
183,7698,attack,detour,direct,0.9389987587928772
185,7725,detour,attack,direct,0.715698778629303
187,7749,attack,attack,direct,0.26056167483329773
188,7781,attack,direct,direct,0.20462870597839355
191,7830,direct,attack,direct,1.0898183584213257
192,7863,attack,attack,detour,0.39618194103240967
192,7897,attack,attack,detour,0.9163805246353149
192,7908,attack,attack,detour,0.44899147748947144
192,7923,attack,attack,detour,0.6725019216537476
192,7945,attack,attack,detour,0.2462388575077057
192,7964,attack,attack,detour,0.8167241215705872
192,7985,attack,attack,detour,0.7361364960670471
192,8015,attack,attack,attack,0.2674941420555115
192,8077,attack,attack,attack,0.4763094484806061
192,8104,attack,attack,attack,0.319814532995224
192,8163,attack,detour,direct,0.46457841992378235
193,8205,detour,detour,direct,0.14206358790397644
196,8252,detour,detour,direct,0.20237068831920624
199,8284,detour,detour,direct,0.606630802154541
202,8320,detour,attack,detour,0.43544262647628784
202,8358,attack,detour,detour,0.9374102354049683
202,8380,detour,attack,detour,1.4363682270050049
202,8389,attack,direct,detour,0.7145516872406006
202,8426,direct,attack,detour,0.7979621887207031
202,8439,attack,detour,detour,1.041499376296997
202,8462,detour,direct,detour,1.7149310111999512
202,8493,direct,direct,attack,0.14762979745864868
202,8640,direct,detour,direct,2.0198252201080322
203,8682,detour,detour,direct,0.27307403087615967
205,8727,detour,detour,direct,0.4979485869407654
208,8754,detour,direct,direct,0.2641364634037018
209,8780,direct,direct,direct,0.20387154817581177
210,8839,direct,detour,detour,0.230154350399971
211,8876,detour,direct,detour,0.8352674841880798
211,8932,direct,direct,detour,0.11199846118688583
212,8978,direct,direct,attack,0.12530167400836945
212,9136,direct,attack,direct,0.3414187431335449
213,9188,attack,direct,direct,0.7256879806518555
215,9240,direct,direct,direct,0.1369812935590744
216,9307,direct,direct,detour,0.12501034140586853
218,9392,direct,direct,detour,0.349017471075058
218,9442,direct,direct,attack,0.9918540716171265
218,9469,direct,direct,attack,0.18590134382247925
219,9600,direct,direct,direct,0.8300729393959045
222,9642,direct,direct,direct,0.2500555217266083
226,9686,direct,attack,direct,0.805953860282898
227,9713,attack,direct,direct,0.3769187331199646
228,9745,direct,direct,direct,0.34766826033592224
230,9835,direct,direct,detour,0.09084957838058472
232,9906,direct,direct,detour,0.32682108879089355
233,9940,direct,direct,attack,0.3462802767753601
234,10082,direct,detour,direct,0.7373995184898376
235,10112,detour,direct,direct,0.30504941940307617
239,10148,direct,detour,direct,0.5375861525535583
241,10184,detour,direct,direct,0.5193570256233215
243,10218,direct,direct,direct,0.10612981021404266
244,10299,direct,detour,detour,2.13830304145813
244,10304,detour,direct,detour,1.8265044689178467
244,10311,direct,direct,detour,1.3548016548156738
244,10318,direct,detour,detour,1.8618454933166504
244,10325,detour,detour,detour,1.1828832626342773
244,10332,detour,detour,detour,1.110495924949646
244,10340,detour,detour,detour,1.346717357635498
244,10349,detour,attack,detour,0.7762777805328369
244,10365,attack,detour,detour,1.9286375045776367
244,10372,detour,detour,detour,1.3739590644836426
244,10382,detour,direct,detour,0.7889864444732666
244,10395,direct,attack,detour,0.6161984205245972
244,10447,attack,attack,attack,0.1273009032011032
244,10520,attack,attack,attack,0.12106706947088242
244,10571,attack,attack,direct,0.19587990641593933
245,10613,attack,direct,direct,0.33850574493408203
247,10667,direct,direct,direct,0.22967983782291412
250,10690,direct,attack,direct,0.3448561429977417
252,10724,attack,direct,detour,0.3104632496833801
252,10754,direct,detour,detour,0.543220579624176
252,10767,detour,detour,detour,1.3090474605560303
252,10796,detour,direct,detour,0.9412927031517029
252,10817,direct,direct,detour,0.17209546267986298
252,10830,direct,detour,detour,1.432481050491333
252,10842,detour,detour,detour,0.2571188509464264
252,10852,detour,attack,detour,1.6550275087356567
252,10864,attack,direct,detour,1.6336581707000732
252,10882,direct,detour,attack,0.5304610729217529
252,10918,detour,attack,attack,0.9717904329299927
253,10963,attack,attack,attack,0.21922551095485687
253,11003,attack,attack,attack,0.27023279666900635
253,11050,attack,attack,direct,0.38018691539764404
255,11096,attack,attack,direct,0.1858888417482376
260,11188,attack,attack,direct,0.2208484560251236
260,11243,attack,direct,detour,0.5102185010910034
261,11319,direct,direct,detour,0.42446571588516235
261,11364,direct,detour,attack,0.49668028950691223
261,11411,detour,detour,attack,0.3570035696029663
261,11454,detour,detour,attack,0.40493670105934143
261,11498,detour,attack,attack,0.2991493344306946
263,11525,attack,direct,direct,0.6094232201576233
267,11590,direct,attack,direct,0.5529403686523438
268,11627,attack,attack,direct,0.28193747997283936
270,11665,attack,attack,direct,0.23376742005348206
270,11707,attack,attack,detour,0.410247266292572
270,11721,attack,detour,detour,1.7895232439041138
270,11728,detour,direct,detour,1.5925202369689941
270,11737,direct,attack,detour,0.3844631612300873
270,11750,attack,detour,detour,1.6751301288604736
270,11757,detour,detour,detour,0.8717514872550964
270,11766,detour,detour,detour,0.463100403547287
270,11777,detour,attack,detour,1.0983946323394775
270,11789,attack,detour,detour,1.6614444255828857
270,11800,detour,attack,detour,0.90812087059021
270,11814,attack,detour,detour,1.5686572790145874
270,11826,detour,direct,detour,1.0016093254089355
270,11841,direct,direct,attack,0.2861640453338623
270,12010,direct,direct,direct,0.08672931045293808
272,12062,direct,direct,direct,0.42710548639297485
274,12099,direct,direct,direct,0.1947382688522339
278,12167,direct,direct,detour,0.30884674191474915
278,12246,direct,attack,detour,1.74711012840271
278,12255,attack,attack,detour,1.1228677034378052
278,12266,attack,attack,detour,0.9673141241073608
278,12277,attack,detour,detour,1.8096232414245605
278,12285,detour,attack,detour,0.9973161816596985
278,12293,attack,attack,detour,0.378023624420166
278,12302,attack,detour,detour,1.4627916812896729
278,12311,detour,detour,detour,0.8422999382019043
278,12321,detour,attack,attack,1.3327522277832031
278,12358,attack,attack,attack,0.19281083345413208
278,12452,attack,attack,attack,0.12576790153980255
278,12493,attack,attack,direct,0.2020530104637146
280,12536,attack,direct,direct,0.38240358233451843
282,12571,direct,direct,direct,0.24520045518875122
284,12614,direct,detour,direct,0.6718435883522034
285,12640,detour,direct,detour,0.9746508598327637
285,12738,direct,detour,detour,2.2056758403778076
285,12753,detour,detour,detour,0.30361244082450867
285,12766,detour,direct,detour,1.126230001449585
285,12772,direct,detour,detour,1.9646549224853516
285,12784,detour,attack,detour,1.056564211845398
285,12793,attack,detour,detour,1.2456358671188354
285,12805,detour,direct,attack,1.0652551651000977
286,12925,direct,direct,attack,0.2922622561454773
287,12986,direct,direct,direct,0.14027756452560425
290,13009,direct,direct,direct,0.43314725160598755
292,13056,direct,direct,direct,0.32154494524002075
295,13097,direct,attack,direct,0.8275140523910522
296,13122,attack,direct,detour,0.9635297060012817
296,13142,direct,direct,detour,0.44764041900634766
297,13205,direct,direct,detour,0.46346646547317505
298,13280,direct,attack,attack,0.5600271821022034
298,13367,attack,attack,attack,0.125992089509964
298,13431,attack,attack,attack,0.05181953310966492
298,13457,attack,attack,direct,0.3462420105934143
299,13487,attack,attack,direct,0.2870652377605438
302,13527,attack,attack,direct,0.11592075228691101
305,13577,attack,direct,direct,0.7464779615402222
306,13620,direct,direct,detour,0.18674422800540924
307,13715,direct,direct,detour,0.2523527145385742
308,13763,direct,attack,attack,0.5743601322174072
309,13818,attack,direct,attack,0.4044521450996399
311,13897,direct,direct,attack,0.42708998918533325
313,13951,direct,attack,direct,0.45223647356033325
315,14005,attack,attack,direct,0.2925361692905426
317,14052,attack,attack,direct,0.3036012053489685
319,14087,attack,direct,detour,0.5109070539474487
320,14164,direct,direct,detour,0.10598313808441162
322,14415,direct,attack,direct,0.13853108882904053
326,14461,attack,direct,direct,1.1239396333694458
327,14493,direct,direct,direct,0.5417415499687195
329,14527,direct,attack,direct,0.5190792083740234
331,14610,attack,direct,detour,2.367753505706787
331,14618,direct,attack,detour,1.0556731224060059
331,14654,attack,attack,detour,0.12343002110719681
331,14698,attack,attack,detour,0.18192410469055176
331,14712,attack,detour,detour,1.8757846355438232
331,14725,detour,attack,attack,0.403227299451828
331,14858,attack,attack,attack,0.10101713985204697
332,14906,attack,attack,direct,0.36374253034591675
334,14954,attack,attack,direct,0.3458799719810486
337,15017,attack,detour,direct,0.5114842057228088
339,15032,detour,attack,direct,0.529391348361969
339,15106,attack,detour,detour,1.9365332126617432
339,15119,detour,attack,detour,0.418920636177063
339,15129,attack,detour,detour,1.6014392375946045
339,15143,detour,detour,detour,0.7508421540260315
339,15157,detour,attack,detour,0.3374882936477661
339,15166,attack,detour,detour,1.42280912399292
339,15182,detour,attack,detour,0.43142014741897583
339,15194,attack,detour,detour,1.4927480220794678
339,15206,detour,direct,attack,0.8708323836326599
340,15299,direct,attack,attack,0.7199519276618958
340,15334,attack,attack,attack,0.2609291672706604
342,15383,attack,detour,direct,0.5715405941009521
344,15419,detour,attack,direct,0.7348459959030151
345,15450,attack,direct,direct,0.5701094269752502
349,15473,direct,attack,direct,0.30830118060112
352,15522,attack,attack,detour,0.2869551181793213
352,15567,attack,detour,detour,1.5408287048339844
352,15577,detour,attack,detour,0.6393272280693054
352,15585,attack,detour,detour,1.0815931558609009
352,15604,detour,detour,detour,0.3081173002719879
352,15614,detour,direct,detour,0.7455969452857971
352,15628,direct,direct,detour,0.6012847423553467
352,15681,direct,direct,attack,0.45053327083587646
353,15789,direct,direct,attack,0.3284094035625458
353,15840,direct,detour,direct,2.1811747550964355
353,15849,detour,attack,direct,0.5275700688362122
354,15887,attack,attack,direct,0.1918778419494629
356,15925,attack,attack,direct,0.09932263195514679
361,15976,attack,attack,direct,0.2911190986633301
362,16042,attack,detour,detour,0.6715409755706787
362,16057,detour,detour,detour,0.8584914803504944
362,16071,detour,detour,detour,0.9150145649909973
362,16085,detour,attack,detour,1.1939891576766968
362,16099,attack,detour,detour,1.4632012844085693
362,16112,detour,attack,detour,0.6934696435928345
362,16127,attack,detour,detour,1.5296432971954346
362,16141,detour,attack,detour,1.1941930055618286
362,16156,attack,detour,detour,1.1956018209457397
362,16166,detour,direct,attack,0.9328727126121521
363,16253,direct,direct,attack,0.23662325739860535
364,16282,direct,attack,attack,0.37577003240585327
365,16329,attack,attack,direct,0.18618181347846985
368,16383,attack,attack,direct,0.2672109603881836
371,16429,attack,attack,direct,0.46989476680755615
374,16480,attack,detour,detour,0.7732911705970764
374,16504,detour,detour,detour,0.118541419506073
377,16592,detour,attack,detour,1.508482813835144
377,16739,attack,attack,attack,0.5212640166282654
377,16799,attack,attack,attack,0.11954086273908615
378,16830,attack,attack,direct,0.1472158432006836
380,16883,attack,attack,direct,0.40807855129241943
382,16916,attack,attack,direct,0.25486451387405396
384,16969,attack,attack,detour,0.24133746325969696
384,17002,attack,direct,detour,2.0850515365600586
384,17015,direct,direct,detour,0.17876455187797546
384,17057,direct,direct,detour,0.1895538717508316
384,17073,direct,attack,detour,1.7371138334274292
384,17081,attack,attack,detour,0.5504845380783081
384,17093,attack,detour,detour,1.240447998046875
384,17103,detour,detour,detour,0.4824066162109375
384,17126,detour,attack,attack,0.5205863118171692
384,17145,attack,attack,attack,0.2746763825416565
384,17238,attack,attack,attack,0.12285327911376953
384,17292,attack,attack,direct,0.3596341609954834
385,17323,attack,attack,direct,0.21692399680614471
388,17366,attack,attack,direct,0.15395259857177734
392,17440,attack,direct,detour,1.0881530046463013
392,17458,direct,detour,detour,1.8359748125076294
392,17466,detour,attack,detour,1.238525390625
392,17475,attack,direct,detour,0.7857067584991455
392,17504,direct,detour,detour,1.2952845096588135
392,17511,detour,detour,detour,0.5496834516525269
392,17519,detour,attack,detour,1.1674429178237915
392,17531,attack,direct,detour,0.4516197144985199
392,17540,direct,detour,detour,1.9183526039123535
392,17549,detour,detour,detour,0.6876901388168335
392,17559,detour,detour,detour,1.2575786113739014
392,17570,detour,attack,detour,0.6880751848220825
392,17593,attack,attack,detour,0.5491682887077332
392,17605,attack,direct,attack,0.5253666639328003
393,17744,direct,direct,attack,0.3234427571296692
396,17806,direct,direct,direct,0.45461544394493103
397,17841,direct,attack,direct,0.6833244562149048
399,17866,attack,attack,direct,0.4107236862182617
403,17909,attack,attack,direct,0.29578936100006104
404,17954,attack,attack,detour,0.5684044361114502
404,17983,attack,detour,detour,2.108419418334961
404,17992,detour,detour,detour,1.1911392211914062
404,18001,detour,direct,detour,0.8797699213027954
404,18013,direct,direct,detour,0.6022066473960876
405,18066,direct,direct,detour,0.4230312407016754
405,18240,direct,detour,direct,2.2085976600646973
406,18290,detour,attack,direct,1.3358575105667114
408,18342,attack,attack,direct,0.1233292818069458
411,18405,attack,attack,detour,0.45153534412384033
411,18434,attack,attack,detour,1.1552817821502686
411,18446,attack,detour,detour,0.7713258862495422
411,18455,detour,attack,detour,1.3180201053619385
411,18468,attack,detour,detour,1.2303788661956787
411,18477,detour,attack,detour,1.304779052734375
411,18494,attack,attack,detour,0.3096396327018738
411,18509,attack,attack,detour,0.994336724281311
411,18535,attack,detour,detour,1.7883858680725098
411,18544,detour,direct,detour,0.6719673275947571
411,18551,direct,attack,detour,0.8122353553771973
411,18561,attack,attack,attack,0.4483453333377838
411,18609,attack,attack,attack,0.41769686341285706
411,18649,attack,attack,attack,0.1588674634695053
411,18722,attack,detour,direct,1.1018275022506714
412,18740,detour,direct,direct,0.787665843963623
414,18788,direct,direct,direct,0.11858527362346649
417,18876,direct,direct,direct,0.14815080165863037
418,18896,direct,direct,detour,0.20896005630493164
418,18906,direct,attack,detour,1.8397886753082275
418,18916,attack,attack,detour,0.5707893371582031
418,18926,attack,attack,detour,1.132110357284546
418,18937,attack,attack,detour,0.5858013033866882
418,18946,attack,direct,detour,0.7672236561775208
418,18963,direct,direct,detour,0.3880140781402588
418,18984,direct,direct,detour,0.4577459394931793
418,18997,direct,detour,detour,1.1284071207046509
418,19004,detour,attack,detour,1.4090746641159058
418,19015,attack,attack,detour,0.5386018753051758
418,19027,attack,attack,detour,0.7254582643508911
418,19038,attack,attack,detour,0.6461181044578552
418,19047,attack,direct,attack,1.170417308807373
418,19060,direct,direct,attack,0.5071828365325928
419,19164,direct,direct,attack,0.09198159724473953
420,19206,direct,detour,direct,0.6262251138687134
421,19236,detour,attack,direct,1.0766801834106445
422,19250,attack,direct,direct,0.5957747101783752
425,19318,direct,direct,direct,0.39605712890625
426,19361,direct,attack,detour,0.634361982345581
426,19391,attack,attack,detour,0.6337341070175171
426,19420,attack,detour,detour,2.232786178588867
426,19431,detour,direct,detour,0.7892481684684753
426,19437,direct,attack,detour,1.2026008367538452
426,19454,attack,detour,detour,1.932716965675354
426,19463,detour,detour,detour,0.7254955768585205
426,19473,detour,detour,detour,0.9668084383010864
426,19481,detour,direct,detour,1.4447284936904907
426,19490,direct,attack,detour,1.4967195987701416
426,19497,attack,detour,detour,1.7141835689544678
426,19509,detour,detour,detour,0.8075598478317261
426,19517,detour,direct,detour,0.8418338894844055
426,19532,direct,direct,attack,0.42764973640441895
427,19680,direct,direct,direct,0.19220620393753052
431,19748,direct,direct,direct,0.32004767656326294
436,19798,direct,direct,direct,0.35787248611450195
438,19837,direct,direct,direct,0.2303067445755005
438,19875,direct,direct,detour,0.2551204562187195
439,20002,direct,direct,attack,0.4240421652793884
442,20170,direct,direct,direct,0.1918606162071228
445,20242,direct,attack,direct,0.3274545967578888
447,20295,attack,direct,direct,0.7685002088546753
449,20344,direct,attack,detour,0.5668402910232544
450,20407,attack,direct,detour,1.8141144514083862
450,20413,direct,direct,detour,1.061607003211975
450,20425,direct,attack,detour,1.870168924331665
450,20432,attack,direct,detour,1.4349679946899414
450,20438,direct,attack,detour,1.8807438611984253
450,20447,attack,direct,detour,0.7147008180618286
450,20454,direct,detour,detour,1.5055620670318604
450,20465,detour,direct,detour,1.1883176565170288
450,20475,direct,detour,detour,1.2803044319152832
450,20487,detour,direct,attack,0.6314027309417725
450,20500,direct,direct,attack,0.5406062006950378
451,20608,direct,direct,attack,0.22733180224895477
452,20632,direct,attack,attack,0.4450489282608032
454,20655,attack,attack,direct,0.1909785270690918
455,20680,attack,attack,direct,0.4019809365272522
459,20723,attack,attack,direct,0.18683397769927979
463,20800,attack,detour,detour,0.464335560798645
463,20838,detour,detour,detour,0.2067476212978363
464,20849,detour,attack,detour,1.3350660800933838
464,20911,attack,direct,detour,2.212923288345337
464,20920,direct,attack,detour,0.6518444418907166
464,20927,attack,direct,detour,1.4927901029586792
464,20936,direct,attack,detour,1.0128439664840698
464,20944,attack,attack,detour,1.14898681640625
464,20952,attack,attack,detour,0.8604966998100281
464,20960,attack,detour,attack,1.3491957187652588
464,20987,detour,detour,attack,0.36319687962532043
464,21002,detour,direct,attack,0.9194154739379883
464,21076,direct,direct,attack,0.12236014753580093
465,21110,direct,attack,attack,0.9293056130409241
467,21169,attack,attack,direct,0.30735787749290466
469,21228,attack,direct,direct,0.5136306285858154
471,21257,direct,detour,direct,0.4105810523033142
472,21272,detour,direct,direct,0.7438706159591675
473,21310,direct,attack,detour,0.46184876561164856
473,21366,attack,direct,detour,1.4434902667999268
473,21374,direct,detour,detour,1.147066593170166
473,21390,detour,detour,detour,1.0151660442352295
473,21406,detour,direct,detour,0.8588501214981079
473,21426,direct,attack,detour,1.8187748193740845
473,21435,attack,detour,detour,1.6540656089782715
473,21449,detour,direct,attack,0.27400708198547363
473,21468,direct,direct,attack,0.3381292223930359
474,21581,direct,direct,attack,0.3955320119857788
478,21646,direct,detour,direct,0.6991010904312134
479,21667,detour,direct,direct,0.811633825302124
483,21734,direct,direct,direct,0.14109152555465698
