episode,opsdemo_reward,response_policy_accuracy,baseline_reward
156,93.0,1.0,93.0
157,91.0,1.0,97.0
158,93.0,1.0,93.0
159,92.0,1.0,96.0
160,90.0,1.0,97.0
161,95.0,1.0,93.0
162,88.0,1.0,93.0
163,93.0,1.0,93.0
164,90.0,1.0,82.0
165,86.0,0.5714285714285714,93.0
166,95.0,1.0,92.0
167,90.0,1.0,88.0
168,93.0,1.0,96.0
169,96.0,1.0,97.0
170,88.0,1.0,96.0
171,90.0,1.0,96.0
172,91.0,1.0,94.0
173,89.0,1.0,88.0
174,87.0,1.0,94.0
175,83.0,0.5384615384615384,89.0
176,94.0,1.0,83.0
177,97.0,1.0,97.0
178,93.0,1.0,90.0
179,90.0,1.0,83.0
180,93.0,1.0,92.0
181,93.0,1.0,92.0
182,96.0,1.0,88.0
183,98.0,1.0,92.0
184,89.0,1.0,86.0
185,94.0,1.0,83.0
186,87.0,1.0,87.0
187,87.0,1.0,87.0
188,80.0,0.6470588235294118,89.0
189,91.0,1.0,95.0
190,91.0,1.0,98.0
191,93.0,1.0,93.0
192,96.0,1.0,90.0
193,91.0,1.0,97.0
194,97.0,1.0,93.0
195,96.0,1.0,88.0
196,93.0,1.0,94.0
197,94.0,1.0,82.0
198,93.0,1.0,91.0
199,98.0,1.0,91.0
200,89.0,1.0,89.0
201,92.0,1.0,88.0
202,82.0,0.6111111111111112,83.0
203,95.0,1.0,92.0
204,92.0,1.0,90.0
205,87.0,1.0,89.0
206,91.0,1.0,92.0
207,88.0,1.0,89.0
208,85.0,1.0,92.0
209,99.0,1.0,88.0
210,89.0,1.0,88.0
211,89.0,1.0,94.0
212,90.0,0.2,97.0
213,96.0,1.0,95.0
214,96.0,1.0,88.0
215,93.0,1.0,89.0
216,98.0,1.0,86.0
217,94.0,1.0,92.0
218,94.0,1.0,91.0
219,95.0,1.0,92.0
220,97.0,1.0,94.0
221,90.0,1.0,95.0
222,93.0,1.0,89.0
223,97.0,1.0,96.0
224,95.0,1.0,87.0
225,96.0,1.0,90.0
226,93.0,1.0,93.0
227,89.0,1.0,86.0
228,95.0,1.0,95.0
229,79.0,0.65,97.0
230,98.0,1.0,87.0
231,95.0,1.0,85.0
232,89.0,1.0,89.0
233,95.0,1.0,94.0
234,97.0,1.0,93.0
235,93.0,1.0,89.0
236,92.0,1.0,89.0
237,93.0,1.0,93.0
238,88.0,1.0,90.0
239,97.0,1.0,95.0
240,99.0,1.0,94.0
241,93.0,1.0,94.0
242,90.0,1.0,84.0
243,80.0,0.7,95.0
244,93.0,1.0,86.0
245,95.0,1.0,87.0
246,91.0,1.0,94.0
247,89.0,1.0,80.0
248,92.0,1.0,95.0
249,84.0,1.0,90.0
250,97.0,1.0,91.0
251,95.0,1.0,95.0
252,98.0,1.0,92.0
253,86.0,1.0,94.0
254,97.0,0.3333333333333333,93.0
255,86.0,0.6923076923076923,83.0
256,93.0,1.0,94.0
257,92.0,1.0,92.0
258,96.0,1.0,86.0
259,96.0,1.0,96.0
260,90.0,1.0,93.0
261,90.0,1.0,92.0
262,98.0,1.0,91.0
263,89.0,1.0,98.0
264,86.0,1.0,96.0
265,90.0,1.0,81.0
266,94.0,0.8333333333333334,84.0
267,85.0,0.3,95.0
268,97.0,1.0,93.0
269,94.0,1.0,92.0
270,93.0,1.0,94.0
271,92.0,1.0,88.0
272,83.0,1.0,89.0
273,92.0,1.0,98.0
274,90.0,1.0,93.0
275,96.0,1.0,89.0
276,92.0,1.0,92.0
277,95.0,1.0,90.0
278,88.0,1.0,86.0
279,88.0,0.5833333333333334,92.0
280,95.0,1.0,91.0
281,96.0,1.0,89.0
282,94.0,1.0,94.0
283,91.0,1.0,90.0
284,84.0,1.0,91.0
285,92.0,1.0,89.0
286,93.0,1.0,87.0
287,87.0,1.0,90.0
288,94.0,1.0,90.0
289,96.0,1.0,89.0
290,98.0,1.0,91.0
291,91.0,1.0,97.0
292,82.0,0.6666666666666666,90.0
293,96.0,1.0,88.0
294,86.0,1.0,97.0
295,91.0,1.0,95.0
296,94.0,1.0,97.0
297,93.0,1.0,85.0
298,94.0,1.0,92.0
299,93.0,1.0,93.0
300,98.0,1.0,94.0
301,90.0,1.0,96.0
302,89.0,1.0,88.0
303,95.0,1.0,91.0
304,86.0,0.6428571428571429,88.0
305,92.0,1.0,87.0
306,92.0,1.0,95.0
307,89.0,1.0,93.0
308,94.0,1.0,96.0
309,97.0,1.0,87.0
310,91.0,1.0,86.0
311,97.0,1.0,84.0
312,91.0,1.0,94.0
313,98.0,1.0,94.0
314,91.0,1.0,91.0
315,97.0,1.0,88.0
316,89.0,1.0,88.0
317,94.0,1.0,87.0
318,83.0,0.625,94.0
319,92.0,1.0,93.0
320,90.0,1.0,96.0
321,84.0,1.0,89.0
322,90.0,1.0,88.0
323,86.0,1.0,92.0
324,90.0,1.0,94.0
325,85.0,1.0,97.0
326,89.0,0.7272727272727273,98.0
327,75.0,0.13333333333333333,87.0
328,94.0,1.0,96.0
329,91.0,1.0,89.0
330,89.0,1.0,95.0
331,93.0,1.0,96.0
332,97.0,1.0,88.0
333,93.0,1.0,98.0
334,93.0,1.0,95.0
335,93.0,1.0,92.0
336,91.0,1.0,93.0
337,92.0,1.0,91.0
338,96.0,1.0,95.0
339,96.0,1.0,87.0
340,95.0,0.2,93.0
341,97.0,0.0,92.0
342,98.0,0.0,94.0
343,79.0,0.375,93.0
344,88.0,1.0,86.0
345,87.0,1.0,85.0
346,92.0,1.0,87.0
347,98.0,1.0,90.0
348,93.0,1.0,85.0
349,87.0,1.0,87.0
350,95.0,1.0,95.0
351,85.0,1.0,86.0
352,82.0,0.6666666666666666,93.0
353,94.0,1.0,88.0
354,92.0,1.0,91.0
355,95.0,1.0,91.0
356,94.0,1.0,91.0
357,91.0,1.0,87.0
358,97.0,1.0,93.0
359,89.0,1.0,87.0
360,88.0,1.0,92.0
361,95.0,1.0,91.0
362,88.0,1.0,93.0
363,91.0,0.8888888888888888,85.0
364,88.0,0.16666666666666666,87.0
365,85.0,1.0,89.0
366,93.0,1.0,93.0
367,90.0,1.0,89.0
368,92.0,1.0,94.0
369,95.0,1.0,88.0
370,94.0,1.0,91.0
371,93.0,1.0,93.0
372,96.0,1.0,88.0
373,96.0,1.0,87.0
374,97.0,1.0,95.0
375,94.0,1.0,93.0
376,88.0,1.0,91.0
377,94.0,0.8333333333333334,89.0
378,90.0,0.6,93.0
379,92.0,1.0,86.0
380,91.0,1.0,93.0
381,91.0,1.0,91.0
382,88.0,1.0,89.0
383,92.0,1.0,84.0
384,87.0,1.0,95.0
385,94.0,1.0,94.0
386,90.0,1.0,96.0
387,97.0,1.0,86.0
388,93.0,1.0,83.0
389,85.0,0.6666666666666666,98.0
390,94.0,1.0,92.0
391,90.0,1.0,89.0
392,93.0,1.0,93.0
393,96.0,1.0,90.0
394,95.0,1.0,91.0
395,93.0,1.0,83.0
396,90.0,1.0,93.0
397,88.0,1.0,92.0
398,90.0,1.0,99.0
399,87.0,1.0,93.0
400,96.0,1.0,88.0
401,97.0,0.3333333333333333,95.0
402,89.0,0.18181818181818182,98.0
403,89.0,1.0,89.0
404,99.0,1.0,92.0
405,96.0,1.0,92.0
406,88.0,1.0,93.0
407,89.0,1.0,90.0
408,94.0,1.0,96.0
409,97.0,1.0,96.0
410,92.0,1.0,92.0
411,95.0,1.0,94.0
412,95.0,1.0,91.0
413,95.0,1.0,87.0
414,91.0,1.0,89.0
415,89.0,0.6363636363636364,94.0
416,90.0,0.0,92.0
417,90.0,0.8888888888888888,90.0
418,95.0,1.0,91.0
419,89.0,1.0,90.0
420,97.0,1.0,88.0
421,94.0,1.0,92.0
422,95.0,1.0,90.0
423,97.0,1.0,94.0
424,92.0,1.0,90.0
425,94.0,1.0,86.0
426,92.0,1.0,91.0
427,91.0,1.0,94.0
428,96.0,1.0,93.0
429,91.0,1.0,85.0
430,80.0,0.7,89.0
431,90.0,1.0,77.0
432,93.0,1.0,86.0
433,90.0,1.0,93.0
434,94.0,1.0,98.0
435,90.0,1.0,96.0
436,95.0,1.0,84.0
437,96.0,1.0,85.0
438,90.0,1.0,91.0
439,95.0,1.0,76.0
440,91.0,1.0,90.0
441,93.0,1.0,91.0
442,84.0,0.4375,86.0
443,91.0,1.0,89.0
444,91.0,1.0,88.0
445,94.0,1.0,83.0
446,90.0,1.0,97.0
447,87.0,1.0,92.0
448,95.0,1.0,96.0
449,96.0,1.0,81.0
450,90.0,1.0,86.0
451,95.0,1.0,86.0
452,93.0,1.0,92.0
453,94.0,1.0,90.0
454,81.0,0.4166666666666667,95.0
455,92.0,1.0,90.0
456,89.0,1.0,91.0
457,95.0,1.0,98.0
458,96.0,1.0,92.0
459,92.0,1.0,97.0
460,88.0,1.0,97.0
461,93.0,1.0,84.0
462,89.0,1.0,93.0
463,91.0,1.0,96.0
464,86.0,1.0,97.0
465,88.0,0.5833333333333334,93.0
466,95.0,1.0,92.0
467,96.0,1.0,92.0
468,96.0,1.0,91.0
469,95.0,1.0,95.0
470,94.0,1.0,93.0
471,91.0,1.0,89.0
472,99.0,1.0,90.0
473,91.0,1.0,96.0
474,94.0,1.0,92.0
475,91.0,1.0,83.0
476,94.0,1.0,91.0
477,96.0,1.0,94.0
478,95.0,1.0,90.0
479,92.0,1.0,86.0
480,79.0,0.5882352941176471,93.0
481,98.0,1.0,92.0
482,87.0,1.0,86.0
483,95.0,1.0,93.0
484,90.0,1.0,97.0
485,94.0,1.0,87.0
486,92.0,1.0,91.0
487,89.0,1.0,90.0
488,93.0,1.0,90.0
489,96.0,1.0,91.0
490,93.0,1.0,97.0
491,97.0,1.0,88.0
492,96.0,1.0,83.0
493,95.0,1.0,82.0
494,91.0,1.0,89.0
495,79.0,0.6190476190476191,89.0
496,93.0,1.0,89.0
497,92.0,1.0,93.0
498,90.0,1.0,89.0
499,90.0,1.0,92.0
500,90.0,1.0,94.0
501,93.0,1.0,90.0
502,92.0,1.0,85.0
503,93.0,1.0,79.0
504,92.0,1.0,97.0
505,79.0,0.5882352941176471,91.0
506,92.0,1.0,89.0
507,93.0,1.0,91.0
508,92.0,1.0,94.0
509,87.0,1.0,92.0
510,98.0,1.0,96.0
511,93.0,1.0,92.0
512,87.0,1.0,90.0
513,89.0,1.0,87.0
514,97.0,1.0,92.0
515,92.0,1.0,94.0
516,77.0,0.782608695652174,86.0
517,98.0,1.0,93.0
518,95.0,1.0,91.0
519,94.0,1.0,90.0
520,95.0,1.0,95.0
521,90.0,1.0,89.0
522,97.0,1.0,94.0
523,92.0,1.0,91.0
524,93.0,1.0,92.0
525,94.0,1.0,85.0
526,96.0,1.0,93.0
527,91.0,1.0,95.0
528,93.0,1.0,89.0
529,94.0,1.0,91.0
530,99.0,1.0,92.0
531,92.0,0.625,93.0
532,89.0,0.36363636363636365,92.0
533,93.0,1.0,85.0
534,91.0,1.0,95.0
535,93.0,1.0,96.0
536,91.0,1.0,93.0
537,93.0,1.0,92.0
538,95.0,1.0,76.0
539,93.0,1.0,94.0
540,95.0,1.0,95.0
541,90.0,1.0,92.0
542,96.0,1.0,95.0
543,96.0,1.0,84.0
544,90.0,1.0,89.0
545,99.0,1.0,87.0
546,92.0,0.25,88.0
547,90.0,0.5,85.0
548,89.0,1.0,92.0
549,90.0,1.0,86.0
550,96.0,1.0,92.0
551,94.0,1.0,95.0
552,91.0,1.0,84.0
553,95.0,1.0,96.0
554,85.0,1.0,92.0
555,92.0,1.0,95.0
556,91.0,1.0,91.0
557,97.0,1.0,96.0
558,94.0,0.8333333333333334,92.0
559,85.0,0.5333333333333333,96.0
560,92.0,1.0,90.0
561,91.0,1.0,97.0
562,89.0,1.0,96.0
563,92.0,1.0,92.0
564,92.0,1.0,93.0
565,92.0,1.0,89.0
566,95.0,1.0,93.0
567,94.0,1.0,92.0
568,98.0,1.0,87.0
569,92.0,1.0,88.0
570,95.0,1.0,93.0
571,83.0,0.6428571428571429,89.0
572,89.0,1.0,91.0
573,95.0,1.0,91.0
574,95.0,1.0,94.0
575,97.0,1.0,89.0
576,90.0,1.0,93.0
577,92.0,1.0,98.0
578,91.0,1.0,97.0
579,92.0,1.0,94.0
580,96.0,1.0,91.0
581,86.0,1.0,91.0
582,92.0,1.0,93.0
583,95.0,1.0,91.0
584,83.0,0.5625,91.0
585,88.0,1.0,82.0
586,91.0,1.0,88.0
587,92.0,1.0,97.0
588,92.0,1.0,97.0
589,94.0,1.0,90.0
590,94.0,1.0,90.0
591,91.0,1.0,85.0
592,89.0,1.0,92.0
593,92.0,1.0,91.0
594,96.0,1.0,85.0
595,96.0,1.0,93.0
596,84.0,0.6153846153846154,94.0
597,94.0,1.0,89.0
598,93.0,1.0,90.0
599,93.0,1.0,92.0
600,90.0,1.0,87.0
601,91.0,1.0,89.0
602,94.0,1.0,84.0
603,93.0,1.0,97.0
604,95.0,1.0,92.0
605,94.0,1.0,79.0
606,93.0,1.0,82.0
607,95.0,1.0,86.0
608,90.0,1.0,91.0
609,96.0,1.0,97.0
610,88.0,0.4166666666666667,95.0
611,96.0,1.0,88.0
612,93.0,1.0,94.0
613,91.0,1.0,93.0
614,87.0,1.0,96.0
615,99.0,1.0,88.0
616,93.0,1.0,92.0
617,91.0,1.0,93.0
618,88.0,1.0,92.0
619,93.0,1.0,92.0
620,91.0,1.0,94.0
621,93.0,1.0,94.0
622,93.0,0.7142857142857143,89.0
623,67.0,0.5384615384615384,89.0
624,93.0,1.0,97.0
625,90.0,1.0,98.0
626,88.0,1.0,97.0
627,92.0,1.0,90.0
628,94.0,1.0,99.0
629,87.0,1.0,94.0
630,95.0,1.0,93.0
631,92.0,1.0,87.0
632,84.0,0.5384615384615384,92.0
633,90.0,1.0,89.0
634,94.0,1.0,97.0
635,89.0,1.0,93.0
636,95.0,1.0,88.0
637,91.0,1.0,91.0
638,87.0,1.0,90.0
639,93.0,1.0,90.0
640,94.0,1.0,96.0
641,89.0,1.0,91.0
642,68.0,0.6956521739130435,95.0
643,99.0,1.0,83.0
644,96.0,1.0,94.0
645,87.0,1.0,94.0
646,92.0,1.0,87.0
647,87.0,1.0,95.0
648,96.0,1.0,91.0
649,98.0,1.0,98.0
650,88.0,1.0,91.0
651,97.0,1.0,91.0
652,88.0,1.0,92.0
653,95.0,1.0,90.0
654,93.0,1.0,92.0
655,95.0,1.0,98.0
656,95.0,0.0,89.0
657,92.0,0.875,94.0
658,90.0,1.0,90.0
659,90.0,1.0,93.0
660,88.0,1.0,92.0
661,90.0,1.0,88.0
662,88.0,1.0,96.0
663,94.0,1.0,99.0
664,93.0,1.0,95.0
665,90.0,1.0,83.0
666,95.0,1.0,90.0
667,94.0,0.8333333333333334,86.0
668,89.0,0.0,92.0
669,89.0,0.8181818181818182,95.0
670,88.0,1.0,88.0
671,97.0,1.0,98.0
672,98.0,1.0,94.0
673,88.0,1.0,89.0
674,98.0,1.0,94.0
675,96.0,1.0,96.0
676,97.0,1.0,86.0
677,95.0,1.0,89.0
678,97.0,1.0,92.0
679,90.0,1.0,82.0
680,91.0,1.0,93.0
681,95.0,1.0,96.0
682,96.0,1.0,83.0
683,78.0,0.7272727272727273,95.0
684,94.0,1.0,94.0
685,93.0,1.0,97.0
686,91.0,1.0,94.0
687,92.0,1.0,94.0
688,86.0,1.0,98.0
689,95.0,1.0,94.0
690,93.0,1.0,87.0
691,92.0,1.0,84.0
692,89.0,1.0,99.0
693,78.0,0.7727272727272727,89.0
694,96.0,1.0,89.0
695,91.0,1.0,94.0
696,95.0,1.0,94.0
697,92.0,1.0,88.0
698,93.0,1.0,89.0
699,91.0,1.0,94.0
700,93.0,1.0,92.0
701,89.0,1.0,89.0
702,94.0,1.0,88.0
703,88.0,1.0,92.0
704,92.0,0.875,95.0
705,87.0,0.5384615384615384,95.0
706,87.0,1.0,90.0
707,90.0,1.0,82.0
708,87.0,1.0,87.0
709,91.0,1.0,98.0
710,97.0,1.0,88.0
711,94.0,1.0,95.0
712,87.0,1.0,95.0
713,91.0,1.0,88.0
714,81.0,0.625,87.0
715,90.0,0.9,90.0
716,90.0,1.0,93.0
717,89.0,1.0,82.0
718,95.0,1.0,88.0
719,87.0,1.0,97.0
720,92.0,1.0,98.0
721,95.0,1.0,90.0
722,89.0,1.0,84.0
723,96.0,1.0,95.0
724,91.0,1.0,85.0
725,98.0,1.0,94.0
726,93.0,1.0,85.0
727,87.0,0.25,94.0
728,85.0,1.0,91.0
729,92.0,1.0,89.0
730,90.0,1.0,92.0
731,97.0,1.0,91.0
732,95.0,1.0,93.0
733,83.0,1.0,94.0
734,88.0,1.0,89.0
735,95.0,1.0,92.0
736,96.0,1.0,99.0
737,92.0,1.0,94.0
738,88.0,0.5,87.0
739,94.0,1.0,93.0
740,93.0,1.0,92.0
741,92.0,1.0,90.0
742,94.0,1.0,97.0
743,89.0,1.0,95.0
744,93.0,1.0,87.0
745,84.0,1.0,93.0
746,90.0,1.0,94.0
747,93.0,1.0,90.0
748,95.0,1.0,94.0
749,92.0,1.0,93.0
750,81.0,0.375,90.0
751,92.0,1.0,91.0
752,91.0,1.0,96.0
753,97.0,1.0,86.0
754,95.0,1.0,91.0
755,89.0,1.0,94.0
756,90.0,1.0,88.0
757,91.0,1.0,93.0
758,92.0,1.0,88.0
759,90.0,1.0,95.0
760,93.0,1.0,83.0
761,75.0,0.7272727272727273,93.0
762,93.0,1.0,89.0
763,88.0,1.0,96.0
764,84.0,1.0,93.0
765,91.0,1.0,87.0
766,94.0,1.0,92.0
767,96.0,1.0,87.0
768,97.0,1.0,91.0
769,88.0,1.0,95.0
770,84.0,1.0,89.0
771,89.0,0.5,99.0
772,90.0,1.0,92.0
773,95.0,1.0,85.0
774,89.0,1.0,96.0
775,92.0,1.0,91.0
776,93.0,1.0,91.0
777,98.0,1.0,94.0
778,94.0,1.0,92.0
779,96.0,1.0,90.0
780,94.0,1.0,91.0
781,89.0,1.0,98.0
782,93.0,1.0,94.0
783,88.0,1.0,87.0
784,89.0,0.45454545454545453,92.0
785,88.0,1.0,85.0
786,92.0,1.0,85.0
787,96.0,1.0,89.0
788,93.0,1.0,92.0
789,88.0,1.0,89.0
790,83.0,1.0,97.0
791,89.0,1.0,90.0
792,93.0,1.0,83.0
793,93.0,1.0,88.0
794,90.0,0.625,87.0
795,87.0,0.6153846153846154,89.0
796,92.0,1.0,90.0
797,94.0,1.0,98.0
798,92.0,1.0,89.0
799,90.0,1.0,92.0
800,95.0,1.0,86.0
801,91.0,1.0,90.0
802,96.0,1.0,93.0
803,97.0,1.0,89.0
804,91.0,1.0,84.0
805,92.0,1.0,93.0
806,97.0,1.0,99.0
807,93.0,1.0,87.0
808,79.0,0.7142857142857143,88.0
809,92.0,1.0,99.0
810,91.0,1.0,87.0
811,93.0,1.0,97.0
812,88.0,1.0,89.0
813,96.0,1.0,92.0
814,96.0,1.0,94.0
815,88.0,1.0,96.0
816,91.0,1.0,96.0
817,89.0,1.0,86.0
818,96.0,1.0,88.0
819,77.0,0.5789473684210527,97.0
820,90.0,1.0,93.0
821,92.0,1.0,88.0
822,89.0,1.0,97.0
823,92.0,1.0,90.0
824,95.0,1.0,91.0
825,95.0,1.0,96.0
826,94.0,1.0,96.0
827,90.0,1.0,88.0
828,95.0,1.0,89.0
829,87.0,1.0,87.0
830,95.0,1.0,91.0
831,88.0,0.2222222222222222,91.0
832,94.0,1.0,88.0
833,90.0,1.0,92.0
834,91.0,1.0,90.0
835,96.0,1.0,91.0
836,88.0,1.0,92.0
837,87.0,1.0,91.0
838,92.0,1.0,93.0
839,96.0,1.0,92.0
840,90.0,1.0,90.0
841,96.0,1.0,84.0
842,98.0,1.0,87.0
843,88.0,0.8333333333333334,91.0
844,92.0,0.625,85.0
845,90.0,1.0,96.0
846,86.0,1.0,91.0
847,94.0,1.0,90.0
848,98.0,1.0,94.0
849,90.0,1.0,94.0
850,94.0,1.0,82.0
851,84.0,1.0,91.0
852,81.0,1.0,97.0
853,92.0,1.0,95.0
854,88.0,0.5833333333333334,92.0
855,95.0,1.0,93.0
856,91.0,1.0,92.0
857,87.0,1.0,89.0
858,91.0,1.0,95.0
859,93.0,1.0,89.0
860,94.0,1.0,91.0
861,95.0,1.0,96.0
862,90.0,1.0,91.0
863,93.0,1.0,93.0
864,93.0,1.0,94.0
865,91.0,1.0,93.0
866,98.0,1.0,99.0
867,82.0,0.7058823529411765,94.0
868,94.0,1.0,92.0
869,96.0,1.0,93.0
870,92.0,1.0,91.0
871,92.0,1.0,95.0
872,91.0,1.0,95.0
873,91.0,1.0,92.0
874,89.0,1.0,94.0
875,87.0,1.0,87.0
876,95.0,1.0,88.0
877,98.0,1.0,89.0
878,79.0,0.7142857142857143,92.0
879,90.0,1.0,93.0
880,90.0,1.0,91.0
881,89.0,1.0,88.0
882,90.0,1.0,90.0
883,96.0,1.0,96.0
884,96.0,1.0,87.0
885,97.0,1.0,94.0
886,91.0,1.0,96.0
887,96.0,1.0,90.0
888,97.0,1.0,82.0
889,91.0,1.0,94.0
890,90.0,1.0,88.0
891,90.0,0.4,94.0
892,96.0,1.0,93.0
893,96.0,1.0,88.0
894,93.0,1.0,95.0
895,92.0,1.0,98.0
896,94.0,1.0,91.0
897,95.0,1.0,91.0
898,94.0,1.0,95.0
899,91.0,1.0,85.0
900,94.0,1.0,89.0
901,93.0,1.0,93.0
902,94.0,1.0,91.0
903,89.0,1.0,89.0
904,86.0,1.0,94.0
905,83.0,0.5294117647058824,89.0
906,96.0,1.0,90.0
907,90.0,1.0,93.0
908,92.0,1.0,95.0
909,95.0,1.0,92.0
910,95.0,1.0,90.0
911,97.0,1.0,82.0
912,92.0,1.0,89.0
913,92.0,1.0,89.0
914,93.0,1.0,95.0
915,93.0,1.0,90.0
916,93.0,1.0,97.0
917,79.0,0.8,85.0
918,93.0,0.5714285714285714,95.0
919,88.0,1.0,82.0
920,92.0,1.0,94.0
921,93.0,1.0,83.0
922,93.0,1.0,94.0
923,91.0,1.0,94.0
924,91.0,1.0,97.0
925,94.0,1.0,95.0
926,94.0,1.0,94.0
927,93.0,1.0,97.0
928,90.0,1.0,96.0
929,76.0,0.7272727272727273,98.0
930,89.0,1.0,95.0
931,86.0,1.0,86.0
932,96.0,1.0,93.0
933,94.0,1.0,84.0
934,82.0,1.0,90.0
935,91.0,1.0,92.0
936,82.0,1.0,93.0
937,93.0,1.0,96.0
938,81.0,0.7368421052631579,92.0
939,90.0,1.0,94.0
940,88.0,1.0,91.0
941,93.0,1.0,95.0
942,93.0,1.0,88.0
943,92.0,1.0,92.0
944,90.0,1.0,83.0
945,94.0,1.0,95.0
946,89.0,1.0,97.0
947,86.0,1.0,96.0
948,87.0,0.23076923076923078,95.0
949,86.0,1.0,93.0
950,88.0,1.0,94.0
951,90.0,1.0,89.0
952,92.0,1.0,93.0
953,90.0,1.0,99.0
954,93.0,1.0,84.0
955,90.0,1.0,91.0
956,88.0,1.0,95.0
957,95.0,1.0,83.0
958,86.0,0.42857142857142855,98.0
959,95.0,1.0,90.0
960,91.0,1.0,91.0
961,86.0,1.0,84.0
962,92.0,1.0,87.0
963,91.0,1.0,89.0
964,94.0,1.0,91.0
965,94.0,1.0,96.0
966,95.0,1.0,89.0
967,83.0,1.0,91.0
968,95.0,1.0,91.0
969,95.0,0.6,91.0
970,89.0,0.36363636363636365,91.0
